Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
I,3417,IDH1,GO:0005488,molecular_function,binding,,12,953,411,6404,1.8279576763380734e-12,1.9741942904451194e-12,26.95086075501642,1,52,0,0
M,157627,MIR124-1HG,GO:0016477,biological_process,cell migration,,9,6,157,7608,3.310766076493149e-12,3.310766076493149e-12,26.433841510269097,3,34,0,0
S,6717,SRI,GO:0005488,molecular_function,binding,,18,26,405,7331,3.3586646145849443e-12,3.3586646145849447e-12,26.41947765708754,1,52,0,0
L,3965,LGALS9,GO:0006955,biological_process,immune response,,8,16,50,7706,3.877265061039562e-12,3.877265061039562e-12,26.275891092014277,2,9,0,0
T,7157,TP53,GO:0007049,biological_process,cell cycle,,30,221,183,7346,5.6865269295274384e-12,5.736408744698732e-12,25.884187755634027,2,2,1,0
D,9666,DZIP3,GO:0001525,biological_process,angiogenesis,,10,3,334,7433,6.3885389114857606e-12,6.3885389114857606e-12,25.776515526033684,3,5,0,0
L,9113,LATS1,GO:0007049,biological_process,cell cycle,,13,25,200,7542,9.981031568318676e-12,9.981031568318676e-12,25.330334667387834,2,2,1,0
A,467,ATF3,GO:0051318,biological_process,G1 phase,,6,30,7,7737,1.062376915516476e-11,1.062376915516476e-11,25.267927252048313,3,2,0,0
M,4609,MYC,GO:0007049,biological_process,cell cycle,,16,49,197,7518,1.1248736347094797e-11,1.1248736347094797e-11,25.210765318289695,2,2,1,0
M,4282,MIF,GO:1905517,biological_process,macrophage migration,,4,4,3,7769,1.6041966133483206e-11,1.6041966133483206e-11,24.855812944101665,4,2,1,0
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,18,71,195,7496,1.9883330338385568e-11,1.9883330338385568e-11,24.641139406678786,2,2,1,0
C,800,CALD1,GO:0001525,biological_process,angiogenesis,,12,10,332,7426,2.0059760563642547e-11,2.0059760563642547e-11,24.632305269475836,3,5,0,1
C,80315,CPEB4,GO:0005488,molecular_function,binding,,15,17,408,7340,2.02837434801316e-11,2.02837434801316e-11,24.62120136449008,1,52,0,0
C,80381,CD276,GO:0002224,biological_process,toll-like receptor signaling pathway,,5,28,2,7745,2.088400807493855e-11,2.088400807493855e-11,24.592037413723617,4,20,0,0
M,4255,MGMT,GO:0010467,biological_process,gene expression,,9,689,485,6597,1.8723590335095434e-11,2.340448791886929e-11,24.478093320549842,4,4,0,0
P,5460,POU5F1,GO:0051179,biological_process,localization,,6,0,131,7643,2.6735207472580697e-11,2.6735207472580697e-11,24.34503978722205,1,10,0,0
N,9970,NR1I3,GO:0001906,biological_process,cell killing,,5,3,26,7746,3.977545664377561e-11,3.977545664377561e-11,23.947771061097423,2,3,0,0
T,285194,TUSC7,GO:0007610,biological_process,behavior,,7,5,96,7672,4.3535261655420265e-11,4.3535261655420265e-11,23.857449893434715,1,27,0,0
G,2670,GFAP,GO:0005882,cellular_component,intermediate filament,,6,39,7,7728,4.4116650897965595e-11,4.4116650897965595e-11,23.844183833355444,6,5,0,0
T,7272,TTK,GO:0005819,cellular_component,spindle,,5,17,6,7752,5.072796725615722e-11,5.072796725615722e-11,23.70454373500971,5,2,1,1
P,23244,PDS5A,GO:0007062,biological_process,sister chromatid cohesion,,3,1,0,7776,5.098470777330554e-11,5.098470777330554e-11,23.69949537574974,3,3,1,0
H,3021,H3-3B,GO:0000785,cellular_component,chromatin,,6,2,83,7689,5.1966265196824775e-11,5.1966265196824775e-11,23.68042635408891,2,5,1,0
V,7450,VWF,GO:0010467,biological_process,gene expression,,10,2,484,7284,5.742342111298408e-11,5.742342111298408e-11,23.58056886249874,4,4,0,0
A,23237,ARC,GO:0045202,cellular_component,synapse,,4,1,12,7763,5.958442195849366e-11,5.958442195849366e-11,23.543626952557386,3,16,1,0
P,5175,PECAM1,GO:0001525,biological_process,angiogenesis,,10,5,334,7431,6.194336374043654e-11,6.194336374043654e-11,23.50480063642541,3,5,0,0
C,29126,CD274,GO:0006955,biological_process,immune response,,9,40,49,7682,6.081064363300283e-11,6.40112038242135e-11,23.47196298813671,2,9,0,1
M,84557,MAP1LC3A,GO:0006914,biological_process,autophagy,,5,1,47,7727,6.540322149187876e-11,6.540322149187876e-11,23.450449600392936,3,7,0,0
L,56925,LXN,GO:0005488,molecular_function,binding,,8,0,415,7357,7.170189521657009e-11,7.170189521657009e-11,23.358503936084162,1,52,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,12,12,332,7424,7.740671641527217e-11,7.740671641527217e-11,23.28194756370652,3,5,0,1
P,5663,PSEN1,GO:0007049,biological_process,cell cycle,,14,39,199,7528,8.127637586991553e-11,8.127637586991553e-11,23.23316572130708,2,2,0,0
C,8900,CCNA1,GO:0007049,biological_process,cell cycle,,7,1,206,7566,8.177357947075938e-11,8.177357947075938e-11,23.227066913847164,2,2,1,0
N,4790,NFKB1,GO:0023052,biological_process,signaling,,30,40,921,6789,1.1521152102835801e-10,1.1521152102835801e-10,22.8842513637406,1,6,0,0
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,14,34,231,7501,1.2106654121800145e-10,1.2106654121800145e-10,22.83468079406498,5,8,0,0
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,4,1,15,7760,1.268559619657172e-10,1.268559619657172e-10,22.787968830863825,6,2,1,1
M,5599,MAPK8,GO:0023052,biological_process,signaling,,19,12,932,6817,1.2789775440176325e-10,1.2789775440176325e-10,22.77978996495087,1,6,0,0
T,9894,TELO2,GO:0000723,biological_process,telomere maintenance,,5,15,9,7751,1.2896110461474908e-10,1.2896110461474908e-10,22.771510271645894,5,8,0,0
P,5663,PSEN1,GO:0051320,biological_process,S phase,,7,46,17,7710,1.4306623425144467e-10,1.532852509836907e-10,22.598720544831323,3,2,0,0
I,3417,IDH1,GO:0003824,molecular_function,catalytic activity,,18,947,10,6805,1.6157828888949137e-10,1.7928549863080549e-10,22.442041616274764,1,13,0,0
A,8639,AOC3,GO:0010467,biological_process,gene expression,,17,25,477,7261,1.9538425970939595e-10,1.9538425970939597e-10,22.35605293376414,4,4,0,0
B,652,BMP4,GO:0007610,biological_process,behavior,,9,23,94,7654,1.910511154144571e-10,1.9869316003103538e-10,22.339259390561494,1,27,0,0
T,7991,TUSC3,GO:0070085,biological_process,glycosylation,,4,8,4,7764,2.2641257984616683e-10,2.2641257984616683e-10,22.20866220645163,2,4,1,0
I,3418,IDH2,GO:0032259,biological_process,methylation,,39,49,1203,6489,2.401852195358281e-10,2.401852195358281e-10,22.149610742165017,2,1,0,0
N,54413,NLGN3,GO:0046903,biological_process,secretion,,6,9,44,7721,2.47645488504474e-10,2.47645488504474e-10,22.119022874284248,4,10,0,0
S,9123,SLC16A3,GO:0005886,cellular_component,plasma membrane,,7,34,26,7713,2.546168331335361e-10,2.546168331335361e-10,22.09126131599106,3,3,0,1
N,83540,NUF2,GO:0000776,cellular_component,kinetochore,,3,0,3,7774,2.549235388673526e-10,2.549235388673526e-10,22.090057463312405,3,1,1,0
I,3418,IDH2,GO:1990054,biological_process,response to temozolomide,,8,80,18,7674,2.565697829393848e-10,2.6823204580026594e-10,22.039168667504807,4,1,0,0
I,3458,IFNG,GO:0006954,biological_process,inflammatory response,,5,18,9,7748,2.7907958946056245e-10,2.7907958946056245e-10,21.999524107904307,4,5,1,0
M,4595,MUTYH,GO:0006281,biological_process,DNA repair,,6,2,115,7657,3.4125142497516775e-10,3.4125142497516775e-10,21.79840159368669,5,15,1,1
P,11284,PNKP,GO:0006281,biological_process,DNA repair,,6,2,115,7657,3.4125142497516775e-10,3.4125142497516775e-10,21.79840159368669,5,15,1,1
N,10763,NES,GO:0005882,cellular_component,intermediate filament,,5,21,8,7746,3.5049662753106663e-10,3.5049662753106663e-10,21.771670031380175,6,5,0,1
C,112597,CYTOR,GO:0000785,cellular_component,chromatin,,6,4,83,7687,3.8264760082505386e-10,3.8264760082505386e-10,21.68390665258629,2,5,0,0
T,7015,TERT,GO:0000723,biological_process,telomere maintenance,,7,107,7,7659,3.800137339028106e-10,3.9901442059795107e-10,21.642023557842283,5,8,0,1
S,6774,STAT3,GO:0006954,biological_process,inflammatory response,,6,53,8,7713,4.2000345659297014e-10,4.3135490136575313e-10,21.564089927619577,4,5,1,0
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,10,15,203,7552,4.3777963646098795e-10,4.3777963646098795e-10,21.54930544525873,2,2,1,0
A,54443,ANLN,GO:0070938,cellular_component,contractile ring,,4,32,0,7744,3.8617130144828435e-10,4.4133863022661067e-10,21.541208666147686,2,1,1,0
S,6275,S100A4,GO:0001525,biological_process,angiogenesis,,8,2,336,7434,5.62040111747182e-10,5.62040111747182e-10,21.29944789536618,3,5,0,0
A,467,ATF3,GO:0051320,biological_process,S phase,,6,30,18,7726,8.034471333627465e-10,8.652507590060347e-10,20.868001756203384,3,2,0,0
P,5424,POLD1,GO:0006281,biological_process,DNA repair,,6,3,115,7656,1.0107774913386294e-09,1.0107774913386294e-09,20.712546008827633,5,15,1,1
F,2247,FGF2,GO:0040007,biological_process,growth,,19,11,1111,6639,1.1575325470652188e-09,1.157532547065219e-09,20.576975211948596,1,10,1,0
P,5582,PRKCG,GO:0006306,biological_process,DNA methylation,,9,20,132,7619,1.2019282907273108e-09,1.2019282907273108e-09,20.53933866090977,4,4,0,0
S,6304,SATB1,GO:0016310,biological_process,phosphorylation,,12,27,233,7508,1.3375868848458874e-09,1.3375868848458874e-09,20.4323986786358,5,8,0,0
C,1068,CETN1,GO:0005488,molecular_function,binding,,7,0,416,7357,1.3397568065322806e-09,1.3397568065322806e-09,20.430777727116947,1,52,0,0
I,3569,IL6,GO:0006954,biological_process,inflammatory response,,5,26,9,7740,1.3983579611830595e-09,1.3983579611830595e-09,20.387967173562203,4,5,1,1
M,5594,MAPK1,GO:0016310,biological_process,phosphorylation,,16,61,229,7474,1.4123938828719678e-09,1.4688896381868465e-09,20.338759069747148,5,8,0,0
W,7475,WNT6,GO:0023052,biological_process,signaling,,17,11,934,6818,1.5279749287015009e-09,1.5279749287015009e-09,20.29932255425456,1,6,0,0
H,3309,HSPA5,GO:0005783,cellular_component,endoplasmic reticulum,,4,6,11,7759,1.8665032748585864e-09,1.8665032748585864e-09,20.099199063030266,5,5,1,1
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,4,3,19,7754,2.0199243250735652e-09,2.0199243250735652e-09,20.020205789069916,6,2,1,0
S,6304,SATB1,GO:0003677,molecular_function,DNA binding,,5,34,7,7734,1.87373043983646e-09,2.0440695707306837e-09,20.008323128623182,4,15,0,0
D,1616,DAXX,GO:0000785,cellular_component,chromatin,,7,14,82,7677,2.0611790387127142e-09,2.0611790387127142e-09,19.99998766898441,2,5,0,0
C,770,CA11,GO:0040007,biological_process,growth,,18,10,1112,6640,2.253252294722717e-09,2.253252294722717e-09,19.910891200086816,1,10,0,0
G,2823,GPM6A,GO:0006412,biological_process,translation,,6,14,47,7713,2.6915964719777594e-09,2.6915964719777598e-09,19.733131335368046,5,4,0,0
C,925,CD8A,GO:0007613,biological_process,memory,,5,13,22,7740,2.827639867740945e-09,2.827639867740945e-09,19.683823442233006,3,4,0,0
N,4763,NF1,GO:0050890,biological_process,cognition,,4,18,4,7754,3.3321157804164475e-09,3.3321157804164475e-09,19.51965836522137,4,2,1,1
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,4,28,2,7746,3.515872159385692e-09,3.515872159385692e-09,19.46597821745866,4,1,1,1
I,3417,IDH1,GO:0030154,biological_process,cell differentiation,,25,940,32,6783,3.1380956064496306e-09,3.5303575572558346e-09,19.461866680123475,3,81,0,0
C,80381,CD276,GO:0006955,biological_process,immune response,,7,26,51,7696,3.239275833326855e-09,3.599195370363172e-09,19.442555524698488,2,9,0,0
M,407011,MIR23B,GO:0007610,biological_process,behavior,,6,6,97,7671,4.0294076370537815e-09,4.0294076370537815e-09,19.329646460115786,1,27,0,0
C,1021,CDK6,GO:0051320,biological_process,S phase,,5,16,19,7740,3.528936834892931e-09,4.033070668449064e-09,19.328737798657478,3,2,0,0
P,5728,PTEN,GO:0016791,molecular_function,phosphatase activity,,5,117,1,7657,5.177098588004762e-09,5.4021898309614906e-09,19.036461441326793,5,69,1,0
C,56934,CA10,GO:0040007,biological_process,growth,,12,2,1118,6648,5.737197444269045e-09,5.737197444269045e-09,18.976294995975184,1,10,0,0
B,627,BDNF,GO:0038179,biological_process,neurotrophin signaling pathway,,3,12,0,7765,5.799510509213508e-09,6.075677676318914e-09,18.918972302283787,4,2,1,0
E,1956,EGFR,GO:0032259,biological_process,methylation,,28,392,1214,6146,6.101824714918708e-09,6.3237092500066605e-09,18.878959894303367,2,1,0,0
I,10643,IGF2BP3,GO:0070988,biological_process,demethylation,,6,21,39,7714,7.1644475371291665e-09,7.1644475371291665e-09,18.754134884413098,2,3,0,0
Y,4904,YBX1,GO:0005488,molecular_function,binding,,11,12,412,7345,8.067798411064203e-09,8.067798411064203e-09,18.635385203400592,1,52,0,0
S,6558,SLC12A2,GO:0005925,cellular_component,focal adhesion,,8,73,33,7666,7.02535495987412e-09,8.196247453186473e-09,18.619589415079883,5,1,0,0
R,5979,RET,GO:0023052,biological_process,signaling,,15,9,936,6820,8.207210604490462e-09,8.207210604490462e-09,18.618252727059858,1,6,0,0
P,5725,PTBP1,GO:0003723,molecular_function,RNA binding,,3,3,4,7770,8.912001610992495e-09,8.912001610992495e-09,18.535866972994835,4,32,1,2
A,546,ATRX,GO:0006338,biological_process,chromatin remodeling,,6,101,7,7666,9.32814881614886e-09,9.701274768794815e-09,18.451008540608473,5,6,1,1
E,1956,EGFR,GO:0038127,biological_process,ERBB signaling pathway,,7,413,1,7359,9.719581892038915e-09,1.0259558663818856e-08,18.395056013351304,6,4,1,0
C,23468,CBX5,GO:0000792,cellular_component,heterochromatin,,3,1,9,7767,1.12069002989684e-08,1.12069002989684e-08,18.306736150233714,3,9,1,1
G,50486,G0S2,GO:0010467,biological_process,gene expression,,11,10,483,7276,1.1955171274298521e-08,1.1955171274298521e-08,18.242101909555853,4,4,0,0
L,3978,LIG1,GO:0006281,biological_process,DNA repair,,5,2,116,7657,1.7163093842468485e-08,1.7163093842468485e-08,17.880504465287434,5,15,1,1
T,7035,TFPI,GO:0050817,biological_process,coagulation,,4,3,35,7738,1.8669700541950733e-08,1.8669700541950733e-08,17.79636391905271,2,2,1,0
M,2122,MECOM,GO:0005488,molecular_function,binding,,10,10,413,7347,2.298182757398029e-08,2.298182757398029e-08,17.588562038794223,1,52,0,0
C,1327,COX4I1,GO:0016887,molecular_function,ATPase,,5,2,125,7648,2.466509955702166e-08,2.466509955702166e-08,17.517876565900657,1,16,0,0
L,3965,LGALS9,GO:0046649,biological_process,lymphocyte activation,,3,21,0,7756,2.5798262133292702e-08,2.7948117311067097e-08,17.392915998788734,3,6,1,0
G,2563,GABRD,GO:0045202,cellular_component,synapse,,3,1,13,7763,2.8515641508215633e-08,2.8515641508215633e-08,17.37281307537141,3,16,1,1
G,2895,GRID2,GO:0045202,cellular_component,synapse,,3,1,13,7763,2.8515641508215633e-08,2.8515641508215633e-08,17.37281307537141,3,16,1,0
G,2898,GRIK2,GO:0045202,cellular_component,synapse,,3,1,13,7763,2.8515641508215633e-08,2.8515641508215633e-08,17.37281307537141,3,16,1,0
P,5582,PRKCG,GO:0032259,biological_process,methylation,,18,11,1224,6527,2.3936461060123323e-08,2.8723753272147987e-08,17.365541416341554,2,1,0,0
C,101805488,CCAT2,GO:0016477,biological_process,cell migration,,7,10,159,7604,2.8833800561489546e-08,2.883380056148955e-08,17.361717507363252,3,34,0,0
E,7430,EZR,GO:0005488,molecular_function,binding,,8,4,415,7353,2.9223223696148194e-08,2.922322369614819e-08,17.348302111721253,1,52,0,0
K,10765,KDM5B,GO:0070988,biological_process,demethylation,,5,12,40,7723,3.026829322240327e-08,3.026829322240327e-08,17.313165100622957,2,3,1,0
I,3630,INS,GO:0040007,biological_process,growth,,20,18,1110,6632,3.657102468637938e-08,3.657102468637938e-08,17.12400958531496,1,10,1,0
P,5156,PDGFRA,GO:0040007,biological_process,growth,,22,23,1108,6627,4.37136107465593e-08,4.37136107465593e-08,16.945606324606736,1,10,0,0
A,8639,AOC3,GO:0006306,biological_process,DNA methylation,,9,33,132,7606,4.3811016013165605e-08,4.779383565072612e-08,16.856369167047102,4,4,0,0
