Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
C,1026,CDKN1A,GO:0007049,biological_process,cell cycle,,399,624,10184,269496,2.0135897942981465e-286,2.0135897942981465e-286,657.8394174998568,2,2,1,0
S,6469,SHH,GO:0023052,biological_process,signaling,,625,241,46405,233432,3.3047546211093442e-285,3.3047546211093442e-285,655.0413892775032,1,6,0,0
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,391,594,10192,269526,3.525252012930099e-284,3.5252520129300986e-284,652.6742144835704,2,2,1,0
C,54205,CYCS,GO:0031966,cellular_component,mitochondrial membrane,,179,648,622,279254,4.985802357078116e-280,5.03773779829768e-280,643.1068689065568,4,2,0,0
I,3569,IL6,GO:0046903,biological_process,secretion,,347,1468,3586,275302,7.463962226211677e-276,7.463962226211677e-276,633.5033992636213,4,10,1,0
C,961,CD47,GO:0006909,biological_process,phagocytosis,,111,122,197,280273,2.0732775174102476e-270,2.0732775174102476e-270,620.968844411535,3,1,1,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,164,975,322,279242,2.8730175359085297e-265,2.9103294519592896e-265,609.1167833549151,6,2,1,7
C,29126,CD274,GO:0012501,biological_process,programmed cell death,,185,958,614,278946,2.409537953147454e-264,2.409537953147454e-264,607.003029541992,3,10,0,0
I,3485,IGFBP2,GO:0005520,molecular_function,insulin-like growth factor binding,,117,370,115,280101,7.822570767253523e-262,7.822570767253523e-262,601.2202811212912,4,2,0,0
T,8743,TNFSF10,GO:0008219,biological_process,cell death,,446,1276,8709,270272,9.513674476397202e-260,9.513674476397202e-260,596.4193939962471,2,4,0,0
P,5728,PTEN,GO:0005694,cellular_component,chromosome,,467,4225,3260,272751,2.780575997903905e-253,2.780575997903905e-253,581.531370427762,5,6,0,0
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,870,753,46160,232920,1.3888635491931469e-252,1.3888635491931469e-252,579.9229576122749,1,6,0,0
M,4255,MGMT,GO:0001525,biological_process,angiogenesis,,31,17598,10662,252412,1.5200070116193504e-252,1.58865248956345e-252,579.7885572684314,3,5,0,0
V,7422,VEGFA,GO:0032259,biological_process,methylation,,32,9565,19526,251580,2.1249104880895342e-250,2.1409475483770027e-250,574.8850247378602,2,1,0,0
F,2152,F3,GO:0050817,biological_process,coagulation,,112,259,177,280155,6.979316759374338e-249,6.979316759374338e-249,571.4007371290106,2,2,1,0
H,3082,HGF,GO:0040007,biological_process,growth,,793,586,48704,230620,1.2880037447699864e-242,1.2880037447699864e-242,556.972498969451,1,10,0,0
V,7422,VEGFA,GO:0046903,biological_process,secretion,,642,8955,3291,267815,1.6782654750195412e-239,1.6973366735993088e-239,549.7887768656025,4,10,1,0
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,319,455,10264,269665,5.361101098640484e-238,5.361101098640484e-238,546.336082749747,2,2,1,0
A,308,ANXA5,GO:0008219,biological_process,cell death,,331,638,8824,270910,1.5814259709678612e-235,1.5814259709678612e-235,540.6491699003113,2,4,0,0
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,104,40,705,279854,3.8677230294847564e-232,3.8677230294847564e-232,532.8470756052054,6,2,1,1
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,263,252,10320,269868,4.436351011146721e-227,4.436351011146721e-227,521.1969839154398,2,2,1,0
S,6714,SRC,GO:0016310,biological_process,phosphorylation,,613,1458,18045,260587,3.608950710544407e-224,3.608950710544407e-224,514.4956437624709,5,8,0,0
I,3458,IFNG,GO:0046903,biological_process,secretion,,253,830,3680,275940,7.877079743428276e-224,7.877079743428276e-224,513.7151035864177,4,10,1,0
A,10533,ATG7,GO:0006914,biological_process,autophagy,,183,60,8645,271815,1.6242033995228593e-219,1.6242033995228593e-219,503.7811178857875,3,7,0,2
U,8408,ULK1,GO:0006914,biological_process,autophagy,,196,94,8632,271781,2.4189811654770596e-219,2.4189811654770596e-219,503.38278892017655,3,7,0,1
C,836,CASP3,GO:0008219,biological_process,cell death,,402,1287,8753,270261,6.408339774964146e-219,6.408339774964146e-219,502.4085351337769,2,4,0,0
C,847,CAT,GO:0004096,molecular_function,catalase activity,,69,174,1,280459,7.452830234319925e-215,7.452830234319925e-215,493.0472011362469,3,1,0,3
M,5595,MAPK3,GO:0023052,biological_process,signaling,,1092,1444,45938,232229,2.2780245350399372e-214,2.287843606311661e-214,491.9256001834292,1,6,0,0
M,56246,MRAP,GO:0040007,biological_process,growth,,324,21,49173,231185,9.902576445340146e-214,9.902576445340146e-214,490.4604149304395,1,10,0,0
P,5465,PPARA,GO:0005777,cellular_component,peroxisome,,98,159,320,280126,2.520982279582141e-210,2.5209822795821408e-210,482.61822090969105,6,9,0,0
H,3014,H2AX,GO:0016310,biological_process,phosphorylation,,290,198,18368,261847,3.2824728506791755e-207,3.2824728506791755e-207,475.44651719353476,5,8,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,550,2484,10143,267526,3.4249400608727073e-205,3.4249400608727073e-205,470.7988600926934,3,5,0,0
P,10630,PDPN,GO:0070527,biological_process,platelet aggregation,,73,142,37,280451,8.349974581446777e-205,8.349974581446777e-205,469.90768556905937,5,1,1,0
E,1956,EGFR,GO:0023052,biological_process,signaling,,4907,14784,42123,218889,4.1380235302435436e-201,4.148420574289382e-201,461.3968760145098,1,6,0,0
F,2346,FOLH1,GO:0016020,cellular_component,membrane,,150,52,6098,274403,5.096338748668974e-201,5.0963387486689746e-201,461.1910813022989,2,16,0,0
T,8743,TNFSF10,GO:0046960,biological_process,sensitization,,172,1550,691,278290,5.580858727302034e-201,5.633016285501118e-201,461.0909586408064,5,1,0,0
P,8842,PROM1,GO:0009986,cellular_component,cell surface,,314,2566,2903,274920,2.704311399910126e-199,2.704311399910126e-199,457.2195861915764,2,1,1,2
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,117,469,422,279695,6.188487556228793e-199,6.188487556228793e-199,456.39174278560876,6,2,1,0
M,4323,MMP14,GO:0016020,cellular_component,membrane,,234,495,6014,273960,9.906151923067262e-197,9.906151923067264e-197,451.316107349309,2,16,0,0
I,3417,IDH1,GO:0023052,biological_process,signaling,,232,5431,46798,228242,1.0749490617064406e-196,1.0808231002950004e-196,451.22895534606755,1,6,0,0
C,983,CDK1,GO:0007049,biological_process,cell cycle,,292,545,10291,269575,2.1456179837003778e-193,2.1456179837003778e-193,443.6354953326757,2,2,1,0
M,4255,MGMT,GO:0016477,biological_process,cell migration,,10,17619,7441,255633,8.317741560330142e-193,8.749832030996643e-193,442.22988844412305,3,34,0,0
E,1956,EGFR,GO:0032259,biological_process,methylation,,475,19216,19083,241929,2.5919330624640742e-192,2.6049906597560847e-192,441.13890876516416,2,1,0,0
C,1029,CDKN2A,GO:0005694,cellular_component,chromosome,,243,1098,3484,275878,3.641128661131736e-192,3.641128661131736e-192,440.80404414953097,5,6,0,0
M,4255,MGMT,GO:0006914,biological_process,autophagy,,38,17591,8790,254284,3.884757936335892e-192,4.1132731090615326e-192,440.6821187663878,3,7,0,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,222,230,10361,269890,6.94599076835923e-187,6.94599076835923e-187,428.6452477646241,2,2,1,0
R,27303,RBMS3,GO:0005488,molecular_function,binding,,175,5,21597,258926,2.5582168169582687e-186,2.5582168169582687e-186,427.34151683698445,1,52,0,0
P,5747,PTK2,GO:0016310,biological_process,phosphorylation,,584,1633,18074,260412,5.899806990425176e-186,5.948565725883236e-186,426.49767716086666,5,8,0,0
M,4255,MGMT,GO:0007049,biological_process,cell cycle,,94,17535,10489,252585,4.079329055461574e-181,4.347705967005099e-181,415.2982534898338,2,2,0,0
I,3418,IDH2,GO:0032259,biological_process,methylation,,327,386,19231,260759,5.593001871428879e-180,5.593001871428879e-180,412.74380058848686,2,1,0,0
B,596,BCL2,GO:0008219,biological_process,cell death,,408,1783,8747,269765,5.945860259067147e-180,5.945860259067147e-180,412.682621516299,2,4,0,0
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,365,578,18293,261467,4.519414678224211e-177,4.519414678224211e-177,406.0491789704554,5,8,0,0
M,4313,MMP2,GO:0046903,biological_process,secretion,,269,1666,3664,275104,1.285837107159032e-175,1.285837107159032e-175,402.7009813224492,4,10,0,0
E,1977,EIF4E,GO:0006412,biological_process,translation,,117,130,2156,278300,2.8058053232819393e-174,2.8058053232819393e-174,399.6181155804211,5,4,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,417,1664,10276,268346,7.001351006113426e-172,7.001351006113426e-172,394.09853286366945,3,5,0,1
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,293,335,18365,261710,1.6132666105702698e-169,1.6132666105702698e-169,388.6586196418731,5,8,0,0
T,7019,TFAM,GO:0006390,biological_process,mitochondrial transcription,,45,19,4,280635,1.4952139129922104e-168,1.4952139129922104e-168,386.43202634077926,6,1,1,1
T,3371,TNC,GO:0031012,cellular_component,extracellular matrix,,130,394,1523,278656,1.0607716136224523e-167,1.0607716136224523e-167,384.4727139493199,3,8,1,0
M,5594,MAPK1,GO:0032259,biological_process,methylation,,14,6079,19544,255066,2.253123643424492e-167,2.266535093682971e-167,383.71345825508104,2,1,0,0
M,4133,MAP2,GO:0005874,cellular_component,microtubule,,85,72,862,279684,8.77951855896638e-167,8.77951855896638e-167,382.35928895769274,6,7,1,0
N,10763,NES,GO:0005882,cellular_component,intermediate filament,,89,621,155,279838,2.986865789114493e-166,2.986865789114493e-166,381.1349008304528,6,5,0,1
A,19,ABCA1,GO:0033344,biological_process,cholesterol efflux,,63,100,98,280442,4.888565806948302e-165,4.888565806948302e-165,378.3396413745616,8,1,1,3
F,2173,FABP7,GO:0005504,molecular_function,fatty acid binding,,60,179,33,280431,3.0532817138440284e-163,3.0532817138440284e-163,374.2051531741007,3,4,0,1
N,23636,NUP62,GO:0006914,biological_process,autophagy,,152,89,8676,271786,3.4450437114549064e-163,3.4450437114549064e-163,374.08443356526845,3,7,0,0
M,2475,MTOR,GO:0032259,biological_process,methylation,,25,6405,19533,254740,1.8340484677240058e-162,1.8496573908535717e-162,372.4037846372289,2,1,0,0
C,3576,CXCL8,GO:0046903,biological_process,secretion,,239,1385,3694,275385,9.525324968746542e-162,9.525324968746542e-162,370.76483102715093,4,10,0,0
T,7040,TGFB1,GO:0040007,biological_process,growth,,1420,2628,48077,228578,1.9584950403693825e-157,1.962396424911951e-157,360.8316932078984,1,10,1,0
C,3576,CXCL8,GO:0001525,biological_process,angiogenesis,,353,1271,10340,268739,3.139298921537072e-157,3.156836904338955e-157,360.3562890534206,3,5,0,1
R,5888,RAD51,GO:0006281,biological_process,DNA repair,,153,433,3064,277053,1.3584284932182328e-156,1.377561288897363e-156,358.8829597531685,5,15,1,1
A,308,ANXA5,GO:0005488,molecular_function,binding,,370,599,21402,258332,3.487078900174965e-155,3.5290918989722532e-155,355.63964882864275,1,52,0,0
D,55332,DRAM1,GO:0006914,biological_process,autophagy,,110,8,8718,271867,1.6083281650507086e-154,1.6083281650507086e-154,354.1229090884053,3,7,0,0
L,442459,LOC442459,GO:0006281,biological_process,DNA repair,,79,0,3138,277486,1.8303082925849104e-154,1.8303082925849104e-154,353.9936199025251,5,15,0,0
M,4255,MGMT,GO:0016049,biological_process,cell growth,,18,17611,6499,256575,2.7928183770868983e-154,2.9962687224375995e-154,353.50073656571277,2,6,0,0
M,4255,MGMT,GO:0016020,cellular_component,membrane,,13,17616,6235,256839,5.481193458325916e-154,5.91968893499199e-154,352.81982041833254,2,16,0,1
H,3021,H3-3B,GO:0000785,cellular_component,chromatin,,88,32,2368,278215,1.7205159690130537e-153,1.7205159690130537e-153,351.7528950002649,2,5,1,0
V,7412,VCAM1,GO:0007155,biological_process,cell adhesion,,87,55,1815,278746,1.9143877056881698e-150,1.9143877056881696e-150,344.73836611353374,2,7,0,1
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,178,1757,1475,277293,2.3268728775215453e-149,2.3436129701655854e-149,342.2334851131481,3,8,1,0
C,841,CASP8,GO:0008219,biological_process,cell death,,269,841,8886,270707,1.2666530245139158e-148,1.2666530245139158e-148,340.5462157552331,2,4,0,0
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,528,480,46502,233193,6.679309644601872e-148,6.679309644601872e-148,338.8835791275273,1,6,0,0
M,4318,MMP9,GO:0046903,biological_process,secretion,,237,1608,3696,275162,1.0966172260590251e-146,1.0966172260590251e-146,336.0851933846587,4,10,1,0
M,4255,MGMT,GO:0008219,biological_process,cell death,,93,17536,9062,254012,2.4807731179444567e-146,2.697216410114107e-146,335.1852032951414,2,4,0,0
A,472,ATM,GO:0016310,biological_process,phosphorylation,,325,585,18333,261460,1.2004659199876284e-145,1.2004659199876284e-145,333.6921287360423,5,8,0,0
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,198,296,10385,269824,3.470742398514311e-145,3.470742398514311e-145,332.63046996536275,2,2,0,0
G,2735,GLI1,GO:0023052,biological_process,signaling,,537,525,46493,233148,9.471950587952973e-142,9.471950587952973e-142,324.7187483436699,1,6,0,0
I,3417,IDH1,GO:0006306,biological_process,DNA methylation,,268,5395,1561,273479,1.4722749232796147e-141,1.4884537685903796e-141,324.2667602702283,4,4,0,0
A,207,AKT1,GO:0005488,molecular_function,binding,,423,14121,21349,244810,1.558646022144023e-141,1.571854886738464e-141,324.2122417336494,1,52,0,0
P,5728,PTEN,GO:0042577,molecular_function,lipid phosphatase activity,,80,4612,1,276010,2.890583239781906e-141,2.9044802745885493e-141,323.5982436450608,6,2,0,0
I,3586,IL10,GO:0046903,biological_process,secretion,,148,400,3785,276370,3.521948886627719e-141,3.521948886627719e-141,323.40548361479034,4,10,1,0
D,1610,DAO,GO:0008219,biological_process,cell death,,136,87,9019,271461,4.8480206997656146e-141,4.8480206997656146e-141,323.08592759364893,2,4,0,0
E,83939,EIF2A,GO:0016310,biological_process,phosphorylation,,215,188,18443,261857,2.2658858843284683e-140,2.2658858843284683e-140,321.54394721778965,5,8,0,0
D,10059,DNM1L,GO:0000266,biological_process,mitochondrial fission,,54,73,132,280444,1.2124888702002353e-139,1.2124888702002353e-139,319.8666527616013,6,1,1,3
P,5728,PTEN,GO:0016791,molecular_function,phosphatase activity,,113,4579,107,275904,6.228667688002121e-138,6.288848052137407e-138,315.91796491880285,5,69,1,0
A,317,APAF1,GO:0043293,cellular_component,apoptosome,,46,65,41,280551,5.846990680002835e-137,5.846990680002835e-137,313.6882306249713,2,1,0,1
I,3417,IDH1,GO:0016577,biological_process,histone demethylation,,87,5576,9,275031,1.8630092753466423e-136,1.8938878821203438e-136,312.51294085052467,4,2,0,0
E,1956,EGFR,GO:0005694,cellular_component,chromosome,,719,18972,3008,258004,8.635847437340258e-136,8.701270523986775e-136,310.98810359495224,5,6,0,0
G,2879,GPX4,GO:0097707,biological_process,ferroptosis,,48,15,203,280437,4.617700187049356e-135,4.617700187049356e-135,309.31909076805454,4,1,0,0
C,595,CCND1,GO:0051318,biological_process,G1 phase,,130,1290,910,278373,6.747717915902192e-135,6.80084955303528e-135,308.93194001554787,3,2,0,0
P,142,PARP1,GO:0006281,biological_process,DNA repair,,178,1037,3039,276449,6.957572877517013e-135,6.957572877517013e-135,308.909156865163,5,15,1,1
P,5111,PCNA,GO:0007049,biological_process,cell cycle,,205,390,10378,269730,8.224082857321169e-135,8.224082857321169e-135,308.74192077047076,2,2,1,0
L,3958,LGALS3,GO:0044351,biological_process,macropinocytosis,,58,247,91,280307,4.17509074680815e-133,4.17509074680815e-133,304.81468127437904,5,2,0,0
S,7341,SUMO1,GO:0000746,biological_process,conjugation,,59,60,385,280199,4.447737410365988e-133,4.447737410365988e-133,304.75142184844174,3,4,0,0
P,5562,PRKAA1,GO:0006914,biological_process,autophagy,,188,390,8640,271485,2.0954669515901018e-132,2.0954669515901018e-132,303.20145585808876,3,7,0,0
I,3417,IDH1,GO:0016310,biological_process,phosphorylation,,24,5639,18634,256406,2.3268419407628065e-132,2.3785495394464248e-132,303.07474141052035,5,8,0,0
F,2335,FN1,GO:0031012,cellular_component,extracellular matrix,,127,776,1526,278274,4.719001798110896e-130,4.719001798110896e-130,297.78446479544533,3,8,1,1
C,842,CASP9,GO:0031966,cellular_component,mitochondrial membrane,,98,631,703,279271,7.438062546250149e-130,7.438062546250149e-130,297.3294516847439,4,2,0,0
A,328,APEX1,GO:0004519,molecular_function,endonuclease activity,,47,269,12,280375,7.925893619373082e-129,7.925893619373082e-129,294.9633419232831,5,4,1,1
K,3791,KDR,GO:0040007,biological_process,growth,,833,1248,48664,229958,6.143926313017443e-128,6.202439896950943e-128,292.90594915683386,1,10,0,0
C,1493,CTLA4,GO:0012501,biological_process,programmed cell death,,82,290,717,279614,9.568456700192899e-128,9.568456700192899e-128,292.47241997512515,3,10,0,0
C,925,CD8A,GO:0042110,biological_process,T cell activation,,95,1279,313,279016,2.004386140845919e-127,2.0216653317152803e-127,291.7243852168383,4,6,1,1
E,2064,ERBB2,GO:0040007,biological_process,growth,,539,556,48958,230650,2.2476410604847482e-126,2.2476410604847482e-126,289.3158404685699,1,10,1,0
P,5156,PDGFRA,GO:0040007,biological_process,growth,,639,781,48858,230425,4.28985517429262e-126,4.28985517429262e-126,288.66946874378584,1,10,0,0
T,7082,TJP1,GO:0070160,cellular_component,tight junction,,47,44,150,280462,2.89210944138505e-125,2.89210944138505e-125,286.76115047787266,5,3,1,1
A,335,APOA1,GO:0033344,biological_process,cholesterol efflux,,46,51,115,280491,6.909105913813314e-125,6.909105913813315e-125,285.890296385034,8,1,1,1
B,581,BAX,GO:0031966,cellular_component,mitochondrial membrane,,105,994,696,278908,5.0498648279298266e-123,5.0498648279298266e-123,281.5986049620852,4,2,0,0
P,65018,PINK1,GO:0000423,biological_process,mitophagy,,50,58,216,280379,8.817449533921539e-123,8.817449533921539e-123,281.0412337785558,5,1,1,0
M,84557,MAP1LC3A,GO:0005874,cellular_component,microtubule,,111,1028,836,278728,1.0276176708427508e-122,1.0546602411280865e-122,280.8621626765377,6,7,1,0
I,3417,IDH1,GO:0005694,cellular_component,chromosome,,347,5316,3380,271660,3.556546512878225e-122,3.6558913875396283e-122,279.6190414001263,5,6,0,0
M,5599,MAPK8,GO:0016310,biological_process,phosphorylation,,428,1345,18230,260700,5.23655941218436e-122,5.23655941218436e-122,279.25971666332543,5,8,0,0
P,142,PARP1,GO:0035825,biological_process,homologous recombination,,96,1119,443,279045,9.601640207903398e-122,9.697656609982432e-122,278.6434970755507,6,2,0,0
R,5979,RET,GO:0023052,biological_process,signaling,,424,378,46606,233295,7.068275129423683e-121,7.068275129423683e-121,276.6571797725152,1,6,0,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,152,1693,1501,277357,3.595436389371778e-120,3.6244318441247765e-120,275.02251361591794,3,8,1,0
F,2335,FN1,GO:0007155,biological_process,cell adhesion,,125,778,1777,278023,1.6418600480592155e-119,1.652384791957031e-119,273.505406493402,2,7,0,1
P,8842,PROM1,GO:0010467,biological_process,gene expression,,405,2475,9836,267987,1.1522688583611872e-118,1.1592523059876187e-118,271.5572657398034,4,4,0,0
N,4684,NCAM1,GO:0007155,biological_process,cell adhesion,,78,102,1824,278699,1.2746691724468344e-118,1.2746691724468344e-118,271.4623543009466,2,7,0,0
R,5925,RB1,GO:0007049,biological_process,cell cycle,,218,596,10365,269524,8.21033864016873e-118,8.21033864016873e-118,269.5996468034037,2,2,1,0
H,3020,H3-3A,GO:0000785,cellular_component,chromatin,,85,119,2371,278128,8.479537761035793e-118,8.479537761035793e-118,269.5673850342911,2,5,1,0
R,5879,RAC1,GO:0016477,biological_process,cell migration,,204,761,7247,272491,2.25755995890404e-117,2.25755995890404e-117,268.58817131447813,3,34,0,1
H,3309,HSPA5,GO:0005783,cellular_component,endoplasmic reticulum,,94,556,950,279103,1.7751698569751964e-116,1.7751698569751964e-116,266.52597467488977,5,5,1,1
J,3725,JUN,GO:0007258,biological_process,JUN phosphorylation,,44,588,2,280069,7.207533158543564e-115,7.207533158543563e-115,262.8221589432344,7,1,0,0
P,728378,POTEF,GO:0023052,biological_process,signaling,,346,251,46684,233422,1.694144220475244e-114,1.694144220475244e-114,261.96752287266133,1,6,0,0
M,4255,MGMT,GO:0006298,biological_process,mismatch repair,,265,17364,544,262530,1.904143757721209e-114,2.084265464532675e-114,261.7602841033291,6,2,0,0
D,1786,DNMT1,GO:0006306,biological_process,DNA methylation,,97,355,1732,278519,4.220701504686854e-114,4.220701504686854e-114,261.0546992537504,4,4,1,1
E,1978,EIF4EBP1,GO:0016310,biological_process,phosphorylation,,184,184,18474,261861,9.510155706109932e-114,9.510155706109932e-114,260.24234035201573,5,8,0,0
A,207,AKT1,GO:0010467,biological_process,gene expression,,114,14430,10127,256032,3.106058325033732e-113,3.141254453362726e-113,259.0474932807485,4,4,0,0
X,54739,XAF1,GO:0032259,biological_process,methylation,,143,67,19415,261078,1.4283400016731356e-112,1.4283400016731356e-112,257.53301748334644,2,1,0,0
