Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
U,8408,ULK1,GO:0006914,biological_process,autophagy,,44,20,1078,50525,3.70470837887803e-58,3.70470837887803e-58,132.24033084815878,3,7,0,1
T,7157,TP53,GO:0007049,biological_process,cell cycle,,204,1089,2054,48320,4.565347770230646e-58,4.565347770230646e-58,132.0314407006407,2,2,1,0
M,4255,MGMT,GO:0032259,biological_process,methylation,,55,37,1599,49976,5.8434181536549235e-58,5.8434181536549235e-58,131.78461946775255,2,1,1,0
E,1950,EGF,GO:0040007,biological_process,growth,,179,97,10390,41001,1.2185877050415452e-57,1.2185877050415452e-57,131.04965773129206,1,10,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,105,353,1580,49629,3.225109075259839e-57,3.225109075259839e-57,130.0763835291988,3,5,0,1
X,7515,XRCC1,GO:0006281,biological_process,DNA repair,,32,16,354,51265,4.841885306340143e-57,4.8418853063401425e-57,129.67004612967432,5,15,1,0
U,7345,UCHL1,GO:0032259,biological_process,methylation,,43,8,1611,50005,1.561920722950696e-56,1.561920722950696e-56,128.49884891108977,2,1,0,0
C,595,CCND1,GO:0051318,biological_process,G1 phase,,57,468,223,50919,2.452503322018261e-56,2.502554410222715e-56,128.02745323334895,3,2,0,0
R,11186,RASSF1,GO:0032259,biological_process,methylation,,52,33,1602,49980,1.251031024887354e-55,1.251031024887354e-55,126.41821208342543,2,1,0,0
C,925,CD8A,GO:0007613,biological_process,memory,,31,164,46,51426,1.7211899770090496e-55,1.7211899770090496e-55,126.09916421596475,3,4,0,0
M,406991,MIR21,GO:0012501,biological_process,programmed cell death,,46,199,255,51167,2.6393141041379658e-55,2.6393141041379658e-55,125.67166104030915,3,10,0,0
I,3417,IDH1,GO:0070365,biological_process,hepatocyte differentiation,,40,737,29,50861,7.0757516205829e-55,7.0757516205829e-55,124.68550644066107,5,1,0,0
M,5599,MAPK8,GO:0023052,biological_process,signaling,,216,190,9519,41742,1.6361230793021135e-54,1.6361230793021135e-54,123.84726555448043,1,6,0,0
M,4436,MSH2,GO:0006298,biological_process,mismatch repair,,28,33,139,51467,2.9698545612394195e-54,2.9698545612394195e-54,123.25108203934255,6,2,1,1
K,3791,KDR,GO:0040007,biological_process,growth,,243,215,10326,40883,5.782489144127793e-54,5.898138927010348e-54,122.56495815662717,1,10,0,0
M,2475,MTOR,GO:0006914,biological_process,autophagy,,135,1113,987,49432,6.447988578892238e-54,6.500411250265346e-54,122.4677295775067,3,7,0,0
N,4853,NOTCH2,GO:0007219,biological_process,Notch signaling pathway,,28,138,37,51464,2.509493326136943e-53,2.509493326136943e-53,121.11692905801446,4,8,1,2
C,29126,CD274,GO:0006298,biological_process,mismatch repair,,43,345,124,51155,2.9805478429429875e-53,3.0357431733678574e-53,120.92655366648164,6,2,0,0
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,183,135,9552,41797,3.7458497217895776e-53,3.827281237480655e-53,120.69485523722716,1,6,0,0
T,8743,TNFSF10,GO:0046960,biological_process,sensitization,,37,329,66,51235,3.8926055099985607e-53,3.8926055099985607e-53,120.67793119835311,5,1,0,0
P,142,PARP1,GO:0035825,biological_process,homologous recombination,,29,177,35,51426,4.13209293074356e-53,4.13209293074356e-53,120.61822588718053,6,2,0,0
N,4790,NFKB1,GO:0023052,biological_process,signaling,,332,449,9403,41483,5.061179873589686e-53,5.061179873589686e-53,120.41541029596773,1,6,0,0
E,2202,EFEMP1,GO:0032259,biological_process,methylation,,40,7,1614,50006,5.216965610205439e-53,5.216965610205439e-53,120.38509399653758,2,1,0,0
T,8743,TNFSF10,GO:0008219,biological_process,cell death,,73,293,906,50395,9.91991076656768e-52,1.0167908535731873e-51,117.41518829714936,2,4,0,0
B,8314,BAP1,GO:0006338,biological_process,chromatin remodeling,,35,236,83,51313,1.2571038152305835e-51,1.2784106595565256e-51,117.18622210849993,5,6,0,0
T,7040,TGFB1,GO:0023052,biological_process,signaling,,482,849,9253,41083,1.789057513885226e-51,1.804889881264741e-51,116.84134016038209,1,6,0,0
V,7431,VIM,GO:0005819,cellular_component,spindle,,39,306,106,51216,2.924742535316736e-51,2.924742535316736e-51,116.35863328800062,5,2,0,0
C,54205,CYCS,GO:0031966,cellular_component,mitochondrial membrane,,28,91,86,51462,1.323714310028695e-49,1.323714310028695e-49,112.54622790040078,4,2,0,0
S,6474,SHOX2,GO:0006306,biological_process,DNA methylation,,33,30,484,51120,2.3782175429678996e-49,2.3782175429678996e-49,111.96031828114026,4,4,0,0
C,925,CD8A,GO:0006955,biological_process,immune response,,37,158,193,51279,2.67374493936235e-49,2.7423025019101027e-49,111.81787166002286,2,9,0,1
P,5797,PTPRM,GO:0001946,biological_process,lymphangiogenesis,,27,22,266,51352,2.9086625162907665e-48,2.9086625162907665e-48,109.45639110458171,3,1,0,0
I,3417,IDH1,GO:0044026,biological_process,DNA hypermethylation,,38,739,40,50850,3.3129185489475406e-48,3.3570907962668414e-48,109.31300969923461,7,1,0,0
A,285,ANGPT2,GO:0001525,biological_process,angiogenesis,,47,35,1638,49947,4.239869697099245e-48,4.239869697099245e-48,109.07955192675877,3,5,0,1
O,4968,OGG1,GO:0006281,biological_process,DNA repair,,24,5,362,51276,5.084578172975777e-47,5.084578172975777e-47,106.5952872998276,5,15,1,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,54,46,2204,49363,2.150636553928186e-46,2.150636553928186e-46,105.15315040781257,2,2,1,0
S,140885,SIRPA,GO:0006909,biological_process,phagocytosis,,16,6,28,51617,2.5208093059287005e-46,2.5208093059287e-46,104.9943342746151,3,1,1,0
S,10492,SYNCRIP,GO:0006412,biological_process,translation,,23,5,319,51320,3.402767732669342e-46,3.402767732669342e-46,104.69432513823365,5,4,0,0
T,7057,THBS1,GO:0001525,biological_process,angiogenesis,,44,31,1641,49951,9.569539134970648e-46,9.569539134970648e-46,103.66032923068619,3,5,0,0
C,983,CDK1,GO:0007049,biological_process,cell cycle,,62,81,2196,49328,1.5133860730080856e-45,1.5133860730080856e-45,103.20197961194881,2,2,1,0
A,19,ABCA1,GO:0033344,biological_process,cholesterol efflux,,16,36,6,51609,6.263464514563233e-45,6.263464514563233e-45,101.78159571587854,8,1,1,3
G,2896,GRN,GO:0040007,biological_process,growth,,180,141,10389,40957,8.746095605968209e-45,8.746095605968209e-45,101.44772180040749,1,10,0,0
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,19,4,148,51496,1.453315948562488e-44,1.453315948562488e-44,100.93989628511501,6,2,1,1
I,3417,IDH1,GO:0000785,cellular_component,chromatin,,65,712,367,50523,2.1837955185763803e-44,2.2428170190784447e-44,100.50601141818194,2,5,0,0
C,1499,CTNNB1,GO:0040007,biological_process,growth,,144,1583,10425,39515,3.023939523752149e-44,3.0487259132911014e-44,100.19902032174075,1,10,1,0
S,10801,SEPTIN9,GO:0032259,biological_process,methylation,,41,27,1613,49986,9.502792671559758e-44,9.502792671559758e-44,99.06215837090355,2,1,0,0
Y,10413,YAP1,GO:0051179,biological_process,localization,,88,644,897,50038,3.2752287430899536e-43,3.2752287430899536e-43,97.8247712868775,1,10,0,0
B,581,BAX,GO:0008219,biological_process,cell death,,63,275,916,50413,7.123495746821401e-43,7.123495746821401e-43,97.04776041813204,2,4,0,0
P,142,PARP1,GO:0006281,biological_process,DNA repair,,39,167,347,51114,9.748815565059192e-43,9.965455910949396e-43,96.71203429490154,5,15,1,1
H,283120,H19,GO:0016477,biological_process,cell migration,,49,68,1551,49999,1.9018687388721865e-42,1.9018687388721865e-42,96.0657369561679,3,34,0,0
O,4976,OPA1,GO:0008053,biological_process,mitochondrial fusion,,12,3,5,51647,3.730595099233443e-42,3.730595099233443e-42,95.39200614078958,6,1,1,1
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,53,57,2205,49352,3.920358352057296e-42,3.920358352057296e-42,95.34239083978461,2,2,1,0
A,308,ANXA5,GO:0005488,molecular_function,binding,,82,102,3918,47565,6.051207506418364e-42,6.051207506418364e-42,94.90831606578442,1,52,0,0
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,64,110,2194,49299,1.1964157655463826e-41,1.1964157655463826e-41,94.22665858758126,2,2,0,0
R,5925,RB1,GO:0016310,biological_process,phosphorylation,,58,69,2503,49037,2.905485549865406e-41,2.905485549865406e-41,93.339388293608,5,8,0,0
R,11035,RIPK3,GO:0008219,biological_process,cell death,,39,59,940,50629,3.6478437598671785e-41,3.6478437598671785e-41,93.11185257044475,2,4,0,0
H,3235,HOXD9,GO:0032259,biological_process,methylation,,33,10,1621,50003,4.884623617975449e-41,4.884623617975449e-41,92.8198965787504,2,1,0,0
S,6422,SFRP1,GO:0032259,biological_process,methylation,,43,43,1611,49970,5.506540418916734e-41,5.506540418916734e-41,92.7000522599408,2,1,0,0
I,3417,IDH1,GO:0016577,biological_process,histone demethylation,,22,755,0,50890,5.891023819245985e-41,6.133120688530066e-41,92.59228510775843,4,2,0,0
M,2956,MSH6,GO:0006298,biological_process,mismatch repair,,20,18,147,51482,1.5203679155832558e-40,1.5203679155832558e-40,91.68445136446712,6,2,1,1
M,4233,MET,GO:0040007,biological_process,growth,,168,137,10401,40961,1.5982957375683956e-40,1.5982957375683954e-40,91.6344658222262,1,10,0,0
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,175,173,9560,41759,4.2569311666446e-40,4.2569311666446e-40,90.65485520249813,1,6,0,0
R,6023,RMRP,GO:0000963,biological_process,mitochondrial RNA processing,,11,8,0,51648,4.312119033874568e-40,4.312119033874568e-40,90.64197428127767,6,5,0,0
F,2346,FOLH1,GO:0016020,cellular_component,membrane,,31,9,1503,50124,7.037545262072238e-40,7.037545262072238e-40,90.15214429476114,2,16,0,0
M,55669,MFN1,GO:0008053,biological_process,mitochondrial fusion,,11,1,6,51649,8.472033503570676e-40,8.472033503570676e-40,89.966633156847,6,1,1,3
F,2324,FLT4,GO:0001946,biological_process,lymphangiogenesis,,29,86,264,51288,1.5389969417157894e-39,1.5389969417157894e-39,89.36968775910223,3,1,1,1
I,3417,IDH1,GO:0006306,biological_process,DNA methylation,,65,712,452,50438,1.906115118101583e-39,2.01201040244056e-39,89.10168420434456,4,4,0,0
P,9055,PRC1,GO:0000910,biological_process,cytokinesis,,13,8,15,51631,2.535891925824781e-39,2.535891925824781e-39,88.87027320710058,3,4,1,0
H,728655,HULC,GO:0016477,biological_process,cell migration,,37,27,1563,50040,3.663161530995366e-39,3.663161530995366e-39,88.50249204593756,3,34,0,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,20,182,17,51448,3.969801001162647e-39,4.122485655053518e-39,88.3843623309939,6,2,1,7
C,1036,CDO1,GO:0006306,biological_process,DNA methylation,,36,112,481,51038,3.731914780611282e-39,4.2650454635557515e-39,88.35036578619614,4,4,0,0
S,6774,STAT3,GO:0016311,biological_process,dephosphorylation,,38,1073,53,50503,4.715963758250731e-39,4.8400680676783816e-39,88.22388984256821,5,8,0,0
C,10664,CTCF,GO:0005488,molecular_function,binding,,42,8,3958,47659,5.063622180810527e-39,5.063622180810527e-39,88.17873655355396,1,52,0,0
D,9201,DCLK1,GO:0032259,biological_process,methylation,,38,30,1616,49983,7.428701887979111e-39,7.428701887979111e-39,87.79546749555253,2,1,0,0
P,80310,PDGFD,GO:0010761,biological_process,fibroblast migration,,15,88,3,51561,8.704635998252476e-39,8.704635998252476e-39,87.63696286967148,5,1,0,0
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,50,58,2208,49351,9.707735456448936e-39,9.707735456448936e-39,87.52789558933148,2,2,1,0
C,9557,CHD1L,GO:0016887,molecular_function,ATPase,,18,25,83,51541,2.0383709064461516e-38,2.0383709064461516e-38,86.7860826202202,1,16,0,1
A,284,ANGPT1,GO:0001525,biological_process,angiogenesis,,37,28,1648,49954,5.46434068273923e-38,5.46434068273923e-38,85.79999006302084,3,5,0,1
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,39,307,261,51060,5.810253949864754e-38,5.810253949864754e-38,85.7386092547662,3,8,1,0
C,1493,CTLA4,GO:0012501,biological_process,programmed cell death,,26,58,275,51308,6.810987952223209e-38,6.810987952223209e-38,85.5796963503866,3,10,0,0
A,5244,ABCB4,GO:0033700,biological_process,phospholipid efflux,,14,87,1,51565,6.945315369434217e-38,6.945315369434217e-38,85.56016614903265,7,1,0,0
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,64,115,2497,48991,1.5992286632792573e-37,1.5992286632792573e-37,84.72612701322497,5,8,0,0
N,4790,NFKB1,GO:0051059,molecular_function,NF-kappaB binding,,20,761,0,50886,3.0465503154928038e-37,3.0882838814584583e-37,84.0680328823184,6,1,0,0
C,56477,CCL28,GO:0005488,molecular_function,binding,,37,4,3963,47663,4.908469691632086e-37,4.908469691632086e-37,83.60468621931835,1,52,0,0
M,4318,MMP9,GO:0046903,biological_process,secretion,,66,423,883,50295,1.1740087969716496e-36,1.1957497006192728e-36,82.71428999457808,4,10,1,0
M,4292,MLH1,GO:0032259,biological_process,methylation,,44,66,1610,49947,1.3938223060874236e-36,1.4146256240887284e-36,82.54619842831275,2,1,0,0
A,185,AGTR1,GO:0032259,biological_process,methylation,,32,16,1622,49997,1.5191177990563637e-36,1.5191177990563637e-36,82.4749335767797,2,1,0,0
A,10533,ATG7,GO:0006914,biological_process,autophagy,,26,9,1096,50536,2.514105792683895e-36,2.514105792683895e-36,81.97114615708537,3,7,0,2
Y,10413,YAP1,GO:0005634,cellular_component,nucleus,,77,655,837,50098,4.542756130068514e-36,4.613736694600834e-36,81.36402525628559,5,11,0,9
C,983,CDK1,GO:0000279,biological_process,M phase,,24,119,120,51404,5.440561236486911e-36,5.5765752673990835e-36,81.17448851117706,3,2,0,0
C,891,CCNB1,GO:0000279,biological_process,M phase,,22,78,122,51445,7.072651325388127e-36,7.334601374476577e-36,80.90046028334211,3,2,0,0
C,1019,CDK4,GO:0051318,biological_process,G1 phase,,29,130,251,51257,1.2064985535694117e-35,1.2467151720217255e-35,80.36996602475135,3,2,0,0
C,1499,CTNNB1,GO:0005634,cellular_component,nucleus,,117,1610,797,49143,1.3414888921281874e-35,1.363662262246009e-35,80.28030433435437,5,11,0,12
A,207,AKT1,GO:0040007,biological_process,growth,,352,2591,10217,38507,1.4182517366128622e-35,1.4392111218830028e-35,80.22638312334418,1,10,1,0
C,1401,CRP,GO:0006954,biological_process,inflammatory response,,18,34,96,51519,1.5018690003117502e-35,1.5018690003117502e-35,80.18376792208964,4,5,1,1
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,29,703,40,50895,1.9586431994658623e-35,2.0208223486552547e-35,79.88697372292786,4,1,1,1
A,60312,AFAP1,GO:0005884,cellular_component,actin filament,,14,54,10,51589,2.1637834192525855e-35,2.1637834192525855e-35,79.81861998234073,6,2,0,0
S,3925,STMN1,GO:0005874,cellular_component,microtubule,,19,63,78,51507,4.3143153895522373e-35,4.3143153895522373e-35,79.12853960111671,6,7,1,0
X,7514,XPO1,GO:0051168,biological_process,nuclear export,,15,42,27,51583,5.597590965783613e-35,5.597590965783613e-35,78.86814193428796,6,4,1,0
Z,6935,ZEB1,GO:0070888,molecular_function,E-box binding,,16,158,8,51485,9.68517806788801e-35,9.68517806788801e-35,78.31988157215555,8,1,0,0
M,81631,MAP1LC3B,GO:0006914,biological_process,autophagy,,29,24,1093,50521,1.939706659163218e-34,1.939706659163218e-34,77.62535640677208,3,7,0,1
B,675,BRCA2,GO:0006281,biological_process,DNA repair,,22,26,364,51255,2.05324382947622e-34,2.05324382947622e-34,77.56847226341108,5,15,1,0
S,10801,SEPTIN9,GO:0006306,biological_process,DNA methylation,,26,42,491,51108,1.6058179552101937e-34,2.141090606946925e-34,77.52657783316631,4,4,0,0
B,581,BAX,GO:0031966,cellular_component,mitochondrial membrane,,27,311,87,51242,2.444242425711959e-34,2.493127274226198e-34,77.37435530592141,4,2,0,0
N,4803,NGF,GO:0040007,biological_process,growth,,106,59,10463,41039,3.528918504087375e-34,3.528918504087375e-34,77.02690171057385,1,10,1,0
A,55122,AKIRIN2,GO:0001525,biological_process,angiogenesis,,33,25,1652,49957,5.11214400553666e-34,5.11214400553666e-34,76.65627427502193,3,5,0,0
C,1027,CDKN1B,GO:0007049,biological_process,cell cycle,,62,148,2196,49261,5.34964924062734e-34,5.34964924062734e-34,76.61086216553852,2,2,1,0
A,207,AKT1,GO:0005488,molecular_function,binding,,77,2866,3923,44801,5.274432622459491e-34,5.378876832805222e-34,76.60541357655532,1,52,0,0
W,89780,WNT3A,GO:0016055,biological_process,Wnt signaling pathway,,20,62,127,51458,1.681063074443864e-33,1.681063074443864e-33,75.46588169310365,5,17,0,0
T,7124,TNF,GO:0001946,biological_process,lymphangiogenesis,,44,610,249,50764,1.7823240229760312e-33,1.7823240229760312e-33,75.40738992520895,3,1,0,0
C,54205,CYCS,GO:0005829,cellular_component,cytosol,,22,97,131,51417,1.9751146751978235e-33,2.0299789717310963e-33,75.27728263455661,2,1,0,1
D,1786,DNMT1,GO:0032259,biological_process,methylation,,49,117,1605,49896,2.86677405911138e-33,2.8667740591113803e-33,74.93212069243314,2,1,1,0
