Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
V,7422,VEGFA,GO:0040007,biological_process,growth,,4186,3003,33253,193758,0.0,0.0,739.4772272911214,1,10,1,0
B,8678,BECN1,GO:0006914,biological_process,autophagy,,644,220,5392,227944,0.0,0.0,739.4772272911214,3,7,0,2
T,7015,TERT,GO:0003720,molecular_function,telomerase activity,,167,348,128,233557,0.0,0.0,739.4772272911214,5,1,1,3
M,4282,MIF,GO:1905517,biological_process,macrophage migration,,114,122,20,233944,0.0,0.0,739.4772272911214,4,2,1,0
V,7431,VIM,GO:0005819,cellular_component,spindle,,388,1165,3691,228956,7e-322,7.07e-322,739.4772272911214,5,2,0,0
C,1026,CDKN1A,GO:0007049,biological_process,cell cycle,,477,819,8839,224065,6.50353e-319,6.50353e-319,732.6522988950645,2,2,1,0
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,466,804,8850,224080,8.5010612068263e-311,8.5010612068263e-311,713.9637729175829,2,2,1,0
I,3569,IL6,GO:0046903,biological_process,secretion,,372,1695,2509,229624,1.760097946685791e-308,1.760097946685791e-308,708.6308391831385,4,10,1,0
F,2521,FUS,GO:0040007,biological_process,growth,,93,5669,37346,191092,9.634937942585602e-303,9.634937942585602e-303,695.417887316182,1,10,0,0
S,6271,S100A1,GO:0016020,cellular_component,membrane,,325,414,6100,227361,5.9984462513502474e-298,5.998446251350247e-298,684.3788572346413,2,16,0,0
F,2521,FUS,GO:0051179,biological_process,localization,,708,5054,4802,223636,3.0792317835034005e-289,3.09055248858981e-289,664.3187420014558,1,10,0,0
H,3014,H2AX,GO:0016310,biological_process,phosphorylation,,333,129,14479,219259,1.2081098600087597e-287,1.2081098600087597e-287,660.6528646501978,5,8,0,0
N,4790,NFKB1,GO:0023052,biological_process,signaling,,1454,2286,33345,197115,7.900809614214753e-287,7.900809614214753e-287,658.7749564522571,1,6,0,0
C,595,CCND1,GO:0007049,biological_process,cell cycle,,456,891,8860,223993,3.596126555932243e-286,3.596126555932243e-286,657.2594792867774,2,2,1,0
R,860,RUNX2,GO:0001649,biological_process,osteoblast differentiation,,183,908,400,232709,4.972471025907296e-279,4.972471025907296e-279,640.817324040476,4,1,1,1
R,11186,RASSF1,GO:0032259,biological_process,methylation,,206,122,3736,230136,1.1960116478676003e-276,1.1960116478676003e-276,635.3344932718559,2,1,0,0
F,2521,FUS,GO:0005737,cellular_component,cytoplasm,,563,5199,2981,225457,7.568990713170955e-276,7.624850423231257e-276,633.482072960681,2,5,0,0
S,6774,STAT3,GO:0016310,biological_process,phosphorylation,,793,2213,14019,217175,1.4702343737661138e-268,1.4702343737661138e-268,616.7073830963864,5,8,0,0
K,3791,KDR,GO:0040007,biological_process,growth,,856,724,36583,196037,5.022658512367503e-268,5.022658512367503e-268,615.4788455447439,1,10,0,0
E,2064,ERBB2,GO:0040007,biological_process,growth,,806,625,36633,196136,6.263822023954107e-268,6.263822023954107e-268,615.2580143766427,1,10,1,0
C,4267,CD99,GO:0016020,cellular_component,membrane,,357,816,6068,226959,2.2416799820483053e-260,2.2416799820483053e-260,597.8648986017025,2,16,0,0
S,6271,S100A1,GO:0005819,cellular_component,spindle,,259,480,3820,229641,6.1804755941167935e-257,6.30923550232756e-257,589.9223543867816,5,2,0,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,141,690,184,233185,1.2730399941680967e-256,1.2914898491560403e-256,589.2059873326849,6,2,1,7
F,2521,FUS,GO:0006396,biological_process,RNA processing,,234,5528,191,228247,1.1583881895579116e-255,1.1712591694418884e-255,587.001119330176,6,11,1,0
A,9474,ATG5,GO:0006914,biological_process,autophagy,,198,78,5838,228086,1.8628507424966116e-247,1.8628507424966116e-247,568.1164099978683,3,7,0,1
M,4255,MGMT,GO:0032259,biological_process,methylation,,171,66,3771,230192,1.7855978076923823e-246,1.7855978076923823e-246,565.856179611102,2,1,1,0
C,947,CD34,GO:0016020,cellular_component,membrane,,335,753,6090,227022,4.155134115403457e-246,4.2084050656009376e-246,564.9988491448959,2,16,0,0
D,1674,DES,GO:0005819,cellular_component,spindle,,256,542,3823,229579,1.872592001136668e-242,1.9054444923846797e-242,556.5808771938616,5,2,0,0
T,7157,TP53,GO:0002039,molecular_function,p53 binding,,171,7232,10,226787,2.5621320793341407e-242,2.567763138849161e-242,556.2825573586359,3,1,1,1
F,2521,FUS,GO:0023052,biological_process,signaling,,130,5632,34669,193769,5.759831879209995e-237,5.845479936893415e-237,543.946998337361,1,6,0,0
M,4323,MMP14,GO:0016020,cellular_component,membrane,,277,437,6148,227338,2.4163800828627866e-235,2.4163800828627866e-235,540.2252262668358,2,16,0,0
H,164045,HFM1,GO:0004386,molecular_function,helicase activity,,80,94,27,233999,2.527833420619661e-235,2.527833420619661e-235,540.1801342732294,3,3,1,0
F,2521,FUS,GO:0003723,molecular_function,RNA binding,,268,5494,450,227988,9.546025608879884e-235,9.724123101582868e-235,538.8328871376648,4,32,1,1
S,8878,SQSTM1,GO:0006914,biological_process,autophagy,,210,146,5826,228018,3.043873396054311e-234,3.043873396054311e-234,537.6917809127815,3,7,0,1
C,920,CD4,GO:0007613,biological_process,memory,,153,538,589,232920,9.065866083832248e-234,9.065866083832249e-234,536.6003953794489,3,4,0,0
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,836,927,33963,198474,4.3790125925024034e-232,4.3790125925024034e-232,532.7229183111464,1,6,0,0
T,7040,TGFB1,GO:0040007,biological_process,growth,,1067,1428,36372,195333,1.809621232053499e-223,1.809621232053499e-223,512.8833581783521,1,10,1,0
E,1977,EIF4E,GO:0006412,biological_process,translation,,161,193,2205,231641,1.2386173285187398e-220,1.2386173285187398e-220,506.3547247588586,5,4,0,0
M,5599,MAPK8,GO:0006914,biological_process,autophagy,,359,1275,5677,226889,2.685123017401168e-217,2.685123017401168e-217,498.6732386362599,3,7,0,0
S,6521,SLC4A1,GO:0016020,cellular_component,membrane,,193,116,6232,227659,3.044302847419734e-217,3.044302847419734e-217,498.54769325470335,2,16,0,0
N,283131,NEAT1,GO:0042382,cellular_component,paraspeckles,,83,107,88,233922,2.75371162789203e-216,2.7537116278920303e-216,496.34543040216874,3,1,1,0
M,4436,MSH2,GO:0006298,biological_process,mismatch repair,,86,42,251,233821,2.916968615414353e-216,2.916968615414353e-216,496.28783515508593,6,2,1,1
F,2191,FAP,GO:0072537,biological_process,fibroblast activation,,68,41,28,234063,4.1984132134877936e-215,4.1984132134877936e-215,493.62108834612974,3,1,0,0
S,6508,SLC4A3,GO:0016020,cellular_component,membrane,,192,118,6233,227657,4.692021569394418e-215,4.692021569394418e-215,493.50993146588155,2,16,0,1
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,292,418,9024,224466,2.4147571049566068e-211,2.4147571049566068e-211,484.9638559173551,2,2,1,0
U,8408,ULK1,GO:0006914,biological_process,autophagy,,172,89,5864,228075,1.4339709642016703e-204,1.4339709642016703e-204,469.36691147692886,3,7,0,1
C,983,CDK1,GO:0007049,biological_process,cell cycle,,295,469,9021,224415,5.2331920264099834e-204,5.2331920264099834e-204,468.07233754878666,2,2,1,0
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,105,372,216,233507,5.213956786179171e-202,5.213956786179171e-202,463.47084975735646,4,2,0,1
F,2247,FGF2,GO:0040007,biological_process,growth,,660,579,36779,196182,2.7764948051375092e-201,2.7764948051375092e-201,461.79841442111655,1,10,1,0
C,54205,CYCS,GO:0031966,cellular_component,mitochondrial membrane,,108,344,289,233459,1.5053465989328997e-200,1.5053465989328997e-200,460.1079954288286,4,2,0,0
I,3481,IGF2,GO:0040007,biological_process,growth,,642,549,36797,196212,1.7428269052636407e-199,1.742826905263641e-199,457.6589250527206,1,10,1,0
P,142,PARP1,GO:0006281,biological_process,DNA repair,,189,1071,1216,231724,5.367857703268344e-199,5.367857703268344e-199,456.5340046148301,5,15,1,1
M,9968,MED12,GO:0016592,cellular_component,mediator complex,,72,63,84,233981,1.2116954707196204e-198,1.2116954707196204e-198,455.71982781852796,3,1,1,2
M,4137,MAPT,GO:0005874,cellular_component,microtubule,,115,177,819,233089,2.2425887688240065e-196,2.2425887688240065e-196,450.4990473279057,6,7,1,0
S,6774,STAT3,GO:0023052,biological_process,signaling,,1108,1898,33691,197503,2.8521119601264343e-196,2.869609579513713e-196,450.25250224132765,1,6,0,0
E,83939,EIF2A,GO:0016310,biological_process,phosphorylation,,235,108,14577,219280,8.676394022429633e-195,8.676394022429633e-195,446.8434871266877,5,8,0,0
A,207,AKT1,GO:0005488,molecular_function,binding,,301,9469,25476,198954,2.7574911700246667e-192,2.7745654187554697e-192,441.0758437257762,1,52,0,0
D,10059,DNM1L,GO:0000266,biological_process,mitochondrial fission,,62,57,27,234054,8.083380308272674e-191,8.083380308272674e-191,437.7039426218315,6,1,1,3
M,4292,MLH1,GO:0006298,biological_process,mismatch repair,,86,122,251,233741,2.38382686004721e-190,2.38382686004721e-190,436.6224605481221,6,2,1,1
E,2130,EWSR1,GO:0005488,molecular_function,binding,,1725,5949,24052,202474,1.9175094845950156e-188,1.9175094845950156e-188,432.2349702822998,1,52,0,0
C,10664,CTCF,GO:0005488,molecular_function,binding,,400,336,25377,208087,3.4743556438572246e-183,3.4743556438572246e-183,420.1276629823153,1,52,0,0
P,5159,PDGFRB,GO:0040007,biological_process,growth,,608,544,36831,196217,8.675591659419565e-183,8.675591659419565e-183,419.2125584915882,1,10,1,0
R,5925,RB1,GO:0007049,biological_process,cell cycle,,326,786,8990,224098,1.997815668612135e-182,1.997815668612135e-182,418.37843250689787,2,2,1,0
T,8743,TNFSF10,GO:0008219,biological_process,cell death,,228,555,5002,228415,7.057212247382618e-181,7.057212247382618e-181,414.813851724207,2,4,0,0
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,352,1003,8964,223881,5.54406783296213e-178,5.54406783296213e-178,408.1474180557446,2,2,1,0
C,54205,CYCS,GO:0005829,cellular_component,cytosol,,103,349,404,233344,2.9193921184479492e-176,2.9629651351412022e-176,404.1687858651726,2,1,0,1
F,2521,FUS,GO:0005634,cellular_component,nucleus,,486,5276,3767,224671,1.4566256441559203e-174,1.48935880469875e-174,400.2514604860431,5,11,0,3
E,1978,EIF4EBP1,GO:0016310,biological_process,phosphorylation,,268,259,14544,219129,4.374684781597174e-173,4.374684781597174e-173,396.8713866206767,5,8,0,0
E,1950,EGF,GO:0040007,biological_process,growth,,525,418,36914,196343,1.2224894536417079e-171,1.2224894536417079e-171,393.5411615865301,1,10,0,0
T,8600,TNFSF11,GO:0030316,biological_process,osteoclast differentiation,,77,309,85,233729,4.0768385184324673e-171,4.0768385184324673e-171,392.33672908686816,6,1,1,1
P,5156,PDGFRA,GO:0040007,biological_process,growth,,648,682,36791,196079,5.363513544671854e-171,5.363513544671853e-171,392.06243162958765,1,10,0,0
F,2521,FUS,GO:0005488,molecular_function,binding,,1366,4396,24411,204027,1.1197043687413248e-168,1.149170273181886e-168,386.695255442613,1,52,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,326,1254,6734,225886,6.455289533359081e-168,6.513973983662345e-168,384.9603459100648,3,5,0,1
R,3516,RBPJ,GO:0005488,molecular_function,binding,,333,233,25444,208190,2.9560337784880824e-167,2.9560337784880824e-167,383.44786209989155,1,52,0,0
G,2688,GH1,GO:0040007,biological_process,growth,,283,56,37156,196705,6.693717477359579e-166,6.693717477359579e-166,380.32795604046726,1,10,1,0
B,581,BAX,GO:0031966,cellular_component,mitochondrial membrane,,103,634,294,233169,1.1515089035430125e-164,1.1515089035430123e-164,377.48288207864886,4,2,0,0
M,4654,MYOD1,GO:0005819,cellular_component,spindle,,192,550,3887,229571,1.2657228027866083e-161,1.2657228027866083e-161,370.48055662743843,5,2,0,0
T,7040,TGFB1,GO:0023052,biological_process,signaling,,912,1583,33887,197818,8.862687675144526e-159,8.910081726883267e-159,363.9238463721229,1,6,0,0
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,124,381,1281,232414,1.063717334961948e-158,1.063717334961948e-158,363.7466750000641,5,15,1,0
C,23468,CBX5,GO:0000792,cellular_component,heterochromatin,,61,34,202,233903,4.141581541264029e-158,4.141581541264029e-158,362.387366963373,3,9,1,1
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,168,1371,1144,231517,8.473823863117815e-158,8.473823863117817e-158,361.6714628266364,3,8,1,0
M,407004,MIR22,GO:0006914,biological_process,autophagy,,144,110,5892,228054,2.7760229748002758e-157,2.7760229748002758e-157,360.48484028123,3,7,0,0
A,308,ANXA5,GO:0008219,biological_process,cell death,,199,493,5031,228477,1.0288522766952487e-156,1.0288522766952487e-156,359.1748306205879,2,4,0,0
M,5595,MAPK3,GO:0023052,biological_process,signaling,,771,1179,34028,198222,1.779795738531377e-156,1.790083575170287e-156,358.62101219826917,1,6,0,0
V,7422,VEGFA,GO:0046903,biological_process,secretion,,422,6767,2459,224552,1.9708173985802978e-156,1.981705892495106e-156,358.5193164714299,4,10,1,0
H,3146,HMGB1,GO:0006914,biological_process,autophagy,,176,279,5860,227885,4.603532839697277e-154,4.603532839697277e-154,353.07128030372587,3,7,0,0
S,6714,SRC,GO:0016310,biological_process,phosphorylation,,540,1810,14272,217578,1.9090793123416054e-153,1.9090793123416057e-153,351.64889813767013,5,8,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,323,1400,6737,225740,2.1304797596668646e-153,2.1304797596668646e-153,351.53917203445,3,5,0,0
C,1029,CDKN2A,GO:0032259,biological_process,methylation,,230,1125,3712,229133,6.2578724319439e-153,6.30194195611252e-153,350.4546613951879,2,1,0,0
P,3276,PRMT1,GO:0032259,biological_process,methylation,,120,95,3822,230163,3.2166706111854687e-152,3.2166706111854687e-152,348.82458728213766,2,1,1,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,190,212,9126,224672,6.779312575686499e-152,6.779312575686499e-152,348.0790584282997,2,2,1,0
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,428,343,34371,199058,3.192840711577532e-151,3.192840711577532e-151,346.52943801637196,1,6,0,0
M,81631,MAP1LC3B,GO:0006914,biological_process,autophagy,,136,97,5900,228067,4.381692541360522e-151,4.381692541360522e-151,346.2129139673873,3,7,0,1
N,4851,NOTCH1,GO:0007219,biological_process,Notch signaling pathway,,86,685,163,233266,3.888614026947062e-148,3.931346049221206e-148,339.41361188971626,4,8,1,1
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,224,396,9092,224488,1.1625705321651267e-147,1.1625705321651267e-147,338.32937514065566,2,2,1,0
M,2956,MSH6,GO:0006298,biological_process,mismatch repair,,60,35,277,233828,1.316209469403845e-147,1.316209469403845e-147,338.2052526786085,6,2,1,1
N,4792,NFKBIA,GO:0016310,biological_process,phosphorylation,,232,241,14580,219147,2.020489103005309e-145,2.020489103005309e-145,333.17149887183166,5,8,0,0
A,472,ATM,GO:0016310,biological_process,phosphorylation,,322,620,14490,218768,3.1283277882298756e-144,3.1283277882298756e-144,330.4317547823162,5,8,0,0
E,7430,EZR,GO:0005856,cellular_component,cytoskeleton,,88,316,473,233323,4.27441328860553e-144,4.27441328860553e-144,330.1196065406039,5,9,0,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,153,1247,1159,231641,1.38944467694626e-143,1.38944467694626e-143,328.9407641438208,3,8,1,0
B,672,BRCA1,GO:0035825,biological_process,homologous recombination,,88,417,382,233313,4.747011396789686e-142,4.782973604341124e-142,325.40202075911236,6,2,0,0
M,4318,MMP9,GO:0046903,biological_process,secretion,,198,1202,2683,230117,1.3002807785884921e-141,1.3116867503304966e-141,324.3931842075157,4,10,1,0
E,1978,EIF4EBP1,GO:0006412,biological_process,translation,,132,395,2234,231439,5.95449464400871e-140,6.062758182990687e-140,320.55974817692453,5,4,0,0
C,3576,CXCL8,GO:0046903,biological_process,secretion,,158,610,2723,230709,2.0743350159464026e-139,2.0743350159464026e-139,319.3296872980952,4,10,0,0
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,71,154,399,233576,4.26997190042947e-135,4.26997190042947e-135,309.39738030767296,6,2,1,0
H,3082,HGF,GO:0040007,biological_process,growth,,499,511,36940,196250,5.2629816833465716e-135,5.2629816833465716e-135,309.18828982809913,1,10,0,0
P,5747,PTK2,GO:0016310,biological_process,phosphorylation,,394,1084,14418,218304,1.1478255792014174e-134,1.1575529146183785e-134,308.40009424069564,5,8,0,0
C,6387,CXCL12,GO:0006935,biological_process,chemotaxis,,83,527,293,233297,3.796744753186826e-133,3.796744753186826e-133,304.909673312503,3,9,0,1
M,4313,MMP2,GO:0046903,biological_process,secretion,,197,1342,2684,229977,1.8235124816696664e-132,1.8400898678666635e-132,303.33141786355395,4,10,0,0
B,675,BRCA2,GO:0035825,biological_process,homologous recombination,,68,131,402,233599,3.454593590914753e-132,3.454593590914753e-132,302.70152745417096,6,2,0,0
F,2313,FLI1,GO:0005488,molecular_function,binding,,1027,3228,24750,205195,8.44990898319957e-132,8.44990898319957e-132,301.80707660512195,1,52,0,0
N,4684,NCAM1,GO:0007155,biological_process,cell adhesion,,103,224,1768,232105,1.407879986773917e-131,1.407879986773917e-131,301.2965621647832,2,7,0,0
S,6647,SOD1,GO:0051179,biological_process,localization,,248,1223,5262,227467,8.844597235322379e-131,8.844597235322379e-131,299.45884039150457,1,10,0,0
P,5111,PCNA,GO:0007049,biological_process,cell cycle,,270,836,9046,224048,2.403531366831508e-129,2.403531366831508e-129,296.156537937484,2,2,1,0
I,3480,IGF1R,GO:0023052,biological_process,signaling,,1092,2455,33707,196946,2.688251086991654e-129,2.710106786885895e-129,296.0364889573617,1,6,0,0
I,9636,ISG15,GO:0000746,biological_process,conjugation,,61,119,263,233757,5.945856551406076e-129,5.945856551406076e-129,295.25078239717305,3,4,0,0
S,6855,SYP,GO:0005883,cellular_component,neurofilament,,62,171,208,233759,7.246056807369899e-129,7.246056807369899e-129,295.053019563965,7,1,0,0
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,78,900,133,233089,9.052566405626184e-129,9.052566405626184e-129,294.8304286979893,3,20,0,2
P,5563,PRKAA2,GO:0006914,biological_process,autophagy,,144,218,5892,227946,2.389382454000264e-128,2.389382454000264e-128,293.8598569581298,3,7,0,0
M,4313,MMP2,GO:0016477,biological_process,cell migration,,235,1304,4498,228163,2.532095682032037e-128,2.578556153261982e-128,293.7836622914745,3,34,0,0
E,2130,EWSR1,GO:0023052,biological_process,signaling,,474,7200,34325,192201,2.7248340472553673e-128,2.7356041423038075e-128,293.7245395987759,1,6,0,0
Z,22882,ZHX2,GO:0023052,biological_process,signaling,,442,470,34357,198931,2.2553049486649024e-127,2.2553049486649024e-127,291.61502161420833,1,6,0,0
M,5599,MAPK8,GO:0023052,biological_process,signaling,,638,996,34161,198405,1.3920255559025531e-126,1.4037232496496335e-126,289.78659354671015,1,6,0,0
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,221,280,14591,219108,2.6157112533392468e-126,2.6157112533392468e-126,289.1641856669107,5,8,0,0
T,8600,TNFSF11,GO:0045453,biological_process,bone resorption,,67,319,197,233617,3.029402326472578e-126,3.08999037300203e-126,288.9975537418783,6,1,1,0
S,6756,SSX1,GO:0005694,cellular_component,chromosome,,149,344,4726,228981,1.6747521188898353e-125,1.6747521188898353e-125,287.30747145865257,5,6,0,0
B,596,BCL2,GO:0031966,cellular_component,mitochondrial membrane,,106,1820,291,231983,2.8280984194244294e-125,2.8280984194244294e-125,286.7835320750503,4,2,0,0
B,23476,BRD4,GO:0000785,cellular_component,chromatin,,133,301,3892,229874,8.487830289714979e-124,8.487830289714979e-124,283.3819181242928,2,5,0,1
S,6598,SMARCB1,GO:0016514,cellular_component,SWI/SNF complex,,66,498,125,233511,4.1534518635454244e-123,4.1534518635454244e-123,281.7940266754093,4,1,0,3
E,2130,EWSR1,GO:0005694,cellular_component,chromosome,,517,7157,4358,222168,9.115614479133921e-121,9.187960625793714e-121,276.3949022528565,5,6,0,0
S,6469,SHH,GO:0023052,biological_process,signaling,,251,113,34548,199288,4.0166322916193804e-120,4.0166322916193804e-120,274.9197673461566,1,6,0,0
V,7412,VCAM1,GO:0007155,biological_process,cell adhesion,,74,55,1797,232274,1.1108032355695783e-119,1.1108032355695783e-119,273.902542677017,2,7,0,1
A,10189,ALYREF,GO:0051168,biological_process,nuclear export,,61,87,511,233541,3.278067053593143e-119,3.2780670535931434e-119,272.8203721305374,6,4,1,0
D,1660,DHX9,GO:0004386,molecular_function,helicase activity,,54,372,53,233721,3.6939655327292346e-119,3.6939655327292346e-119,272.7009255151672,3,3,1,0
N,10499,NCOA2,GO:0005819,cellular_component,spindle,,102,110,3977,230011,5.197906675780982e-119,5.197906675780982e-119,272.35937008410383,5,2,0,0
C,836,CASP3,GO:0008219,biological_process,cell death,,207,956,5023,228014,3.3086093058970514e-118,3.3086093058970514e-118,270.5085130214717,2,4,0,0
T,8626,TP63,GO:0005819,cellular_component,spindle,,114,188,3965,229933,1.035708963176706e-117,1.035708963176706e-117,269.3673696995071,5,2,0,0
C,867,CBL,GO:0044351,biological_process,macropinocytosis,,54,249,100,233797,9.3403181207786e-117,9.3403181207786e-117,267.1681155686021,5,2,0,0
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,77,1641,92,232390,9.756984482720165e-117,9.756984482720165e-117,267.1244724945529,4,1,1,1
C,847,CAT,GO:0004096,molecular_function,catalase activity,,35,100,0,234065,3.352641891531123e-116,3.352641891531123e-116,265.89012212793546,3,1,0,3
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,224,341,14588,219047,3.658438099039567e-116,3.658438099039567e-116,265.8028344798755,5,8,0,0
S,6757,SSX2,GO:0000805,cellular_component,X chromosome,,83,1583,148,232386,4.4280154723100975e-116,4.4280154723100975e-116,265.6119192782707,7,1,0,0
E,2026,ENO2,GO:0005883,cellular_component,neurofilament,,55,143,215,233787,2.420900860319989e-115,2.420900860319989e-115,263.9131459670863,7,1,0,0
F,2335,FN1,GO:0007155,biological_process,cell adhesion,,126,745,1745,231584,2.4517149530756405e-114,2.4517149530756405e-114,261.5979128407897,2,7,0,1
E,2130,EWSR1,GO:0010467,biological_process,gene expression,,770,6904,8882,217644,4.8337017032871615e-114,4.891475030418084e-114,260.907206701107,4,4,0,0
C,867,CBL,GO:0032059,cellular_component,bleb,,45,258,25,233872,2.1854195523992053e-113,2.2300199514277605e-113,259.39010497606654,4,1,0,0
A,23192,ATG4B,GO:0006914,biological_process,autophagy,,86,25,5950,228139,3.1444716560932747e-113,3.1444716560932747e-113,259.0464696271704,3,7,0,1
M,4292,MLH1,GO:0032259,biological_process,methylation,,97,111,3845,230147,6.146433894842308e-113,6.236822628589989e-113,258.3616446497654,2,1,0,0
I,3488,IGFBP5,GO:0005520,molecular_function,insulin-like growth factor binding,,55,137,266,233742,1.2013849180585292e-111,1.2013849180585292e-111,255.4034703326226,4,2,0,0
R,27303,RBMS3,GO:0005488,molecular_function,binding,,144,24,25633,208399,3.2178128826801094e-111,3.2178128826801094e-111,254.4182434225446,1,52,0,0
B,649,BMP1,GO:0023052,biological_process,signaling,,274,175,34525,199226,4.007568996960237e-111,4.007568996960237e-111,254.19876050002745,1,6,0,0
P,5465,PPARA,GO:0005777,cellular_component,peroxisome,,53,70,396,233681,8.3181144884252e-111,8.3181144884252e-111,253.4685097171764,6,9,0,0
C,1387,CREBBP,GO:0005488,molecular_function,binding,,206,127,25571,208296,4.986984676184806e-110,4.986984676184806e-110,251.67752877553795,1,52,0,0
N,4790,NFKB1,GO:0051059,molecular_function,NF-kappaB binding,,66,3674,8,230452,1.9690291302690749e-109,1.976873867839868e-109,250.3002583939753,6,1,0,0
K,3855,KRT7,GO:0016020,cellular_component,membrane,,102,77,6323,227698,2.295508497219775e-109,2.295508497219775e-109,250.15082074996488,2,16,0,0
