Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
T,7157,TP53,GO:0007049,biological_process,cell cycle,,396,1860,3608,93595,2.5554975968314824e-138,2.5554975968314824e-138,316.8184958743433,2,2,1,0
D,1612,DAPK1,GO:0032259,biological_process,methylation,,111,23,3373,95952,9.738745808942447e-138,9.738745808942446e-138,315.4806304908641,2,1,0,0
S,6528,SLC5A5,GO:0006810,biological_process,transport,,143,1442,345,97529,5.285272196213913e-136,5.341498496173636e-136,311.4760664163228,3,34,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,222,749,2470,96018,1.1005422724628725e-135,1.1116588610736085e-135,310.7431341850443,3,5,0,1
V,7424,VEGFC,GO:0001946,biological_process,lymphangiogenesis,,68,161,119,99111,5.6383801862273204e-133,5.638380186227321e-133,304.51422054497175,3,1,1,0
N,4790,NFKB1,GO:0023052,biological_process,signaling,,531,592,15786,82550,9.293664501145047e-130,9.293664501145047e-130,297.10672915764974,1,6,0,0
K,100144748,KLLN,GO:0032259,biological_process,methylation,,109,32,3375,95943,7.084055197353955e-129,7.084055197353955e-129,295.07563048450737,2,1,0,0
P,7849,PAX8,GO:0005777,cellular_component,peroxisome,,112,542,538,98267,2.0813874886726075e-122,2.0813874886726075e-122,280.1823466120854,6,9,0,0
I,3458,IFNG,GO:0046903,biological_process,secretion,,113,132,1954,97260,3.8365086813221727e-121,3.8365086813221727e-121,277.26823349682303,4,10,1,0
M,2475,MTOR,GO:0006914,biological_process,autophagy,,253,1634,1895,95677,4.4943685847806245e-121,4.528416831635023e-121,277.1024238591591,3,7,0,0
N,4684,NCAM1,GO:0007155,biological_process,cell adhesion,,76,69,703,98611,3.107603824696821e-120,3.107603824696821e-120,275.17635920443627,2,7,0,0
I,3630,INS,GO:0030073,biological_process,insulin secretion,,66,675,26,98692,9.00307729189439e-120,9.00307729189439e-120,274.11264471906946,5,1,0,0
C,925,CD8A,GO:0007613,biological_process,memory,,60,185,84,99130,2.0331611676635148e-119,2.0331611676635148e-119,273.29803425900604,3,4,0,0
P,5465,PPARA,GO:0005777,cellular_component,peroxisome,,73,79,577,98730,1.0463821994796036e-117,1.0463821994796035e-117,269.3571171899279,6,9,0,0
Z,22882,ZHX2,GO:0023052,biological_process,signaling,,427,424,15890,82718,1.51796764100101e-115,1.51796764100101e-115,264.37991333243264,1,6,0,0
M,4436,MSH2,GO:0006298,biological_process,mismatch repair,,48,35,117,99259,5.2962031709043335e-114,5.2962031709043335e-114,260.8277104203362,6,2,1,1
G,2638,GC,GO:0005499,molecular_function,vitamin D binding,,35,41,0,99383,6.855698463235831e-114,6.855698463235831e-114,260.5696204024346,4,1,1,1
C,1026,CDKN1A,GO:0007049,biological_process,cell cycle,,154,214,3850,95241,3.3090618922155006e-113,3.3090618922155006e-113,258.99545077535726,2,2,1,0
S,6528,SLC5A5,GO:0016020,cellular_component,membrane,,249,1336,2584,95290,7.21236774948098e-108,7.367472432265516e-108,246.68211534953736,2,16,0,0
E,1950,EGF,GO:0040007,biological_process,growth,,337,229,17597,81296,1.4843672046417327e-107,1.4843672046417327e-107,245.98161639374558,1,10,0,0
S,6462,SHBG,GO:0042562,molecular_function,hormone binding,,39,80,14,99326,2.305472712298136e-105,2.305472712298136e-105,240.93614902769514,2,14,1,0
P,5241,PGR,GO:0040007,biological_process,growth,,261,118,17673,81407,7.160130467876358e-105,7.160130467876358e-105,239.8029065617978,1,10,0,0
B,673,BRAF,GO:0023052,biological_process,signaling,,1054,2317,15263,80825,1.7630727914186973e-104,1.7630727914186973e-104,238.90179148043467,1,6,0,0
C,1027,CDKN1B,GO:0007049,biological_process,cell cycle,,127,132,3877,95323,2.234886548392125e-104,2.234886548392125e-104,238.66465920594942,2,2,1,0
P,27250,PDCD4,GO:0012501,biological_process,programmed cell death,,52,35,328,99044,1.1008178935248289e-103,1.1008178935248288e-103,237.07021113530294,3,10,0,0
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,68,793,66,98532,3.257582830888578e-103,3.257582830888578e-103,235.98527912094528,4,1,1,1
T,7124,TNF,GO:0046903,biological_process,secretion,,138,436,1929,96956,1.7540693547810422e-102,1.7540693547810424e-102,234.30174105130018,4,10,1,0
P,5315,PKM,GO:0004743,molecular_function,pyruvate kinase activity,,81,2930,26,96422,7.853901687627215e-100,7.903297295725499e-100,228.1912292478043,5,1,0,3
C,920,CD4,GO:0007613,biological_process,memory,,48,112,96,99203,1.2705295950263733e-99,1.2705295950263733e-99,227.71649038890425,3,4,0,0
R,5979,RET,GO:0005694,cellular_component,chromosome,,406,5806,1637,91610,1.1730284462241847e-97,1.1730284462241847e-97,223.19116520021464,5,6,0,0
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,164,219,5710,93366,1.3736937442871084e-96,1.3736937442871084e-96,220.73066565200463,5,8,0,0
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,109,96,3895,95359,8.629855332825416e-95,8.629855332825416e-95,216.59035609276742,2,2,1,0
M,4633,MYL2,GO:0000910,biological_process,cytokinesis,,41,42,117,99259,4.7027884230847996e-94,4.7027884230847996e-94,214.89484312713878,3,4,0,0
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,104,83,3900,95372,2.881334306167718e-93,2.881334306167718e-93,213.08216016083637,2,2,1,0
E,4072,EPCAM,GO:0007155,biological_process,cell adhesion,,66,107,713,98573,1.5438449688979327e-92,1.5438449688979327e-92,211.40355251763577,2,7,0,0
G,2720,GLB1,GO:0004565,molecular_function,beta-galactosidase activity,,27,26,1,99405,3.4474356049575316e-91,3.4474356049575316e-91,208.29761281071234,6,1,0,1
A,9474,ATG5,GO:0006914,biological_process,autophagy,,64,18,2084,97293,4.002064332205131e-90,4.002064332205131e-90,205.845848058418,3,7,0,1
M,4255,MGMT,GO:0032259,biological_process,methylation,,84,43,3400,95932,6.992675131603617e-90,6.992675131603617e-90,205.28779517804864,2,1,1,0
H,3146,HMGB1,GO:0006914,biological_process,autophagy,,103,218,2045,97093,3.9321616017273685e-89,3.9321616017273685e-89,203.56088397591287,3,7,0,0
S,6528,SLC5A5,GO:0070085,biological_process,glycosylation,,87,1498,170,97704,4.256072331950964e-89,4.394857299297191e-89,203.44963821473442,2,4,0,0
H,3082,HGF,GO:0040007,biological_process,growth,,246,137,17688,81388,6.906269765148519e-89,6.906269765148519e-89,202.99764361583416,1,10,0,0
X,7515,XRCC1,GO:0006281,biological_process,DNA repair,,44,11,544,98860,1.9773371323282977e-88,1.9773371323282977e-88,201.9457371265984,5,15,1,0
I,3630,INS,GO:0040007,biological_process,growth,,368,373,17566,81152,6.663466685599512e-86,6.722435417330481e-86,196.1168674953155,1,10,1,0
S,6774,STAT3,GO:0023052,biological_process,signaling,,482,733,15835,82409,1.7203478904977103e-84,1.7392528123713115e-84,192.8636922086772,1,6,0,0
S,6906,SERPINA7,GO:0005488,molecular_function,binding,,92,12,8395,90960,1.7712778469145535e-84,1.7712778469145537e-84,192.8454465779834,1,52,0,0
M,2956,MSH6,GO:0006298,biological_process,mismatch repair,,35,22,130,99272,3.4615007602272535e-84,3.4615007602272535e-84,192.17544557074027,6,2,1,1
S,6528,SLC5A5,GO:0040007,biological_process,growth,,41,1544,17893,79981,1.0858498732964692e-83,1.1335795380567535e-83,190.989182359683,1,10,0,0
X,7514,XPO1,GO:0051168,biological_process,nuclear export,,33,41,64,99321,1.0117707470582177e-81,1.0117707470582177e-81,186.4976905218427,6,4,1,0
R,5979,RET,GO:0016301,molecular_function,kinase activity,,201,6011,461,92786,1.3790512978272938e-81,1.3843148523991537e-81,186.1841872066871,4,133,1,0
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,95,88,3909,95367,1.883330936932299e-81,1.883330936932299e-81,185.8763505484536,2,2,1,0
M,4582,MUC1,GO:0016020,cellular_component,membrane,,95,146,2738,96480,4.654618483214028e-81,4.654618483214028e-81,184.97153258364068,2,16,0,0
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,55,871,57,98476,9.102377631717107e-81,9.102377631717107e-81,184.30085687491143,3,20,0,2
R,9985,REC8,GO:0032259,biological_process,methylation,,62,10,3422,95965,1.275533442458135e-79,1.275533442458135e-79,181.66085786917665,2,1,0,0
P,5728,PTEN,GO:0032259,biological_process,methylation,,209,1042,3275,94933,3.5680145445015584e-79,3.5680145445015584e-79,180.63221305544639,2,1,0,0
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,98,111,3906,95344,2.2081782144164687e-78,2.2081782144164687e-78,178.8094694153269,2,2,0,0
M,56339,METTL3,GO:0006412,biological_process,translation,,67,266,605,98521,5.9086397220770615e-77,6.082423243314622e-77,175.4936489842116,5,4,0,0
S,6714,SRC,GO:0016310,biological_process,phosphorylation,,185,441,5689,93144,6.3855021205741325e-77,6.3855021205741325e-77,175.4450220334953,5,8,0,0
T,7040,TGFB1,GO:0040007,biological_process,growth,,513,768,17421,80757,1.2598493619013269e-76,1.2598493619013269e-76,174.76547490777781,1,10,1,0
F,2530,FUT8,GO:0036065,biological_process,fucosylation,,26,17,32,99384,4.323578720341211e-76,4.323578720341211e-76,173.53238360074516,3,2,1,0
F,2324,FLT4,GO:0040007,biological_process,growth,,163,54,17771,81471,3.537934901002959e-75,3.537934901002959e-75,171.43033877892776,1,10,0,0
P,5315,PKM,GO:0005634,cellular_component,nucleus,,218,2793,1428,95020,5.095310951225311e-75,5.159808558202846e-75,171.0529824968717,5,11,0,2
R,3516,RBPJ,GO:0005488,molecular_function,binding,,86,17,8401,90955,2.088700989774357e-74,2.088700989774357e-74,169.65475454480935,1,52,0,0
T,7040,TGFB1,GO:0023052,biological_process,signaling,,478,803,15839,82339,1.560952972972266e-73,1.5751434545447412e-73,167.63436543818486,1,6,0,0
C,3627,CXCL10,GO:0046903,biological_process,secretion,,59,39,2008,97353,3.728327591032216e-73,3.728327591032216e-73,166.77275202247165,4,10,0,0
M,5595,MAPK3,GO:0023052,biological_process,signaling,,443,706,15874,82436,4.22538874752441e-73,4.260600320420446e-73,166.6393017179259,1,6,0,0
M,81631,MAP1LC3B,GO:0006914,biological_process,autophagy,,64,59,2084,97252,2.0068221074801447e-72,2.0068221074801444e-72,165.0895742657193,3,7,0,1
F,2321,FLT1,GO:0040007,biological_process,growth,,161,58,17773,81467,6.24507873956445e-72,6.24507873956445e-72,163.9543329436562,1,10,0,0
I,3685,ITGAV,GO:0009986,cellular_component,cell surface,,59,197,628,98575,4.684174485042471e-71,4.684174485042471e-71,161.93935190624555,2,1,1,8
A,207,AKT1,GO:0010467,biological_process,gene expression,,28,4795,4862,89774,2.0131753060102996e-70,2.0314768997013023e-70,160.47219344425744,4,4,0,0
V,7431,VIM,GO:0016020,cellular_component,membrane,,105,295,2728,96331,1.0729925112891823e-68,1.0729925112891823e-68,156.50533483919813,2,16,0,0
S,64321,SOX17,GO:0032259,biological_process,methylation,,76,75,3408,95900,1.4987047465851619e-68,1.4987047465851619e-68,156.17118509079634,2,1,0,0
A,207,AKT1,GO:0005488,molecular_function,binding,,125,4698,8362,86274,8.644406777693258e-68,8.762823308894536e-68,154.40526817503695,1,52,0,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,34,241,40,99144,1.5571935326187977e-67,1.579439154513352e-67,153.81613141207524,6,2,1,7
C,887,CCKBR,GO:0005488,molecular_function,binding,,83,23,8404,90949,2.0017271451151183e-67,2.0017271451151183e-67,153.5791908501478,1,52,0,0
S,6528,SLC5A5,GO:0015705,biological_process,iodide transport,,47,1538,25,97849,1.7204057905248576e-66,1.8159838899984609e-66,151.37398872861348,7,1,1,1
P,5159,PDGFRB,GO:0040007,biological_process,growth,,171,85,17763,81440,4.481055485356704e-66,4.4810554853567044e-66,150.47075751951934,1,10,1,0
R,5979,RET,GO:0010467,biological_process,gene expression,,620,5592,4270,88977,7.078963453032312e-65,7.133208383706889e-65,147.70326992770947,4,4,0,0
C,1499,CTNNB1,GO:0040007,biological_process,growth,,170,2395,17764,79130,9.66366479178869e-65,9.720177451389794e-65,147.39382716999145,1,10,1,0
C,999,CDH1,GO:0016342,cellular_component,catenin complex,,38,888,17,98516,1.8160097451140992e-64,1.8287985461360297e-64,146.76178673254333,4,1,1,1
E,1964,EIF1AX,GO:0006412,biological_process,translation,,41,51,631,98736,5.289359488731171e-64,5.289359488731171e-64,145.6997487927144,5,4,0,0
C,1029,CDKN2A,GO:0032259,biological_process,methylation,,108,287,3376,95688,1.2894957325591064e-63,1.2894957325591064e-63,144.8086096216675,2,1,0,0
G,2625,GATA3,GO:0005488,molecular_function,binding,,87,38,8400,90934,4.198511830816365e-63,4.198511830816365e-63,143.62813072211995,1,52,0,0
P,5741,PTH,GO:0046903,biological_process,secretion,,71,151,1996,97241,8.141126112572226e-63,8.141126112572225e-63,142.9659323451111,4,10,0,0
F,2191,FAP,GO:0072537,biological_process,fibroblast activation,,20,30,7,99402,1.1347932196311077e-62,1.1347932196311077e-62,142.6338253166423,3,1,0,0
R,5979,RET,GO:0005488,molecular_function,binding,,212,6000,8275,84972,2.7007089439920915e-62,2.7318709702689238e-62,141.75528905407535,1,52,0,0
T,8743,TNFSF10,GO:0008219,biological_process,cell death,,57,97,1488,97817,5.376650357436874e-62,5.376650357436874e-62,141.07821019550116,2,4,0,0
K,3855,KRT7,GO:0016020,cellular_component,membrane,,64,70,2769,96556,1.15883811390275e-61,1.15883811390275e-61,140.3102727954269,2,16,0,0
E,1893,ECM1,GO:0031012,cellular_component,extracellular matrix,,31,11,512,98905,1.2089056710043529e-61,1.208905671004353e-61,140.26797512637694,3,8,1,1
N,8715,NOL4,GO:0032259,biological_process,methylation,,44,3,3440,95972,1.0136467568783184e-60,1.0136467568783183e-60,138.141551101165,2,1,0,0
T,10178,TENM1,GO:0042603,cellular_component,capsule,,39,97,368,98955,1.481497420102901e-60,1.481497420102901e-60,137.76205223302154,4,1,0,0
T,7200,TRH,GO:1905225,biological_process,response to thyrotropin-releasing hormone,,20,93,0,99346,2.1539571861994677e-60,2.1539571861994675e-60,137.3877988775223,5,1,0,0
C,983,CDK1,GO:0007049,biological_process,cell cycle,,81,112,3923,95343,3.1276498342196997e-60,3.1276498342196997e-60,137.014823708808,2,2,1,0
S,6469,SHH,GO:0023052,biological_process,signaling,,158,98,16159,83044,7.511916167803146e-60,7.511916167803146e-60,136.13861499756968,1,6,0,0
S,8878,SQSTM1,GO:0006914,biological_process,autophagy,,53,51,2095,97260,1.4997891524320956e-59,1.4997891524320958e-59,135.44719595346598,3,7,0,1
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,101,138,5773,93447,2.567098986471908e-59,2.567098986471908e-59,134.90974402435322,5,8,0,0
B,672,BRCA1,GO:0032259,biological_process,methylation,,100,264,3384,95711,3.262031389805694e-59,3.262031389805694e-59,134.67017035962502,2,1,1,0
P,5315,PKM,GO:0004672,molecular_function,protein kinase activity,,46,2965,12,96436,6.017572393571649e-59,6.132557853321426e-59,134.03890855565416,3,23,0,0
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,24,70,33,99332,7.627459596489436e-59,7.627459596489436e-59,133.82076564613834,4,2,0,1
R,5979,RET,GO:0007610,biological_process,behavior,,224,5988,845,92402,3.4460605149089055e-58,3.499281526722171e-58,132.29737772431108,1,27,0,0
C,961,CD47,GO:0006909,biological_process,phagocytosis,,20,16,34,99389,6.34788454560022e-58,6.347884545600219e-58,131.70181377867948,3,1,1,0
A,207,AKT1,GO:0040007,biological_process,growth,,480,4343,17454,77182,1.290635022888941e-57,1.3143163994557107e-57,130.9740336185215,1,10,1,0
P,142,PARP1,GO:0006281,biological_process,DNA repair,,49,219,539,98652,3.815524225239312e-57,3.815524225239312e-57,129.90827223376814,5,15,1,1
T,53373,TPCN1,GO:0016477,biological_process,cell migration,,157,1083,2578,95641,6.410660278263443e-57,6.410660278263443e-57,129.38938802750354,3,34,0,0
F,2244,FGB,GO:0050817,biological_process,coagulation,,23,22,94,99320,1.673358461936413e-56,1.6733584619364133e-56,128.4299325456503,2,2,1,0
E,1977,EIF4E,GO:0016310,biological_process,phosphorylation,,67,38,5807,93547,1.9820017469123084e-55,1.9820017469123084e-55,125.95807279737646,5,8,0,0
Y,54915,YTHDF1,GO:0006412,biological_process,translation,,32,23,640,98764,2.7299840450897228e-55,2.7299840450897228e-55,125.6378843497822,5,4,0,0
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,52,312,536,98559,1.0355511395048846e-54,1.044634921430366e-54,124.29592755478414,5,15,1,0
I,3569,IL6,GO:0046903,biological_process,secretion,,82,327,1985,97065,1.666838413279811e-54,1.666838413279811e-54,123.82866635525367,4,10,1,0
V,7431,VIM,GO:0005819,cellular_component,spindle,,49,351,393,98666,2.1800204136327025e-54,2.2169699121688498e-54,123.54345366255323,5,2,0,0
A,6790,AURKA,GO:0005813,cellular_component,centrosome,,30,204,83,99142,3.6523840145018245e-53,3.6523840145018245e-53,120.74162981964466,3,1,1,1
C,1499,CTNNB1,GO:0005634,cellular_component,nucleus,,170,2395,1476,95418,7.251079433207657e-53,7.336386250068924e-53,120.04416354379828,5,11,0,12
R,5979,RET,GO:0051325,biological_process,interphase,,70,6142,49,93198,1.1974814885341465e-52,1.2206884941258935e-52,119.53500979667737,3,2,0,0
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,21,9,144,99285,1.5507221978990963e-52,1.5507221978990963e-52,119.29570407914437,6,2,1,1
T,7157,TP53,GO:0002039,molecular_function,p53 binding,,33,2223,2,97201,2.474950453068464e-52,2.48229451969478e-52,118.82524149370168,3,1,1,1
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,52,384,491,98532,2.51913564099398e-52,2.51913564099398e-52,118.81050899261042,3,8,1,0
C,1444,CSHL1,GO:0032259,biological_process,methylation,,40,6,3444,95969,3.674309282392043e-52,3.674309282392043e-52,118.43305967105997,2,1,0,0
Z,7580,ZNF32,GO:0006914,biological_process,autophagy,,48,53,2100,97258,3.9270157038191e-52,3.9270157038191e-52,118.36654506116716,3,7,0,0
P,5617,PRL,GO:0070459,biological_process,prolactin secretion,,21,262,2,99174,4.0597149586214745e-52,4.0597149586214745e-52,118.33331207177747,5,1,0,0
P,65018,PINK1,GO:0000423,biological_process,mitophagy,,18,7,61,99373,9.317822648609874e-52,9.317822648609874e-52,117.5024958556804,5,1,1,0
G,2697,GJA1,GO:0005921,cellular_component,gap junction,,19,88,8,99344,1.6192947429999768e-51,1.6192947429999768e-51,116.94984903206885,5,1,1,3
F,2247,FGF2,GO:0040007,biological_process,growth,,156,104,17778,81421,3.5489156802894686e-51,3.5489156802894686e-51,116.16519762803794,1,10,1,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,65,79,3939,95376,4.054379940376944e-51,4.054379940376944e-51,116.03204197918204,2,2,1,0
Z,6935,ZEB1,GO:0070888,molecular_function,E-box binding,,22,207,11,99219,6.222731286923694e-51,6.222731286923694e-51,115.6036308186741,8,1,0,0
B,596,BCL2,GO:0008219,biological_process,cell death,,83,532,1462,97382,7.749461534124513e-51,7.749461534124513e-51,115.3842163812127,2,4,0,0
P,5617,PRL,GO:0040007,biological_process,growth,,164,119,17770,81406,8.169129846935839e-51,8.402533556848291e-51,115.30330646841288,1,10,1,0
I,3708,ITPR1,GO:0006914,biological_process,autophagy,,38,17,2110,97294,1.7650283801712774e-50,1.7650283801712774e-50,114.56108788002915,3,7,0,0
V,7412,VCAM1,GO:0007155,biological_process,cell adhesion,,29,16,750,98664,2.8531395514149146e-50,2.8531395514149146e-50,114.08083466474676,2,7,0,1
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,56,547,487,98369,3.6621744851191988e-50,3.6621744851191988e-50,113.83119755709211,3,8,1,0
C,1499,CTNNB1,GO:0016055,biological_process,Wnt signaling pathway,,60,2505,114,96780,4.282041342391808e-50,4.358053910599946e-50,113.65722904276534,5,17,0,0
E,2010,EMD,GO:0031965,cellular_component,nuclear membrane,,15,3,25,99416,4.657787008914855e-50,4.657787008914855e-50,113.59071420515188,4,2,1,0
N,4790,NFKB1,GO:0051059,molecular_function,NF-kappaB binding,,27,1096,3,98333,7.6414863123795285e-50,7.712240815271932e-50,113.0864458668349,6,1,0,0
S,6385,SDC4,GO:0016458,biological_process,gene silencing,,31,129,211,99088,1.1161784603315164e-49,1.1161784603315164e-49,112.71675879484215,2,3,0,0
N,23636,NUP62,GO:0006914,biological_process,autophagy,,38,19,2110,97292,1.5799386311410731e-49,1.579938631141073e-49,112.36928355147364,3,7,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,121,748,2571,96019,3.963222454325542e-49,3.963222454325542e-49,111.44961211126545,3,5,0,0
E,2006,ELN,GO:0036379,cellular_component,myofilament,,13,9,1,99436,4.656531604245073e-49,4.656531604245073e-49,111.28839867662722,2,2,0,0
S,6278,S100A7,GO:0060290,biological_process,transdifferentiation,,16,10,28,99405,5.043853056476316e-49,5.043853056476316e-49,111.20849927137006,4,1,0,0
P,5728,PTEN,GO:0042577,molecular_function,lipid phosphatase activity,,26,1225,1,98207,8.015726163334902e-49,8.079343037647084e-49,110.73735899470275,6,2,0,0
P,7849,PAX8,GO:0010467,biological_process,gene expression,,139,515,4751,94054,8.492521553027755e-49,8.602814040729414e-49,110.6745801929333,4,4,0,0
N,4851,NOTCH1,GO:0007219,biological_process,Notch signaling pathway,,34,714,57,98654,2.2093376617172546e-48,2.247429690367552e-48,109.71429726032486,4,8,1,1
P,728378,POTEF,GO:0023052,biological_process,signaling,,131,86,16186,83056,2.579986336925228e-48,2.579986336925228e-48,109.57630036056011,1,6,0,0
C,1499,CTNNB1,GO:0051179,biological_process,localization,,189,2376,1961,94933,2.9491034750588717e-48,3.019320224465035e-48,109.419052748901,1,10,0,0
M,56339,METTL3,GO:0080009,biological_process,mRNA methylation,,21,312,5,99121,3.5778445863491375e-48,3.794683652188479e-48,109.19048341544828,5,1,1,3
A,308,ANXA5,GO:0005488,molecular_function,binding,,93,97,8394,90875,4.52086463573694e-48,4.52086463573694e-48,109.01538119707162,1,52,0,0
