Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
D,1769,DNAH8,GO:0016887,molecular_function,ATPase,,120,3,243,125487,1.083829105740275e-309,1.083829105740275e-309,711.4182934961021,1,16,0,0
M,84557,MAP1LC3A,GO:0006914,biological_process,autophagy,,242,153,2533,122925,1.913074280810856e-294,1.913074280810856e-294,676.311305821057,3,7,0,0
E,1977,EIF4E,GO:0006412,biological_process,translation,,181,198,1171,124303,8.740485383792146e-251,8.740485383792146e-251,575.7808926174771,5,4,0,0
M,5594,MAPK1,GO:0016310,biological_process,phosphorylation,,609,1769,5823,117652,1.8084596626613784e-250,1.8110655123193918e-250,575.0523578955988,5,8,0,0
G,2879,GPX4,GO:0097707,biological_process,ferroptosis,,113,29,476,125235,7.135261108998782e-239,7.135261108998782e-239,548.3527883798029,4,1,0,0
B,8678,BECN1,GO:0006914,biological_process,autophagy,,170,50,2605,123028,4.951362661044134e-235,4.951362661044134e-235,539.5078340298447,3,7,0,2
V,7428,VHL,GO:0000151,cellular_component,ubiquitin ligase complex,,195,5405,49,120204,1.0567342618962779e-214,1.0567342618962779e-214,492.6980266333019,3,10,0,0
F,2346,FOLH1,GO:0016020,cellular_component,membrane,,157,44,3127,122525,1.0494809040762088e-206,1.0494809040762088e-206,474.2842334919189,2,16,0,0
M,4311,MME,GO:0016020,cellular_component,membrane,,175,104,3109,122465,3.0571984214087323e-202,3.0571984214087323e-202,464.00468983676274,2,16,0,0
E,4072,EPCAM,GO:0007155,biological_process,cell adhesion,,119,67,1011,124656,1.005351565421107e-195,1.005351565421107e-195,448.99875583715993,2,7,0,0
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,265,260,6167,119161,2.3810393938491077e-194,2.381039393849108e-194,445.8339709283913,5,8,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,547,1932,5912,117462,2.3819052550812535e-190,2.38555848400009e-190,436.62173440674155,3,5,0,1
V,7431,VIM,GO:0016020,cellular_component,membrane,,233,457,3051,122112,5.686115257112394e-188,5.686115257112394e-188,431.1479701995244,2,16,0,0
C,1493,CTLA4,GO:0012501,biological_process,programmed cell death,,149,460,677,124567,1.856672078087443e-187,1.8566720780874426e-187,429.9646267100304,3,10,0,0
E,1978,EIF4EBP1,GO:0006412,biological_process,translation,,162,386,1190,124115,1.552951455003263e-182,1.552951455003263e-182,418.63032964009005,5,4,0,0
P,27253,PCDH17,GO:0032259,biological_process,methylation,,133,5,5085,120630,8.690685889486082e-177,8.690685889486082e-177,405.395309595189,2,1,0,0
M,4436,MSH2,GO:0006298,biological_process,mismatch repair,,72,38,147,125596,1.8788928395404696e-175,1.8788928395404696e-175,402.32170858573284,6,2,1,1
T,7015,TERT,GO:0003720,molecular_function,telomerase activity,,73,208,29,125543,2.3747275800783184e-173,2.3747275800783184e-173,397.4823383601871,5,1,1,3
P,55193,PBRM1,GO:0006338,biological_process,chromatin remodeling,,135,1022,253,124443,1.5277602947438224e-172,1.541523901002776e-172,395.6118645217226,5,6,1,1
N,4790,NFKB1,GO:0023052,biological_process,signaling,,634,695,18657,105867,5.988205000141543e-172,5.988205000141543e-172,394.2548442938439,1,6,0,0
P,55193,PBRM1,GO:0000785,cellular_component,chromatin,,197,960,1143,123553,6.630824295478093e-172,6.751384737214058e-172,394.1348883648771,2,5,1,0
M,4292,MLH1,GO:0006298,biological_process,mismatch repair,,69,30,150,125604,4.726881441240757e-171,4.726881441240757e-171,392.1887852316698,6,2,1,1
C,595,CCND1,GO:0007049,biological_process,cell cycle,,280,611,4569,120393,1.2325502216350053e-170,1.2325502216350053e-170,391.2303804351063,2,2,1,0
S,8878,SQSTM1,GO:0006914,biological_process,autophagy,,156,169,2619,122909,3.2733257759321336e-166,3.2733257759321336e-166,381.0433189120944,3,7,0,1
V,7428,VHL,GO:0006508,biological_process,proteolysis,,204,5396,185,120068,5.000249292596128e-166,5.02041158813079e-166,380.6156135170014,4,6,1,1
E,1978,EIF4EBP1,GO:0016310,biological_process,phosphorylation,,246,302,6186,119119,9.55788782553615e-165,9.675886440666226e-165,377.6569034875244,5,8,0,0
S,6774,STAT3,GO:0023052,biological_process,signaling,,685,859,18606,105703,1.6393821201298e-164,1.6393821201298001e-164,377.1296358361962,1,6,0,0
R,6097,RORC,GO:0031929,biological_process,TOR signaling,,51,38,4,125760,8.766791527334575e-164,8.766791527334575e-164,375.45298435794757,4,2,0,0
P,5159,PDGFRB,GO:0040007,biological_process,growth,,409,157,24174,101113,7.64019162573902e-163,7.64019162573902e-163,373.28794747326253,1,10,1,0
V,7422,VEGFA,GO:0032259,biological_process,methylation,,32,11067,5186,109568,9.404171015567852e-163,9.426350664189475e-163,373.07786112841745,2,1,0,0
C,1026,CDKN1A,GO:0007049,biological_process,cell cycle,,214,310,4635,120694,5.911107630255253e-158,5.911107630255253e-158,362.0316114629146,2,2,1,0
M,81631,MAP1LC3B,GO:0006914,biological_process,autophagy,,137,112,2638,122966,4.865432701903681e-157,4.865432701903681e-157,359.9237039465727,3,7,0,1
V,7428,VHL,GO:0005694,cellular_component,chromosome,,516,5084,2502,117751,6.870579544293807e-156,6.926211767324526e-156,357.2679614858545,5,6,0,0
K,3855,KRT7,GO:0016020,cellular_component,membrane,,143,113,3141,122456,1.007070232913325e-154,1.007070232913325e-154,354.5910589650782,2,16,0,0
P,5465,PPARA,GO:0005777,cellular_component,peroxisome,,82,164,217,125390,1.278917529535733e-154,1.278917529535733e-154,354.3520902809908,6,9,0,0
I,3558,IL2,GO:0070669,biological_process,response to interleukin-2,,72,912,0,124869,1.4382141266732434e-153,1.4382141266732434e-153,351.93211707398314,5,1,0,0
S,29072,SETD2,GO:0000785,cellular_component,chromatin,,170,816,1170,123697,7.649011177084526e-149,7.649011177084526e-149,341.05060247452633,2,5,0,0
B,8314,BAP1,GO:0005694,cellular_component,chromosome,,224,769,2794,122066,5.094582797357145e-146,5.094582797357145e-146,334.54924579852764,5,6,0,0
I,3458,IFNG,GO:0046903,biological_process,secretion,,166,663,1476,123548,7.971481137904651e-142,7.971481137904651e-142,324.8912128904835,4,10,1,0
M,4582,MUC1,GO:0016020,cellular_component,membrane,,126,86,3158,122483,2.686366374834212e-141,2.686366374834212e-141,323.6763086217104,2,16,0,0
T,7040,TGFB1,GO:0023052,biological_process,signaling,,718,1094,18573,105468,2.1045793557798314e-140,2.1045793557798314e-140,321.61779740298437,1,6,0,0
V,7422,VEGFA,GO:0016310,biological_process,phosphorylation,,102,10997,6330,108424,2.132488915293864e-140,2.1400420047222953e-140,321.60108756195035,5,8,0,0
U,8408,ULK1,GO:0006914,biological_process,autophagy,,111,64,2664,123014,1.911445998642204e-137,1.911445998642204e-137,314.8062977172047,3,7,0,1
V,7422,VEGFA,GO:0007049,biological_process,cell cycle,,47,11052,4802,109952,5.725011459161454e-132,5.752080071261508e-132,302.19167073429736,2,2,0,0
F,2191,FAP,GO:0072537,biological_process,fibroblast activation,,40,15,14,125784,3.205438283793264e-131,3.205438283793264e-131,300.4737983511833,3,1,0,0
E,1950,EGF,GO:0040007,biological_process,growth,,360,167,24223,101103,5.529350071232967e-131,5.529350071232967e-131,299.9285769013986,1,10,0,0
H,3082,HGF,GO:0040007,biological_process,growth,,468,340,24115,100930,1.8818470853314819e-128,1.8818470853314819e-128,294.098638116528,1,10,0,0
M,5595,MAPK3,GO:0016310,biological_process,phosphorylation,,252,539,6180,118882,1.441364078715297e-126,1.441364078715297e-126,289.76013177515983,5,8,0,1
B,8314,BAP1,GO:0000785,cellular_component,chromatin,,153,840,1187,123673,5.0231471421915376e-126,5.073378613613453e-126,288.50171472837036,2,5,0,0
V,7422,VEGFA,GO:0005488,molecular_function,binding,,317,10782,9836,104918,1.7084123100988624e-125,1.7185212586793292e-125,287.281672436539,1,52,0,0
V,7412,VCAM1,GO:0007155,biological_process,cell adhesion,,80,69,1050,124654,1.8564687949108694e-122,1.8564687949108694e-122,280.2967051593385,2,7,0,1
G,2638,GC,GO:0005499,molecular_function,vitamin D binding,,36,19,5,125793,1.9955616038643339e-122,1.9955616038643339e-122,280.22445582885064,4,1,1,1
M,5595,MAPK3,GO:0023052,biological_process,signaling,,404,387,18887,106175,2.967900065330363e-122,2.972626020848405e-122,279.82593560101384,1,6,0,0
T,7157,TP53,GO:0007049,biological_process,cell cycle,,381,2082,4468,118922,8.390078589975833e-120,8.390078589975833e-120,274.18316127174944,2,2,1,0
G,2720,GLB1,GO:0004565,molecular_function,beta-galactosidase activity,,32,10,0,125811,2.4773798908594386e-119,2.4773798908594386e-119,273.10042456022063,6,1,0,1
A,9474,ATG5,GO:0006914,biological_process,autophagy,,96,56,2679,123022,1.0262556041941324e-118,1.0262556041941324e-118,271.6791241306809,3,7,0,1
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,47,129,30,125647,1.6685716257210442e-116,1.6685716257210442e-116,266.5879028408098,4,2,0,1
M,2475,MTOR,GO:0006914,biological_process,autophagy,,447,5500,2328,117578,1.0818459488745563e-115,1.0863349362142847e-115,264.7144761076326,3,7,0,0
M,4282,MIF,GO:1905517,biological_process,macrophage migration,,36,25,11,125781,1.452103532401402e-115,1.452103532401402e-115,264.42427247714784,4,2,1,0
P,123,PLIN2,GO:0019915,biological_process,lipid storage,,51,122,72,125608,3.6409269222291375e-115,3.6409269222291375e-115,263.5050473961201,3,2,1,1
C,29126,CD274,GO:0006955,biological_process,immune response,,153,1525,795,123380,2.296603178215118e-114,2.318685901082571e-114,261.6536999980677,2,9,0,1
P,5133,PDCD1,GO:0006955,biological_process,immune response,,138,1111,810,123794,2.8571417742327687e-114,2.8991585650303092e-114,261.43028005642,2,9,0,0
N,4926,NUMA1,GO:0016363,cellular_component,nuclear matrix,,31,1,11,125810,9.067127067943041e-114,9.067127067943041e-114,260.2900451384241,2,1,1,2
C,1036,CDO1,GO:0032259,biological_process,methylation,,82,4,5136,120631,4.321671703072823e-108,4.321671703072823e-108,247.21554774764994,2,1,0,0
S,7922,SLC39A7,GO:0097707,biological_process,ferroptosis,,49,9,540,125255,9.231541413785496e-106,9.231541413785496e-106,241.85139382238697,4,1,0,0
G,140628,GATA5,GO:0032259,biological_process,methylation,,86,12,5132,120623,3.3034842437124297e-105,3.3034842437124293e-105,240.57645702147232,2,1,0,0
C,834,CASP1,GO:0070269,biological_process,pyroptosis,,39,40,62,125712,2.0247171932034835e-102,2.0247171932034835e-102,234.1582494522645,4,1,0,2
M,56339,METTL3,GO:0009451,biological_process,RNA modification,,49,764,6,125034,3.241798352601969e-101,3.294942587890526e-101,231.3687056486049,5,14,1,0
B,23476,BRD4,GO:0070269,biological_process,pyroptosis,,42,86,59,125666,4.765034895532117e-101,4.7650348955321165e-101,230.99978953201767,4,1,0,0
M,2956,MSH6,GO:0006298,biological_process,mismatch repair,,39,10,180,125624,5.3684352308324e-100,5.3684352308324e-100,228.5779728242528,6,2,1,1
I,3479,IGF1,GO:0040007,biological_process,growth,,301,167,24282,101103,2.276342654892835e-99,2.276342654892835e-99,227.13335415011926,1,10,1,0
F,2247,FGF2,GO:0040007,biological_process,growth,,243,91,24340,101179,2.5641874209926272e-98,2.564187420992627e-98,224.7116974799185,1,10,1,0
M,2475,MTOR,GO:0032259,biological_process,methylation,,8,5939,5210,114696,1.0965346438619222e-97,1.1056724325607716e-97,223.25030033428172,2,1,0,0
T,7157,TP53,GO:0002039,molecular_function,p53 binding,,56,2407,1,123389,6.441514798203129e-95,6.460743200585824e-95,216.87983947672686,3,1,1,1
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,120,149,4729,120855,1.583747364183196e-94,1.583747364183196e-94,215.9832049530769,2,2,1,0
F,2321,FLT1,GO:0040007,biological_process,growth,,315,208,24268,101062,5.5074712910573745e-93,5.5074712910573745e-93,212.434308061465,1,10,0,0
C,1029,CDKN2A,GO:0032259,biological_process,methylation,,150,294,5068,120341,2.846280190538536e-92,2.8462801905385355e-92,210.7918156099845,2,1,0,0
Z,6935,ZEB1,GO:0070888,molecular_function,E-box binding,,36,132,18,125667,5.4884674110819844e-92,5.4884674110819844e-92,210.13517949899756,8,1,0,0
C,54205,CYCS,GO:0005829,cellular_component,cytosol,,56,222,245,125330,1.218160409470614e-90,1.218160409470614e-90,207.0353165097752,2,1,0,1
T,6943,TCF21,GO:0032259,biological_process,methylation,,80,21,5138,120614,1.5611350292457664e-90,1.5611350292457662e-90,206.7872452299129,2,1,0,0
A,207,AKT1,GO:0032259,biological_process,methylation,,17,6183,5201,114452,2.777479907889961e-90,2.8001532132604916e-90,206.2029842347584,2,1,0,0
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,55,583,83,125132,5.158480877828962e-89,5.158480877828962e-89,203.28943114384333,4,1,1,1
T,8743,TNFSF10,GO:0008219,biological_process,cell death,,134,679,1993,123047,4.2765425147675423e-88,4.338521391793159e-88,201.15995458654803,2,4,0,0
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,136,266,4713,120738,6.712966357549817e-88,6.712966357549817e-88,200.7234472500693,2,2,0,0
A,207,AKT1,GO:0040007,biological_process,growth,,649,5551,23934,95719,3.738998978511713e-87,3.7849702774278406e-87,198.99386505635053,1,10,1,0
S,6508,SLC4A3,GO:0016020,cellular_component,membrane,,69,27,3215,122542,7.307272068973997e-87,7.307272068973997e-87,198.33603306434745,2,16,0,1
P,5100,PCDH8,GO:0032259,biological_process,methylation,,67,5,5151,120630,1.8246113815472976e-86,1.8246113815472976e-86,197.4209509747467,2,1,0,0
V,7422,VEGFA,GO:0006914,biological_process,autophagy,,17,11082,2758,111996,3.5879049874029644e-86,3.613411420962701e-86,196.73766567941053,3,7,0,0
S,9353,SLIT2,GO:0032259,biological_process,methylation,,71,11,5147,120624,4.0061666985268186e-86,4.0061666985268186e-86,196.6344831488967,2,1,0,0
S,29072,SETD2,GO:0005694,cellular_component,chromosome,,163,823,2855,122012,2.384590998413047e-84,2.405508463311407e-84,192.53938651103172,5,6,0,0
B,8314,BAP1,GO:0006338,biological_process,chromatin remodeling,,78,915,310,124550,8.450663977882657e-84,8.621384462284327e-84,191.2629021292469,5,6,0,0
S,6774,STAT3,GO:0016310,biological_process,phosphorylation,,291,1253,6141,118168,1.1559971676799504e-83,1.1660493169641239e-83,190.96094133561934,5,8,0,0
V,7424,VEGFC,GO:0001946,biological_process,lymphangiogenesis,,43,199,93,125518,1.3957120379702985e-83,1.3957120379702985e-83,190.78115801196913,3,1,1,0
S,6521,SLC4A1,GO:0016020,cellular_component,membrane,,70,38,3214,122531,5.604431287563655e-83,5.604431287563655e-83,189.39100513232788,2,16,0,0
I,3586,IL10,GO:0046903,biological_process,secretion,,78,177,1564,124034,1.5476049750379688e-82,1.5476049750379688e-82,188.3752690669932,4,10,1,0
P,10891,PPARGC1A,GO:0006119,biological_process,oxidative phosphorylation,,48,140,262,125403,1.6271636414695372e-82,1.6271636414695372e-82,188.32513922367886,3,1,0,0
P,55193,PBRM1,GO:0005694,cellular_component,chromosome,,173,984,2845,121851,2.1154066497960482e-82,2.1736288511665815e-82,188.03557957302183,5,6,0,0
S,6422,SFRP1,GO:0032259,biological_process,methylation,,97,90,5121,120545,8.519286736821682e-82,8.519286736821682e-82,186.66964500451041,2,1,0,0
C,1401,CRP,GO:0006954,biological_process,inflammatory response,,46,130,246,125431,6.733613009743864e-81,6.733613009743865e-81,184.6022806815407,4,5,1,1
I,3569,IL6,GO:0046903,biological_process,secretion,,125,880,1517,123331,1.7556319574907218e-80,1.7556319574907218e-80,183.64397855768428,4,10,1,0
N,23636,NUP62,GO:0006914,biological_process,autophagy,,67,46,2708,123032,1.924119346445469e-80,1.924119346445469e-80,183.55233905882687,3,7,0,0
S,23657,SLC7A11,GO:0097707,biological_process,ferroptosis,,47,63,542,125201,1.1533957874136279e-79,1.1533957874136279e-79,181.7615118966575,4,1,0,0
F,2324,FLT4,GO:0040007,biological_process,growth,,260,164,24323,101106,2.1056931180390998e-79,2.1056931180390998e-79,181.15957766136586,1,10,0,0
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,57,883,104,124809,9.461499309065869e-79,9.461499309065869e-79,179.6569914866935,3,20,0,2
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,289,318,19002,106244,1.399250513504157e-78,1.399250513504157e-78,179.265700507761,1,6,0,0
C,1493,CTLA4,GO:0001775,biological_process,cell activation,,61,548,255,124989,1.076782189154485e-77,1.0944343561898045e-77,177.2088145004308,2,14,1,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,434,2750,6025,116644,6.021133036936191e-77,6.021133036936191e-77,175.50377670681482,3,5,0,0
S,6469,SHH,GO:0023052,biological_process,signaling,,141,43,19150,106519,1.554202376163662e-76,1.554202376163662e-76,174.55550459488956,1,6,0,0
S,29072,SETD2,GO:0006338,biological_process,chromatin remodeling,,73,913,315,124552,1.9553979491439673e-76,1.9900067624031523e-76,174.3083290306243,5,6,0,0
C,983,CDK1,GO:0007049,biological_process,cell cycle,,106,165,4743,120839,2.2070029657684014e-76,2.2070029657684014e-76,174.20483159647296,2,2,1,0
E,2069,EREG,GO:0005783,cellular_component,endoplasmic reticulum,,47,113,396,125297,2.253777268565822e-76,2.253777268565822e-76,174.18385947288803,5,5,0,0
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,30,9,189,125625,4.316985000646942e-76,4.316985000646942e-76,173.53390982546549,6,2,1,1
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,104,158,4745,120846,9.553402861132299e-76,9.553402861132299e-76,172.7395696559845,2,2,1,0
R,10928,RALBP1,GO:0006810,biological_process,transport,,42,39,556,125216,1.0532654129288238e-75,1.0532654129288238e-75,172.6419867190984,3,34,0,0
H,3091,HIF1A,GO:0001666,biological_process,response to hypoxia,,82,3102,120,122549,2.121445821669953e-75,2.129303028416879e-75,171.93808726508485,3,3,0,1
C,54205,CYCS,GO:0031966,cellular_component,mitochondrial membrane,,43,235,133,125442,3.561414991086503e-75,3.6261679909244397e-75,171.40570553375053,4,2,0,0
M,5599,MAPK8,GO:0023052,biological_process,signaling,,286,328,19005,106234,4.724193956440808e-75,4.724193956440808e-75,171.14118501938952,1,6,0,0
V,7422,VEGFA,GO:0016020,cellular_component,membrane,,48,11051,3236,111518,1.8550549283055354e-74,1.870458705883399e-74,169.7651131835095,2,16,0,0
I,54617,INO80,GO:0031011,cellular_component,Ino80 complex,,22,45,0,125786,1.940598625837877e-74,1.940598625837877e-74,169.72830038606256,4,1,0,2
N,4744,NEFH,GO:0032259,biological_process,methylation,,64,15,5154,120620,6.775468879263108e-74,6.775468879263108e-74,168.477988309917,2,1,0,0
D,1786,DNMT1,GO:0006306,biological_process,DNA methylation,,58,128,986,124681,1.2440189377538122e-73,1.244018937753812e-73,167.87036457108945,4,4,1,1
L,3993,LLGL2,GO:0006306,biological_process,DNA methylation,,41,15,1003,124794,3.087278580383743e-73,3.087278580383743e-73,166.96142180403834,4,4,0,0
T,7040,TGFB1,GO:0040007,biological_process,growth,,684,1128,23899,100142,3.206540340657975e-73,3.2239671903354636e-73,166.9180991406677,1,10,1,0
F,2173,FABP7,GO:0005504,molecular_function,fatty acid binding,,30,82,46,125695,5.2797834477256564e-73,5.2797834477256564e-73,166.42482670537657,3,4,0,1
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,45,350,131,125327,2.2917049343209367e-72,2.3375390330073553e-72,164.93702801491725,6,2,1,7
E,2034,EPAS1,GO:0019915,biological_process,lipid storage,,60,2041,63,123689,2.613933015665647e-72,2.613933015665647e-72,164.82527070592113,3,2,0,0
A,8289,ARID1A,GO:0006338,biological_process,chromatin remodeling,,40,72,348,125393,1.4771401029167242e-71,1.4771401029167242e-71,163.09343374711716,5,6,1,1
V,7422,VEGFA,GO:0005694,cellular_component,chromosome,,41,11058,2977,111777,5.7773861793241905e-71,5.832278209531546e-71,161.72013390504236,5,6,0,0
P,5228,PGF,GO:0040007,biological_process,growth,,147,35,24436,101235,7.924065374959156e-71,7.924065374959156e-71,161.41363722352773,1,10,0,0
L,3902,LAG3,GO:0046649,biological_process,lymphocyte activation,,32,133,54,125634,8.805541591412702e-71,8.805541591412702e-71,161.3081603529906,3,6,1,0
D,1605,DAG1,GO:0070085,biological_process,glycosylation,,32,28,234,125559,3.567660825317788e-70,3.567660825317788e-70,159.90904635955272,2,4,0,0
R,6194,RPS6,GO:0016310,biological_process,phosphorylation,,82,53,6350,119368,6.698253864818053e-70,6.698253864818053e-70,159.27910963434417,5,8,0,0
F,2335,FN1,GO:0031012,cellular_component,extracellular matrix,,65,402,612,124774,6.997704045290188e-70,6.997704045290188e-70,159.2353744078595,3,8,1,1
P,5747,PTK2,GO:0016310,biological_process,phosphorylation,,172,506,6260,118915,1.0931540924615878e-69,1.110785610081936e-69,158.7733038947761,5,8,0,0
C,8837,CFLAR,GO:0046960,biological_process,sensitization,,47,201,333,125272,1.4021681851728418e-69,1.4021681851728418e-69,158.54035167427787,5,1,0,0
P,5546,PRCC,GO:0005694,cellular_component,chromosome,,135,691,2883,122144,2.4528439089225673e-69,2.4528439089225673e-69,157.98112328606368,5,6,0,0
M,4323,MMP14,GO:0016020,cellular_component,membrane,,68,71,3216,122498,7.963592876385832e-69,7.963592876385832e-69,156.8034911521879,2,16,0,0
S,6714,SRC,GO:0023052,biological_process,signaling,,299,395,18992,106167,1.1167327290868664e-68,1.1167327290868664e-68,156.46537910779986,1,6,0,0
A,285,ANGPT2,GO:0001525,biological_process,angiogenesis,,100,119,6359,119275,2.279367959469934e-68,2.279367959469934e-68,155.75188812981756,3,5,0,1
F,2272,FHIT,GO:0005694,cellular_component,chromosome,,59,42,2959,122793,2.6749445930378324e-68,2.6749445930378324e-68,155.5918576563447,5,6,0,0
S,220134,SKA1,GO:0000776,cellular_component,kinetochore,,25,31,47,125750,4.170026597013467e-68,4.170026597013467e-68,155.14786390962405,3,1,1,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,74,684,603,124492,7.045970131373804e-68,7.045970131373804e-68,154.62333048277478,3,8,1,0
F,2322,FLT3,GO:0040007,biological_process,growth,,167,63,24416,101207,8.059676522998991e-68,8.059676522998991e-68,154.4889129015049,1,10,0,0
C,54205,CYCS,GO:0001836,biological_process,release of cytochrome c from mitochondria,,25,253,0,125575,1.3258507300866138e-67,1.3749563126824143e-67,153.9547792725819,7,1,0,0
P,5111,PCNA,GO:0007049,biological_process,cell cycle,,96,159,4753,120845,1.847229346909069e-67,1.847229346909069e-67,153.65951436442947,2,2,1,0
A,308,ANXA5,GO:0005488,molecular_function,binding,,131,147,10022,115553,2.2346823712445157e-67,2.2346823712445157e-67,153.4691021284092,1,52,0,0
V,7422,VEGFA,GO:0008219,biological_process,cell death,,12,11087,2115,112639,3.118109415141839e-67,3.1514780057913946e-67,153.1253296796195,2,4,0,0
M,4233,MET,GO:0040007,biological_process,growth,,358,398,24225,100872,6.208587136324179e-67,6.208587136324179e-67,152.44726787482048,1,10,0,0
C,999,CDH1,GO:0016342,cellular_component,catenin complex,,36,904,12,124901,8.940438798426382e-67,9.016852805250539e-67,152.0741058703542,4,1,1,1
T,7124,TNF,GO:0040007,biological_process,growth,,473,657,24110,100613,1.37271730799801e-66,1.37271730799801e-66,151.65382392568515,1,10,0,0
P,5788,PTPRC,GO:0007613,biological_process,memory,,44,85,649,125075,4.280662857244234e-66,4.280662857244234e-66,150.51650826681703,3,4,0,0
P,10630,PDPN,GO:0070527,biological_process,platelet aggregation,,21,31,12,125789,2.7796836696388863e-65,2.7796836696388863e-65,148.64569391128444,5,1,1,0
T,7030,TFE3,GO:0005694,cellular_component,chromosome,,132,715,2886,122120,3.0535244904189923e-65,3.0535244904189923e-65,148.5517345505223,5,6,0,0
M,2475,MTOR,GO:0006412,biological_process,translation,,232,5715,1120,118786,3.6539610418024974e-65,3.699826661574077e-65,148.35974507428344,5,4,0,0
A,207,AKT1,GO:0010467,biological_process,gene expression,,36,6164,4896,114757,4.2001949060017495e-65,4.269333916800132e-65,148.21657322092207,4,4,0,0
A,10533,ATG7,GO:0006914,biological_process,autophagy,,53,34,2722,123044,7.828177505117505e-65,7.828177505117505e-65,147.6103013196697,3,7,0,2
I,3558,IL2,GO:0006955,biological_process,immune response,,88,896,860,124009,1.2565469165021887e-64,1.2678671589931994e-64,147.128109865293,2,9,0,1
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,119,227,6313,119194,1.5344809243517742e-64,1.5344809243517742e-64,146.9372537878002,5,8,0,0
A,207,AKT1,GO:0005488,molecular_function,binding,,186,6014,9967,109686,1.9750129201704266e-64,2.0158189722400634e-64,146.6644204009575,1,52,0,0
C,10920,COPS8,GO:0008180,cellular_component,COP9 signalosome,,16,1,4,125832,4.35457984730895e-64,4.35457984730895e-64,145.8942178219022,3,1,1,2
