Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
C,1027,CDKN1B,GO:0007049,biological_process,cell cycle,,176,289,7318,164922,2.807811126471054e-114,2.807811126471054e-114,261.46229538007265,2,2,1,0
F,2335,FN1,GO:0007155,biological_process,cell adhesion,,78,181,806,171640,9.790968132721581e-114,9.790968132721581e-114,260.2132402597067,2,7,0,1
C,836,CASP3,GO:0008219,biological_process,cell death,,220,850,5020,166615,6.100162434912107e-113,6.100162434912107e-113,258.3838001088283,2,4,0,0
F,2322,FLT3,GO:0016301,molecular_function,kinase activity,,316,8613,1058,162718,6.236266947253845e-113,6.289116667145827e-113,258.3532948819527,4,133,1,0
C,841,CASP8,GO:0008219,biological_process,cell death,,160,355,5080,167110,4.774809225353737e-112,4.774809225353737e-112,256.32617639500404,2,4,0,0
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,145,160,7349,165051,1.417539814672467e-111,1.417539814672467e-111,255.2380224781614,2,2,0,0
C,1387,CREBBP,GO:0005488,molecular_function,binding,,333,360,22101,149911,2.2815529166086295e-111,2.2815529166086295e-111,254.7620890074429,1,52,0,0
C,865,CBFB,GO:0005488,molecular_function,binding,,329,351,22105,149920,4.204324486346173e-111,4.204324486346173e-111,254.15083168715879,1,52,0,0
M,4282,MIF,GO:1905517,biological_process,macrophage migration,,31,15,6,172653,4.314699301142926e-111,4.314699301142926e-111,254.12491768710495,4,2,1,0
S,11063,SOX30,GO:0032259,biological_process,methylation,,89,4,8429,164183,7.392176255687322e-111,7.392176255687322e-111,253.5865231441704,2,1,0,0
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,90,227,1289,171099,1.058400700451902e-110,1.058400700451902e-110,253.22760123372402,5,15,1,0
F,51024,FIS1,GO:0000423,biological_process,mitophagy,,43,37,125,172500,7.0680647489967e-110,7.068064748996699e-110,251.32877351406412,5,1,0,0
G,2688,GH1,GO:0040007,biological_process,growth,,116,7,16042,156540,1.096893267752737e-109,1.096893267752737e-109,250.8892932544561,1,10,1,0
D,92737,DNER,GO:0000785,cellular_component,chromatin,,130,228,4457,167890,2.0254909488448437e-108,2.0254909488448437e-108,247.9733779283092,2,5,0,0
P,728378,POTEF,GO:0023052,biological_process,signaling,,222,112,23568,148803,3.71988671231242e-108,3.71988671231242e-108,247.36549682921506,1,6,0,0
D,1788,DNMT3A,GO:0060218,biological_process,hematopoietic stem cell differentiation,,71,2119,35,170480,5.7708493185295446e-108,5.881827190039728e-108,246.90732258311272,5,1,0,0
C,836,CASP3,GO:0031966,cellular_component,mitochondrial membrane,,99,971,492,171143,6.868680289828513e-108,6.945856472860293e-108,246.7410447525281,4,2,0,0
C,7852,CXCR4,GO:0006935,biological_process,chemotaxis,,79,875,218,171533,1.4397373400898648e-107,1.4397373400898648e-107,246.01214425612775,3,9,0,0
P,10891,PPARGC1A,GO:0006119,biological_process,oxidative phosphorylation,,46,16,393,172250,9.998126960869012e-107,9.998126960869012e-107,244.0742071788255,3,1,0,0
K,4297,KMT2A,GO:0071339,cellular_component,MLL1 complex,,68,4487,1,168149,1.8009818276045095e-106,1.8278621533896513e-106,243.4708727956104,5,1,0,1
P,5340,PLG,GO:0031639,biological_process,plasminogen activation,,36,106,7,172556,2.169195280386582e-106,2.169195280386582e-106,243.29966359712563,7,1,0,0
M,5599,MAPK8,GO:0023052,biological_process,signaling,,432,616,23358,148299,3.1096006367949484e-106,3.1303313077069147e-106,242.93288100931076,1,6,0,0
T,7056,THBD,GO:0050817,biological_process,coagulation,,48,32,360,172265,9.680764549669578e-106,9.680764549669578e-106,241.80387897679543,2,2,1,0
T,608,TNFRSF17,GO:0048469,biological_process,cell maturation,,50,80,246,172329,1.659163680921434e-104,1.659163680921434e-104,238.96253600263935,3,11,0,0
M,5594,MAPK1,GO:0005488,molecular_function,binding,,105,3534,22329,146737,2.6520389362203614e-103,2.6813432338581555e-103,236.17994670276255,1,52,0,0
M,2475,MTOR,GO:0005488,molecular_function,binding,,83,3204,22351,147067,4.802174378897175e-102,4.848128200704804e-102,233.28508679293552,1,52,0,0
I,3553,IL1B,GO:0046903,biological_process,secretion,,102,366,1638,170599,5.5417289640763974e-102,5.5417289640763974e-102,233.1513729459442,4,10,1,0
R,5888,RAD51,GO:0006281,biological_process,DNA repair,,74,142,1305,171184,3.138303555637802e-98,3.138303555637802e-98,224.5096567283993,5,15,1,1
I,3569,IL6,GO:0046903,biological_process,secretion,,124,777,1616,170188,4.651636794244236e-98,4.651636794244236e-98,224.11611995699204,4,10,1,0
I,3552,IL1A,GO:0046903,biological_process,secretion,,98,352,1642,170613,5.67379043501853e-98,5.673790435018531e-98,223.91748171197017,4,10,1,0
C,23468,CBX5,GO:0000792,cellular_component,heterochromatin,,42,52,172,172439,1.0002510051201251e-97,1.0002510051201251e-97,223.35050304679882,3,9,1,1
I,3563,IL3RA,GO:0009986,cellular_component,cell surface,,126,466,2765,169348,2.9301147933673725e-97,2.9301147933673725e-97,222.27571241953723,2,1,1,0
H,3082,HGF,GO:0040007,biological_process,growth,,150,76,16008,156471,4.167430798837422e-97,4.1674307988374213e-97,221.9234542898755,1,10,0,0
C,54205,CYCS,GO:0001836,biological_process,release of cytochrome c from mitochondria,,38,507,0,172160,2.4759316710641644e-96,2.5437654154768815e-96,220.11452349709964,7,1,0,0
K,3791,KDR,GO:0040007,biological_process,growth,,204,212,15954,156335,3.0821360649490206e-96,3.0821360649490206e-96,219.92254604324117,1,10,0,0
C,1495,CTNNA1,GO:0032259,biological_process,methylation,,105,55,8413,164132,7.183368691646112e-96,7.183368691646112e-96,219.07640047728793,2,1,0,0
I,3684,ITGAM,GO:0030154,biological_process,cell differentiation,,131,695,2191,169688,7.3832905887977205e-96,7.472245897096489e-96,219.036973317903,3,81,0,0
T,7157,TP53,GO:0002039,molecular_function,p53 binding,,64,4352,5,168284,7.876358984977457e-96,7.898116882726014e-96,218.98154456564507,3,1,1,1
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,53,163,279,172210,1.2481899060105803e-95,1.2793946536608448e-95,218.49919679519545,6,2,1,0
A,207,AKT1,GO:0010467,biological_process,gene expression,,67,6046,10816,155776,5.9126164912297034e-95,6.004284963961948e-95,216.95311045943734,4,4,0,0
A,171023,ASXL1,GO:0000785,cellular_component,chromatin,,139,391,4448,167727,5.117583487723385e-94,5.117583487723385e-94,214.81031638885818,2,5,1,0
N,4869,NPM1,GO:0042254,biological_process,ribosome biogenesis,,94,3492,140,168979,1.8361574584458309e-93,1.8898462730202703e-93,213.50391815970906,5,1,1,0
B,596,BCL2,GO:0031966,cellular_component,mitochondrial membrane,,125,2945,466,169169,5.109197523687968e-93,5.164432091511622e-93,212.4986185051607,4,2,0,0
F,2247,FGF2,GO:0040007,biological_process,growth,,154,96,16004,156451,1.7825321908804444e-92,1.7825321908804444e-92,211.259793622909,1,10,1,0
R,6194,RPS6,GO:0016310,biological_process,phosphorylation,,121,65,12116,160403,4.7569954666547997e-91,4.7569954666547997e-91,207.97562719799254,5,8,0,0
I,3586,IL10,GO:0046903,biological_process,secretion,,81,208,1659,170757,5.755100653724573e-91,5.755100653724573e-91,207.78515693065017,4,10,1,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,52,433,115,172105,5.909356546364164e-91,6.073505339318725e-91,207.73130753818307,6,2,1,7
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,249,219,23541,148696,1.8758012240491386e-90,1.8758012240491386e-90,206.60362248182383,1,6,0,0
T,7066,THPO,GO:0040007,biological_process,growth,,184,179,15974,156368,4.322484579537838e-90,4.322484579537838e-90,205.76882799838208,1,10,0,0
A,317,APAF1,GO:0043293,cellular_component,apoptosome,,35,98,44,172528,2.4894504955204548e-89,2.4894504955204548e-89,204.0180112748778,2,1,0,1
Z,677,ZFP36L1,GO:0030225,biological_process,macrophage differentiation,,37,13,327,172328,5.002516088081023e-89,5.002516088081023e-89,203.3201322729913,6,1,0,0
T,54790,TET2,GO:0080111,biological_process,DNA demethylation,,70,1215,173,171247,6.002352663126369e-89,6.0675956268560035e-89,203.12711085747196,3,2,1,1
M,56339,METTL3,GO:0006412,biological_process,translation,,94,351,1824,170436,9.799480216681379e-89,9.799480216681379e-89,202.6477439313143,5,4,0,0
E,1981,EIF4G1,GO:0006412,biological_process,translation,,60,47,1858,170740,7.424658259989276e-88,7.424658259989276e-88,200.62268152543714,5,4,0,1
M,407004,MIR22,GO:0030225,biological_process,macrophage differentiation,,40,34,324,172307,1.2538742367235402e-87,1.2538742367235402e-87,200.09866494299473,6,1,0,0
