Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
M,84557,MAP1LC3A,GO:0006914,biological_process,autophagy,,421,182,3984,220951,0.0,0.0,741.0727760913948,3,7,0,0
P,5468,PPARG,GO:0005777,cellular_component,peroxisome,,344,273,274,224647,0.0,0.0,741.0727760913948,6,9,0,0
A,8289,ARID1A,GO:0006338,biological_process,chromatin remodeling,,254,775,289,224220,0.0,0.0,741.0727760913948,5,6,1,1
D,1769,DNAH8,GO:0016887,molecular_function,ATPase,,288,2,370,224878,0.0,0.0,741.0727760913948,1,16,0,0
C,920,CD4,GO:0007613,biological_process,memory,,233,501,587,224217,0.0,0.0,741.0727760913948,3,4,0,0
G,2688,GH1,GO:0040007,biological_process,growth,,578,99,34396,190465,0.0,0.0,741.0727760913948,1,10,1,0
C,925,CD8A,GO:0007613,biological_process,memory,,305,1141,515,223577,0.0,0.0,741.0727760913948,3,4,0,0
S,6462,SHBG,GO:0042562,molecular_function,hormone binding,,767,1541,104,223126,0.0,0.0,741.0727760913948,2,14,1,0
B,675,BRCA2,GO:0035825,biological_process,homologous recombination,,718,2488,1626,220706,0.0,0.0,741.0727760913948,6,2,0,0
B,675,BRCA2,GO:0006281,biological_process,DNA repair,,583,2623,3198,219134,0.0,0.0,741.0727760913948,5,15,1,0
S,6462,SHBG,GO:0005488,molecular_function,binding,,1307,1001,19272,203958,0.0,0.0,741.0727760913948,1,52,0,0
I,3630,INS,GO:0030073,biological_process,insulin secretion,,685,6186,105,218562,0.0,0.0,741.0727760913948,5,1,0,0
B,672,BRCA1,GO:0035825,biological_process,homologous recombination,,1109,6271,1235,216923,0.0,0.0,741.0727760913948,6,2,0,0
B,672,BRCA1,GO:0032259,biological_process,methylation,,1349,6031,6593,211565,0.0,0.0,741.0727760913948,2,1,1,0
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,1310,6070,2471,215687,0.0,0.0,741.0727760913948,5,15,1,0
I,3479,IGF1,GO:0040007,biological_process,growth,,1111,602,33863,189962,0.0,0.0,741.0727760913948,1,10,1,0
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,174,69,812,224483,0.0,0.0,741.0727760913948,6,2,1,1
M,2956,MSH6,GO:0006298,biological_process,mismatch repair,,197,101,789,224451,0.0,0.0,741.0727760913948,6,2,1,1
E,1950,EGF,GO:0040007,biological_process,growth,,967,659,34007,189905,0.0,0.0,741.0727760913948,1,10,0,0
V,7422,VEGFA,GO:0040007,biological_process,growth,,4812,2997,30162,187567,0.0,0.0,741.0727760913948,1,10,1,0
P,142,PARP1,GO:0035825,biological_process,homologous recombination,,695,2208,1649,220986,0.0,0.0,741.0727760913948,6,2,0,0
M,2475,MTOR,GO:0023052,biological_process,signaling,,1707,1706,30384,191741,0.0,0.0,741.0727760913948,1,6,0,0
E,1956,EGFR,GO:0040007,biological_process,growth,,2833,2592,32141,187972,0.0,0.0,741.0727760913948,1,10,1,0
M,4292,MLH1,GO:0032259,biological_process,methylation,,544,516,7398,217080,0.0,0.0,741.0727760913948,2,1,0,0
R,11186,RASSF1,GO:0032259,biological_process,methylation,,353,94,7589,217502,0.0,0.0,741.0727760913948,2,1,0,0
M,4292,MLH1,GO:0006298,biological_process,mismatch repair,,343,717,643,223835,0.0,0.0,741.0727760913948,6,2,1,1
V,7422,VEGFA,GO:0001525,biological_process,angiogenesis,,1931,5878,4744,212985,0.0,0.0,741.0727760913948,3,5,0,2
G,2796,GNRH1,GO:0046903,biological_process,secretion,,494,2048,4093,218903,1.43e-322,1.43e-322,741.0727760913948,4,10,0,0
S,8878,SQSTM1,GO:0006914,biological_process,autophagy,,248,155,4157,220978,1.13661490305e-313,1.13661490305e-313,720.5810796453846,3,7,0,1
G,2796,GNRH1,GO:0001556,biological_process,oocyte maturation,,264,2278,496,222500,1.2331902539915e-311,1.262320732432e-311,715.871012043176,3,1,0,0
D,10059,DNM1L,GO:0000266,biological_process,mitochondrial fission,,117,125,69,225227,6.6510175672678e-311,6.6510175672678e-311,714.2091940605522,6,1,1,3
M,5595,MAPK3,GO:0016310,biological_process,phosphorylation,,642,1341,12081,211474,9.64895264308436e-301,9.64895264308436e-301,690.8112636161426,5,8,0,1
S,6774,STAT3,GO:0023052,biological_process,signaling,,1187,1700,30904,191747,1.2949168204950776e-276,1.2949168204950776e-276,635.2550392045459,1,6,0,0
E,2064,ERBB2,GO:0040007,biological_process,growth,,1405,2103,33569,188461,1.4279595194195383e-273,1.4279595194195383e-273,628.2494838716043,1,10,1,0
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,337,368,8491,216342,1.940514334255245e-273,1.940514334255245e-273,627.9427773286874,2,2,1,0
X,7514,XPO1,GO:0051168,biological_process,nuclear export,,102,59,161,225216,4.7484022062485173e-265,4.7484022062485173e-265,608.6272414595951,6,4,1,0
C,93659,CGB5,GO:0001556,biological_process,oocyte maturation,,175,632,585,224146,9.71224700356875e-262,9.71224700356875e-262,601.0039066976241,3,1,0,0
T,7040,TGFB1,GO:0040007,biological_process,growth,,1512,2538,33462,188026,1.0225333719652904e-255,1.0259762452715707e-255,587.1335541197578,1,10,1,0
A,268,AMH,GO:0044850,biological_process,menstrual cycle,,250,1885,919,222484,1.3230477777906107e-254,1.3230477777906107e-254,584.5766756227864,3,1,0,0
B,672,BRCA1,GO:0040007,biological_process,growth,,259,7121,34715,183443,2.3838335302313687e-251,2.406536706709763e-251,577.070669678709,1,10,0,0
A,9474,ATG5,GO:0006914,biological_process,autophagy,,181,73,4224,221060,2.1646137146830568e-247,2.1646137146830568e-247,567.9662760467733,3,7,0,1
M,5595,MAPK3,GO:0023052,biological_process,signaling,,901,1082,31190,192365,3.2834781335713104e-247,3.301420637033448e-247,567.5441650976229,1,6,0,0
M,2475,MTOR,GO:0006914,biological_process,autophagy,,459,2954,3946,218179,4.41887915654736e-235,4.443026037184231e-235,539.6161611693931,3,7,0,0
P,5133,PDCD1,GO:0012501,biological_process,programmed cell death,,135,298,521,224584,1.5008562327940282e-234,1.5008562327940282e-234,538.3988759934927,3,10,0,0
V,7412,VCAM1,GO:0007155,biological_process,cell adhesion,,136,28,2483,222891,4.2914659299463194e-234,4.2914659299463194e-234,537.3482833774236,2,7,0,1
M,4323,MMP14,GO:0016020,cellular_component,membrane,,264,425,5468,219381,2.987294560536066e-231,2.987294560536066e-231,530.8027883330792,2,16,0,0
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,117,344,224,224853,1.1850629427770787e-228,1.1850629427770787e-228,524.8196053131984,4,2,0,1
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,219,696,2125,222498,2.924920950775882e-225,2.924920950775882e-225,517.0083784687174,6,2,1,0
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,291,371,8537,216339,8.035240013040507e-223,8.035240013040507e-223,511.39263886798415,2,2,1,0
A,268,AMH,GO:0042697,biological_process,menopause,,250,1885,1425,221978,2.0253617035502705e-213,2.0432852584489455e-213,489.7360658744044,3,1,0,0
C,93659,CGB5,GO:0030728,biological_process,ovulation,,201,606,2103,222628,5.965805175769108e-212,6.03517500339433e-212,486.3504348625317,3,1,0,0
B,672,BRCA1,GO:0023052,biological_process,signaling,,265,7115,31826,186332,8.39446298259195e-210,8.501398816765097e-210,481.4026388121147,1,6,0,0
P,79983,POF1B,GO:0042697,biological_process,menopause,,174,534,1501,223329,9.176856777409445e-207,9.176856777409445e-207,474.41842950274196,3,1,0,0
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,149,1970,189,223230,2.0534239001806705e-206,2.0534239001806702e-206,473.61302056163794,3,20,0,2
C,54205,CYCS,GO:0005829,cellular_component,cytosol,,123,381,458,224576,2.68121836841952e-205,2.6812183684195203e-205,471.0436727574808,2,1,0,1
I,3630,INS,GO:0042562,molecular_function,hormone binding,,285,6586,586,218081,2.6865410363179146e-205,2.695496173105641e-205,471.0383617676053,2,14,0,0
H,3082,HGF,GO:0040007,biological_process,growth,,517,316,34457,190248,7.8366484919046e-205,7.836648491904601e-205,469.97113280909366,1,10,0,0
F,2191,FAP,GO:0072537,biological_process,fibroblast activation,,75,98,63,225302,1.7507626372072449e-202,1.7507626372072449e-202,464.562137299102,3,1,0,0
I,3630,INS,GO:0030728,biological_process,ovulation,,430,6441,1874,216793,3.283848742380353e-202,3.3058142858076465e-202,463.9265059618681,3,1,0,0
F,2247,FGF2,GO:0040007,biological_process,growth,,424,179,34550,190385,5.39511491598893e-200,5.39511491598893e-200,458.83152469986453,1,10,1,0
P,5465,PPARA,GO:0005777,cellular_component,peroxisome,,99,100,519,224820,1.9910848183641234e-199,1.9910848183641234e-199,457.5257538807544,6,9,0,0
M,81631,MAP1LC3B,GO:0006914,biological_process,autophagy,,158,104,4247,221029,1.0103017813341766e-197,1.0103017813341766e-197,453.59901424020353,3,7,0,1
M,4255,MGMT,GO:0032259,biological_process,methylation,,175,65,7767,217531,3.330748960344699e-197,3.330748960344699e-197,452.40606612810734,2,1,1,0
C,983,CDK1,GO:0007049,biological_process,cell cycle,,288,505,8540,216205,2.3720753940001157e-192,2.3720753940001157e-192,441.2325725892348,2,2,1,0
C,54205,CYCS,GO:0031966,cellular_component,mitochondrial membrane,,111,393,378,224656,1.511381812703193e-188,1.526199281455185e-188,432.46321696781376,4,2,0,0
G,2638,GC,GO:0005499,molecular_function,vitamin D binding,,57,92,0,225389,2.2677037860415126e-187,2.2677037860415126e-187,429.7646446183525,4,1,1,1
D,9077,DIRAS3,GO:0006914,biological_process,autophagy,,203,405,4202,220728,2.5952074894029092e-186,2.5952074894029092e-186,427.3271608260904,3,7,0,0
C,961,CD47,GO:0006909,biological_process,phagocytosis,,73,84,167,225214,3.3431954848899974e-177,3.3431954848899974e-177,406.3506343783308,3,1,1,0
C,836,CASP3,GO:0008219,biological_process,cell death,,266,990,4588,219694,4.399261258290339e-176,4.399261258290339e-176,403.773539735967,2,4,0,0
I,3458,IFNG,GO:0046903,biological_process,secretion,,221,605,4366,220346,3.702409609039212e-175,3.7024096090392126e-175,401.64340742059,4,10,1,0
I,3569,IL6,GO:0046903,biological_process,secretion,,331,1938,4256,219013,3.8785550294705964e-174,3.878555029470596e-174,399.2943435117774,4,10,1,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,217,248,8611,216462,2.5457764954595655e-173,2.5457764954595655e-173,397.41278537823194,2,2,1,0
C,1364,CLDN4,GO:0070160,cellular_component,tight junction,,78,236,122,225102,2.909781862376252e-171,2.909781862376252e-171,392.6739727849909,5,3,1,1
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,232,327,8596,216383,9.968013963139062e-171,9.968013963139062e-171,391.44266953914126,2,2,0,0
T,8743,TNFSF10,GO:0008219,biological_process,cell death,,214,540,4640,220144,1.5605333791627727e-170,1.5605333791627725e-170,390.9944381364444,2,4,0,0
S,6774,STAT3,GO:0016310,biological_process,phosphorylation,,597,2290,12126,210525,5.490031055522139e-170,5.522709811805009e-170,389.73059716121895,5,8,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,282,892,6393,217971,5.556105605384465e-166,5.556105605384465e-166,380.51422800485153,3,5,0,1
I,3484,IGFBP1,GO:0005520,molecular_function,insulin-like growth factor binding,,84,226,257,224971,3.04596194176815e-165,3.04596194176815e-165,378.81272358411763,4,2,0,1
S,6597,SMARCA4,GO:0016514,cellular_component,SWI/SNF complex,,83,404,143,224908,4.943957605650539e-162,4.943957605650539e-162,371.42061891982564,4,1,0,4
A,207,AKT1,GO:0005488,molecular_function,binding,,247,9444,20332,195515,1.5462309292738971e-156,1.5563040949369193e-156,358.76096066664553,1,52,0,0
F,2332,FMR1,GO:0042697,biological_process,menopause,,136,466,1539,223397,7.914609023105753e-156,7.914609023105753e-156,357.1345642119126,3,1,0,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,83,520,139,224796,1.6488429326079817e-154,1.676789422991168e-154,354.08122341381187,6,2,1,7
A,268,AMH,GO:0009566,biological_process,fertilization,,176,1959,942,222461,9.18980150260342e-154,9.353905100864196e-154,352.36231040713074,2,3,0,0
G,2879,GPX4,GO:0097707,biological_process,ferroptosis,,57,21,214,225246,3.323138853245269e-151,3.323138853245269e-151,346.4894392680928,4,1,0,0
C,1029,CDKN2A,GO:0032259,biological_process,methylation,,247,601,7695,216995,1.076737229319525e-149,1.076737229319525e-149,343.0112434716262,2,1,0,0
E,1977,EIF4E,GO:0006412,biological_process,translation,,91,79,1500,223868,4.254456229711895e-148,4.254456229711895e-148,339.33462680486235,5,4,0,0
A,308,ANXA5,GO:0005488,molecular_function,binding,,342,426,20237,204533,3.4475199695916444e-147,3.4475199695916444e-147,337.2423535469713,1,52,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,315,1429,6360,217434,4.3021173546703594e-147,4.3021173546703594e-147,337.0209013605554,3,5,0,0
A,10533,ATG7,GO:0006914,biological_process,autophagy,,103,33,4302,221100,6.143294837537264e-146,6.143294837537263e-146,334.3620623604084,3,7,0,2
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,156,1170,1228,222984,2.2271339571596153e-145,2.2271339571596153e-145,333.0741229462741,3,8,1,0
I,3476,IGBP1,GO:0097503,biological_process,sialylation,,51,29,118,225340,4.5603111054020854e-142,4.5603111054020854e-142,325.4496923590865,5,1,0,0
R,5973,RENBP,GO:0042697,biological_process,menopause,,91,93,1584,223770,1.0986931583249048e-141,1.0986931583249048e-141,324.570376676519,3,1,0,0
S,6597,SMARCA4,GO:0000785,cellular_component,chromatin,,128,359,2060,222991,5.0207416750198534e-141,5.093506047121591e-141,323.03653170788994,2,5,1,2
C,841,CASP8,GO:0008219,biological_process,cell death,,172,408,4682,220276,8.677718554124829e-141,8.677718554124829e-141,322.503739457423,2,4,0,0
H,3014,H2AX,GO:0016310,biological_process,phosphorylation,,191,160,12532,212655,4.628938898001142e-140,4.628938898001142e-140,320.8295853570313,5,8,0,0
P,5617,PRL,GO:0070459,biological_process,prolactin secretion,,54,538,1,224945,1.9529105125535642e-139,1.9529105125535642e-139,319.3900070958327,5,1,0,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,155,1271,1229,222883,4.840487633336282e-139,4.840487633336282e-139,318.48231245982953,3,8,1,0
E,2146,EZH2,GO:0008168,molecular_function,methyltransferase activity,,70,959,37,224472,8.115791392641714e-137,8.115791392641714e-137,313.3603460217741,4,131,0,0
C,925,CD8A,GO:0012501,biological_process,programmed cell death,,121,1325,535,223557,7.197517767045638e-135,7.251230586202695e-135,308.8678163637052,3,10,0,0
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,239,370,12484,212445,1.6163284177576348e-133,1.6163284177576346e-133,305.7636601999469,5,8,0,0
I,3630,INS,GO:0030431,biological_process,sleep,,159,6712,230,218437,1.0747209243709788e-132,1.0855402625357874e-132,303.8591544743305,2,3,0,0
L,3897,L1CAM,GO:0007155,biological_process,cell adhesion,,111,192,2508,222727,2.483275240378463e-132,2.483275240378463e-132,303.03165392490047,2,7,0,1
I,3630,INS,GO:0042593,biological_process,glucose homeostasis,,130,6741,101,218566,3.338542242121546e-132,3.383505774001971e-132,302.7223198920078,6,1,0,1
C,1027,CDKN1B,GO:0007049,biological_process,cell cycle,,184,277,8644,216433,6.528970598607835e-132,6.528970598607835e-132,302.0649829862196,2,2,1,0
S,6462,SHBG,GO:0023052,biological_process,signaling,,13,2295,32078,191152,2.541051503921811e-131,2.608812877359726e-131,300.67975190061543,1,6,0,0
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,237,378,12486,212437,2.5867611571289774e-130,2.5867611571289774e-130,298.3856555145482,5,8,0,0
A,308,ANXA5,GO:0008219,biological_process,cell death,,182,586,4672,220098,9.577708598186144e-130,9.745738573592919e-130,297.0592319691339,2,4,0,0
C,1017,CDK2,GO:0051320,biological_process,S phase,,104,601,754,224079,2.447960508815031e-129,2.476760044212855e-129,296.12652572396877,3,2,0,0
A,8289,ARID1A,GO:0016514,cellular_component,SWI/SNF complex,,81,948,145,224364,3.3089813578899395e-129,3.344948546562656e-129,295.82602568496355,4,1,0,3
B,675,BRCA2,GO:0023052,biological_process,signaling,,66,3140,32025,190307,1.997410426901683e-128,2.0156516180149403e-128,294.0299493764862,1,6,0,0
B,675,BRCA2,GO:0040007,biological_process,growth,,87,3119,34887,187445,4.337175355613511e-128,4.396861255002688e-128,293.2500009680054,1,10,1,0
G,2661,GDF9,GO:0040007,biological_process,growth,,279,128,34695,190436,1.4884364698363751e-127,1.4884364698363753e-127,292.03058059034174,1,10,1,0
R,6236,RRAD,GO:0016020,cellular_component,membrane,,113,80,5619,219726,1.1683082163077064e-126,1.1683082163077064e-126,289.9701649838298,2,16,0,0
C,1365,CLDN3,GO:0070160,cellular_component,tight junction,,59,210,141,225128,8.941487644667056e-125,8.941487644667056e-125,285.6324346457072,5,3,1,1
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,76,1028,108,224326,1.0415903085714925e-124,1.0415903085714925e-124,285.47980284319965,4,1,1,1
N,4790,NFKB1,GO:0051059,molecular_function,NF-kappaB binding,,71,2863,8,222596,1.3113294662056083e-124,1.3172363556930208e-124,285.2450156593838,6,1,0,0
F,2188,FANCF,GO:0032259,biological_process,methylation,,111,43,7831,217553,1.4771882615396327e-124,1.4771882615396325e-124,285.1304110737229,2,1,0,0
T,7157,TP53,GO:0002039,molecular_function,p53 binding,,93,6468,18,218959,1.0093696776764338e-123,1.0116847457444992e-123,283.2063494319963,3,1,1,1
D,1786,DNMT1,GO:0006306,biological_process,DNA methylation,,105,273,1860,223300,1.5084799704545813e-123,1.5084799704545813e-123,282.80686393652826,4,4,1,1
P,5747,PTK2,GO:0016310,biological_process,phosphorylation,,376,1246,12347,211569,3.125670129219499e-123,3.155724649692763e-123,282.0687482857021,5,8,0,0
A,317,APAF1,GO:0043293,cellular_component,apoptosome,,45,76,56,225361,5.9758014659374973e-123,5.9758014659374973e-123,281.43024821288697,2,1,0,1
F,2335,FN1,GO:0007155,biological_process,cell adhesion,,155,815,2464,222104,6.467039156945428e-123,6.467039156945428e-123,281.35124806093586,2,7,0,1
I,3485,IGFBP2,GO:0005520,molecular_function,insulin-like growth factor binding,,62,160,279,225037,2.2927081392904572e-122,2.2927081392904574e-122,280.0856476328438,4,2,0,0
F,2335,FN1,GO:0031012,cellular_component,extracellular matrix,,125,845,1259,223309,2.492394287110598e-121,2.5071421823006016e-121,277.6936527205909,3,8,1,1
S,6822,SULT2A1,GO:0042562,molecular_function,hormone binding,,76,173,795,224494,1.3964256055452452e-120,1.3964256055452452e-120,275.97629532637785,2,14,0,0
T,7019,TFAM,GO:0006390,biological_process,mitochondrial transcription,,35,27,11,225465,1.674920423692422e-120,1.674920423692422e-120,275.79444550338036,6,1,1,1
F,2152,F3,GO:0050817,biological_process,coagulation,,65,189,346,224938,9.830251091772985e-120,9.830251091772985e-120,274.0247466820373,2,2,1,0
E,2067,ERCC1,GO:0006281,biological_process,DNA repair,,102,114,3679,221643,1.2767154358294153e-119,1.2767154358294153e-119,273.763335352108,5,15,1,1
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,177,308,8651,216402,5.533161253606505e-119,5.533161253606505e-119,272.2968667588264,2,2,1,0
T,6898,TAT,GO:0044351,biological_process,macropinocytosis,,40,53,38,225407,5.310029104574525e-118,5.310029104574525e-118,270.0354436569711,5,2,0,0
E,1956,EGFR,GO:0023052,biological_process,signaling,,1410,4015,30681,189432,3.259355640259836e-117,3.27265913266906e-117,268.2168530354357,1,6,0,0
Z,6935,ZEB1,GO:0070888,molecular_function,E-box binding,,50,480,18,224990,4.048422041127179e-117,4.048422041127179e-117,268.0041286945811,8,1,0,0
C,842,CASP9,GO:0008219,biological_process,cell death,,158,471,4696,220213,5.6035369686207296e-117,5.603536968620729e-117,267.6790578803991,2,4,0,0
M,5599,MAPK8,GO:0016310,biological_process,phosphorylation,,319,934,12404,211881,1.6751989815229294e-116,1.6751989815229294e-116,266.58393883414874,5,8,0,0
B,580,BARD1,GO:0016874,molecular_function,ligase activity,,57,280,123,225078,2.0302197296306776e-116,2.0302197296306776e-116,266.39172675891587,2,12,0,0
P,27250,PDCD4,GO:0012501,biological_process,programmed cell death,,65,122,591,224760,6.723817410502235e-116,6.723817410502235e-116,265.19421472702425,3,10,0,0
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,399,454,31692,192993,5.954831542664316e-115,5.954831542664316e-115,263.01308278029364,1,6,0,0
P,5467,PPARD,GO:0005777,cellular_component,peroxisome,,55,49,563,224871,1.19459341683041e-112,1.19459341683041e-112,257.7117245248054,6,9,0,0
I,3630,INS,GO:0009749,biological_process,response to glucose,,92,6779,31,218636,8.31797105925294e-112,8.458477327145725e-112,255.75436124288518,7,2,0,0
N,23636,NUP62,GO:0006914,biological_process,autophagy,,91,67,4314,221066,1.1923341539668378e-111,1.1923341539668378e-111,255.41103246247206,3,7,0,0
M,10232,MSLN,GO:0005488,molecular_function,binding,,261,332,20318,204627,3.611651365161383e-111,3.611651365161383e-111,254.30278021271596,1,52,0,0
N,4851,NOTCH1,GO:0007219,biological_process,Notch signaling pathway,,60,530,106,224842,3.807932568577227e-111,3.807932568577227e-111,254.24985891339836,4,8,1,1
S,6480,ST6GAL1,GO:0097503,biological_process,sialylation,,45,75,124,225294,7.85103216408529e-111,7.85103216408529e-111,253.52630031331753,5,1,1,1
P,79728,PALB2,GO:0035825,biological_process,homologous recombination,,95,210,2249,222984,5.119867289497085e-110,5.119867289497084e-110,251.65123171064963,6,2,0,0
M,5599,MAPK8,GO:0023052,biological_process,signaling,,498,755,31593,192692,1.9368869751182136e-109,1.9514500350815083e-109,250.31320243238048,1,6,0,0
T,7099,TLR4,GO:0023052,biological_process,signaling,,289,225,31802,193222,3.178632325640582e-109,3.178632325640582e-109,249.82532411834907,1,6,0,0
R,5888,RAD51,GO:0006281,biological_process,DNA repair,,160,755,3621,221002,7.776675707074009e-109,7.863083214930387e-109,248.91959634029567,5,15,1,1
E,1956,EGFR,GO:0038127,biological_process,ERBB signaling pathway,,68,5357,2,220111,1.2701081528500194e-107,1.2805188754143638e-107,246.1293395831547,6,4,1,0
K,3791,KDR,GO:0040007,biological_process,growth,,497,677,34477,189887,2.0190738571745128e-107,2.038488028878114e-107,245.664396579618,1,10,0,0
A,6790,AURKA,GO:0005813,cellular_component,centrosome,,71,547,300,224620,2.1887707718119265e-107,2.1887707718119265e-107,245.59326485552756,3,1,1,1
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,214,634,8614,216076,3.894686051680197e-107,3.918434137361174e-107,245.01091283111862,2,2,1,0
X,7503,XIST,GO:0000805,cellular_component,X chromosome,,52,132,254,225100,1.6773402708051603e-105,1.6773402708051605e-105,241.2542253976407,7,1,0,0
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,308,282,31783,193165,8.453382452199683e-105,8.569182211818858e-105,239.62326246084353,1,6,0,0
A,207,AKT1,GO:0032259,biological_process,methylation,,35,9656,7907,207940,8.922253358631817e-105,9.009726430775266e-105,239.57313005605954,2,1,0,0
C,54205,CYCS,GO:0001836,biological_process,release of cytochrome c from mitochondria,,39,465,0,225034,9.23045105345212e-105,9.41323226243137e-105,239.52931837746934,7,1,0,0
S,23657,SLC7A11,GO:0097707,biological_process,ferroptosis,,44,48,227,225219,2.8985219598979184e-104,2.8985219598979184e-104,238.40464873331445,4,1,0,0
S,6714,SRC,GO:0016310,biological_process,phosphorylation,,297,926,12426,211889,6.363200438081847e-103,6.363200438081848e-103,235.31573311406927,5,8,0,0
C,3576,CXCL8,GO:0046903,biological_process,secretion,,181,947,4406,220004,2.8411002400596314e-102,2.8411002400596314e-102,233.81948809977112,4,10,0,0
A,472,ATM,GO:0016310,biological_process,phosphorylation,,255,666,12468,212149,3.779947248143038e-102,3.779947248143038e-102,233.53396943137625,5,8,0,0
C,140690,CTCFL,GO:0044028,biological_process,DNA hypomethylation,,49,250,120,225119,1.4380009102104296e-100,1.4380009102104296e-100,229.8952554071362,7,1,0,0
C,890,CCNA2,GO:0007049,biological_process,cell cycle,,129,162,8699,216548,5.871655716355973e-100,5.871655716355973e-100,228.488372641222,2,2,1,0
C,54205,CYCS,GO:0043293,cellular_component,apoptosome,,48,456,53,224981,9.20624600761485e-100,9.482433387843294e-100,228.0090683295946,2,1,0,0
C,925,CD8A,GO:0006955,biological_process,immune response,,110,1336,878,223214,1.4525606951663465e-97,1.4744037131387728e-97,222.96250037464546,2,9,0,1
