Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,194,635,151,329718,0.0,0.0,739.2036299585513,4,2,0,1
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,597,595,14870,314636,0.0,0.0,739.2036299585513,2,2,1,0
R,5925,RB1,GO:0007049,biological_process,cell cycle,,525,673,14942,314558,0.0,0.0,739.2036299585513,2,2,1,0
V,7422,VEGFA,GO:0001525,biological_process,angiogenesis,,2601,6650,7851,313596,0.0,0.0,739.2036299585513,3,5,0,2
T,7015,TERT,GO:0003720,molecular_function,telomerase activity,,278,644,288,329488,0.0,0.0,739.2036299585513,5,1,1,3
C,920,CD4,GO:0007613,biological_process,memory,,345,763,811,328779,0.0,0.0,739.2036299585513,3,4,0,0
A,207,AKT1,GO:0023052,biological_process,signaling,,8215,6743,45005,270735,0.0,0.0,739.2036299585513,1,6,0,0
A,207,AKT1,GO:0016310,biological_process,phosphorylation,,3382,11576,14677,301063,0.0,0.0,739.2036299585513,5,8,0,1
M,4255,MGMT,GO:0032259,biological_process,methylation,,683,276,16569,313170,0.0,0.0,739.2036299585513,2,1,1,0
X,7515,XRCC1,GO:0006281,biological_process,DNA repair,,313,83,3085,327217,0.0,0.0,739.2036299585513,5,15,1,0
F,2191,FAP,GO:0072537,biological_process,fibroblast activation,,197,191,76,330234,0.0,0.0,739.2036299585513,3,1,0,0
C,1499,CTNNB1,GO:0023052,biological_process,signaling,,3940,3256,49280,274222,0.0,0.0,739.2036299585513,1,6,0,0
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,289,4974,412,325023,9.3e-322,9.3e-322,739.2036299585513,3,20,0,2
P,27250,PDCD4,GO:0012501,biological_process,programmed cell death,,210,303,1840,328345,1.4787e-320,1.4787e-320,736.4360404135285,3,10,0,0
A,9474,ATG5,GO:0006914,biological_process,autophagy,,225,83,6283,324107,2.8484456641541e-310,2.8484456641541e-310,712.7546053636464,3,7,0,1
C,999,CDH1,GO:0016342,cellular_component,catenin complex,,201,5062,52,325383,1.474567520290605e-309,1.481063412450475e-309,711.1060333834714,4,1,1,1
G,2720,GLB1,GO:0004565,molecular_function,beta-galactosidase activity,,87,66,9,330536,3.11109738985283e-292,3.11109738985283e-292,671.2198716318366,6,1,0,1
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,829,580,52391,276898,1.893472771181979e-291,1.893472771181979e-291,669.413849473163,1,6,0,0
C,3576,CXCL8,GO:0046903,biological_process,secretion,,361,1351,4673,324313,1.6609574198936018e-289,1.6609574198936018e-289,664.9396976802002,4,10,0,0
P,5075,PAX1,GO:0032259,biological_process,methylation,,296,102,16956,313344,1.030677438457986e-286,1.030677438457986e-286,658.5091203030094,2,1,0,0
P,10630,PDPN,GO:0070527,biological_process,platelet aggregation,,125,860,33,329680,5.097353317432363e-286,5.097353317432363e-286,656.9106151486379,5,1,1,0
E,2067,ERCC1,GO:0006281,biological_process,DNA repair,,220,335,3178,326965,2.999232022039564e-282,2.999232022039564e-282,648.2306399610779,5,15,1,1
A,207,AKT1,GO:0032259,biological_process,methylation,,44,14914,17208,298532,5.508783865960006e-282,5.540443543350581e-282,647.6169216647899,2,1,0,0
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,386,433,15081,314798,1.7273631297656383e-280,1.7273631297656383e-280,644.177229995049,2,2,1,0
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,373,386,15094,314845,1.2578585007505564e-279,1.2578585007505564e-279,642.1918302729174,2,2,1,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,333,2808,2004,325553,1.6601847901822453e-275,1.6601847901822453e-275,632.7039716578028,3,8,1,0
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,310,2257,2027,326104,1.2735892877036515e-273,1.2735892877036515e-273,628.3638912623386,3,8,1,0
R,5915,RARB,GO:0032259,biological_process,methylation,,323,194,16929,313252,1.5220916514732794e-273,1.5220916514732794e-273,628.18564491196,2,1,0,0
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,135,313,435,329815,8.531696697875177e-264,8.531696697875177e-264,605.7386762992231,6,2,1,0
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,979,1002,52241,276476,2.763937262256293e-261,2.763937262256293e-261,599.9580530639688,1,6,0,0
M,56339,METTL3,GO:0001510,biological_process,RNA methylation,,96,292,29,330281,2.5453690520606478e-259,2.5453690520606478e-259,595.4352634353355,4,8,1,1
T,7040,TGFB1,GO:0040007,biological_process,growth,,2358,3800,62381,262159,5.865565877097521e-258,5.889409640825559e-258,592.2937982305834,1,10,1,0
C,983,CDK1,GO:0007049,biological_process,cell cycle,,413,693,15054,314538,1.4252475946992918e-250,1.4252475946992918e-250,575.2919276992176,2,2,1,0
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,896,4339,14571,310892,3.296481485070862e-250,3.31056901278484e-250,574.4491531667111,2,2,1,0
E,2064,ERBB2,GO:0040007,biological_process,growth,,1352,1498,63387,264461,4.566594656910619e-248,4.566594656910619e-248,569.5223352870414,1,10,1,0
A,308,ANXA5,GO:0005488,molecular_function,binding,,467,547,24336,305348,9.970578516067664e-244,9.970578516067664e-244,559.531124082573,1,52,0,0
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,355,463,15112,314768,2.175249368608406e-242,2.175249368608406e-242,556.4484491943567,2,2,0,0
P,5111,PCNA,GO:0007049,biological_process,cell cycle,,429,826,15038,314405,4.617871676127312e-242,4.617871676127312e-242,555.6956585817721,2,2,1,0
M,4292,MLH1,GO:0032259,biological_process,methylation,,328,308,16924,313138,6.690550819184601e-240,6.748729521960119e-240,550.7110680503708,2,1,0,0
C,891,CCNB1,GO:0000279,biological_process,M phase,,159,667,796,329076,5.663980160592443e-237,5.663980160592443e-237,543.9785401859237,3,2,0,0
S,6469,SHH,GO:0023052,biological_process,signaling,,517,220,52703,277258,9.028435637978854e-235,9.028435637978854e-235,538.9071177417136,1,6,0,0
M,4323,MMP14,GO:0016020,cellular_component,membrane,,308,649,8685,321056,4.294048044884658e-233,4.294048044884658e-233,535.0450967793773,2,16,0,0
H,3082,HGF,GO:0040007,biological_process,growth,,986,847,63753,265112,5.340190856983739e-233,5.340190856983739e-233,534.827065274271,1,10,0,0
E,1977,EIF4E,GO:0006412,biological_process,translation,,150,212,1869,328467,1.481070326219909e-230,1.4810703262199088e-230,529.201806368841,5,4,0,0
C,54205,CYCS,GO:0031966,cellular_component,mitochondrial membrane,,130,476,452,329640,1.9237834201144273e-230,1.9237834201144273e-230,528.9402776102313,4,2,0,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,120,803,168,329607,2.7564829183101667e-227,2.8016711628726285e-227,521.6566000266246,6,2,1,7
E,1956,EGFR,GO:0007049,biological_process,cell cycle,,454,30423,15013,284808,1.1933416220897598e-226,1.1988920482390144e-226,520.2028331794921,2,2,1,0
C,960,CD44,GO:0009986,cellular_component,cell surface,,286,1990,2726,325696,2.0375598178619485e-225,2.0375598178619485e-225,517.3698929994985,2,1,1,2
S,6714,SRC,GO:0016310,biological_process,phosphorylation,,617,1869,17442,310770,4.396929530607744e-225,4.396929530607744e-225,516.6007394602883,5,8,0,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,340,486,15127,314745,6.83832880663614e-223,6.887881913930605e-223,511.546712114432,2,2,1,0
R,5970,RELA,GO:0016310,biological_process,phosphorylation,,461,964,17598,311675,2.9009021823063355e-220,2.900902182306336e-220,505.50369867273133,5,8,0,0
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,144,2001,200,328353,3.085816924188644e-218,3.085816924188644e-218,500.8367338451518,4,1,1,1
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,209,636,3189,326664,5.964423480791763e-218,5.964423480791763e-218,500.1777378721513,5,15,1,0
T,7157,TP53,GO:0002039,molecular_function,p53 binding,,164,11312,18,319204,2.265663420629434e-216,2.2693118319347954e-216,496.5389034589201,3,1,1,1
C,8900,CCNA1,GO:0032259,biological_process,methylation,,233,99,17019,313347,6.027093096132952e-216,6.027093096132952e-216,495.5621152658194,2,1,0,0
C,983,CDK1,GO:0000279,biological_process,M phase,,159,947,796,328796,3.1952727599286057e-215,3.219297367146114e-215,493.8866318669354,3,2,0,0
C,1012,CDH13,GO:0032259,biological_process,methylation,,232,99,17020,313347,8.211211686803013e-215,8.211211686803013e-215,492.9502944944458,2,1,0,0
F,2247,FGF2,GO:0040007,biological_process,growth,,721,463,64018,265496,1.2387249709078745e-213,1.2387249709078745e-213,490.23654220639355,1,10,1,0
M,4318,MMP9,GO:0046903,biological_process,secretion,,378,2763,4656,322901,3.2337208435295287e-211,3.2508304776222776e-211,484.6665441264685,4,10,1,0
C,54205,CYCS,GO:0005829,cellular_component,cytosol,,126,480,570,329522,1.8679933943969648e-210,1.886307055126347e-210,482.9082485501939,2,1,0,1
I,3479,IGF1,GO:0040007,biological_process,growth,,649,372,64090,265587,3.9767045542168984e-207,3.9767045542168984e-207,475.2546607749067,1,10,1,0
C,999,CDH1,GO:0007155,biological_process,cell adhesion,,376,4887,2689,322746,2.461048936190656e-206,2.482828130316237e-206,473.42313087120283,2,7,0,0
N,4851,NOTCH1,GO:0007219,biological_process,Notch signaling pathway,,130,1851,173,328544,2.134272307205931e-203,2.1485007892539706e-203,466.66000358620727,4,8,1,1
M,5599,MAPK8,GO:0023052,biological_process,signaling,,842,965,52378,276513,3.113980487490004e-203,3.113980487490004e-203,466.2888720704588,1,6,0,0
V,7431,VIM,GO:0005819,cellular_component,spindle,,199,1736,1288,327475,7.181458862485093e-200,7.181458862485093e-200,458.54551605219797,5,2,0,0
V,7422,VEGFA,GO:0032259,biological_process,methylation,,9,9242,17243,304204,7.814840306997445e-200,7.860675147507694e-200,458.45514609942745,2,1,0,0
C,1499,CTNNB1,GO:0016342,cellular_component,catenin complex,,159,7037,94,323408,1.8866515525401777e-195,1.8938525126643768e-195,448.36548001292846,4,1,1,4
N,4790,NFKB1,GO:0051059,molecular_function,NF-kappaB binding,,119,5867,10,324702,2.9992414106039606e-194,3.0114832122798953e-194,445.5990753218964,6,1,0,0
E,1956,EGFR,GO:0010467,biological_process,gene expression,,387,30490,12780,287041,8.187566284713774e-192,8.244821992998486e-192,439.9867524887692,4,4,0,0
A,308,ANXA5,GO:0008219,biological_process,cell death,,240,774,5509,324175,2.0007925813392778e-191,2.025493724318775e-191,439.08793927654375,2,4,0,0
A,207,AKT1,GO:0040007,biological_process,growth,,1621,13337,63118,252622,9.986432160026764e-191,1.0072770190228724e-190,437.4839169995942,1,10,1,0
C,836,CASP3,GO:0008219,biological_process,cell death,,283,1312,5466,323637,5.013008211497489e-189,5.013008211497489e-189,433.576546399554,2,4,0,0
C,29126,CD274,GO:0006955,biological_process,immune response,,271,3531,1866,325030,6.85468848441087e-188,6.902290487774834e-188,430.9541441716122,2,9,0,1
E,1910,EDNRB,GO:0032259,biological_process,methylation,,198,78,17054,313368,7.731921282404455e-187,7.731921282404455e-187,428.53805500934703,2,1,0,0
E,1956,EGFR,GO:0016477,biological_process,cell migration,,195,30682,9198,290623,5.10675422698338e-186,5.154480902001917e-186,426.64096088245674,3,34,0,0
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,341,576,17718,312063,3.7730190390204715e-185,3.7730190390204715e-185,424.65036671680645,5,8,0,0
S,23657,SLC7A11,GO:0097707,biological_process,ferroptosis,,73,74,225,330326,3.66191063010571e-184,3.66191063010571e-184,422.3776720696179,4,1,0,0
A,241,ALOX5AP,GO:0032196,biological_process,transposition,,59,111,16,330512,7.943285517681467e-184,7.943285517681467e-184,421.60333012807524,2,4,0,0
U,8408,ULK1,GO:0006914,biological_process,autophagy,,128,36,6380,324154,1.4340135509553094e-183,1.4340135509553094e-183,421.01259482601796,3,7,0,1
T,7039,TGFA,GO:0023052,biological_process,signaling,,820,1017,52400,276461,2.4438487984027747e-183,2.4438487984027747e-183,420.4794978449621,1,6,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,314,927,10138,319319,4.722228695084988e-183,4.722228695084988e-183,419.8207911485933,3,5,0,1
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,436,2102,10016,318144,6.681369697575408e-183,6.681369697575408e-183,419.4737490068334,3,5,0,0
C,925,CD8A,GO:0006955,biological_process,immune response,,225,2141,1912,326420,8.75245574346232e-183,8.814529897671272e-183,419.1966705332987,2,9,0,1
C,55743,CHFR,GO:0032259,biological_process,methylation,,183,61,17069,313385,7.069342700063521e-179,7.069342700063521e-179,410.20696414063576,2,1,0,0
B,682,BSG,GO:0031012,cellular_component,extracellular matrix,,151,503,2186,327858,4.986836252975044e-177,4.986836252975044e-177,405.95075976869657,3,8,0,0
N,4792,NFKBIA,GO:0016310,biological_process,phosphorylation,,266,306,17793,312333,1.2064669872863934e-174,1.2064669872863934e-174,400.46210993763714,5,8,0,0
C,1499,CTNNB1,GO:0040007,biological_process,growth,,562,6634,64177,259325,3.4441818582472675e-174,3.470574056394756e-174,399.4054861665684,1,10,1,0
T,7124,TNF,GO:0040007,biological_process,growth,,1346,1976,63393,263983,1.2513439613808914e-170,1.2513439613808914e-170,391.2152476661492,1,10,0,0
C,847,CAT,GO:0004096,molecular_function,catalase activity,,54,150,6,330488,1.0389795008022543e-169,1.0389795008022543e-169,389.09864173380925,3,1,0,3
C,1029,CDKN2A,GO:0023052,biological_process,signaling,,215,5020,53005,272458,1.6599248187912196e-167,1.674173100497582e-167,384.01639115796917,1,6,0,0
C,961,CD47,GO:0006909,biological_process,phagocytosis,,70,139,185,330304,1.4474831299939037e-166,1.4474831299939037e-166,381.85929916119557,3,1,1,0
F,2272,FHIT,GO:0032259,biological_process,methylation,,206,147,17046,313299,4.58940321967863e-166,4.58940321967863e-166,380.70537543889134,2,1,0,0
L,3902,LAG3,GO:0046649,biological_process,lymphocyte activation,,59,80,81,330478,5.0065767684415104e-166,5.0065767684415104e-166,380.618373035209,3,6,1,0
B,23476,BRD4,GO:0000785,cellular_component,chromatin,,136,352,2500,327710,8.623148444153274e-165,8.623148444153274e-165,377.7720900772873,2,5,0,1
D,1630,DCC,GO:0032259,biological_process,methylation,,169,58,17083,313388,2.410677859043811e-164,2.410677859043811e-164,376.74404727375696,2,1,0,0
M,4313,MMP2,GO:0046903,biological_process,secretion,,299,2268,4735,323396,1.1070684055332805e-162,1.115455287393381e-162,372.90952241396633,4,10,0,0
M,4157,MC1R,GO:0043473,biological_process,pigmentation,,63,64,199,330372,1.4537934118059238e-162,1.4537934118059238e-162,372.6446087786832,1,4,1,1
B,596,BCL2,GO:0008219,biological_process,cell death,,316,2276,5433,322673,2.6946285873077593e-161,2.694628587307759e-161,369.724939592648,2,4,0,0
M,4312,MMP1,GO:0031012,cellular_component,extracellular matrix,,156,791,2181,327570,3.1369243915479636e-158,3.1369243915479636e-158,362.6652018662935,3,8,1,0
N,23636,NUP62,GO:0006914,biological_process,autophagy,,129,94,6379,324096,1.817725285645328e-157,1.817725285645328e-157,360.9082737237337,3,7,0,0
E,1978,EIF4EBP1,GO:0006412,biological_process,translation,,119,316,1900,328363,4.639434427078771e-157,4.639434427078771e-157,359.97126713197207,5,4,0,0
A,207,AKT1,GO:0005488,molecular_function,binding,,385,14573,24418,291322,6.453087684624994e-157,6.527689854389444e-157,359.62980649358263,1,52,0,0
G,2587,GALR1,GO:0032259,biological_process,methylation,,168,70,17084,313376,9.014574210727001e-157,9.014574210727001e-157,359.3070169757259,2,1,0,0
A,6790,AURKA,GO:0005813,cellular_component,centrosome,,91,657,278,329672,5.530070880495197e-156,5.530070880495197e-156,357.4930738741696,3,1,1,1
Z,6935,ZEB1,GO:0070888,molecular_function,E-box binding,,70,637,48,329943,1.062684247605916e-155,1.062684247605916e-155,356.8398913977829,8,1,0,0
E,27436,EML4,GO:0005874,cellular_component,microtubule,,76,86,724,329812,8.179941072395477e-154,8.179941072395477e-154,352.49641937435797,6,7,1,2
C,841,CASP8,GO:0008219,biological_process,cell death,,201,715,5548,324234,2.263396188493202e-153,2.263396188493202e-153,351.47865280451475,2,4,0,0
M,5599,MAPK8,GO:0016310,biological_process,phosphorylation,,435,1372,17624,311267,2.2660547178760274e-153,2.280129591900102e-153,351.4712869481852,5,8,0,0
P,5079,PAX5,GO:0032259,biological_process,methylation,,153,45,17099,313401,2.348195065310395e-153,2.348195065310395e-153,351.44187225235476,2,1,1,0
G,2597,GAPDH,GO:0010467,biological_process,gene expression,,290,782,12877,316749,2.7262390150993702e-151,2.7262390150993702e-151,346.6874260328832,4,4,0,0
C,890,CCNA2,GO:0007049,biological_process,cell cycle,,205,227,15262,315004,3.3861084177974724e-150,3.3861084177974724e-150,344.1680826464763,2,2,1,0
M,56947,MFF,GO:0000266,biological_process,mitochondrial fission,,47,11,115,330525,3.694149428123893e-148,3.694149428123893e-148,339.47584343058327,6,1,1,0
I,3586,IL10,GO:0046903,biological_process,secretion,,179,627,4855,325037,1.4839601459885257e-147,1.4839601459885257e-147,338.085294381543,4,10,1,0
T,7157,TP53,GO:0006281,biological_process,DNA repair,,477,10999,2921,316301,2.510635757551117e-147,2.518734582575475e-147,337.55625204449245,5,15,1,0
P,5465,PPARA,GO:0005777,cellular_component,peroxisome,,66,121,297,330214,2.5341089763961103e-147,2.5341089763961103e-147,337.5501665834693,6,9,0,0
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,272,468,17787,312171,2.0865230520186936e-146,2.0865230520186936e-146,335.44192450796646,5,8,0,0
I,3630,INS,GO:0040007,biological_process,growth,,484,309,64255,265650,2.0355493283158296e-144,2.03554932831583e-144,330.861487668471,1,10,1,0
C,1493,CTLA4,GO:0012501,biological_process,programmed cell death,,123,479,1927,328169,4.164424170941281e-144,4.164424170941281e-144,330.14567537935756,3,10,0,0
S,6317,SERPINB3,GO:0005819,cellular_component,spindle,,268,7900,1219,321311,4.538880176891891e-143,4.538880176891891e-143,327.7569879735924,5,2,0,0
P,9260,PDLIM7,GO:0016020,cellular_component,membrane,,141,132,8852,321573,1.1215256678968469e-142,1.1215256678968469e-142,326.8523932433256,2,16,0,0
A,9429,ABCG2,GO:0016887,molecular_function,ATPase,,87,292,728,329591,1.265347568827996e-142,1.265347568827996e-142,326.73173636274726,1,16,0,0
P,5366,PMAIP1,GO:0008219,biological_process,cell death,,128,165,5621,324784,5.8776914046527136e-142,5.8776914046527136e-142,325.195919138595,2,4,0,0
C,999,CDH1,GO:0016020,cellular_component,membrane,,523,4740,8470,316965,1.1611080666538678e-141,1.176589507542586e-141,324.50187810635987,2,16,0,0
I,3480,IGF1R,GO:0040007,biological_process,growth,,741,800,63998,265159,3.277675591109864e-140,3.277675591109864e-140,321.17477850923643,1,10,0,0
M,4318,MMP9,GO:0005604,cellular_component,basement membrane,,146,2995,618,326939,1.800724896879146e-139,1.819881544718286e-139,319.4605565125214,5,1,0,0
S,6317,SERPINB3,GO:0031424,biological_process,keratinization,,162,8006,289,322241,2.290483115077525e-138,2.2964634887461345e-138,316.92537250717277,2,1,0,0
K,3791,KDR,GO:0040007,biological_process,growth,,636,605,64103,265354,3.405359862156118e-137,3.439413460777679e-137,314.21885678892454,1,10,0,0
C,1499,CTNNB1,GO:0016055,biological_process,Wnt signaling pathway,,177,7019,468,323034,4.406573935751538e-137,4.457419019625595e-137,313.95958783681215,5,17,0,0
M,84557,MAP1LC3A,GO:0005874,cellular_component,microtubule,,104,819,696,329079,7.422994601135952e-137,7.670427754507151e-137,313.41678535654177,6,7,1,0
C,10036,CHAF1A,GO:0031497,biological_process,chromatin assembly,,44,57,39,330558,2.3545059934759853e-136,2.3545059934759853e-136,312.29524171095113,5,2,0,1
F,2324,FLT4,GO:0001946,biological_process,lymphangiogenesis,,94,306,1184,329114,3.8856961708435015e-136,3.8856961708435015e-136,311.79427048486974,3,1,1,1
M,1432,MAPK14,GO:0016310,biological_process,phosphorylation,,352,1006,17707,311633,8.821152252559875e-135,8.821152252559875e-135,308.67183505183044,5,8,0,0
M,4313,MMP2,GO:0005604,cellular_component,basement membrane,,134,2433,630,327501,2.3678825012836273e-134,2.4040333791658204e-134,307.6692545597812,5,1,0,0
T,7012,TERC,GO:0003720,molecular_function,telomerase activity,,67,133,499,329999,8.894325059535218e-134,8.894325059535218e-134,306.360989021599,5,1,1,1
C,1499,CTNNB1,GO:0005634,cellular_component,nucleus,,461,6735,5021,318481,4.084599821325871e-133,4.14768244404905e-133,304.8212676371723,5,11,0,12
T,7082,TJP1,GO:0070160,cellular_component,tight junction,,57,117,215,330309,9.729757285998075e-133,9.729757285998075e-133,303.96862841723413,5,3,1,1
H,100124700,HOTAIR,GO:0000785,cellular_component,chromatin,,120,418,2516,327644,1.7522203941464494e-132,1.7522203941464494e-132,303.38034849486576,2,5,0,0
V,7431,VIM,GO:0005882,cellular_component,intermediate filament,,84,1851,115,328648,9.813501001996886e-132,9.887286723816412e-132,301.64998251263694,6,5,0,2
A,55107,ANO1,GO:0015267,molecular_function,channel activity,,61,733,48,329856,3.1140422835227314e-130,3.1140422835227314e-130,298.20014043738263,4,11,0,0
M,4524,MTHFR,GO:0006306,biological_process,DNA methylation,,88,88,2887,327635,6.697760373873293e-130,6.697760373873293e-130,297.43428889126676,4,4,0,0
F,2244,FGB,GO:0050817,biological_process,coagulation,,58,119,276,330245,2.251528095944493e-129,2.251528095944493e-129,296.221867856783,2,2,1,0
V,7424,VEGFC,GO:0040007,biological_process,growth,,622,617,64117,265342,8.396318006931655e-129,8.506795875443914e-129,294.8926116374192,1,10,0,0
Z,22882,ZHX2,GO:0023052,biological_process,signaling,,390,311,52830,277167,1.4317509199934097e-126,1.4317509199934097e-126,289.76682360239244,1,6,0,0
B,664,BNIP3,GO:0006914,biological_process,autophagy,,108,95,6400,324095,1.7831581036011397e-126,1.7831581036011397e-126,289.54733570950066,3,7,0,0
A,207,AKT1,GO:0010467,biological_process,gene expression,,128,14830,13039,302701,1.774029400897036e-126,1.7997399719245294e-126,289.53807952282494,4,4,0,0
C,595,CCND1,GO:0051318,biological_process,G1 phase,,186,3301,1460,325751,2.6941570061345164e-126,2.7097301680196872e-126,289.1288726563119,3,2,0,0
I,3558,IL2,GO:0046903,biological_process,secretion,,148,485,4886,325179,1.0838690828472402e-125,1.0838690828472402e-125,287.74259950081296,4,10,1,0
D,1798,DPAGT1,GO:0070085,biological_process,glycosylation,,55,45,513,330085,3.2172068525067125e-125,3.2172068525067125e-125,286.6546230782504,2,4,1,0
