Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
S,6855,SYP,GO:0005819,cellular_component,spindle,,40,105,101,12137,1.627357520095348e-45,1.7177662712117563e-45,103.07530441744981,5,2,0,0
M,2475,MTOR,GO:0023052,biological_process,signaling,,107,103,1344,10829,4.073202613116771e-45,4.073202613116771e-45,102.21189961187785,1,6,0,0
R,11186,RASSF1,GO:0032259,biological_process,methylation,,38,4,604,11737,4.5984976577114375e-45,4.5984976577114375e-45,102.09059953073083,2,1,0,0
S,6392,SDHD,GO:0005694,cellular_component,chromosome,,101,299,525,11458,4.898756853004156e-44,4.998731482657301e-44,99.70455991496061,5,6,0,0
S,6391,SDHC,GO:0045281,cellular_component,succinate dehydrogenase complex,,57,292,152,11882,1.0384862875828466e-40,1.0384862875828466e-40,92.06563955957579,4,2,0,0
C,1499,CTNNB1,GO:0023052,biological_process,signaling,,66,28,1385,10904,2.2633044432390003e-40,2.2633044432390003e-40,91.28657783134183,1,6,0,0
N,4763,NF1,GO:0023052,biological_process,signaling,,131,207,1320,10725,1.2461140374358666e-38,1.2461140374358666e-38,87.27820359477471,1,6,0,0
R,9978,RBX1,GO:0005488,molecular_function,binding,,52,22,1036,11273,2.1195582114912085e-38,2.1195582114912085e-38,86.74702585761223,1,52,0,0
M,2956,MSH6,GO:0006298,biological_process,mismatch repair,,14,2,14,12353,2.1165381138603273e-37,2.1165381138603273e-37,84.44586665199685,6,2,1,1
M,5594,MAPK1,GO:0023052,biological_process,signaling,,110,148,1341,10784,4.81116498835553e-37,4.952669840954221e-37,83.59572164779345,1,6,0,0
S,6271,S100A1,GO:0005883,cellular_component,neurofilament,,29,108,58,12188,4.92275330527911e-36,5.230425386859054e-36,81.2385707370969,7,1,0,0
M,4292,MLH1,GO:0006298,biological_process,mismatch repair,,14,4,14,12351,5.3857729958233e-36,5.3857729958233e-36,81.20930250136516,6,2,1,1
C,1029,CDKN2A,GO:0032259,biological_process,methylation,,41,28,601,11713,2.4957290435598865e-35,2.4957290435598865e-35,79.67589736644315,2,1,0,0
W,7481,WNT11,GO:0023052,biological_process,signaling,,41,3,1410,10929,3.7282145632922976e-35,3.7282145632922976e-35,79.27454880509326,1,6,0,0
W,54361,WNT4,GO:0023052,biological_process,signaling,,41,3,1410,10929,3.7282145632922976e-35,3.7282145632922976e-35,79.27454880509326,1,6,0,0
W,7474,WNT5A,GO:0023052,biological_process,signaling,,46,9,1405,10923,1.7036167221612926e-34,1.7036167221612926e-34,77.7551396869997,1,6,0,0
M,4255,MGMT,GO:0032259,biological_process,methylation,,38,22,604,11719,2.4126366065212652e-34,2.4126366065212652e-34,77.40717298470489,2,1,1,0
W,7473,WNT3,GO:0023052,biological_process,signaling,,40,3,1411,10929,3.0389321402961853e-34,3.0389321402961853e-34,77.17638697772847,1,6,0,0
G,2641,GCG,GO:0070091,biological_process,glucagon secretion,,14,22,5,12342,1.9288381321624057e-33,1.9288381321624057e-33,75.32839025122485,7,1,0,0
T,55654,TMEM127,GO:0023052,biological_process,signaling,,80,79,1371,10853,2.0293825430775018e-33,2.0293825430775018e-33,75.27757648798934,1,6,0,0
W,7482,WNT2B,GO:0023052,biological_process,signaling,,39,3,1412,10929,2.4713486353649428e-33,2.4713486353649428e-33,75.08054406095016,1,6,0,0
W,7472,WNT2,GO:0023052,biological_process,signaling,,39,3,1412,10929,2.4713486353649428e-33,2.4713486353649428e-33,75.08054406095016,1,6,0,0
W,81029,WNT5B,GO:0023052,biological_process,signaling,,39,3,1412,10929,2.4713486353649428e-33,2.4713486353649428e-33,75.08054406095016,1,6,0,0
W,7484,WNT9B,GO:0023052,biological_process,signaling,,39,3,1412,10929,2.4713486353649428e-33,2.4713486353649428e-33,75.08054406095016,1,6,0,0
M,4436,MSH2,GO:0006298,biological_process,mismatch repair,,13,4,15,12351,3.453512097907884e-33,3.453512097907884e-33,74.74591635617664,6,2,1,1
T,7015,TERT,GO:0003720,molecular_function,telomerase activity,,15,37,5,12326,3.66059486727224e-33,3.66059486727224e-33,74.68768240255554,5,1,1,3
G,2691,GHRH,GO:0046903,biological_process,secretion,,56,95,610,11622,8.79976420320307e-33,1.0056873375089224e-32,73.67705175014439,4,10,1,0
C,1392,CRH,GO:0046903,biological_process,secretion,,37,22,629,11695,1.2052822752142386e-32,1.2052822752142386e-32,73.49600918301003,4,10,1,0
G,11146,GLMN,GO:0005488,molecular_function,binding,,46,23,1042,11272,1.7794499664465717e-32,1.7794499664465717e-32,73.10641866687244,1,52,0,0
W,89780,WNT3A,GO:0023052,biological_process,signaling,,40,5,1411,10927,2.374885684265448e-32,2.3748856842654483e-32,72.81777367242215,1,6,0,0
S,6391,SDHC,GO:0032259,biological_process,methylation,,81,268,561,11473,1.3166813104286024e-31,1.3441121710625315e-31,71.0844041835851,2,1,0,0
W,7471,WNT1,GO:0023052,biological_process,signaling,,39,5,1412,10927,1.8454951273952332e-31,1.8454951273952335e-31,70.76739027959366,1,6,0,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,13,37,4,12329,3.2514946092503344e-29,3.612771788055927e-29,65.49049241077081,6,2,1,7
P,5465,PPARA,GO:0005777,cellular_component,peroxisome,,14,23,16,12330,3.8056493220824974e-29,3.8056493220824974e-29,65.43848107037951,6,9,0,0
S,54949,SDHAF2,GO:0005694,cellular_component,chromosome,,56,130,570,11627,8.884678660257745e-29,9.138526621979395e-29,64.5624685254519,5,6,0,0
I,3479,IGF1,GO:0040007,biological_process,growth,,54,25,1655,10649,1.2615904659940752e-28,1.2615904659940752e-28,64.24000940427022,1,10,1,0
S,6390,SDHB,GO:1990054,biological_process,response to temozolomide,,35,1236,7,11105,2.146202269557195e-28,2.1870823127868556e-28,63.68981422554154,4,1,0,0
N,4684,NCAM1,GO:0007155,biological_process,cell adhesion,,20,48,66,12249,4.041837395781491e-28,4.041837395781491e-28,63.07568321431481,2,7,0,0
S,6391,SDHC,GO:0044026,biological_process,DNA hypermethylation,,25,324,19,12015,6.550000008534962e-28,6.828723413153471e-28,62.551244856482505,7,1,0,0
R,5979,RET,GO:0023052,biological_process,signaling,,182,513,1269,10419,1.975191250648379e-27,1.975191250648379e-27,61.489132281403094,1,6,0,0
C,23468,CBX5,GO:0000785,cellular_component,chromatin,,17,19,81,12266,3.3191567926474e-27,3.3191567926474e-27,60.970086738286994,2,5,1,0
M,4582,MUC1,GO:0016020,cellular_component,membrane,,23,10,387,11963,3.3805209428523525e-27,3.3805209428523525e-27,60.951767688116114,2,16,0,0
E,2034,EPAS1,GO:0023052,biological_process,signaling,,118,241,1333,10691,3.807366199220708e-27,3.807366199220708e-27,60.83285984704295,1,6,0,0
R,5979,RET,GO:0005694,cellular_component,chromosome,,107,588,519,11169,2.523100052190356e-26,2.5631492593679808e-26,58.92597573596384,5,6,0,0
C,1113,CHGA,GO:0005883,cellular_component,neurofilament,,26,179,61,12117,4.2116179995338634e-26,4.211617999533863e-26,58.42936552105438,7,1,0,0
S,6390,SDHB,GO:0006119,biological_process,oxidative phosphorylation,,46,1225,32,11080,4.687259472002923e-26,4.8224688798491614e-26,58.29392640518404,3,1,0,0
R,5972,REN,GO:0007588,biological_process,excretion,,24,85,102,12172,6.261189408360563e-26,6.261189408360563e-26,58.03284224944559,3,6,0,0
S,51657,STYXL1,GO:0044297,cellular_component,cell body,,13,49,8,12313,6.390415451305436e-26,6.390415451305436e-26,58.01241313571544,2,2,0,0
N,4763,NF1,GO:0045281,cellular_component,succinate dehydrogenase complex,,43,295,166,11879,6.675514194790319e-26,6.811749178357468e-26,57.94856347628085,4,2,0,0
Z,22882,ZHX2,GO:0023052,biological_process,signaling,,39,14,1412,10918,1.409331962220371e-25,1.409331962220371e-25,57.22151151839226,1,6,0,0
H,283120,H19,GO:0032259,biological_process,methylation,,31,26,611,11715,2.426938475987625e-25,2.426938475987625e-25,56.67799674824767,2,1,0,0
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,9,0,19,12355,3.6717763455356076e-25,3.6717763455356076e-25,56.26395176202641,6,2,1,1
G,2879,GPX4,GO:0097707,biological_process,ferroptosis,,9,0,19,12355,3.6717763455356076e-25,3.671776345535608e-25,56.26395176202641,4,1,0,0
R,5972,REN,GO:0035932,biological_process,aldosterone secretion,,20,89,54,12220,5.017454600656891e-25,5.245520718868568e-25,55.90725280883281,6,1,0,0
F,2176,FANCC,GO:0097707,biological_process,ferroptosis,,10,6,18,12349,4.4791411604164925e-24,4.4791411604164925e-24,53.76261090907218,4,1,0,0
E,6921,ELOC,GO:0005488,molecular_function,binding,,28,7,1060,11288,7.11855101050627e-24,7.11855101050627e-24,53.29933803690449,1,52,0,0
U,11338,U2AF2,GO:0005488,molecular_function,binding,,23,1,1065,11294,9.06644600571058e-24,9.06644600571058e-24,53.05746188512487,1,52,0,0
E,2026,ENO2,GO:0005819,cellular_component,spindle,,22,71,119,12171,1.9724887724411706e-23,2.071113211063229e-23,52.23137089301696,5,2,0,0
H,3265,HRAS,GO:0023052,biological_process,signaling,,48,37,1403,10895,2.0927078169788245e-23,2.0927078169788245e-23,52.220998305249864,1,6,0,0
T,55654,TMEM127,GO:0045281,cellular_component,succinate dehydrogenase complex,,30,129,179,12045,2.7521621858520955e-23,2.858014577615638e-23,51.9093299587331,4,2,0,0
V,7431,VIM,GO:0016020,cellular_component,membrane,,28,44,382,11929,2.890904580980496e-23,2.890904580980496e-23,51.8978876819147,2,16,0,0
D,1788,DNMT3A,GO:0032259,biological_process,methylation,,25,14,617,11727,3.565205128118798e-23,3.565205128118798e-23,51.68823554720786,2,1,1,0
C,1431,CS,GO:0036440,molecular_function,citrate synthase activity,,8,17,0,12358,7.905919535034308e-23,7.905919535034308e-23,50.89184535174914,5,2,0,0
V,7428,VHL,GO:0000151,cellular_component,ubiquitin ligase complex,,21,646,5,11711,8.58027083679382e-23,8.58027083679382e-23,50.80999165980149,3,10,0,0
M,4221,MEN1,GO:0005694,cellular_component,chromosome,,49,134,577,11623,8.805539033626314e-23,8.805539033626313e-23,50.78407617975106,5,6,0,0
P,5133,PDCD1,GO:0012501,biological_process,programmed cell death,,9,3,20,12351,1.1661922610285353e-22,1.1661922610285353e-22,50.50312808214364,3,10,0,0
P,5443,POMC,GO:0043400,biological_process,cortisol secretion,,19,313,13,12038,2.086002734078532e-22,2.1423811863509247e-22,49.8949541315291,6,1,0,0
B,649,BMP1,GO:0023052,biological_process,signaling,,31,8,1420,10924,2.4498111051755393e-22,2.4498111051755393e-22,49.76086112421307,1,6,0,0
I,3630,INS,GO:0043559,molecular_function,insulin binding,,13,268,0,12102,3.212199573256113e-22,3.2777546665878703e-22,49.46971341075581,3,1,0,0
F,2271,FH,GO:0045281,cellular_component,succinate dehydrogenase complex,,22,51,187,12123,3.957700777807393e-22,3.957700777807393e-22,49.28120880088764,4,2,0,0
S,6390,SDHB,GO:0040007,biological_process,growth,,73,1198,1636,9476,5.674956695942677e-22,5.895343363746276e-22,48.88270926696928,1,10,0,0
R,83593,RASSF5,GO:0032259,biological_process,methylation,,17,1,625,11740,1.977241988517039e-21,1.977241988517039e-21,47.67258401429684,2,1,0,0
M,4149,MAX,GO:0045281,cellular_component,succinate dehydrogenase complex,,21,47,188,12127,2.0153869059849686e-21,2.0153869059849686e-21,47.653475763012665,4,2,0,0
T,57045,TWSG1,GO:0032259,biological_process,methylation,,19,4,623,11737,2.1411765359285162e-21,2.1411765359285162e-21,47.59293149177242,2,1,0,0
S,6390,SDHB,GO:0031966,cellular_component,mitochondrial membrane,,41,1230,35,11077,2.4563660366179045e-21,2.5767761364521156e-21,47.40774789480657,4,2,0,1
I,3569,IL6,GO:0032635,biological_process,interleukin-6 production,,9,62,0,12312,3.959105083806812e-21,3.959105083806812e-21,46.97826894208559,3,1,0,0
M,4133,MAP2,GO:0005874,cellular_component,microtubule,,10,3,59,12311,4.123907426826232e-21,4.123907426826232e-21,46.93748583439551,6,7,1,0
S,6390,SDHB,GO:0005488,molecular_function,binding,,33,1238,1055,10057,8.508189003893086e-21,9.013625974421389e-21,46.15554952331903,1,52,0,0
I,3481,IGF2,GO:0006306,biological_process,DNA methylation,,21,99,105,12158,1.5674168024509093e-20,1.5674168024509093e-20,45.60227294435093,4,4,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,39,221,257,11866,1.7234850356828797e-20,1.7234850356828797e-20,45.50735343546028,3,5,0,0
D,1602,DACH1,GO:0023052,biological_process,signaling,,32,13,1419,10919,1.8512230670574765e-20,1.8512230670574765e-20,45.43585532190411,1,6,0,0
S,6392,SDHD,GO:0031966,cellular_component,mitochondrial membrane,,26,374,50,11933,2.7212177658759727e-20,2.834601839454138e-20,45.00980037720146,4,2,0,0
R,644943,RASSF10,GO:0032259,biological_process,methylation,,16,1,626,11740,3.689509560806838e-20,3.689509560806838e-20,44.74620832101229,2,1,0,0
R,9182,RASSF9,GO:0032259,biological_process,methylation,,16,1,626,11740,3.689509560806838e-20,3.6895095608068385e-20,44.74620832101229,2,1,0,0
F,2247,FGF2,GO:0040007,biological_process,growth,,30,7,1679,10667,4.8484081954906316e-20,4.8484081954906316e-20,44.4730514159186,1,10,1,0
V,7428,VHL,GO:0045281,cellular_component,succinate dehydrogenase complex,,50,617,159,11557,1.1244590301280932e-19,1.1402964812566578e-19,43.617828467015364,4,2,0,0
A,2182,ACSL4,GO:0097707,biological_process,ferroptosis,,7,0,21,12355,1.338913244384902e-19,1.338913244384902e-19,43.45725849362498,4,1,0,0
G,2670,GFAP,GO:0016020,cellular_component,membrane,,20,21,390,11952,2.254455092311291e-19,2.254455092311291e-19,42.93620846734075,2,16,0,0
S,6391,SDHC,GO:0031966,cellular_component,mitochondrial membrane,,24,325,52,11982,2.859994017418366e-19,3.046515366380433e-19,42.63511833224752,4,2,0,0
A,546,ATRX,GO:0000785,cellular_component,chromatin,,15,45,83,12240,3.9078744259159504e-19,3.9078744259159504e-19,42.38612316579272,2,5,1,0
S,1901,S1PR1,GO:0005488,molecular_function,binding,,28,17,1060,11278,4.919818874726417e-19,4.919818874726417e-19,42.155845051140304,1,52,0,0
S,6390,SDHB,GO:0002118,biological_process,aggressive behavior,,33,1238,23,11089,4.881852143369773e-19,5.223581793405656e-19,42.09593343297839,2,6,0,0
S,6855,SYP,GO:0016020,cellular_component,membrane,,33,112,377,11861,6.41081306433136e-19,7.165026366017402e-19,41.779905025778554,2,16,0,0
S,6390,SDHB,GO:0000104,molecular_function,succinate dehydrogenase activity,,21,1250,3,11109,2.222918804851533e-18,2.402548607263778e-18,40.57000158028355,4,1,1,0
I,3670,ISL1,GO:0001525,biological_process,angiogenesis,,16,16,280,12071,3.2337315823352924e-18,3.2337315823352924e-18,40.27289491484195,3,5,0,0
M,55384,MEG3,GO:0032259,biological_process,methylation,,20,13,622,11728,4.48877322503623e-18,4.48877322503623e-18,39.944952233293755,2,1,0,0
S,6390,SDHB,GO:0006099,biological_process,tricarboxylic acid cycle,,26,1245,11,11101,4.350315966663865e-18,4.749834779928914e-18,39.88842183962408,3,1,1,0
A,5243,ABCB1,GO:0006810,biological_process,transport,,10,6,90,12277,5.722987735160545e-18,5.722987735160545e-18,39.70204067354686,3,34,0,0
C,1585,CYP11B2,GO:0035932,biological_process,aldosterone secretion,,9,5,65,12304,1.1487445357753444e-17,1.1487445357753444e-17,39.00527694289232,6,1,0,0
T,51393,TRPV2,GO:0016477,biological_process,cell migration,,10,11,65,12297,1.1916614081613022e-17,1.1916614081613022e-17,38.968598106162425,3,34,0,0
W,91833,WDR20,GO:0032259,biological_process,methylation,,14,1,628,11740,1.265125329522867e-17,1.265125329522867e-17,38.908775388905234,2,1,0,0
R,9770,RASSF2,GO:0032259,biological_process,methylation,,14,1,628,11740,1.265125329522867e-17,1.2651253295228671e-17,38.908775388905234,2,1,0,0
R,5972,REN,GO:0046903,biological_process,secretion,,34,75,632,11642,1.3222752157955023e-17,1.4482061887284073e-17,38.77362090154187,4,10,1,0
I,3481,IGF2,GO:0040007,biological_process,growth,,55,65,1654,10609,1.511233690320356e-17,1.5672053084803692e-17,38.6946526060177,1,10,1,0
T,8793,TNFRSF10D,GO:0032259,biological_process,methylation,,13,0,629,11741,1.7411852213570283e-17,1.7411852213570283e-17,38.58938053785823,2,1,0,0
T,6898,TAT,GO:0009293,biological_process,transduction,,9,13,36,12325,2.264766414218214e-17,2.264766414218214e-17,38.326474955662356,4,1,0,0
F,55294,FBXW7,GO:0043130,molecular_function,ubiquitin binding,,6,7,3,12367,2.8778502625772816e-17,2.8778502625772816e-17,38.08690300207854,4,1,1,1
N,4684,NCAM1,GO:0005819,cellular_component,spindle,,16,52,125,12190,2.976062542802201e-17,3.2049904307100625e-17,37.97923747626849,5,2,0,0
A,546,ATRX,GO:0006338,biological_process,chromatin remodeling,,9,51,9,12314,3.6952772041592184e-17,3.810754616789194e-17,37.80611934922249,5,6,1,1
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,13,17,159,12194,4.4220340492829857e-17,4.4220340492829857e-17,37.657346798519626,2,2,0,0
V,7431,VIM,GO:0005883,cellular_component,neurofilament,,14,58,73,12238,5.166678427694055e-17,5.470600688146647e-17,37.44455815547644,7,1,0,0
A,146,ADRA1D,GO:0042310,biological_process,vasoconstriction,,9,17,32,12325,5.593248563106641e-17,5.593248563106641e-17,37.42238632422551,6,7,0,0
P,5747,PTK2,GO:0016310,biological_process,phosphorylation,,14,6,402,11961,6.067653566324088e-17,6.067653566324088e-17,37.340974612946695,5,8,0,0
M,55534,MAML3,GO:0023052,biological_process,signaling,,35,29,1416,10903,8.039642265724328e-17,8.039642265724328e-17,37.059561993010696,1,6,0,0
T,8458,TTF2,GO:0045281,cellular_component,succinate dehydrogenase complex,,9,0,200,12174,9.360621801684058e-17,9.360621801684058e-17,36.90743486081192,4,2,0,0
S,9900,SV2A,GO:0008021,cellular_component,synaptic vesicle,,5,0,5,12373,1.0394489933743837e-16,1.0394489933743837e-16,36.802670729215606,9,3,0,1
P,142,PARP1,GO:0035825,biological_process,homologous recombination,,10,68,14,12291,9.884320523079484e-17,1.0502090555771952e-16,36.79237224300347,6,2,0,0
P,5468,PPARG,GO:0005777,cellular_component,peroxisome,,7,5,23,12348,1.8084731142249512e-16,1.8084731142249512e-16,36.24887858194476,6,9,0,0
D,9077,DIRAS3,GO:0007049,biological_process,cell cycle,,15,37,157,12174,2.139228143027538e-16,2.139228143027538e-16,36.080916404760195,2,2,1,0
F,2335,FN1,GO:0001968,molecular_function,fibronectin binding,,6,27,0,12350,2.2144904606201445e-16,2.2144904606201445e-16,36.04633915122305,3,1,0,0
C,841,CASP8,GO:0032259,biological_process,methylation,,12,0,630,11741,3.4190797418951996e-16,3.4190797418951996e-16,35.61199005435628,2,1,0,0
G,11337,GABARAP,GO:0005886,cellular_component,plasma membrane,,13,49,78,12243,4.649176009271787e-16,4.649176009271787e-16,35.304671486314795,3,3,0,0
M,4191,MDH2,GO:0045281,cellular_component,succinate dehydrogenase complex,,16,40,193,12134,5.5977553417524485e-16,5.5977553417524485e-16,35.118995802348095,4,2,0,0
S,6389,SDHA,GO:0031966,cellular_component,mitochondrial membrane,,18,199,58,12108,6.11691255485991e-16,6.24988891474817e-16,35.008797797954664,4,2,0,0
A,48,ACO1,GO:0006412,biological_process,translation,,10,14,85,12274,7.799276304340528e-16,7.799276304340528e-16,34.787330540008455,5,4,0,0
H,3098,HK1,GO:0004396,molecular_function,hexokinase activity,,5,9,0,12369,8.257844780768934e-16,8.2578447807689345e-16,34.73019785684309,5,3,1,1
R,5979,RET,GO:0016301,molecular_function,kinase activity,,20,675,18,11670,9.523461847190899e-16,9.830670293874477e-16,34.555854367476854,4,133,1,0
C,10920,COPS8,GO:0008180,cellular_component,COP9 signalosome,,4,0,0,12379,1.0212173880445676e-15,1.0212173880445676e-15,34.51778096159978,3,1,1,2
I,3569,IL6,GO:0046903,biological_process,secretion,,26,45,640,11672,1.0962737967810886e-15,1.1539724176643038e-15,34.39556612861449,4,10,1,0
S,6391,SDHC,GO:0040007,biological_process,growth,,6,343,1703,10331,1.1285432512768802e-15,1.2288582069459362e-15,34.33269094368742,1,10,0,0
B,596,BCL2,GO:0008219,biological_process,cell death,,15,49,140,12179,1.3741639580015942e-15,1.3741639580015942e-15,34.22093087926198,2,4,0,0
T,7157,TP53,GO:0007049,biological_process,cell cycle,,18,82,154,12129,1.7262353319055437e-15,1.7262353319055435e-15,33.99283346629127,2,2,1,0
C,55832,CAND1,GO:0005488,molecular_function,binding,,15,1,1073,11294,1.931554400989695e-15,1.931554400989695e-15,33.880451327031835,1,52,0,0
S,6663,SOX10,GO:0005819,cellular_component,spindle,,8,1,133,12241,2.0624713174270895e-15,2.0624713174270895e-15,33.8148714624827,5,2,0,0
T,8626,TP63,GO:0005819,cellular_component,spindle,,8,1,133,12241,2.0624713174270895e-15,2.0624713174270895e-15,33.8148714624827,5,2,0,0
S,51657,STYXL1,GO:0045202,cellular_component,synapse,,7,55,2,12319,1.9865043330487362e-15,2.0810997774796283e-15,33.80587990175786,3,16,0,0
R,5979,RET,GO:0045281,cellular_component,succinate dehydrogenase complex,,45,650,164,11524,2.741129029295315e-15,2.875938653686888e-15,33.48239728570814,4,2,0,0
P,5443,POMC,GO:0046879,biological_process,hormone secretion,,16,316,25,12026,2.7966111622785325e-15,3.0363206904738355e-15,33.42812991168235,5,9,0,0
P,112476,PRRT2,GO:0046903,biological_process,secretion,,14,4,652,11713,3.720715538618093e-15,3.720715538618093e-15,33.22486039603146,4,10,1,0
K,3791,KDR,GO:0040007,biological_process,growth,,33,23,1676,10651,3.905296116994019e-15,3.905296116994019e-15,33.17644278427786,1,10,0,0
R,8045,RASSF7,GO:0032259,biological_process,methylation,,12,1,630,11740,4.235861437740785e-15,4.235861437740785e-15,33.095189678343736,2,1,0,0
R,11228,RASSF8,GO:0032259,biological_process,methylation,,12,1,630,11740,4.235861437740785e-15,4.235861437740785e-15,33.095189678343736,2,1,0,0
R,166824,RASSF6,GO:0032259,biological_process,methylation,,12,1,630,11740,4.235861437740785e-15,4.235861437740785e-15,33.095189678343736,2,1,0,0
L,56925,LXN,GO:0005874,cellular_component,microtubule,,13,83,56,12231,4.278007001001998e-15,4.278007001001998e-15,33.085289147738955,6,7,0,0
G,2734,GLG1,GO:0005794,cellular_component,Golgi apparatus,,4,0,1,12378,5.106086940256158e-15,5.106086940256158e-15,32.90834304915916,5,1,1,0
C,7812,CSDE1,GO:0023052,biological_process,signaling,,26,15,1425,10917,5.4890005949300735e-15,5.4890005949300735e-15,32.83603019695706,1,6,0,0
C,23468,CBX5,GO:0005488,molecular_function,binding,,22,14,1066,11281,5.435197277239711e-15,6.522236732687653e-15,32.6635590206421,1,52,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,17,39,279,12048,7.272591986992554e-15,7.636221586342181e-15,32.50587347082728,3,5,0,1
C,773,CACNA1A,GO:0005737,cellular_component,cytoplasm,,11,9,219,12144,1.0367038170875592e-14,1.0367038170875592e-14,32.200145028616845,2,5,0,1
C,1113,CHGA,GO:0005819,cellular_component,spindle,,21,184,120,12058,1.383996370747386e-14,1.4154508337189176e-14,31.888743211164893,5,2,0,0
O,4976,OPA1,GO:0008053,biological_process,mitochondrial fusion,,5,9,2,12367,1.732046498715614e-14,1.732046498715614e-14,31.68688764530327,6,1,1,1
C,1113,CHGA,GO:0007588,biological_process,excretion,,20,185,106,12072,1.724857047771095e-14,1.8050829569697507e-14,31.645584751647874,3,6,0,0
S,57167,SALL4,GO:0060417,cellular_component,yolk,,5,1,14,12363,2.8750763752383875e-14,2.8750763752383875e-14,31.180112062719868,2,1,0,0
V,7428,VHL,GO:0006508,biological_process,proteolysis,,20,647,25,11691,2.844411875603413e-14,2.9256807863349393e-14,31.162664100849373,4,6,1,1
C,1499,CTNNB1,GO:0016055,biological_process,Wnt signaling pathway,,10,84,23,12266,3.1180661283148893e-14,3.237991748634693e-14,31.06123799495515,5,17,0,0
