Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
M,5594,MAPK1,GO:0016310,biological_process,phosphorylation,,551,1664,4468,98474,1.5696305026612868e-235,1.5771406964539246e-235,540.65188333181,5,8,0,0
T,7040,TGFB1,GO:0023052,biological_process,signaling,,1031,1214,16507,86405,1.3688263731202884e-234,1.3688263731202884e-234,538.4909580498672,1,6,0,0
X,7515,XRCC1,GO:0006281,biological_process,DNA repair,,124,32,925,104076,5.809454861036559e-219,5.809454861036559e-219,502.50664862693884,5,15,1,0
V,7424,VEGFC,GO:0001946,biological_process,lymphangiogenesis,,128,343,201,104485,9.266733972179767e-216,9.266733972179767e-216,495.1319490915269,3,1,1,0
T,7157,TP53,GO:0007049,biological_process,cell cycle,,701,2644,5148,96664,5.7969645356128907e-213,5.7969645356128907e-213,488.69329038310667,2,2,1,0
M,4255,MGMT,GO:0032259,biological_process,methylation,,260,142,6482,98273,6.737086757285726e-205,6.737086757285726e-205,470.12231646415097,2,1,1,0
D,9940,DLEC1,GO:0032259,biological_process,methylation,,265,157,6477,98258,8.715039101965994e-204,8.715039101965994e-204,467.5623088050803,2,1,0,0
R,11186,RASSF1,GO:0032259,biological_process,methylation,,218,75,6524,98340,3.1433230035152174e-193,3.1433230035152174e-193,443.25364242614137,2,1,0,0
M,4292,MLH1,GO:0032259,biological_process,methylation,,249,158,6493,98257,2.2233447406696588e-187,2.2233447406696588e-187,429.7843996879043,2,1,0,0
E,2068,ERCC2,GO:0006281,biological_process,DNA repair,,108,36,941,104072,2.2032268760632146e-185,2.2032268760632146e-185,425.1883191563317,5,15,1,0
A,9429,ABCG2,GO:0016887,molecular_function,ATPase,,114,233,412,104398,4.555707364819445e-175,4.5557073648194457e-175,401.4360104611604,1,16,0,0
M,2475,MTOR,GO:0006914,biological_process,autophagy,,298,1618,1896,101345,2.132495748438319e-165,2.1490267232324143e-165,379.16152529124025,3,7,0,0
C,1026,CDKN1A,GO:0007049,biological_process,cell cycle,,267,350,5582,98958,9.328089220615777e-165,9.328089220615777e-165,377.69351014963786,2,2,1,0
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,237,245,5612,99063,2.6978507927160877e-162,2.6978507927160877e-162,372.0263296117012,2,2,1,0
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,79,217,86,104775,7.216081462728406e-159,7.216081462728406e-159,364.1347177141759,4,2,0,1
E,1950,EGF,GO:0040007,biological_process,growth,,436,276,17869,86576,4.273559458917602e-151,4.273559458917602e-151,346.23790196517314,1,10,0,0
C,925,CD8A,GO:0007613,biological_process,memory,,87,347,145,104578,5.495237941122436e-147,5.495237941122436e-147,336.77612678181947,3,4,0,0
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,201,189,5648,99119,5.946754668466436e-143,5.946754668466436e-143,327.48682266126536,2,2,1,0
I,3479,IGF1,GO:0040007,biological_process,growth,,319,128,17986,86724,1.7228623732926205e-139,1.7228623732926205e-139,319.5153408480254,1,10,1,0
T,7015,TERT,GO:0003720,molecular_function,telomerase activity,,68,234,66,104789,5.242172469314923e-138,5.242172469314923e-138,316.10000682738473,5,1,1,3
C,920,CD4,GO:0007613,biological_process,memory,,71,146,161,104779,2.7546692205950223e-136,2.7546692205950223e-136,312.1382752769135,3,4,0,0
C,1012,CDH13,GO:0032259,biological_process,methylation,,133,20,6609,98395,9.444338662776689e-136,9.444338662776689e-136,310.90615716851073,2,1,0,0
E,84417,ECRG4,GO:0009986,cellular_component,cell surface,,132,565,781,103679,1.9194115265985955e-133,1.9194115265985955e-133,305.59179872571127,2,1,0,0
M,5595,MAPK3,GO:0016310,biological_process,phosphorylation,,252,543,4767,99595,3.765366381015375e-133,3.765366381015375e-133,304.9179721993361,5,8,0,1
P,5747,PTK2,GO:0005925,cellular_component,focal adhesion,,85,357,207,104508,1.435450266616216e-131,1.435450266616216e-131,301.27716860757994,5,1,0,3
E,4072,EPCAM,GO:0007155,biological_process,cell adhesion,,91,121,789,104156,1.3414948624745129e-130,1.3414948624745129e-130,299.042277528037,2,7,0,0
E,1956,EGFR,GO:0032259,biological_process,methylation,,10,4900,6732,93515,2.3095502817431606e-126,2.322310228051134e-126,289.2831592390864,2,1,0,0
P,27250,PDCD4,GO:0012501,biological_process,programmed cell death,,79,132,455,104491,1.6894255673442079e-125,1.6894255673442079e-125,287.2987480540799,3,10,0,0
M,4292,MLH1,GO:0006298,biological_process,mismatch repair,,77,330,179,104571,2.5877613954077793e-123,2.6171677749010495e-123,282.2558737071448,6,2,1,1
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,178,230,4841,99908,6.197032829468032e-122,6.197032829468032e-122,279.09131074366877,5,8,0,0
M,4282,MIF,GO:1905517,biological_process,macrophage migration,,39,31,8,105079,6.476157483857219e-122,6.476157483857219e-122,279.0472539916783,4,2,1,0
S,8878,SQSTM1,GO:0006914,biological_process,autophagy,,89,40,2105,102923,7.526286705677428e-118,7.526286705677428e-118,269.686639186492,3,7,0,1
M,4436,MSH2,GO:0006298,biological_process,mismatch repair,,58,73,198,104828,1.6760561377731844e-117,1.6760561377731844e-117,268.886012383713,6,2,1,1
H,3082,HGF,GO:0040007,biological_process,growth,,316,178,17989,86674,2.3738321146830823e-117,2.3738321146830823e-117,268.5379503049472,1,10,0,0
C,983,CDK1,GO:0000279,biological_process,M phase,,90,361,430,104276,7.288727492318604e-116,7.288727492318604e-116,265.1135418117628,3,2,0,0
C,891,CCNB1,GO:0000279,biological_process,M phase,,85,291,435,104346,2.045612066418258e-114,2.045612066418258e-114,261.7790035576254,3,2,0,0
C,1401,CRP,GO:0006954,biological_process,inflammatory response,,60,88,273,104736,5.0736874144640155e-111,5.0736874144640155e-111,253.96287746840773,4,5,1,1
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,146,119,5703,99189,1.1393246222726939e-109,1.1393246222726939e-109,250.85133948610738,2,2,1,0
A,207,AKT1,GO:0032259,biological_process,methylation,,26,5005,6716,93410,6.552255672928179e-109,6.62233327370816e-109,249.09132737023683,2,1,0,0
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,60,173,167,104757,5.14359186239805e-108,5.143591862398051e-108,247.041438402027,6,2,1,0
M,5595,MAPK3,GO:0023052,biological_process,signaling,,396,399,17142,87220,1.49997244939078e-103,1.5220308677641737e-103,236.74621903809887,1,6,0,0
R,864,RUNX3,GO:0032259,biological_process,methylation,,148,118,6594,98297,3.130306744391418e-103,3.130306744391418e-103,236.02513357723345,2,1,0,0
P,5465,PPARA,GO:0005777,cellular_component,peroxisome,,47,45,176,104889,4.4827900622370684e-102,4.482790062237068e-102,233.36343385106449,6,9,0,0
G,2720,GLB1,GO:0004565,molecular_function,beta-galactosidase activity,,29,13,5,105110,1.4653869444041577e-99,1.4653869444041577e-99,227.57380487294344,6,1,0,1
M,81631,MAP1LC3B,GO:0006914,biological_process,autophagy,,78,45,2116,102918,7.656192168468843e-99,7.656192168468843e-99,225.92040945220015,3,7,0,1
S,6469,SHH,GO:0023052,biological_process,signaling,,187,50,17351,87569,1.2999533916761145e-98,1.2999533916761145e-98,225.39101070214855,1,6,0,0
P,5075,PAX1,GO:0032259,biological_process,methylation,,106,32,6636,98383,4.5893744957149914e-97,4.5893744957149914e-97,221.82701028107968,2,1,0,0
T,7039,TGFA,GO:0023052,biological_process,signaling,,337,306,17201,87313,4.435602358518437e-96,4.435602358518437e-96,219.55850550160682,1,6,0,0
H,3014,H2AX,GO:0016310,biological_process,phosphorylation,,111,76,4908,100062,8.074992064266614e-96,8.074992064266614e-96,218.95939704107352,5,8,0,0
K,3791,KDR,GO:0040007,biological_process,growth,,315,245,17990,86607,1.196685367301453e-95,1.196685367301453e-95,218.56602829345294,1,10,0,0
N,4851,NOTCH1,GO:0007219,biological_process,Notch signaling pathway,,58,475,96,104528,2.6849914054141853e-92,2.6849914054141853e-92,210.85015102845955,4,8,1,1
E,2067,ERCC1,GO:0006281,biological_process,DNA repair,,67,85,982,104023,5.847725714349723e-92,5.8477257143497224e-92,210.07177573657566,5,15,1,1
M,4524,MTHFR,GO:0006306,biological_process,DNA methylation,,73,100,1222,103762,1.4449995690919725e-91,1.4449995690919725e-91,209.16713443910007,4,4,0,0
A,9474,ATG5,GO:0006914,biological_process,autophagy,,63,15,2131,102948,1.77329398005327e-91,1.77329398005327e-91,208.96240463971824,3,7,0,1
A,6790,AURKA,GO:0005813,cellular_component,centrosome,,53,443,67,104594,9.313628507034523e-91,9.313628507034523e-91,207.30376470413097,3,1,1,1
S,6774,STAT3,GO:0016310,biological_process,phosphorylation,,340,1713,4679,98425,2.2769017982344203e-90,2.2992243648837776e-90,206.40008653606395,5,8,0,0
E,1977,EIF4E,GO:0006412,biological_process,translation,,54,57,559,104487,2.820860405025133e-90,2.820860405025133e-90,206.19561642288517,5,4,0,0
N,4778,NFE2,GO:0097707,biological_process,ferroptosis,,34,16,87,105020,3.3953065884985113e-90,3.3953065884985113e-90,206.0102643066402,4,1,0,0
F,2244,FGB,GO:0050817,biological_process,coagulation,,43,82,123,104909,5.134573666504888e-90,5.134573666504888e-90,205.59666155455375,2,2,1,0
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,58,669,73,104357,2.523700204092692e-89,2.523700204092692e-89,204.00434711693902,4,1,1,1
L,3902,LAG3,GO:0046649,biological_process,lymphocyte activation,,31,38,20,105068,5.323283755552251e-89,5.323283755552251e-89,203.257982916251,3,6,1,0
U,8408,ULK1,GO:0006914,biological_process,autophagy,,61,15,2133,102948,2.800684249994492e-88,2.800684249994492e-88,201.59762442115152,3,7,0,1
I,3630,INS,GO:0040007,biological_process,growth,,308,261,17997,86591,7.749545644371958e-88,7.749545644371958e-88,200.57985396836202,1,10,1,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,151,225,5698,99083,8.667654707776282e-88,8.801003241742072e-88,200.45262246374648,2,2,1,0
M,56339,METTL3,GO:0001510,biological_process,RNA methylation,,33,152,6,104966,1.944805127801227e-86,1.944805127801227e-86,197.35715621679884,4,8,1,1
M,2956,MSH6,GO:0006298,biological_process,mismatch repair,,37,15,219,104886,5.6243108204125126e-86,5.6243108204125126e-86,196.29521957771928,6,2,1,1
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,136,424,2768,101829,1.463881633389679e-85,1.4882796606128403e-85,195.322112041782,3,5,0,1
C,983,CDK1,GO:0007049,biological_process,cell cycle,,162,289,5687,99019,2.1809026363340244e-85,2.2185044059259903e-85,194.92289962666578,2,2,1,0
S,23657,SLC7A11,GO:0097707,biological_process,ferroptosis,,35,38,86,104998,4.639070968347234e-85,4.639070968347234e-85,194.18521878064183,4,1,0,0
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,244,172,17294,87447,1.959669958958393e-83,1.959669958958393e-83,190.4417866477288,1,6,0,0
C,3576,CXCL8,GO:0046903,biological_process,secretion,,95,368,1265,103429,9.144711699664407e-83,9.144711699664407e-83,188.90138696262034,4,10,0,0
T,7980,TFPI2,GO:0032259,biological_process,methylation,,89,28,6653,98387,4.920666573894862e-81,4.920666573894862e-81,184.91594852869144,2,1,0,0
N,4790,NFKB1,GO:0051059,molecular_function,NF-kappaB binding,,47,1912,1,103197,1.3663342346701818e-80,1.376925972923439e-80,183.88695398090022,6,1,0,0
A,5243,ABCB1,GO:0016887,molecular_function,ATPase,,64,271,462,104360,1.6213342900627646e-80,1.6213342900627646e-80,183.72355799344,1,16,0,0
Z,6935,ZEB1,GO:0070888,molecular_function,E-box binding,,37,292,18,104810,3.587748915074871e-80,3.587748915074871e-80,182.92928247685188,8,1,0,0
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,66,1259,104,103728,3.123018371783493e-79,3.123018371783493e-79,180.7654223855103,3,20,0,2
I,3569,IL6,GO:0046903,biological_process,secretion,,117,769,1243,103028,4.7747933994395736e-79,4.7747933994395736e-79,180.34087164066605,4,10,1,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,83,671,522,103881,1.8916299076037539e-78,1.8916299076037536e-78,178.96419841112876,3,8,1,0
A,60312,AFAP1,GO:0005884,cellular_component,actin filament,,30,86,18,105023,2.242144383829087e-78,2.242144383829087e-78,178.7942045313922,6,2,0,0
C,54205,CYCS,GO:0031966,cellular_component,mitochondrial membrane,,45,177,159,104776,9.724152075717455e-78,9.724152075717455e-78,177.32702455798992,4,2,0,0
V,7424,VEGFC,GO:0040007,biological_process,growth,,261,210,18044,86642,1.4399832302859414e-77,1.4811256082941111e-77,176.90624981568948,1,10,0,0
H,100124700,HOTAIR,GO:0000785,cellular_component,chromatin,,73,265,875,103944,7.08371403888005e-77,7.08371403888005e-77,175.3412538086181,2,5,0,0
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,275,258,17263,87361,1.2236432485952188e-76,1.2408776605472642e-76,174.78064814753236,1,6,0,0
T,7157,TP53,GO:0002039,molecular_function,p53 binding,,54,3291,5,101807,3.881219204745573e-75,3.890203508460262e-75,171.33542050249193,3,1,1,1
C,1044,CDX1,GO:0060290,biological_process,transdifferentiation,,32,58,72,104995,7.81412112474606e-75,7.81412112474606e-75,170.63794947704937,4,1,0,0
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,32,13,224,104888,2.189453270781129e-74,2.189453270781129e-74,169.60764501694337,6,2,1,1
T,7040,TGFB1,GO:0040007,biological_process,growth,,744,1501,17561,85351,3.673390747478198e-74,3.6982109552314294e-74,169.08344770445854,1,10,1,0
C,960,CD44,GO:0009986,cellular_component,cell surface,,68,262,845,103982,2.8653926679385862e-71,2.8653926679385862e-71,162.43083620492988,2,1,1,2
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,66,201,983,103907,6.627349330343268e-71,6.627349330343269e-71,161.59233667766546,5,15,1,0
E,26298,EHF,GO:0051179,biological_process,localization,,55,50,1555,103497,8.028338765153446e-71,8.028338765153446e-71,161.4005639745821,1,10,0,0
A,308,ANXA5,GO:0005488,molecular_function,binding,,146,173,8690,96148,1.6667443149925114e-70,1.6667443149925114e-70,160.67008429790693,1,52,0,0
V,7422,VEGFA,GO:0032259,biological_process,methylation,,6,2714,6736,95701,6.460649985674363e-69,6.517572011979864e-69,157.0038695008059,2,1,0,0
D,168002,DACT2,GO:0032259,biological_process,methylation,,90,59,6652,98356,9.837275924795103e-68,9.837275924795103e-68,154.28960748776842,2,1,0,0
R,5925,RB1,GO:0007049,biological_process,cell cycle,,107,139,5742,99169,6.847153503933372e-67,6.847153503933372e-67,152.34936821156148,2,2,1,0
C,999,CDH1,GO:0007155,biological_process,cell adhesion,,104,1221,776,103056,1.5971683339438325e-66,1.6092680940494677e-66,151.4948366619418,2,7,0,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,34,297,37,104789,2.8075281208233794e-66,2.89526337459911e-66,150.9075400550382,6,2,1,7
M,5599,MAPK8,GO:0023052,biological_process,signaling,,249,248,17289,87371,3.2449983989404903e-66,3.244998398940491e-66,150.79350128084386,1,6,0,0
P,5111,PCNA,GO:0007049,biological_process,cell cycle,,130,251,5719,99057,1.1609504097736776e-65,1.1609504097736776e-65,149.5187920561827,2,2,1,0
O,4968,OGG1,GO:0006281,biological_process,DNA repair,,38,15,1011,104093,2.526445622622063e-64,2.526445622622063e-64,146.43863252891012,5,15,1,0
C,10344,CCL26,GO:0046903,biological_process,secretion,,50,62,1310,103735,1.5047949000668926e-63,1.5047949000668926e-63,144.6542042487362,4,10,0,0
M,406937,MIR145,GO:0043276,biological_process,anoikis,,45,268,238,104606,1.842636243556102e-63,1.842636243556102e-63,144.45166357133508,5,1,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,123,541,2781,101712,4.907410196226694e-63,4.907410196226694e-63,143.4721145109154,3,5,0,0
C,29126,CD274,GO:0006955,biological_process,immune response,,74,861,466,103756,5.012344250902883e-63,5.069957403212111e-63,143.4395284427904,2,9,0,1
T,7124,TNF,GO:0040007,biological_process,growth,,369,530,17936,86322,1.3620116025997192e-62,1.3620116025997192e-62,142.4513130391441,1,10,0,0
C,51208,CLDN18,GO:0070160,cellular_component,tight junction,,26,32,91,105008,1.7184882425697356e-62,1.7184882425697358e-62,142.21883079002833,5,3,1,0
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,104,149,5745,99159,4.394667943673893e-62,4.394667943673893e-62,141.27988379055074,2,2,0,0
G,373156,GSTK1,GO:0098754,biological_process,detoxification,,28,55,105,104969,3.2638467671920964e-61,3.2638467671920964e-61,139.2747841829629,1,7,1,0
D,117159,DCD,GO:0006508,biological_process,proteolysis,,25,12,161,104959,5.245072600059691e-61,5.245072600059691e-61,138.80040158911888,4,6,1,0
B,664,BNIP3,GO:0006914,biological_process,autophagy,,50,36,2144,102927,5.5654761191223706e-61,5.5654761191223706e-61,138.74110813557215,3,7,0,0
U,29128,UHRF1,GO:0044028,biological_process,DNA hypomethylation,,30,151,62,104914,1.27990053402698e-60,1.27990053402698e-60,137.90832321252205,7,1,0,0
T,8743,TNFSF10,GO:0046960,biological_process,sensitization,,35,148,157,104817,1.9361296744992393e-60,1.9361296744992395e-60,137.4944146124017,5,1,0,0
F,2247,FGF2,GO:0040007,biological_process,growth,,161,91,18144,86761,2.2738555997089537e-60,2.2738555997089537e-60,137.33362868689838,1,10,1,0
J,3717,JAK2,GO:0023052,biological_process,signaling,,198,167,17340,87452,2.996595861439376e-60,2.996595861439376e-60,137.05762864810222,1,6,0,0
M,4323,MMP14,GO:0016020,cellular_component,membrane,,81,236,2291,102549,5.586139355291654e-60,5.586139355291654e-60,136.43481716518932,2,16,0,0
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,64,531,541,104021,8.069506472726911e-60,8.069506472726911e-60,136.0670132550269,3,8,1,0
N,4792,NFKBIA,GO:0016310,biological_process,phosphorylation,,75,69,4944,100069,2.3456542393386958e-59,2.3456542393386958e-59,134.99995613034045,5,8,0,0
S,3925,STMN1,GO:0005874,cellular_component,microtubule,,38,166,229,104724,2.9901417984043823e-59,2.9901417984043823e-59,134.75719967615507,6,7,1,0
D,51339,DACT1,GO:0032259,biological_process,methylation,,59,11,6683,98404,3.4150248446688196e-59,3.4150248446688196e-59,134.62433571849317,2,1,0,0
N,4854,NOTCH3,GO:0030154,biological_process,cell differentiation,,47,179,537,104394,5.985988656955567e-59,5.985988656955567e-59,134.06309897214888,3,81,0,0
B,581,BAX,GO:0031966,cellular_component,mitochondrial membrane,,43,419,161,104534,9.040825103788359e-59,9.040825103788359e-59,133.65077004386674,4,2,0,0
C,890,CCNA2,GO:0007049,biological_process,cell cycle,,88,100,5761,99208,1.2105330042629271e-58,1.2105330042629271e-58,133.35887463164653,2,2,1,0
F,2250,FGF5,GO:0032259,biological_process,methylation,,57,9,6685,98406,1.6434577578020206e-58,1.6434577578020206e-58,133.05313298244755,2,1,0,0
C,595,CCND1,GO:0051318,biological_process,G1 phase,,89,1280,614,103174,2.1698404545516225e-58,2.1929238636425973e-58,132.7646996427228,3,2,0,0
D,1786,DNMT1,GO:0032259,biological_process,methylation,,115,186,6627,98229,6.251921372475712e-58,6.251921372475712e-58,131.71704655755394,2,1,1,0
C,834,CASP1,GO:0070269,biological_process,pyroptosis,,23,36,57,105041,7.881668376097505e-58,7.881668376097505e-58,131.48539578933998,4,1,0,2
C,55743,CHFR,GO:0032259,biological_process,methylation,,84,72,6658,98343,1.3082977586228046e-57,1.3082977586228046e-57,130.97862342932558,2,1,0,0
I,3458,IFNG,GO:0046903,biological_process,secretion,,66,260,1294,103537,2.35159128990579e-57,2.35159128990579e-57,130.39225805702276,4,10,1,0
C,10344,CCL26,GO:0009306,biological_process,protein secretion,,24,88,33,105012,2.3388839648628795e-57,2.494809562520405e-57,130.33313790201737,4,19,0,0
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,113,267,4906,99871,5.862514506034395e-57,5.862514506034395e-57,129.47877169251439,5,8,0,0
E,2064,ERBB2,GO:0032259,biological_process,methylation,,6,2270,6736,96145,2.121876953618942e-56,2.1415239624487472e-56,128.18324750009307,2,1,0,0
A,207,AKT1,GO:0005488,molecular_function,binding,,155,4876,8681,91445,7.322154148657643e-56,7.440253409119863e-56,126.93786029903603,1,52,0,0
D,1786,DNMT1,GO:0006306,biological_process,DNA methylation,,62,239,1233,103623,1.0025564308472106e-55,1.0238874187375768e-55,126.61857353673841,4,4,1,1
B,672,BRCA1,GO:0035825,biological_process,homologous recombination,,37,230,190,104700,2.2328800659962636e-55,2.2582537031098577e-55,125.82758829781208,6,2,0,0
Z,9839,ZEB2,GO:0070888,molecular_function,E-box binding,,24,116,31,104986,2.865624229161317e-55,2.865624229161317e-55,125.58939390720482,8,1,0,0
C,999,CDH1,GO:0016020,cellular_component,membrane,,145,1180,2227,101605,4.1268535299707035e-55,4.189858927374836e-55,125.20951305018956,2,16,0,0
G,2597,GAPDH,GO:0010467,biological_process,gene expression,,104,306,3850,100897,6.697763189379912e-55,6.697763189379912e-55,124.74040649634804,4,4,0,0
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,244,1192,5605,98116,9.056743107215292e-55,9.149158853207285e-55,124.428518168222,2,2,1,0
T,7157,TP53,GO:0006281,biological_process,DNA repair,,152,3193,897,100915,9.380686779456518e-55,9.424216648502719e-55,124.39889749900983,5,15,1,0
X,7517,XRCC3,GO:0006281,biological_process,DNA repair,,35,25,1014,104083,2.1339092364783536e-54,2.1339092364783536e-54,123.58163940181291,5,15,1,1
O,4978,OPCML,GO:0032259,biological_process,methylation,,65,31,6677,98384,4.179647463453233e-54,4.179647463453233e-54,122.90936811758532,2,1,0,0
C,898,CCNE1,GO:0007049,biological_process,cell cycle,,68,49,5781,99259,5.627834044830216e-54,5.627834044830216e-54,122.61187037027577,2,2,1,0
I,3630,INS,GO:0030073,biological_process,insulin secretion,,26,543,6,104582,5.739125987810827e-54,5.824784584643824e-54,122.57747300408755,5,1,0,0
C,925,CD8A,GO:0006955,biological_process,immune response,,52,382,488,104235,8.99119340131442e-54,9.106465111587682e-54,122.13061040858427,2,9,0,1
E,1981,EIF4G1,GO:0006412,biological_process,translation,,30,24,583,104520,5.598529759837922e-53,5.598529759837922e-53,120.31450590829982,5,4,0,1
I,3490,IGFBP7,GO:0005520,molecular_function,insulin-like growth factor binding,,29,119,136,104873,1.5469615959342573e-52,1.5469615959342573e-52,119.29813208927233,4,2,0,0
E,1978,EIF4EBP1,GO:0006412,biological_process,translation,,37,87,576,104457,2.303631551968235e-52,2.303631551968235e-52,118.89993802232522,5,4,0,0
B,649,BMP1,GO:0023052,biological_process,signaling,,115,48,17423,87571,2.5599718772764546e-52,2.559971877276455e-52,118.79442856269813,1,6,0,0
X,7514,XPO1,GO:0051168,biological_process,nuclear export,,20,22,62,105053,2.8091195796623452e-52,2.8091195796623452e-52,118.70155371828484,6,4,1,0
C,1499,CTNNB1,GO:0040007,biological_process,growth,,204,2520,18101,84332,2.8268340519618286e-52,2.84619592903006e-52,118.68844149474157,1,10,1,0
I,3480,IGF1R,GO:0040007,biological_process,growth,,192,176,18113,86676,5.08635407813427e-52,5.08635407813427e-52,118.10786355291977,1,10,0,0
C,1029,CDKN2A,GO:0023052,biological_process,signaling,,57,1379,17481,86240,1.270771898242317e-51,1.296973380680303e-51,117.17180636133493,1,6,0,0
S,6774,STAT3,GO:0032259,biological_process,methylation,,5,2048,6737,96367,1.764765365497285e-51,1.7997112143190135e-51,116.84421352715496,2,1,0,0
G,51280,GOLM1,GO:0046903,biological_process,secretion,,39,43,1321,103754,2.996106726092748e-51,2.996106726092748e-51,116.33452605481443,4,10,0,0
W,89780,WNT3A,GO:0023052,biological_process,signaling,,111,45,17427,87574,3.723261486659945e-51,3.723261486659945e-51,116.11723971480076,1,6,0,0
S,6462,SHBG,GO:0042562,molecular_function,hormone binding,,16,44,3,105094,1.3566587648538138e-50,1.3566587648538138e-50,114.82422976336493,2,14,1,0
M,4255,MGMT,GO:0006281,biological_process,DNA repair,,60,342,989,103766,1.3579428310160462e-50,1.3821918101413327e-50,114.80558414227885,5,15,1,1
M,4504,MT3,GO:0006306,biological_process,DNA methylation,,42,70,1253,103792,1.6715068312550134e-50,1.6715068312550134e-50,114.61552913593162,4,4,0,0
A,308,ANXA5,GO:0008219,biological_process,cell death,,62,257,1426,103412,1.8755501570240706e-50,1.913061160164552e-50,114.4805499889426,2,4,0,0
S,4087,SMAD2,GO:0016310,biological_process,phosphorylation,,80,128,4939,100010,2.1830343640692746e-50,2.1830343640692746e-50,114.34853883058669,5,8,0,0
U,7345,UCHL1,GO:0032259,biological_process,methylation,,60,28,6682,98387,2.447887436894517e-50,2.447887436894517e-50,114.23402926777013,2,1,0,0
