Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
C,1499,CTNNB1,GO:0005634,cellular_component,nucleus,,76,682,186,18725,2.1022430516695344e-45,2.1306517415569604e-45,102.85990126986202,5,11,0,12
F,2346,FOLH1,GO:0016020,cellular_component,membrane,,31,4,507,19127,7.072984252497007e-45,7.072984252497007e-45,101.66004669310554,2,16,0,0
C,595,CCND1,GO:0007049,biological_process,cell cycle,,51,59,655,18904,3.5060778505958075e-44,3.5060778505958075e-44,100.05924610052377,2,2,1,0
X,7515,XRCC1,GO:0006281,biological_process,DNA repair,,36,33,338,19262,6.124916311389756e-44,6.124916311389756e-44,99.50137899884713,5,15,1,0
M,5594,MAPK1,GO:0016310,biological_process,phosphorylation,,87,286,663,18633,6.595094022895426e-44,6.752120071059602e-44,99.4038875515664,5,8,0,0
F,79187,FSD1,GO:0032259,biological_process,methylation,,44,2,1762,17861,1.2469784665832824e-43,1.2469784665832824e-43,98.79043560037216,2,1,0,0
G,1647,GADD45A,GO:0032259,biological_process,methylation,,58,23,1748,17840,3.5345075604257916e-42,3.5345075604257916e-42,95.44599992008648,2,1,0,0
K,354,KLK3,GO:0060004,biological_process,reflex,,28,263,14,19364,6.802141697526282e-42,6.985983365026993e-42,94.7646681405552,3,7,0,0
M,407041,MIR34B,GO:0032259,biological_process,methylation,,42,2,1764,17861,1.4117144356348933e-41,1.4117144356348933e-41,94.06118393519007,2,1,0,0
T,7157,TP53,GO:0007049,biological_process,cell cycle,,126,772,580,18191,2.9495039807084153e-41,2.9495039807084153e-41,93.32435179867436,2,2,1,0
E,2099,ESR1,GO:0032259,biological_process,methylation,,69,51,1737,17812,1.9870575844823317e-40,1.9870575844823317e-40,91.41674877599691,2,1,0,0
M,406928,MIR137,GO:0032259,biological_process,methylation,,51,15,1755,17848,4.558733230331802e-40,4.558733230331802e-40,90.58635893519504,2,1,0,0
E,2068,ERCC2,GO:0006281,biological_process,DNA repair,,26,6,348,19289,6.160327987809853e-40,6.160327987809853e-40,90.28527369885953,5,15,1,0
P,5670,PSG2,GO:0004568,molecular_function,chitinase activity,,15,7,15,19632,1.3564551627123468e-39,1.3564551627123468e-39,89.49594382785564,5,2,0,0
F,2324,FLT4,GO:0001946,biological_process,lymphangiogenesis,,19,30,29,19591,6.704124428240706e-39,6.704124428240706e-39,87.8980957034618,3,1,1,1
G,2950,GSTP1,GO:0032259,biological_process,methylation,,59,33,1747,17830,1.3635789756682537e-38,1.363578975668254e-38,87.18812069086542,2,1,0,0
P,51371,POMP,GO:0043248,biological_process,proteasome assembly,,15,17,8,19629,1.4201798768997258e-38,1.4201798768997258e-38,87.14744999630997,7,2,1,1
P,5792,PTPRF,GO:0007612,biological_process,learning,,17,13,35,19604,9.330930894472767e-38,9.330930894472767e-38,85.26489874956441,3,5,0,0
I,3479,IGF1,GO:0005488,molecular_function,binding,,85,195,1128,18261,2.0110286859239474e-36,2.071968949133764e-36,82.16456400944,1,52,0,0
V,7424,VEGFC,GO:0001946,biological_process,lymphangiogenesis,,17,20,31,19601,2.3778276841686442e-36,2.3778276841686442e-36,82.02687601464527,3,1,1,0
M,4323,MMP14,GO:0016020,cellular_component,membrane,,30,16,508,19115,3.819117923635858e-36,3.819117923635858e-36,81.55304386187396,2,16,0,0
H,3146,HMGB1,GO:0006914,biological_process,autophagy,,30,70,178,19391,9.621714530090372e-36,9.621714530090372e-36,80.6290408734072,3,7,0,0
S,6462,SHBG,GO:0042562,molecular_function,hormone binding,,12,11,2,19644,1.7619821983491726e-35,1.7619821983491726e-35,80.0240388304222,2,14,1,0
M,4292,MLH1,GO:0040007,biological_process,growth,,13,498,4112,15046,2.561547355129689e-35,2.6307783647277885e-35,79.62319849621805,1,10,0,0
S,10927,SPIN1,GO:0005730,cellular_component,nucleolus,,16,62,6,19585,5.288267522594122e-35,5.288267522594122e-35,78.92498756301617,5,1,1,1
D,10059,DNM1L,GO:0016310,biological_process,phosphorylation,,37,32,713,18887,2.0129548610669375e-34,2.0129548610669375e-34,77.58828943910372,5,8,0,0
C,1026,CDKN1A,GO:0007049,biological_process,cell cycle,,47,85,659,18878,2.3974488872524226e-34,2.3974488872524226e-34,77.413487953435,2,2,1,0
C,999,CDH1,GO:0016020,cellular_component,membrane,,59,232,479,18899,2.5592501586682818e-34,2.5592501586682818e-34,77.34817885298185,2,16,0,0
E,2064,ERBB2,GO:0040007,biological_process,growth,,146,120,3979,15424,2.8970786731522906e-34,2.8970786731522906e-34,77.22419028661267,1,10,1,0
M,100616132,MIR4728,GO:0005925,cellular_component,focal adhesion,,17,6,99,19547,3.638850402244691e-34,3.6388504022446915e-34,76.99622535359082,5,1,0,0
M,4282,MIF,GO:1905517,biological_process,macrophage migration,,11,4,4,19650,4.372265094900027e-34,4.372265094900027e-34,76.81261195862338,4,2,1,0
M,4193,MDM2,GO:0005730,cellular_component,nucleolus,,15,46,7,19601,6.1048861379611025e-34,6.1048861379611025e-34,76.47880370502943,5,1,1,1
C,999,CDH1,GO:0016342,cellular_component,catenin complex,,20,271,4,19374,1.3173332995243048e-33,1.3447777432643946e-33,75.68907931604801,4,1,1,1
R,115827,RAB3C,GO:0006887,biological_process,exocytosis,,13,27,4,19625,2.701312746923391e-33,2.701312746923391e-33,74.99157021138717,3,4,1,0
H,3014,H2AX,GO:0016310,biological_process,phosphorylation,,33,24,717,18895,2.4198344039187334e-32,2.4198344039187334e-32,72.79902386611494,5,8,0,0
T,7298,TYMS,GO:0010467,biological_process,gene expression,,60,140,856,18613,2.7548143818741364e-32,2.7548143818741364e-32,72.66937291047469,4,4,0,0
A,59272,ACE2,GO:0006306,biological_process,DNA methylation,,21,13,229,19406,5.261493484654996e-32,5.261493484654996e-32,72.02230805691711,4,4,0,0
R,11186,RASSF1,GO:0032259,biological_process,methylation,,41,13,1765,17850,6.694319935459657e-32,6.694319935459657e-32,71.78146357980037,2,1,0,0
M,84557,MAP1LC3A,GO:0006914,biological_process,autophagy,,19,10,189,19451,2.2845744637459144e-31,2.2845744637459144e-31,70.5539581061204,3,7,0,0
C,920,CD4,GO:0007613,biological_process,memory,,20,64,57,19528,4.3307805472644934e-31,4.3307805472644934e-31,69.91439009208963,3,4,0,0
A,174,AFP,GO:0060417,cellular_component,yolk,,10,10,1,19648,8.525588273913192e-31,8.525588273913192e-31,69.23706585628901,2,1,0,0
I,3486,IGFBP3,GO:0005488,molecular_function,binding,,45,45,1168,18411,1.1480402571612525e-30,1.2756002857347249e-30,68.83413590966738,1,52,0,0
D,10059,DNM1L,GO:0000266,biological_process,mitochondrial fission,,15,54,14,19586,2.1853414525305406e-30,2.4281571694783784e-30,68.19042018664403,6,1,1,3
R,5915,RARB,GO:0032259,biological_process,methylation,,33,5,1773,17858,1.4531195623265044e-29,1.4531195623265044e-29,66.40125502909562,2,1,0,0
C,1351,COX8A,GO:0032259,biological_process,methylation,,46,28,1760,17835,1.7555744833942576e-29,1.7555744833942576e-29,66.21217155250847,2,1,0,0
M,378938,MALAT1,GO:0032259,biological_process,methylation,,34,7,1772,17856,4.8908122407092666e-29,4.890812240709266e-29,65.18760930473948,2,1,0,0
M,5595,MAPK3,GO:0023052,biological_process,signaling,,70,56,2615,16928,1.3601852882369646e-28,1.3601852882369648e-28,64.16476167201462,1,6,0,0
E,1950,EGF,GO:0040007,biological_process,growth,,78,34,4047,15510,1.7336990802601158e-28,1.7336990802601158e-28,63.92212528133066,1,10,0,0
C,1084,CEACAM3,GO:0051179,biological_process,localization,,43,180,387,19059,2.9503929526613065e-28,2.9503929526613065e-28,63.39044423806049,1,10,0,0
M,2475,MTOR,GO:0006914,biological_process,autophagy,,34,221,174,19240,1.307194182959417e-27,1.3468061278975812e-27,61.8720615525763,3,7,0,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,25,14,681,18949,4.6545424368726525e-27,4.6545424368726525e-27,60.6319538999205,2,2,1,0
I,3383,ICAM1,GO:0007155,biological_process,cell adhesion,,17,13,183,19456,7.093379866793629e-27,7.093379866793629e-27,60.21063557488714,2,7,0,1
K,354,KLK3,GO:0007568,biological_process,aging,,23,268,38,19340,7.720458314429374e-27,8.149372665231006e-27,60.07185656014037,2,5,0,0
X,7517,XRCC3,GO:0006281,biological_process,DNA repair,,18,6,356,19289,8.51933141421955e-27,8.51933141421955e-27,60.02745964558658,5,15,1,1
P,5228,PGF,GO:0040007,biological_process,growth,,47,5,4078,15539,8.863539826240149e-27,8.863539826240149e-27,59.98785129709166,1,10,0,0
E,1977,EIF4E,GO:0006412,biological_process,translation,,15,13,107,19534,1.1115155463620072e-26,1.1115155463620072e-26,59.761487976690475,5,4,0,0
S,6774,STAT3,GO:0023052,biological_process,signaling,,88,111,2597,16873,4.428503433329546e-26,4.428503433329546e-26,58.379150716297524,1,6,0,0
C,1401,CRP,GO:0006954,biological_process,inflammatory response,,18,69,67,19515,6.169437189786889e-26,6.169437189786889e-26,58.047604801302874,4,5,1,1
G,2688,GH1,GO:0040007,biological_process,growth,,41,2,4084,15542,7.538739848562832e-26,7.538739848562832e-26,57.847157378630726,1,10,1,0
S,10274,STAG1,GO:0000785,cellular_component,chromatin,,15,19,98,19537,1.5836164627110575e-25,1.5836164627110575e-25,57.10491619290448,2,5,1,1
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,17,274,10,19368,3.602048377809435e-25,3.7553270321843046e-25,56.24145195096817,3,20,0,2
I,3479,IGF1,GO:0005520,molecular_function,insulin-like growth factor binding,,20,260,29,19360,1.1523747814583505e-24,1.2243982052994974e-24,55.059592769548615,4,2,0,0
C,8573,CASK,GO:0032259,biological_process,methylation,,26,3,1780,17860,2.563275293479881e-24,2.563275293479881e-24,54.320756379599544,2,1,0,0
E,4072,EPCAM,GO:0007155,biological_process,cell adhesion,,17,22,183,19447,2.790952333883095e-24,2.790952333883095e-24,54.23565935595714,2,7,0,0
P,5562,PRKAA1,GO:0016310,biological_process,phosphorylation,,29,38,721,18881,8.480886263854591e-24,8.480886263854591e-24,53.12422727526731,5,8,0,0
P,5743,PTGS2,GO:0010467,biological_process,gene expression,,54,174,862,18579,1.17982984035604e-23,1.17982984035604e-23,52.794086913871844,4,4,0,0
T,7289,TULP3,GO:0010467,biological_process,gene expression,,20,4,896,18749,1.6787146753522455e-23,1.6787146753522455e-23,52.4414287124616,4,4,0,0
R,5928,RBBP4,GO:0032259,biological_process,methylation,,44,43,1762,17820,3.655461424015052e-23,3.655461424015052e-23,51.66323480902893,2,1,0,0
R,864,RUNX3,GO:0032259,biological_process,methylation,,39,31,1767,17832,1.0203619175002119e-22,1.0203619175002119e-22,50.6367146604283,2,1,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,36,97,634,18902,1.0787797740048415e-22,1.0787797740048415e-22,50.5810414823664,3,5,0,1
K,100144748,KLLN,GO:0002039,molecular_function,p53 binding,,10,31,11,19617,1.6336117559246759e-22,1.6336117559246759e-22,50.16607868113664,3,1,0,0
C,1351,COX8A,GO:0004568,molecular_function,chitinase activity,,12,62,18,19577,2.5817106608973744e-22,2.8398817269871114e-22,49.61310963999016,5,2,0,0
D,10059,DNM1L,GO:0006914,biological_process,autophagy,,19,50,189,19411,3.6532626601859e-22,4.566578325232375e-22,49.138107846729774,3,7,0,0
A,134265,AFAP1L1,GO:0043276,biological_process,anoikis,,10,38,10,19611,4.983316288032887e-22,4.983316288032887e-22,49.0507764551679,5,1,0,0
M,5595,MAPK3,GO:0016310,biological_process,phosphorylation,,36,90,714,18829,6.201144115116733e-22,6.422613547799474e-22,48.79704691633487,5,8,0,1
C,8913,CACNA1G,GO:0006306,biological_process,DNA methylation,,18,33,232,19386,7.769250843567724e-22,7.769250843567724e-22,48.60669830266707,4,4,0,0
C,1022,CDK7,GO:0001525,biological_process,angiogenesis,,23,24,647,18975,9.030142456057885e-22,9.030142456057885e-22,48.45630390269989,3,5,0,0
G,8836,GGH,GO:0010467,biological_process,gene expression,,18,3,898,18750,1.053425705270541e-21,1.053425705270541e-21,48.302239522912124,4,4,0,0
A,324,APC,GO:0005634,cellular_component,nucleus,,23,84,239,19323,1.4624942498585568e-21,1.4624942498585568e-21,47.97414358447946,5,11,0,3
N,4762,NEUROG1,GO:0032259,biological_process,methylation,,32,18,1774,17845,1.7581790837425417e-21,1.7581790837425417e-21,47.79000829091475,2,1,0,0
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,14,54,58,19543,2.142265302867387e-21,2.142265302867387e-21,47.59242313097131,6,2,1,0
C,1029,CDKN2A,GO:0006306,biological_process,DNA methylation,,29,188,221,19231,2.2902813394681556e-21,2.378369083293854e-21,47.48787195920915,4,4,0,0
C,54205,CYCS,GO:0001836,biological_process,release of cytochrome c from mitochondria,,7,19,0,19643,2.9141518458838305e-21,2.9141518458838305e-21,47.2847081373711,7,1,0,0
P,5467,PPARD,GO:0005777,cellular_component,peroxisome,,10,5,75,19579,3.875903542450355e-21,3.875903542450355e-21,46.99950814500482,6,9,0,0
T,7015,TERT,GO:0003720,molecular_function,telomerase activity,,11,32,30,19596,4.080668985565929e-21,4.080668985565929e-21,46.948026010849546,5,1,1,3
C,8913,CACNA1G,GO:0032259,biological_process,methylation,,32,19,1774,17844,4.306222484139901e-21,5.382778105174876e-21,46.67108233555114,2,1,0,0
D,84444,DOT1L,GO:0008168,molecular_function,methyltransferase activity,,8,41,1,19619,7.302520076008477e-21,7.302520076008477e-21,46.36606744840234,4,131,0,0
A,241,ALOX5AP,GO:0042060,biological_process,wound healing,,10,11,48,19600,7.53775092806674e-21,7.53775092806674e-21,46.33436310075332,4,1,0,0
D,1674,DES,GO:0005819,cellular_component,spindle,,10,8,63,19588,1.1147380162703715e-20,1.1147380162703715e-20,45.94308244556317,5,2,0,0
R,22934,RPIA,GO:0005634,cellular_component,nucleus,,17,30,245,19377,1.4897146762313423e-20,1.4897146762313423e-20,45.65311725072276,5,11,0,0
C,983,CDK1,GO:0007049,biological_process,cell cycle,,23,27,683,18936,1.778802678626573e-20,1.778802678626573e-20,45.475761374366066,2,2,1,0
R,864,RUNX3,GO:0006306,biological_process,DNA methylation,,19,51,231,19368,1.705679677620508e-20,1.8951996418005645e-20,45.41237767502199,4,4,0,0
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,23,25,727,18894,2.1175560412093682e-20,2.1175560412093682e-20,45.30143924694473,5,8,0,0
S,8651,SOCS1,GO:0032259,biological_process,methylation,,32,21,1774,17842,2.3526971308420364e-20,2.3526971308420364e-20,45.19613947459455,2,1,0,0
N,4762,NEUROG1,GO:0006306,biological_process,DNA methylation,,17,33,233,19386,2.3118212321807688e-20,2.889776540225961e-20,44.99052268246717,4,4,0,0
Y,4904,YBX1,GO:0005488,molecular_function,binding,,25,17,1188,18439,4.1139792288058793e-20,4.1139792288058793e-20,44.63731111756764,1,52,0,0
C,1499,CTNNB1,GO:0016020,cellular_component,membrane,,71,687,467,18444,6.791027764261369e-20,6.977083319446611e-20,44.10907089297898,2,16,0,0
B,673,BRAF,GO:0006298,biological_process,mismatch repair,,50,455,366,18798,7.3896510838284e-20,7.644466638443173e-20,44.01771978899733,6,2,0,0
S,8651,SOCS1,GO:0006306,biological_process,DNA methylation,,17,36,233,19383,7.332911891153082e-20,9.166139863941353e-20,43.83618561491614,4,4,0,0
G,373156,GSTK1,GO:0098754,biological_process,detoxification,,8,6,27,19628,1.264684653507263e-19,1.264684653507263e-19,43.51429396154926,1,7,1,0
C,1381,CRABP1,GO:0006306,biological_process,DNA methylation,,16,29,234,19390,1.3334270545339147e-19,1.3334270545339147e-19,43.46136440600494,4,4,0,0
C,1499,CTNNB1,GO:0040007,biological_process,growth,,68,690,4057,14854,1.8753887262143964e-19,1.9535299231399963e-19,43.07947881378452,1,10,1,0
M,4524,MTHFR,GO:0006306,biological_process,DNA methylation,,16,30,234,19389,2.0216708144198271e-19,2.0216708144198271e-19,43.0451924615107,4,4,0,0
L,100652730,LINC00659,GO:0016049,biological_process,cell growth,,18,26,411,19214,5.360117480013445e-19,5.360117480013445e-19,42.070130874131394,2,6,0,0
A,472,ATM,GO:0016310,biological_process,phosphorylation,,29,65,721,18854,6.042985429373547e-19,6.042985429373547e-19,41.95021860066813,5,8,0,0
G,2638,GC,GO:0005499,molecular_function,vitamin D binding,,5,2,0,19662,8.5646566567159015e-19,8.5646566567159015e-19,41.601472722695846,4,1,1,1
K,100144748,KLLN,GO:0032259,biological_process,methylation,,27,14,1779,17849,8.200972105231981e-19,9.021069315755178e-19,41.54955389042023,2,1,0,0
M,4292,MLH1,GO:0006306,biological_process,DNA methylation,,38,473,212,18946,1.2026947190740907e-18,1.2695110923559845e-18,41.20789981418984,4,4,0,0
S,6317,SERPINB3,GO:0032259,biological_process,methylation,,33,30,1773,17833,2.520012534986214e-18,2.520012534986214e-18,40.522267798180984,2,1,0,0
T,7124,TNF,GO:0040007,biological_process,growth,,89,86,4036,15458,2.7392872807232794e-18,2.7392872807232794e-18,40.438833903853364,1,10,0,0
I,3481,IGF2,GO:0006306,biological_process,DNA methylation,,19,72,231,19347,3.850983464923157e-18,3.850983464923157e-18,40.098203112779174,4,4,0,0
N,4846,NOS3,GO:0001946,biological_process,lymphangiogenesis,,8,7,40,19614,4.321845646988942e-18,4.321845646988942e-18,39.98284912977559,3,1,0,0
R,5928,RBBP4,GO:0006298,biological_process,mismatch repair,,22,65,394,19188,5.324865774593351e-18,5.6206916509596476e-18,39.72007694799389,6,2,0,0
C,925,CD8A,GO:0006955,biological_process,immune response,,19,143,122,19385,5.704202254690743e-18,5.850463850964864e-18,39.68001072502918,2,9,0,1
P,5707,PSMD1,GO:0010467,biological_process,gene expression,,15,3,901,18750,6.736480237867938e-18,6.736480237867938e-18,39.53899410527381,4,4,0,0
K,354,KLK3,GO:0070085,biological_process,glycosylation,,15,276,25,19353,7.165150227649243e-18,7.77930596144775e-18,39.39506454772193,2,4,0,0
M,4255,MGMT,GO:0040007,biological_process,growth,,9,268,4116,15276,8.99374164080267e-18,9.368480875836114e-18,39.20918071716461,1,10,0,0
E,2067,ERCC1,GO:0006281,biological_process,DNA repair,,18,39,356,19256,1.1094113048618402e-17,1.1094113048618402e-17,39.04011706224334,5,15,1,1
R,5906,RAP1A,GO:0005925,cellular_component,focal adhesion,,9,5,107,19548,1.2287940377424932e-17,1.2287940377424932e-17,38.937913349596855,5,1,0,0
S,23314,SATB2,GO:0005488,molecular_function,binding,,19,8,1194,18448,1.2405074644978422e-17,1.2405074644978422e-17,38.92842603943718,1,52,0,0
G,2806,GOT2,GO:0005504,molecular_function,fatty acid binding,,5,1,3,19660,1.3701708450796081e-17,1.3701708450796081e-17,38.82901114439603,3,4,0,0
T,7298,TYMS,GO:0036275,biological_process,response to 5-fluorouracil,,11,189,9,19460,1.4124384345694025e-17,1.455239599253324e-17,38.768776020806094,5,1,0,0
Z,22882,ZHX2,GO:0023052,biological_process,signaling,,36,22,2649,16962,1.5263327403778003e-17,1.5263327403778003e-17,38.72107862437564,1,6,0,0
M,1432,MAPK14,GO:0023052,biological_process,signaling,,36,22,2649,16962,1.5263327403778003e-17,1.5263327403778003e-17,38.72107862437564,1,6,0,0
I,3553,IL1B,GO:0046903,biological_process,secretion,,13,19,219,19418,1.738507544383718e-17,1.738507544383718e-17,38.590919568848676,4,10,1,0
V,7422,VEGFA,GO:0023052,biological_process,signaling,,50,891,2635,16093,2.6047994929140184e-17,2.6926017230122438e-17,38.153438671429484,1,6,0,0
D,1612,DAPK1,GO:0032259,biological_process,methylation,,18,2,1788,17861,3.160614666194639e-17,3.160614666194639e-17,37.993180057596916,2,1,0,0
K,3791,KDR,GO:0040007,biological_process,growth,,72,61,4053,15483,3.8132287200006044e-17,3.95445941333396e-17,37.76910267338694,1,10,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,30,99,640,18900,4.136246588221141e-17,4.136246588221141e-17,37.72415782549375,3,5,0,0
K,54474,KRT20,GO:0001171,biological_process,reverse transcription,,12,34,107,19516,4.459380936801446e-17,4.459380936801446e-17,37.64893662790863,7,1,0,0
T,23671,TMEFF2,GO:0032259,biological_process,methylation,,33,35,1773,17828,5.1187518916025135e-17,5.118751891602513e-17,37.51103594273577,2,1,0,0
I,3630,INS,GO:0005520,molecular_function,insulin-like growth factor binding,,17,390,32,19230,5.951876125004262e-17,6.039403715077853e-17,37.345641296494684,4,2,0,0
S,4088,SMAD3,GO:0032259,biological_process,methylation,,38,52,1768,17811,8.138432656850836e-17,8.138432656850836e-17,37.047348967722556,2,1,0,0
C,1499,CTNNB1,GO:0016055,biological_process,Wnt signaling pathway,,19,739,22,18889,1.1966893316398915e-16,1.2641084489153785e-16,36.606994397667975,5,17,0,0
V,7431,VIM,GO:0005819,cellular_component,spindle,,11,46,62,19550,1.3495055288694424e-16,1.3495055288694424e-16,36.54162323746095,5,2,0,0
I,3620,IDO1,GO:0015827,biological_process,tryptophan transport,,6,43,0,19620,1.7401863127934113e-16,1.7401863127934113e-16,36.2873693040925,6,1,0,0
S,10927,SPIN1,GO:0005840,cellular_component,ribosome,,9,69,15,19576,1.8762446466868923e-16,1.9804804603917196e-16,36.15802201587118,5,3,0,0
Z,147948,ZNF582,GO:0032259,biological_process,methylation,,18,3,1788,17860,2.0218032279009382e-16,2.0218032279009382e-16,36.13737168762009,2,1,0,0
C,54205,CYCS,GO:0005829,cellular_component,cytosol,,8,18,32,19611,2.1099414199591164e-16,2.2104148209095503e-16,36.048181288219816,2,1,0,1
S,6271,S100A1,GO:0005819,cellular_component,spindle,,9,17,64,19579,2.3811042572052495e-16,2.3811042572052495e-16,35.97379713420817,5,2,0,0
