Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
C,1586,CYP17A1,GO:0016829,molecular_function,lyase activity,,26,36,3,8416,2.30044493838517e-55,2.30044493838517e-55,125.80907755897492,2,14,1,0
V,7422,VEGFA,GO:0040007,biological_process,growth,,102,28,1473,6878,1.7714738754679505e-50,1.7714738754679505e-50,114.5574427516127,1,10,1,0
M,4436,MSH2,GO:0006298,biological_process,mismatch repair,,27,15,43,8396,1.6192805357765872e-48,1.6192805357765872e-48,110.04210252683576,6,2,1,1
M,5595,MAPK3,GO:0016310,biological_process,phosphorylation,,45,30,245,8161,1.0734757770868901e-47,1.07347577708689e-47,108.15059759706571,5,8,0,1
A,207,AKT1,GO:0016310,biological_process,phosphorylation,,63,123,227,8068,4.307686760613809e-47,4.307686760613809e-47,106.76109832516201,5,8,0,1
P,9060,PAPSS2,GO:0051923,biological_process,sulfation,,23,18,16,8424,8.690516106228237e-47,8.690516106228237e-47,106.05926704238613,4,1,0,0
A,183,AGT,GO:0035932,biological_process,aldosterone secretion,,43,99,82,8257,9.722469344326346e-47,9.722469344326346e-47,105.94705973674228,6,1,0,0
E,1956,EGFR,GO:0040007,biological_process,growth,,112,53,1463,6853,1.2268397219146976e-44,1.2268397219146976e-44,101.10930256052795,1,10,1,0
G,2879,GPX4,GO:0097707,biological_process,ferroptosis,,16,4,6,8455,1.0679824228902501e-41,1.0679824228902501e-41,94.34021753032124,4,1,0,0
M,4292,MLH1,GO:0006298,biological_process,mismatch repair,,21,5,49,8406,4.1089124541326017e-41,4.1089124541326017e-41,92.99283042896315,6,2,1,1
P,5133,PDCD1,GO:0012501,biological_process,programmed cell death,,19,13,22,8427,2.337530369693794e-38,2.3375303696937938e-38,86.64913855929505,3,10,0,0
V,7422,VEGFA,GO:0001525,biological_process,angiogenesis,,35,95,78,8273,1.7287306349053822e-37,1.8439793438990744e-37,84.58372251749812,3,5,0,2
I,3480,IGF1R,GO:0040007,biological_process,growth,,164,179,1411,6727,1.5455089068354522e-36,1.5455089068354522e-36,82.45771010213525,1,10,0,0
D,1769,DNAH8,GO:0016887,molecular_function,ATPase,,14,0,24,8443,8.554966458667337e-35,8.554966458667337e-35,78.44396626812522,1,16,0,0
S,6469,SHH,GO:0023052,biological_process,signaling,,78,38,1345,7020,4.635271941298829e-34,4.635271941298829e-34,76.75419829323894,1,6,0,0
H,283120,H19,GO:0032259,biological_process,methylation,,43,44,367,8027,5.858795520427718e-34,5.858795520427718e-34,76.51994912192453,2,1,0,0
C,768,CA9,GO:0005886,cellular_component,plasma membrane,,15,3,34,8429,1.9924581479917202e-32,1.9924581479917202e-32,72.99335384911987,3,3,0,1
P,5587,PRKD1,GO:0035932,biological_process,aldosterone secretion,,26,37,99,8319,3.5657610156232303e-32,3.565761015623231e-32,72.41134547610636,6,1,0,0
M,2956,MSH6,GO:0006298,biological_process,mismatch repair,,16,6,54,8405,5.286905684866484e-30,5.286905684866484e-30,67.41231965179158,6,2,1,1
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,14,2,56,8409,2.026480489768562e-28,2.026480489768562e-28,63.76608206434407,6,2,1,1
A,31,ACACA,GO:0032259,biological_process,methylation,,37,42,373,8029,3.084246515929733e-28,3.084246515929733e-28,63.34607521749738,2,1,0,0
S,9194,SLC16A7,GO:0005886,cellular_component,plasma membrane,,12,0,37,8432,3.2165069095941166e-28,3.2165069095941166e-28,63.30408664379502,3,3,0,0
S,6513,SLC2A1,GO:0005886,cellular_component,plasma membrane,,14,7,35,8425,6.7612323583266e-28,6.7612323583266e-28,62.561177428865705,3,3,0,1
A,207,AKT1,GO:0023052,biological_process,signaling,,94,92,1329,6966,7.855467446348249e-27,8.157600809669335e-27,60.07084740351799,1,6,0,0
C,925,CD8A,GO:0007613,biological_process,memory,,16,24,35,8406,1.2163034276053037e-26,1.2163034276053037e-26,59.67139613614779,3,4,0,0
B,682,BSG,GO:0005886,cellular_component,plasma membrane,,12,2,37,8430,2.903459659654522e-26,2.903459659654522e-26,58.801309405807444,3,3,0,2
C,29126,CD274,GO:0012501,biological_process,programmed cell death,,17,55,24,8385,1.0546428439941664e-25,1.0546428439941664e-25,57.511425151737946,3,10,0,0
I,3623,INHA,GO:0032259,biological_process,methylation,,24,10,386,8061,1.1566310786579906e-24,1.1566310786579906e-24,55.11653069477062,2,1,0,0
S,9123,SLC16A3,GO:0005886,cellular_component,plasma membrane,,11,2,38,8430,5.5462478947842466e-24,5.546247894784246e-24,53.54892058772081,3,3,0,1
A,492,ATP2B3,GO:0016887,molecular_function,ATPase,,11,5,27,8438,1.2745726240092384e-23,1.2745726240092384e-23,52.716846213299185,1,16,0,0
T,1678,TIMM8A,GO:0006914,biological_process,autophagy,,12,5,46,8418,1.876084191156441e-23,1.876084191156441e-23,52.330270411270845,3,7,0,0
N,4878,NPPA,GO:0035932,biological_process,aldosterone secretion,,13,2,112,8354,8.393768180118328e-23,8.393768180118328e-23,50.83196759166464,6,1,0,0
A,476,ATP1A1,GO:0016887,molecular_function,ATPase,,11,8,27,8435,2.1861784501489623e-22,2.1861784501489623e-22,49.874717026258466,1,16,0,0
P,9061,PAPSS1,GO:0051923,biological_process,sulfation,,12,15,27,8427,2.267531462692198e-22,2.267531462692198e-22,49.838180267459904,4,1,0,0
I,3479,IGF1,GO:0040007,biological_process,growth,,74,58,1501,6848,3.475145583472361e-22,3.475145583472361e-22,49.41123567320538,1,10,1,0
R,11186,RASSF1,GO:0005874,cellular_component,microtubule,,15,71,21,8374,1.610484303120668e-21,1.610484303120668e-21,47.87775200972094,6,7,1,0
M,84557,MAP1LC3A,GO:0006914,biological_process,autophagy,,11,5,47,8418,2.3856756081306378e-21,2.3856756081306378e-21,47.48480459479979,3,7,0,0
K,3791,KDR,GO:0040007,biological_process,growth,,34,4,1541,6902,3.488354477117719e-21,3.488354477117719e-21,47.10485682437794,1,10,0,0
S,6822,SULT2A1,GO:0051923,biological_process,sulfation,,13,35,26,8407,7.587112583794463e-21,7.587112583794463e-21,46.327835857589385,4,1,1,2
C,83698,CALN1,GO:0005829,cellular_component,cytosol,,11,21,19,8430,1.6609125155852756e-20,1.6609125155852756e-20,45.54433470036276,2,1,0,0
C,29126,CD274,GO:0016020,cellular_component,membrane,,24,48,205,8204,1.7132941229171896e-20,1.8084771297459223e-20,45.45921673353045,2,16,0,0
H,3172,HNF4A,GO:0016342,cellular_component,catenin complex,,9,33,2,8437,3.9095368291816894e-20,3.9095368291816894e-20,44.68828295091014,4,1,0,0
F,2346,FOLH1,GO:0016020,cellular_component,membrane,,13,1,216,8251,3.954306193932981e-20,3.954306193932981e-20,44.67689669909862,2,16,0,0
S,6462,SHBG,GO:0042562,molecular_function,hormone binding,,7,13,0,8461,1.2410534878525202e-19,1.2410534878525202e-19,43.53315616098682,2,14,1,0
H,283120,H19,GO:0006306,biological_process,DNA methylation,,16,71,43,8351,2.736179077769259e-19,2.984922630293737e-19,42.655542939877805,4,4,0,0
T,7157,TP53,GO:0007049,biological_process,cell cycle,,72,399,340,7670,4.613161454957002e-19,4.613161454957002e-19,42.22020336293299,2,2,1,0
H,10855,HPSE,GO:0001525,biological_process,angiogenesis,,11,3,102,8365,5.03674863132943e-19,5.03674863132943e-19,42.132356005809875,3,5,0,0
C,1392,CRH,GO:0046903,biological_process,secretion,,13,3,212,8253,1.1930977893659714e-18,1.1930977893659714e-18,41.269978564843825,4,10,1,0
G,2688,GH1,GO:0040007,biological_process,growth,,29,3,1546,6903,1.400737167754895e-18,1.400737167754895e-18,41.10953302745322,1,10,1,0
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,15,2,397,8067,1.9258330079676213e-18,1.9258330079676213e-18,40.79117306834256,2,2,0,0
C,1431,CS,GO:0036440,molecular_function,citrate synthase activity,,6,7,0,8468,3.326102937398559e-18,3.326102937398559e-18,40.24473034429296,5,2,0,0
V,7432,VIP,GO:0043400,biological_process,cortisol secretion,,11,5,99,8366,4.342138374051655e-18,4.342138374051655e-18,39.978164734208534,6,1,0,0
S,10723,SLC12A7,GO:0007610,biological_process,behavior,,16,56,68,8341,5.086536883124241e-18,5.086536883124241e-18,39.819934451488,1,27,0,0
E,83939,EIF2A,GO:0006412,biological_process,translation,,13,33,53,8382,9.185328062406605e-18,9.185328062406605e-18,39.22892423867179,5,4,0,0
D,1616,DAXX,GO:0006338,biological_process,chromatin remodeling,,7,4,11,8459,1.6736742264281844e-17,1.6736742264281844e-17,38.628925235638526,5,6,1,1
B,8678,BECN1,GO:0006914,biological_process,autophagy,,8,1,50,8422,2.5936592037851745e-17,2.5936592037851745e-17,38.19087688228419,3,7,0,2
S,6566,SLC16A1,GO:0005886,cellular_component,plasma membrane,,8,2,41,8430,3.040899219215178e-17,3.040899219215178e-17,38.03179331342513,3,3,0,5
C,983,CDK1,GO:0007049,biological_process,cell cycle,,23,31,389,8038,9.084258325041901e-17,9.084258325041901e-17,36.93740351969279,2,2,1,0
D,27122,DKK3,GO:0043696,biological_process,dedifferentiation,,10,51,12,8408,1.0345436043529721e-16,1.0345436043529721e-16,36.80740112041752,2,1,0,0
R,27303,RBMS3,GO:0005488,molecular_function,binding,,14,0,607,7860,1.1106548111572927e-16,1.1106548111572927e-16,36.73641172655334,1,52,0,0
T,7157,TP53,GO:0005694,cellular_component,chromosome,,48,423,175,7835,1.295713758427787e-16,1.305383264087696e-16,36.574864801292144,5,6,0,0
V,7421,VDR,GO:0032259,biological_process,methylation,,20,21,390,8050,3.2543466546516637e-16,3.2543466546516637e-16,35.66136995292838,2,1,0,0
I,3481,IGF2,GO:0006306,biological_process,DNA methylation,,27,583,32,7839,4.251098422000599e-16,4.3256790960707847e-16,35.376792343414124,4,4,0,0
K,3762,KCNJ5,GO:0016887,molecular_function,ATPase,,9,17,29,8426,7.758818295495909e-16,7.758818295495909e-16,34.79253144681387,1,16,0,0
M,4221,MEN1,GO:0005694,cellular_component,chromosome,,18,37,205,8221,1.1077572377382798e-15,1.1077572377382798e-15,34.43643893010559,5,6,0,0
M,2475,MTOR,GO:0040007,biological_process,growth,,86,116,1489,6790,1.92081204024491e-15,1.92081204024491e-15,33.88602836065635,1,10,1,0
Z,84133,ZNRF3,GO:0023052,biological_process,signaling,,39,25,1384,7033,1.940237110369553e-15,1.940237110369553e-15,33.875966207463954,1,6,0,0
C,1164,CKS2,GO:0006298,biological_process,mismatch repair,,9,8,61,8403,2.4094332187266373e-15,2.4094332187266373e-15,33.65938485401863,6,2,0,0
T,7040,TGFB1,GO:0023052,biological_process,signaling,,42,31,1381,7027,2.8931300213164465e-15,2.8931300213164465e-15,33.47643742650579,1,6,0,0
R,11186,RASSF1,GO:0005856,cellular_component,cytoskeleton,,10,76,12,8383,3.932670045809694e-15,4.129303548100179e-15,33.12066763457906,5,9,0,0
T,7157,TP53,GO:0003677,molecular_function,DNA binding,,17,454,11,7999,4.1827828559654174e-15,4.245681846280686e-15,33.09287396465825,4,15,0,2
C,1585,CYP11B2,GO:0035932,biological_process,aldosterone secretion,,16,59,109,8297,7.676571180845404e-15,7.676571180845404e-15,32.500603408271836,6,1,0,0
P,5443,POMC,GO:0007588,biological_process,excretion,,14,194,19,8254,9.996013226337562e-15,1.032921366721548e-14,32.20380023595284,3,6,0,0
I,3480,IGF1R,GO:0023052,biological_process,signaling,,115,228,1308,6830,1.2677819368005754e-14,1.31149855531094e-14,31.965020883147208,1,6,0,0
I,3481,IGF2,GO:0032259,biological_process,methylation,,75,535,335,7536,1.4716375163760587e-14,1.5241959991037752e-14,31.81472424458572,2,1,0,0
R,11186,RASSF1,GO:0032259,biological_process,methylation,,26,60,384,8011,1.410445366109437e-14,1.5589132993841146e-14,31.792202326354673,2,1,0,0
I,3485,IGFBP2,GO:0005520,molecular_function,insulin-like growth factor binding,,6,21,2,8452,1.5996906615538957e-14,1.5996906615538957e-14,31.766381027891637,4,2,0,0
C,960,CD44,GO:0005886,cellular_component,plasma membrane,,7,3,42,8429,1.628888170646777e-14,1.628888170646777e-14,31.748293623734355,3,3,0,1
D,1602,DACH1,GO:0023052,biological_process,signaling,,30,13,1393,7045,1.6369574790890005e-14,1.6369574790890005e-14,31.74335197876481,1,6,0,0
R,64783,RBM15,GO:0003723,molecular_function,RNA binding,,6,9,7,8459,1.654133743406825e-14,1.654133743406825e-14,31.732913847999644,4,32,1,1
G,2822,GPLD1,GO:0035932,biological_process,aldosterone secretion,,12,21,113,8335,1.6795598165851854e-14,1.6795598165851854e-14,31.71765955677051,6,1,0,0
A,545,ATR,GO:0031966,cellular_component,mitochondrial membrane,,10,46,27,8398,2.05610035915335e-14,2.05610035915335e-14,31.51538014269725,4,2,0,0
C,4856,CCN3,GO:0031012,cellular_component,extracellular matrix,,9,34,23,8415,2.336388447790791e-14,2.336388447790791e-14,31.38758496319323,3,8,1,1
E,1993,ELAVL2,GO:0007049,biological_process,cell cycle,,17,17,395,8052,3.686646482825066e-14,3.686646482825066e-14,30.93147406932696,2,2,0,0
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,9,14,56,8402,3.85758377796225e-14,3.85758377796225e-14,30.88615027869581,5,15,1,0
E,1994,ELAVL1,GO:0005488,molecular_function,binding,,15,5,606,7855,8.723609527507544e-14,8.723609527507544e-14,30.070158213003115,1,52,0,0
E,9451,EIF2AK3,GO:0023052,biological_process,signaling,,30,15,1393,7043,1.0908460015895974e-13,1.0908460015895976e-13,29.846652665481493,1,6,0,0
H,3183,HNRNPC,GO:0003723,molecular_function,RNA binding,,6,14,7,8454,1.2764709608067953e-13,1.2764709608067953e-13,29.689507000556148,4,32,1,1
R,6240,RRM1,GO:0010467,biological_process,gene expression,,16,9,547,7909,1.3515483487114236e-13,1.3515483487114236e-13,29.632355348716807,4,4,0,0
T,7157,TP53,GO:0001556,biological_process,oocyte maturation,,11,460,1,8009,1.5813892357869773e-13,1.617329900236681e-13,29.452829629200757,3,1,0,0
C,999,CDH1,GO:0007155,biological_process,cell adhesion,,7,8,33,8433,1.86892989659602e-13,1.86892989659602e-13,29.308240189661984,2,7,0,0
E,2099,ESR1,GO:0016049,biological_process,cell growth,,16,43,182,8240,1.9295956563507442e-13,1.9295956563507442e-13,29.27629573243641,2,6,0,0
D,1649,DDIT3,GO:0005783,cellular_component,endoplasmic reticulum,,10,21,74,8376,1.962617764986872e-13,1.9626177649868722e-13,29.25932703241193,5,5,0,0
S,10723,SLC12A7,GO:0016458,biological_process,gene silencing,,10,62,28,8381,3.983937773160596e-13,4.193618708590101e-13,28.50004219412127,2,3,0,0
M,57721,METTL14,GO:0003723,molecular_function,RNA binding,,5,4,8,8464,4.4262928348262115e-13,4.426292834826212e-13,28.446043807072474,4,32,1,0
V,7431,VIM,GO:0005882,cellular_component,intermediate filament,,6,52,1,8422,5.462822471574228e-13,5.462822471574228e-13,28.235640616545506,6,5,0,2
M,2475,MTOR,GO:0023052,biological_process,signaling,,76,126,1347,6932,5.742328988297223e-13,5.906395530820001e-13,28.157570456827404,1,6,0,0
D,1769,DNAH8,GO:0005886,cellular_component,plasma membrane,,7,7,42,8425,4.578317669245151e-13,6.104423558993534e-13,28.12459252694916,3,3,0,0
A,84680,ACCS,GO:0032259,biological_process,methylation,,30,103,380,7968,6.863771765528301e-13,6.863771765528301e-13,28.007349098232606,2,1,0,0
C,1499,CTNNB1,GO:0016342,cellular_component,catenin complex,,11,667,0,7803,7.907020637308207e-13,8.154115032224088e-13,27.835083497165623,4,1,1,4
C,10664,CTCF,GO:0005488,molecular_function,binding,,15,7,606,7853,8.352444186555167e-13,8.352444186555167e-13,27.811051995940364,1,52,0,0
A,2182,ACSL4,GO:0097707,biological_process,ferroptosis,,5,2,17,8457,1.5091806396347011e-12,1.5091806396347011e-12,27.2194542351332,4,1,0,0
P,5443,POMC,GO:0043400,biological_process,cortisol secretion,,20,188,90,8183,1.5736591309324037e-12,1.6821873468587764e-12,27.110926177192365,6,1,0,0
R,11186,RASSF1,GO:0007610,biological_process,behavior,,13,73,71,8324,1.6450995134065884e-12,1.91928276564102e-12,26.97906955924158,1,27,0,0
M,4609,MYC,GO:0000785,cellular_component,chromatin,,9,28,51,8393,2.535569970338907e-12,2.535569970338907e-12,26.700602663787834,2,5,1,1
C,1499,CTNNB1,GO:0005634,cellular_component,nucleus,,35,643,82,7721,2.534931443875717e-12,2.655642465012656e-12,26.65433450745221,5,11,0,12
M,5594,MAPK1,GO:0023052,biological_process,signaling,,62,92,1361,6966,2.9065321263559224e-12,3.0386472230084643e-12,26.51960869198036,1,6,0,0
R,5972,REN,GO:0007588,biological_process,excretion,,7,18,26,8430,3.1322808423321494e-12,3.1322808423321494e-12,26.489259673131563,3,6,0,0
D,27122,DKK3,GO:0032259,biological_process,methylation,,20,41,390,8030,3.072682915607483e-12,3.309043139884982e-12,26.434362049937466,2,1,0,0
I,3596,IL13,GO:0007165,biological_process,signal transduction,,7,15,32,8427,3.996017327141209e-12,3.996017327141209e-12,26.245722919030218,2,41,0,0
M,5599,MAPK8,GO:0023052,biological_process,signaling,,28,16,1395,7042,4.087841927321689e-12,4.087841927321689e-12,26.22300393125966,1,6,0,0
I,3485,IGFBP2,GO:0005488,molecular_function,binding,,16,11,605,7849,3.4563919131217194e-12,4.147670295746063e-12,26.208474313834632,1,52,0,0
E,2026,ENO2,GO:0005883,cellular_component,neurofilament,,5,8,8,8460,4.506928464656775e-12,4.506928464656775e-12,26.12540524439908,7,1,0,0
E,2069,EREG,GO:0005783,cellular_component,endoplasmic reticulum,,9,20,75,8377,5.043660343224424e-12,5.043660343224424e-12,26.012889038867137,5,5,0,0
A,546,ATRX,GO:0006338,biological_process,chromatin remodeling,,6,19,12,8444,6.227028168900266e-12,6.227028168900266e-12,25.802121916377313,5,6,1,1
S,8879,SGPL1,GO:0007613,biological_process,memory,,5,0,46,8430,6.43209143768521e-12,6.43209143768521e-12,25.769721368094906,3,4,0,0
S,6271,S100A1,GO:0005883,cellular_component,neurofilament,,5,9,8,8459,7.005259923477505e-12,7.005259923477505e-12,25.684359831406482,7,1,0,0
M,1432,MAPK14,GO:0016310,biological_process,phosphorylation,,11,9,279,8182,7.91261233658734e-12,7.91261233658734e-12,25.562563131202026,5,8,0,0
C,1499,CTNNB1,GO:0010737,biological_process,protein kinase A signaling,,13,665,4,7799,8.609956796628652e-12,9.165437880282112e-12,25.415581458333328,4,1,0,0
J,182,JAG1,GO:0007219,biological_process,Notch signaling pathway,,6,41,5,8429,9.417663209973123e-12,9.417663209973123e-12,25.38843412499579,4,8,1,1
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,16,23,396,8046,9.73230184571514e-12,9.73230184571514e-12,25.355570675693436,2,2,1,0
I,3598,IL13RA2,GO:0007165,biological_process,signal transduction,,8,34,31,8408,9.8234182301671e-12,9.823418230167101e-12,25.346251965519237,2,41,0,0
A,545,ATR,GO:0060081,biological_process,membrane hyperpolarization,,5,51,0,8425,1.0459249992298378e-11,1.0913999991963525e-11,25.240974747900854,4,1,0,0
A,183,AGT,GO:1990776,biological_process,response to angiotensin,,7,135,2,8337,1.1138975256165923e-11,1.1536795801028993e-11,25.185479553626124,5,1,1,0
S,6608,SMO,GO:0005929,cellular_component,cilium,,5,16,5,8455,1.3931015108583413e-11,1.3931015108583413e-11,24.996903458675337,4,2,1,1
H,3082,HGF,GO:0001525,biological_process,angiogenesis,,12,48,101,8320,1.4163615310385368e-11,1.4163615310385368e-11,24.980344741721165,3,5,0,0
F,89885,FATE1,GO:0006955,biological_process,immune response,,6,8,32,8435,1.5657624998961972e-11,1.5657624998961972e-11,24.88006309721474,2,9,0,0
S,6595,SMARCA2,GO:0006338,biological_process,chromatin remodeling,,5,7,13,8456,1.8415094077823137e-11,1.8415094077823137e-11,24.71785045728415,5,6,1,1
C,80781,COL18A1,GO:0001525,biological_process,angiogenesis,,7,4,106,8364,1.952493941602841e-11,1.952493941602841e-11,24.659328523099884,3,5,0,1
S,6770,STAR,GO:0031966,cellular_component,mitochondrial membrane,,8,41,29,8403,2.3221098013163225e-11,2.3221098013163225e-11,24.48595985338822,4,2,0,0
T,7051,TGM1,GO:0032259,biological_process,methylation,,8,0,402,8071,2.7943895233125904e-11,2.7943895233125904e-11,24.300822357603465,2,1,0,0
V,7433,VIPR1,GO:0043400,biological_process,cortisol secretion,,6,1,104,8370,2.8755013729714434e-11,2.8755013729714434e-11,24.2722089732907,6,1,0,0
S,6446,SGK1,GO:0043400,biological_process,cortisol secretion,,10,28,100,8343,3.105486333749425e-11,3.105486333749425e-11,24.19526569058727,6,1,0,0
C,595,CCND1,GO:0007049,biological_process,cell cycle,,15,21,397,8048,3.358226579511958e-11,3.358226579511958e-11,24.11702299201348,2,2,1,0
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,12,16,278,8175,3.8030291314623713e-11,3.8030291314623713e-11,23.99263813389088,5,8,0,0
M,407033,MIR30D,GO:0007613,biological_process,memory,,5,1,46,8429,3.841801098758961e-11,3.841801098758961e-11,23.982494730162784,3,4,0,0
G,2720,GLB1,GO:0004565,molecular_function,beta-galactosidase activity,,3,1,0,8477,3.93571544394601e-11,3.93571544394601e-11,23.958343342103383,6,1,0,1
A,8313,AXIN2,GO:0023052,biological_process,signaling,,17,3,1406,7055,4.1769599127754126e-11,4.1769599127754126e-11,23.898852334598526,1,6,0,0
N,65009,NDRG4,GO:0035825,biological_process,homologous recombination,,5,7,16,8453,4.364550832243112e-11,4.364550832243112e-11,23.854920741058432,6,2,0,0
P,5465,PPARA,GO:0005777,cellular_component,peroxisome,,5,3,30,8443,4.933883056734402e-11,4.933883056734402e-11,23.732309706621315,6,9,0,0
Z,23091,ZC3H13,GO:0003723,molecular_function,RNA binding,,4,2,9,8466,4.9703789430274956e-11,4.9703789430274956e-11,23.724939939650557,4,32,1,1
G,2597,GAPDH,GO:0010467,biological_process,gene expression,,13,8,550,7910,5.2816035403134566e-11,5.2816035403134566e-11,23.664206270507147,4,4,0,0
S,3925,STMN1,GO:0005874,cellular_component,microtubule,,5,3,31,8442,5.727975965807287e-11,5.727975965807287e-11,23.583073789198494,6,7,1,0
P,9055,PRC1,GO:0000910,biological_process,cytokinesis,,5,16,8,8452,7.08123389861455e-11,7.08123389861455e-11,23.370987850948445,3,4,1,0
S,8878,SQSTM1,GO:0006914,biological_process,autophagy,,5,1,53,8422,7.488701075706507e-11,7.488701075706507e-11,23.315040661578536,3,7,0,1
S,6615,SNAI1,GO:0042603,cellular_component,capsule,,5,3,33,8440,7.621941492825117e-11,7.621941492825117e-11,23.29740489660451,4,1,0,0
C,1583,CYP11A1,GO:0006810,biological_process,transport,,7,18,44,8412,8.208408900980889e-11,8.208408900980889e-11,23.223276918375966,3,34,0,0
S,6462,SHBG,GO:0005488,molecular_function,binding,,13,7,608,7853,7.400885366543687e-11,8.325996037361647e-11,23.209053350097257,1,52,0,0
S,866,SERPINA6,GO:0005488,molecular_function,binding,,11,3,610,7857,8.858870206107955e-11,8.858870206107955e-11,23.147016782689036,1,52,0,0
C,891,CCNB1,GO:0006298,biological_process,mismatch repair,,8,23,62,8388,9.686656303676263e-11,9.686656303676263e-11,23.057686723281115,6,2,0,0
T,7057,THBS1,GO:0001525,biological_process,angiogenesis,,7,6,106,8362,9.932002236036775e-11,9.932002236036775e-11,23.032673930154015,3,5,0,0
M,56339,METTL3,GO:0003723,molecular_function,RNA binding,,7,107,6,8361,1.0575136912781563e-10,1.1103893758420643e-10,22.921140187081402,4,32,1,0
D,9787,DLGAP5,GO:0005819,cellular_component,spindle,,6,24,17,8434,1.1147656833744635e-10,1.1147656833744635e-10,22.917206696552807,5,2,1,0
P,5747,PTK2,GO:0005925,cellular_component,focal adhesion,,4,6,5,8466,1.2248700518310388e-10,1.2248700518310388e-10,22.82301617170859,5,1,0,3
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,15,24,397,8045,1.325342564487552e-10,1.325342564487552e-10,22.74417996468189,2,2,1,0
K,3837,KPNB1,GO:0007613,biological_process,memory,,5,2,46,8428,1.338549369627053e-10,1.338549369627053e-10,22.734264462348744,3,4,0,0
T,7015,TERT,GO:0003720,molecular_function,telomerase activity,,5,27,5,8444,1.3711788532913705e-10,1.3711788532913705e-10,22.710180083243383,5,1,1,3
C,1493,CTLA4,GO:0012501,biological_process,programmed cell death,,6,12,35,8428,1.5504942414230862e-10,1.5504942414230862e-10,22.58727718440183,3,10,0,0
S,6469,SHH,GO:0035801,biological_process,adrenal cortex development,,6,110,2,8363,1.574734567368711e-10,1.6576153340723276e-10,22.520470906132648,3,1,0,0
S,6855,SYP,GO:0005883,cellular_component,neurofilament,,5,20,8,8448,1.8430491331209404e-10,1.8430491331209404e-10,22.41442959229128,7,1,0,0
E,1950,EGF,GO:0040007,biological_process,growth,,19,5,1556,6901,1.910644145917005e-10,1.910644145917005e-10,22.37841049556643,1,10,0,0
L,3902,LAG3,GO:0046649,biological_process,lymphocyte activation,,3,3,0,8475,1.9678577219730107e-10,1.9678577219730107e-10,22.34890542966928,3,6,1,0
V,7431,VIM,GO:0005737,cellular_component,cytoplasm,,11,47,104,8319,2.340998573679588e-10,2.4580485023635674e-10,22.1264831865407,2,5,0,5
A,492,ATP2B3,GO:0005886,cellular_component,plasma membrane,,6,10,43,8422,2.0779678261556159e-10,2.493561391386739e-10,22.112138963671324,3,3,0,1
C,820,CAMP,GO:0023052,biological_process,signaling,,26,18,1397,7040,2.634064234689869e-10,2.634064234689869e-10,22.057322940170376,1,6,0,0
