Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
A,207,AKT1,GO:0016310,biological_process,phosphorylation,,152,426,615,12860,1.4730121349156175e-64,1.4921421626417943e-64,146.96523317110453,5,8,0,1
M,5595,MAPK3,GO:0016310,biological_process,phosphorylation,,98,130,669,13156,1.5449934118916271e-63,1.5449934118916271e-63,144.6278412124321,5,8,0,1
M,5594,MAPK1,GO:0023052,biological_process,signaling,,235,258,2050,11510,5.004737505346019e-62,5.111221282055509e-62,141.12883739152548,1,6,0,0
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,219,235,2066,11533,6.868148088204117e-59,6.868148088204117e-59,133.9256259817894,1,6,0,0
C,925,CD8A,GO:0007613,biological_process,memory,,32,84,16,13921,4.0696414997739436e-57,4.0696414997739436e-57,129.84379538867933,3,4,0,0
B,8314,BAP1,GO:0040007,biological_process,growth,,59,1498,2173,10323,9.186236141734993e-57,9.362894529076051e-57,129.01059581341795,1,10,1,0
R,11186,RASSF1,GO:0032259,biological_process,methylation,,44,15,399,13595,2.671169611612192e-54,2.671169611612192e-54,123.35707858840158,2,1,0,0
E,1956,EGFR,GO:0040007,biological_process,growth,,103,34,2129,11787,4.285429739728993e-54,4.285429739728994e-54,122.88437418533904,1,10,1,0
C,1493,CTLA4,GO:0012501,biological_process,programmed cell death,,32,52,53,13916,1.6447577490745395e-51,1.6447577490745395e-51,116.93424663432383,3,10,0,0
B,8314,BAP1,GO:0010467,biological_process,gene expression,,243,1314,589,11907,5.775236654132887e-50,5.943447430466855e-50,113.34696530918099,4,4,0,0
C,941,CD80,GO:0009986,cellular_component,cell surface,,36,42,129,13846,8.107388413724983e-50,8.107388413724983e-50,113.03647885393717,2,1,1,1
H,3082,HGF,GO:0040007,biological_process,growth,,141,114,2091,11707,3.0422619080000677e-48,3.0422619080000677e-48,109.41148317627882,1,10,0,0
Y,10413,YAP1,GO:0023052,biological_process,signaling,,224,312,2061,11456,7.681879084536907e-47,7.681879084536906e-47,106.18263518102225,1,6,0,0
C,29126,CD274,GO:0009986,cellular_component,cell surface,,41,100,124,13788,8.494753427243848e-47,8.494753427243848e-47,106.08205064165095,2,1,1,0
M,4323,MMP14,GO:0016020,cellular_component,membrane,,34,25,247,13747,4.356688553706304e-43,4.356688553706304e-43,97.53944673598451,2,16,0,0
P,5747,PTK2,GO:0005925,cellular_component,focal adhesion,,29,141,29,13854,4.620551704315701e-41,4.620551704315701e-41,92.87547469827327,5,1,0,3
C,54205,CYCS,GO:0005829,cellular_component,cytosol,,17,7,20,14009,6.023584403868342e-41,6.023584403868342e-41,92.6103063146999,2,1,0,1
H,3054,HCFC1,GO:0043657,cellular_component,host cell,,20,52,12,13969,1.8455277988536332e-39,1.8455277988536332e-39,89.1880533203461,3,1,0,0
P,112476,PRRT2,GO:0023052,biological_process,signaling,,127,115,2158,11653,3.7344810199244055e-39,3.734481019924406e-39,88.48320976832629,1,6,0,0
B,8678,BECN1,GO:0006914,biological_process,autophagy,,23,12,113,13905,5.0695870446179374e-39,5.0695870446179374e-39,88.17755926324767,3,7,0,2
I,3480,IGF1R,GO:0040007,biological_process,growth,,107,81,2125,11740,2.2989714941262885e-38,2.2989714941262885e-38,86.66577168731868,1,10,0,0
C,1029,CDKN2A,GO:0032259,biological_process,methylation,,46,74,397,13536,3.7773965240530493e-38,3.7773965240530493e-38,86.16919851169017,2,1,0,0
B,672,BRCA1,GO:0016049,biological_process,cell growth,,43,79,385,13546,1.5975475967009492e-34,1.5975475967009492e-34,77.81942346047985,2,6,0,0
R,25780,RASGRP3,GO:0016310,biological_process,phosphorylation,,44,39,723,13247,7.879666333284906e-34,7.879666333284906e-34,76.22360760231604,5,8,0,0
A,51129,ANGPTL4,GO:0001525,biological_process,angiogenesis,,42,71,438,13502,8.774198840754163e-33,8.774198840754163e-33,73.81349260381864,3,5,0,0
C,29126,CD274,GO:0012501,biological_process,programmed cell death,,26,115,59,13853,3.012782157782905e-32,3.1069316002136206e-32,72.5490873603774,3,10,0,0
P,5468,PPARG,GO:0005777,cellular_component,peroxisome,,15,27,16,13995,2.305482703518318e-31,2.305482703518318e-31,70.54484781244815,6,9,0,0
M,56339,METTL3,GO:0006412,biological_process,translation,,35,121,182,13715,4.4070348138284555e-31,4.54919722717776e-31,69.86518709900609,5,4,0,0
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,30,15,573,13435,8.833576859212896e-31,8.833576859212896e-31,69.20157786990387,2,2,1,0
S,23451,SF3B1,GO:0005686,cellular_component,U2 snRNP,,19,204,5,13825,1.1777814188024573e-30,1.1777814188024573e-30,68.9139202746083,5,1,1,1
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,35,32,568,13418,1.9467734591649734e-30,1.9467734591649734e-30,68.41137942399396,2,2,1,0
A,214,ALCAM,GO:0007155,biological_process,cell adhesion,,20,34,91,13908,3.8126577508671804e-29,3.8126577508671804e-29,65.43664117847317,2,7,0,1
B,8314,BAP1,GO:0016310,biological_process,phosphorylation,,9,1548,758,11738,2.499747302477888e-28,2.597776608457413e-28,63.517726675249,5,8,0,0
S,23451,SF3B1,GO:0006412,biological_process,translation,,37,186,180,13650,8.701887408582473e-28,8.919434593797035e-28,62.284150045595986,5,4,0,0
C,1499,CTNNB1,GO:0023052,biological_process,signaling,,89,81,2196,11687,1.1988243922112183e-27,1.1988243922112183e-27,61.98845610739599,1,6,0,0
P,103157000,PAUPAR,GO:0070988,biological_process,demethylation,,11,4,23,14015,3.684961925871535e-27,3.684961925871535e-27,60.86553731744357,2,3,0,0
P,5747,PTK2,GO:0016310,biological_process,phosphorylation,,53,117,714,13169,2.0904316409004743e-26,2.1854512609414048e-26,59.08539008387471,5,8,0,0
F,2247,FGF2,GO:0040007,biological_process,growth,,71,53,2161,11768,4.5874497977536704e-26,4.5874497977536704e-26,58.34388814779333,1,10,1,0
C,941,CD80,GO:0042110,biological_process,T cell activation,,16,62,29,13946,8.988109433010944e-26,9.461167824222046e-26,57.620016593751295,4,6,1,0
Z,22882,ZHX2,GO:0023052,biological_process,signaling,,66,43,2219,11725,1.1367698217703376e-25,1.1367698217703376e-25,57.436436574050944,1,6,0,0
I,3479,IGF1,GO:0040007,biological_process,growth,,69,51,2163,11770,1.6205054425280617e-25,1.6205054425280617e-25,57.08188922270868,1,10,1,0
Y,10413,YAP1,GO:0051179,biological_process,localization,,59,477,250,13267,2.39118900160114e-25,2.449510684567021e-25,56.66873904082621,1,10,0,0
T,7040,TGFB1,GO:0040007,biological_process,growth,,65,45,2167,11776,4.844995406912317e-25,4.844995406912317e-25,55.98668102751458,1,10,1,0
M,407041,MIR34B,GO:0007049,biological_process,cell cycle,,28,25,575,13425,9.206137456553233e-25,9.206137456553233e-25,55.3447569483756,2,2,0,0
M,2475,MTOR,GO:0023052,biological_process,signaling,,70,54,2215,11714,1.3789234639494722e-24,1.3789234639494722e-24,54.940739135710565,1,6,0,0
M,56339,METTL3,GO:0032259,biological_process,methylation,,39,117,404,13493,1.711029028666839e-24,1.8250976305779617e-24,54.66040875004641,2,1,1,0
C,10217,CTDSPL,GO:0007049,biological_process,cell cycle,,24,13,579,13437,2.050132029119588e-24,2.050132029119588e-24,54.54413803633208,2,2,1,0
G,2767,GNA11,GO:0023052,biological_process,signaling,,150,259,2135,11509,2.876953438102955e-24,2.876953438102955e-24,54.20531033160254,1,6,0,0
M,4313,MMP2,GO:0046903,biological_process,secretion,,29,83,269,13672,8.807686010359972e-24,8.807686010359972e-24,53.08641748130556,4,10,0,0
N,4790,NFKB1,GO:0023052,biological_process,signaling,,78,74,2207,11694,1.1777768080810348e-23,1.1777768080810348e-23,52.79582853840901,1,6,0,0
B,8314,BAP1,GO:0006302,biological_process,double-strand break repair,,29,1528,5,12491,2.468795840458389e-23,2.5910134563226657e-23,52.00740804381039,6,5,0,0
E,10209,EIF1,GO:0006412,biological_process,translation,,18,22,199,13814,1.0272145111888316e-22,1.0272145111888316e-22,50.63002126507906,5,4,0,0
M,2956,MSH6,GO:0006298,biological_process,mismatch repair,,8,2,12,14031,1.5033265697884624e-22,1.5033265697884624e-22,50.24919168006471,6,2,1,1
P,112476,PRRT2,GO:0016310,biological_process,phosphorylation,,58,184,709,13102,2.4642937162273993e-22,2.559074243774607e-22,49.71722647630463,5,8,0,0
P,5820,PVT1,GO:0006306,biological_process,DNA methylation,,15,28,87,13923,3.5926955687062836e-22,3.5926955687062836e-22,49.37796927032641,4,4,0,0
S,23451,SF3B1,GO:0008380,biological_process,RNA splicing,,14,209,5,13825,4.618748097259385e-22,4.855606974041917e-22,49.07673793154013,7,3,1,1
E,1964,EIF1AX,GO:0005694,cellular_component,chromosome,,65,146,1083,12759,7.386445556986401e-22,7.591624600236022e-22,48.62982643253891,5,6,0,0
S,23451,SF3B1,GO:0005694,cellular_component,chromosome,,67,156,1081,12749,8.0371271018335845e-22,8.671637136188869e-22,48.496814445198815,5,6,0,0
T,7204,TRIO,GO:0023052,biological_process,signaling,,57,39,2228,11729,9.420598860488685e-22,9.420598860488685e-22,48.413973386001146,1,6,0,0
H,84681,HINT2,GO:0006412,biological_process,translation,,15,10,202,13826,1.1858076078590955e-21,1.1858076078590953e-21,48.1838628848015,5,4,0,0
S,6392,SDHD,GO:0005488,molecular_function,binding,,20,2,980,13051,1.8675416627876096e-21,1.8675416627876096e-21,47.72966400570802,1,52,0,0
B,580,BARD1,GO:0016874,molecular_function,ligase activity,,8,15,3,14027,2.1426653216474744e-21,2.1426653216474744e-21,47.59223642139942,2,12,0,0
M,4292,MLH1,GO:0006298,biological_process,mismatch repair,,9,14,11,14019,2.3130985319137796e-21,2.3130985319137796e-21,47.51569897134846,6,2,1,1
A,54890,ALKBH5,GO:0070988,biological_process,demethylation,,12,44,22,13975,2.330506383814771e-21,2.330506383814771e-21,47.50820137680121,2,3,1,0
M,220972,MARCHF8,GO:0007049,biological_process,cell cycle,,27,34,576,13416,2.7205646657371666e-21,2.7205646657371666e-21,47.35344749641499,2,2,0,0
T,7157,TP53,GO:0010212,biological_process,response to ionizing radiation,,13,270,2,13768,6.897223653246636e-21,6.897223653246636e-21,46.4231679913386,4,3,1,0
V,7424,VEGFC,GO:0001946,biological_process,lymphangiogenesis,,9,24,7,14013,7.428778669131932e-21,7.428778669131932e-21,46.34892548597022,3,1,1,0
R,5915,RARB,GO:0032259,biological_process,methylation,,15,3,428,13607,1.7889440453519517e-20,1.7889440453519517e-20,45.470076332896596,2,1,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,44,196,436,13377,2.841348458731504e-20,2.841348458731504e-20,45.00742311098162,3,5,0,0
V,7422,VEGFA,GO:0023052,biological_process,signaling,,48,767,2237,11001,4.558361517520907e-20,4.878246536294304e-20,44.466916020918575,1,6,0,0
S,6774,STAT3,GO:0023052,biological_process,signaling,,58,47,2227,11721,5.700853566349267e-20,5.700853566349267e-20,44.311085947769264,1,6,0,0
V,7412,VCAM1,GO:0007155,biological_process,cell adhesion,,9,0,102,13942,8.6001648677893e-20,8.6001648677893e-20,43.89992048613203,2,7,0,1
G,2767,GNA11,GO:0008219,biological_process,cell death,,39,370,185,13459,1.0523600013493227e-19,1.0863070981670429e-19,43.666332806190276,2,4,0,0
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,17,519,7,13510,1.6134215077081902e-19,1.6940925830935996e-19,43.22196951861232,4,1,1,1
G,2776,GNAQ,GO:0048102,biological_process,autophagic cell death,,20,1115,3,12915,1.671087327783438e-19,1.6984822020093958e-19,43.21938173697537,4,1,0,0
P,5362,PLXNA2,GO:0043473,biological_process,pigmentation,,11,8,95,13939,1.8977329127098787e-19,1.8977329127098787e-19,43.108456796985855,1,4,0,0
M,84557,MAP1LC3A,GO:0006914,biological_process,autophagy,,11,5,125,13912,1.937860981825064e-19,1.937860981825064e-19,43.08753198879562,3,7,0,0
T,7157,TP53,GO:0007049,biological_process,cell cycle,,52,231,551,13219,2.4542430011841554e-19,2.4755842446727136e-19,42.84264034027001,2,2,1,0
T,7294,TXK,GO:0016301,molecular_function,kinase activity,,8,3,31,14011,2.680411966370519e-19,2.680411966370519e-19,42.76314626538266,4,133,1,0
P,5362,PLXNA2,GO:0035282,biological_process,segmentation,,7,12,3,14031,2.8133922548675404e-19,3.7511896731567207e-19,42.42704373104135,4,7,1,0
O,4948,OCA2,GO:0043473,biological_process,pigmentation,,10,5,96,13942,1.1236697196965057e-18,1.1236697196965057e-18,41.32993180928822,1,4,1,0
B,8314,BAP1,GO:0043657,cellular_component,host cell,,25,1532,7,12489,1.6907656455403103e-18,1.7922115842727288e-18,40.86308129472922,3,1,0,0
M,4313,MMP2,GO:0016477,biological_process,cell migration,,23,89,224,13717,1.7798995680600033e-18,1.8355214295618786e-18,40.83920307495208,3,34,0,0
A,382,ARF6,GO:0023052,biological_process,signaling,,55,47,2230,11721,2.322533511330559e-18,2.322533511330559e-18,40.60387305330051,1,6,0,0
H,8924,HERC2,GO:0043473,biological_process,pigmentation,,9,2,97,13945,3.035892772835911e-18,3.035892772835911e-18,40.3360261335484,1,4,0,0
I,3458,IFNG,GO:0009986,cellular_component,cell surface,,19,80,146,13808,3.519412100830003e-18,3.519412100830003e-18,40.18823771504133,2,1,0,0
G,10220,GDF11,GO:0032259,biological_process,methylation,,18,18,425,13592,3.618181589328702e-18,3.618181589328702e-18,40.16056009765166,2,1,0,0
M,406937,MIR145,GO:0001525,biological_process,angiogenesis,,18,16,462,13557,3.892063005589224e-18,3.892063005589224e-18,40.087592321213656,3,5,0,0
M,5609,MAP2K7,GO:0008219,biological_process,cell death,,39,415,185,13414,4.1095374370726724e-18,4.207383566526784e-18,40.00969070003264,2,4,0,0
M,4233,MET,GO:0040007,biological_process,growth,,99,164,2133,11657,5.5545849740484315e-18,5.554584974048432e-18,39.73190796573482,1,10,0,0
H,3014,H2AX,GO:0016310,biological_process,phosphorylation,,15,2,752,13284,1.2234786092596915e-17,1.2234786092596916e-17,38.94224846038789,5,8,0,0
L,3902,LAG3,GO:0046649,biological_process,lymphocyte activation,,7,20,4,14022,1.3597905647290799e-17,1.3597905647290799e-17,38.83661588953223,3,6,1,0
M,5595,MAPK3,GO:0023052,biological_process,signaling,,90,138,2195,11630,2.4224548975750054e-17,2.5499525237631634e-17,38.20787184003385,1,6,0,0
N,23636,NUP62,GO:0006914,biological_process,autophagy,,10,6,126,13911,3.927390539218884e-17,3.927390539218884e-17,37.77597136048481,3,7,0,0
B,673,BRAF,GO:0023052,biological_process,signaling,,89,137,2196,11631,4.290007315551561e-17,4.290007315551561e-17,37.68765814270353,1,6,0,0
P,23532,PRAME,GO:0010467,biological_process,gene expression,,29,46,803,13175,5.839864911858205e-17,5.839864911858205e-17,37.37923891585731,4,4,0,0
B,10678,B3GNT2,GO:0009986,cellular_component,cell surface,,12,15,153,13873,6.839209046506111e-17,6.839209046506111e-17,37.221274492426446,2,1,0,0
S,6714,SRC,GO:0016301,molecular_function,kinase activity,,11,65,28,13949,8.088925060220043e-17,8.088925060220043e-17,37.053450731311855,4,133,1,0
C,595,CCND1,GO:0051320,biological_process,S phase,,12,67,41,13933,9.24683435934451e-17,9.24683435934451e-17,36.9196653193712,3,2,0,0
Y,10413,YAP1,GO:0005634,cellular_component,nucleus,,39,497,172,13345,1.4228005188207717e-16,1.5322467125762158e-16,36.41462639001119,5,11,0,9
R,158158,RASEF,GO:0032259,biological_process,methylation,,13,5,430,13605,1.895420393418552e-16,1.895420393418552e-16,36.20192083048133,2,1,0,0
P,5820,PVT1,GO:0006277,biological_process,DNA amplification,,7,36,3,14007,1.7911554530150434e-16,1.9702709983165476e-16,36.16319039201847,6,1,0,0
A,10717,AP4B1,GO:0009986,cellular_component,cell surface,,11,12,154,13876,5.000033175069681e-16,5.000033175069681e-16,35.231916940478705,2,1,0,0
A,91056,AP5B1,GO:0009986,cellular_component,cell surface,,11,12,154,13876,5.000033175069681e-16,5.000033175069681e-16,35.231916940478705,2,1,0,0
A,214,ALCAM,GO:0048870,biological_process,cell motility,,11,43,52,13947,4.833798945669087e-16,5.043964117219917e-16,35.22316918378059,2,12,0,0
T,7078,TIMP3,GO:0032259,biological_process,methylation,,13,6,430,13604,5.831540553842933e-16,5.831540553842933e-16,35.07808027650695,2,1,0,0
E,1956,EGFR,GO:0001788,biological_process,antibody-dependent cellular cytotoxicity,,8,129,1,13915,5.925617770400727e-16,6.183253325635541e-16,35.01951692685343,4,1,0,0
R,5925,RB1,GO:0090601,biological_process,enucleation,,17,89,129,13818,6.582464622477012e-16,6.582464622477012e-16,34.95695225001212,5,2,0,0
B,664,BNIP3,GO:0006914,biological_process,autophagy,,10,10,126,13907,8.7690209129681e-16,8.7690209129681e-16,34.670136328235444,3,7,0,0
A,382,ARF6,GO:0005886,cellular_component,plasma membrane,,14,88,70,13881,9.36730410745894e-16,9.835669312831888e-16,34.55534598420218,3,3,0,3
M,4286,MITF,GO:0030318,biological_process,melanocyte differentiation,,9,48,19,13977,9.974250045218864e-16,9.974250045218864e-16,34.541354711391925,5,2,1,1
G,2776,GNAQ,GO:0000166,molecular_function,nucleotide binding,,17,1118,4,12914,1.0375556809819173e-15,1.0721408703479813e-15,34.46911893198877,3,11,0,0
M,56339,METTL3,GO:0070988,biological_process,demethylation,,12,144,22,13875,1.0140276757165565e-15,1.1189270904458555e-15,34.42640612369483,2,3,0,0
C,595,CCND1,GO:0007049,biological_process,cell cycle,,25,54,578,13396,1.1310041703712246e-15,1.2064044483959729e-15,34.35113198931505,2,2,1,0
A,50807,ASAP1,GO:0005694,cellular_component,chromosome,,17,4,1131,12901,1.2561633534743078e-15,1.2561633534743078e-15,34.3107142768229,5,6,0,0
F,2324,FLT4,GO:0001946,biological_process,lymphangiogenesis,,6,7,10,14030,1.280463818298603e-15,1.280463818298603e-15,34.291554024569194,3,1,1,1
K,10242,KCNMB2,GO:0009986,cellular_component,cell surface,,11,14,154,13874,1.6153890800565049e-15,1.6153890800565047e-15,34.059200550808114,2,1,0,0
V,7428,VHL,GO:0005694,cellular_component,chromosome,,19,8,1129,12897,2.196943059955711e-15,2.196943059955711e-15,33.75170951902399,5,6,0,0
P,11156,PTP4A3,GO:0016020,cellular_component,membrane,,18,54,263,13718,2.383168076713975e-15,2.383168076713975e-15,33.670345667718586,2,16,0,0
E,10209,EIF1,GO:0005840,cellular_component,ribosome,,7,33,7,14006,2.9411408471055693e-15,3.1862359176977e-15,33.37993613792268,5,3,0,0
R,5925,RB1,GO:0007049,biological_process,cell cycle,,28,78,575,13372,3.968751949777079e-15,4.149149765676037e-15,33.11587295739869,2,2,1,0
B,672,BRCA1,GO:0016874,molecular_function,ligase activity,,8,114,3,13928,4.1291451366584015e-15,4.187302110414153e-15,33.10671975609069,2,12,0,0
D,1808,DPYSL2,GO:0005874,cellular_component,microtubule,,9,45,25,13974,4.416563147182226e-15,4.416563147182226e-15,33.05341456979508,6,7,1,1
P,10891,PPARGC1A,GO:0006119,biological_process,oxidative phosphorylation,,7,16,18,14012,5.3977900398670285e-15,5.3977900398670285e-15,32.852786776983336,3,1,0,0
A,11047,ADRM1,GO:0005694,cellular_component,chromosome,,13,0,1135,12905,6.777080990826487e-15,6.777080990826487e-15,32.62522991799051,5,6,0,0
R,6091,ROBO1,GO:0007411,biological_process,axon guidance,,6,9,12,14026,8.637614974791428e-15,8.637614974791428e-15,32.38264989478637,4,19,0,0
T,7124,TNF,GO:0006954,biological_process,inflammatory response,,10,89,22,13932,1.0725950850149431e-14,1.0725950850149431e-14,32.16611027666985,4,5,1,3
Y,10413,YAP1,GO:0016311,biological_process,dephosphorylation,,16,520,17,13500,1.0303353034099207e-14,1.1387916511372808e-14,32.106223556802696,5,8,0,0
E,1964,EIF1AX,GO:0006306,biological_process,DNA methylation,,18,193,84,13758,1.0844288776298138e-14,1.1463962420658032e-14,32.099567982420716,4,4,0,0
P,142,PARP1,GO:0006281,biological_process,DNA repair,,12,60,73,13908,1.2282516745800952e-14,1.2282516745800952e-14,32.03059954646394,5,15,1,1
B,23476,BRD4,GO:0000785,cellular_component,chromatin,,10,14,138,13891,2.1346455414000466e-14,2.1346455414000466e-14,31.4778906917828,2,5,0,1
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,8,65,11,13969,2.578848298637085e-14,2.5788482986370852e-14,31.288848398524514,3,20,0,2
P,64065,PERP,GO:0051179,biological_process,localization,,18,57,291,13687,2.717850112400225e-14,2.717850112400225e-14,31.23635013399225,1,10,0,0
E,1950,EGF,GO:0040007,biological_process,growth,,28,12,2204,11809,2.8451532219573397e-14,2.8451532219573397e-14,31.190574379213043,1,10,0,0
G,2776,GNAQ,GO:0010467,biological_process,gene expression,,17,1118,815,12103,2.867983090918262e-14,3.0657750282229693e-14,31.11589090047264,4,4,0,0
F,2305,FOXM1,GO:0070988,biological_process,demethylation,,7,15,27,14004,4.171717708934069e-14,4.171717708934069e-14,30.807863430314242,2,3,0,0
S,140885,SIRPA,GO:0006909,biological_process,phagocytosis,,5,5,8,14035,7.089136391610036e-14,7.089136391610036e-14,30.277627775334636,3,1,1,0
M,27030,MLH3,GO:0006298,biological_process,mismatch repair,,5,2,15,14031,7.120900358058992e-14,7.120900358058992e-14,30.27315712970392,6,2,1,1
M,4436,MSH2,GO:0006298,biological_process,mismatch repair,,5,2,15,14031,7.120900358058992e-14,7.120900358058992e-14,30.27315712970392,6,2,1,1
P,142,PARP1,GO:0035825,biological_process,homologous recombination,,9,63,26,13955,9.206768836230261e-14,9.625258328786182e-14,29.971800582748553,6,2,0,0
T,7306,TYRP1,GO:0030318,biological_process,melanocyte differentiation,,6,8,22,14017,1.0473965173974833e-13,1.0473965173974833e-13,29.8872986310625,5,2,1,1
M,406928,MIR137,GO:0007049,biological_process,cell cycle,,12,5,591,13445,1.7795463855668647e-13,1.7795463855668647e-13,29.357247716664897,2,2,1,0
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,5,3,15,14030,1.897216982575888e-13,1.897216982575888e-13,29.29321814255201,6,2,1,1
D,1808,DPYSL2,GO:0016310,biological_process,phosphorylation,,21,33,746,13253,2.160423420051756e-13,2.2633007257685063e-13,29.11678196300083,5,8,0,0
B,672,BRCA1,GO:0035825,biological_process,homologous recombination,,10,112,25,13906,2.5561930440111954e-13,2.629227130982944e-13,28.966916272466566,6,2,0,0
Y,7528,YY1,GO:0010467,biological_process,gene expression,,16,13,816,13208,6.495133274617533e-13,6.495133274617533e-13,28.062553039438956,4,4,0,0
D,9787,DLGAP5,GO:0000776,cellular_component,kinetochore,,5,21,3,14024,8.040867240130318e-13,8.040867240130318e-13,27.849069265860955,3,1,0,0
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,27,93,576,13357,8.42256486520675e-13,8.723370753249848e-13,27.76760049142279,2,2,1,0
E,1978,EIF4EBP1,GO:0016310,biological_process,phosphorylation,,12,4,755,13282,9.56013276009722e-13,9.56013276009722e-13,27.67600459491625,5,8,0,0
C,999,CDH1,GO:0031012,cellular_component,extracellular matrix,,11,62,81,13899,1.3067176237636059e-12,1.3440524130139945e-12,27.335331876809715,3,8,0,0
A,51129,ANGPTL4,GO:0043276,biological_process,anoikis,,8,105,12,13928,1.5804772767396105e-12,1.6298671916377234e-12,27.14252258195222,5,1,0,0
M,4157,MC1R,GO:0043473,biological_process,pigmentation,,7,6,99,13941,1.8791074382705214e-12,1.8791074382705214e-12,27.00022421870155,1,4,1,1
V,7424,VEGFC,GO:0046903,biological_process,secretion,,12,21,286,13734,1.5810305140350354e-12,1.8972366168420425e-12,26.99062270062859,4,10,1,0
C,836,CASP3,GO:0005829,cellular_component,cytosol,,7,26,30,13990,1.953653673264144e-12,1.953653673264144e-12,26.96131981790209,2,1,0,3
N,4922,NTS,GO:0000785,cellular_component,chromatin,,9,16,139,13889,2.2076305150896955e-12,2.2076305150896955e-12,26.839101340696853,2,5,0,0
R,25780,RASGRP3,GO:0023052,biological_process,signaling,,41,42,2244,11726,2.2435311898778164e-12,2.492812433197574e-12,26.717609551603253,1,6,0,0
A,239,ALOX12,GO:0097707,biological_process,ferroptosis,,5,1,44,14003,2.500262342798856e-12,2.500262342798856e-12,26.714625452440366,4,1,0,0
G,2937,GSS,GO:0097707,biological_process,ferroptosis,,5,1,44,14003,2.500262342798856e-12,2.500262342798856e-12,26.714625452440366,4,1,0,0
C,842,CASP9,GO:0005829,cellular_component,cytosol,,6,11,31,14005,2.6369293488631026e-12,2.6369293488631026e-12,26.661406001156323,2,1,0,1
I,3558,IL2,GO:0001775,biological_process,cell activation,,7,30,28,13988,3.0637019652645756e-12,3.063701965264576e-12,26.511397138603485,2,14,1,0
G,10457,GPNMB,GO:0005874,cellular_component,microtubule,,5,3,29,14016,3.396521406033647e-12,3.396521406033647e-12,26.408269323919196,6,7,0,0
D,1810,DR1,GO:0009986,cellular_component,cell surface,,8,8,157,13880,3.6193845473761864e-12,3.6193845473761864e-12,26.344717119081942,2,1,0,0
H,9734,HDAC9,GO:0040007,biological_process,growth,,50,67,2182,11754,3.7670741661387126e-12,3.7670741661387126e-12,26.30472249902947,1,10,0,0
S,6513,SLC2A1,GO:0070085,biological_process,glycosylation,,6,31,12,14004,3.947910097228355e-12,3.947910097228355e-12,26.257834766341933,2,4,0,0
