Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
C,920,CD4,GO:0007613,biological_process,memory,,304,513,780,267132,0.0,0.0,721.7361523391895,3,4,0,0
T,7157,TP53,GO:0007049,biological_process,cell cycle,,1143,6009,9132,252445,0.0,0.0,721.7361523391895,2,2,1,0
R,5915,RARB,GO:0032259,biological_process,methylation,,281,109,9130,259209,3.580730611e-314,3.580730611e-314,721.7361523391895,2,1,0,0
T,7294,TXK,GO:0040007,biological_process,growth,,827,223,66445,201234,4.108809250073035e-293,4.108809250073035e-293,673.2442989809011,1,10,1,0
N,4790,NFKB1,GO:0023052,biological_process,signaling,,1440,1824,44375,221090,1.1034995831282928e-288,1.1034995831282928e-288,663.0460202133429,1,6,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,477,1546,7069,259637,4.276016685540859e-287,4.276016685540859e-287,659.3888997939982,3,5,0,1
C,1026,CDKN1A,GO:0007049,biological_process,cell cycle,,403,644,9872,257810,2.2587936480535168e-284,2.2587936480535168e-284,653.1193355235853,2,2,1,0
G,2720,GLB1,GO:0004565,molecular_function,beta-galactosidase activity,,80,58,0,268591,1.3450551171738037e-276,1.3450551171738037e-276,635.2170506748311,6,1,0,1
M,5595,MAPK3,GO:0023052,biological_process,signaling,,1216,1391,44599,221523,8.260970746813375e-271,8.299393866565995e-271,621.8843777173751,1,6,0,0
E,1977,EIF4E,GO:0006412,biological_process,translation,,179,279,1492,266779,6.269879571606151e-269,6.269879571606151e-269,617.5596328680183,5,4,0,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,148,787,206,267588,4.803278657240239e-267,4.8795211756091315e-267,613.2051727341114,6,2,1,7
D,1612,DAPK1,GO:0032259,biological_process,methylation,,236,106,9175,259212,1.721217746365839e-256,1.721217746365839e-256,588.9187517740853,2,1,0,0
X,7515,XRCC1,GO:0006281,biological_process,DNA repair,,143,39,2290,266257,5.958341012229976e-255,5.958341012229976e-255,585.3744066248047,5,15,1,0
N,4684,NCAM1,GO:0007155,biological_process,cell adhesion,,154,118,1817,266640,6.385775554590794e-253,6.385775554590794e-253,580.6999555802968,2,7,0,0
T,7040,TGFB1,GO:0023052,biological_process,signaling,,1719,2822,44096,220092,4.823871789621533e-249,4.823871789621533e-249,571.7701112740532,1,6,0,0
C,1012,CDH13,GO:0032259,biological_process,methylation,,209,62,9202,259256,8.120493130458577e-245,8.120493130458577e-245,562.0389569008596,2,1,0,0
M,5594,MAPK1,GO:0040007,biological_process,growth,,742,6667,66530,194790,5.4470138485177594e-241,5.479728646406755e-241,553.2219518289102,1,10,1,0
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,276,273,9999,258181,3.2493222234567446e-234,3.2493222234567446e-234,537.6264653326426,2,2,1,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,408,1469,7138,259714,1.4055520070287385e-230,1.4055520070287385e-230,529.25414127544,3,5,0,0
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,254,228,10021,258226,1.6937244215416593e-222,1.6937244215416593e-222,510.6469607408191,2,2,1,0
F,2191,FAP,GO:0072537,biological_process,fibroblast activation,,73,57,44,268555,2.4383792074945166e-221,2.4383792074945166e-221,507.97997199232043,3,1,0,0
F,2272,FHIT,GO:0032259,biological_process,methylation,,248,244,9163,259074,4.022956577857428e-220,4.022956577857428e-220,505.17670335925385,2,1,0,0
E,1956,EGFR,GO:0016049,biological_process,cell growth,,509,47684,7693,212843,5.6531408829993423e-219,5.724699628353764e-219,502.52134528429525,2,6,1,0
M,81631,MAP1LC3B,GO:0006914,biological_process,autophagy,,188,123,6266,262152,2.687461437136605e-218,2.687461437136605e-218,500.97495322832356,3,7,0,1
P,10630,PDPN,GO:0070527,biological_process,platelet aggregation,,82,225,34,268388,8.678819098583161e-218,8.678819098583161e-218,499.8026648018355,5,1,1,0
E,1956,EGFR,GO:0005488,molecular_function,binding,,2096,46097,18267,202269,3.0317566599651536e-217,3.0779255431118313e-217,498.536709334606,1,52,0,0
E,2068,ERCC2,GO:0006281,biological_process,DNA repair,,119,29,2314,266267,1.6088499135527333e-214,1.6088499135527333e-214,492.2776903163996,5,15,1,0
H,3082,HGF,GO:0040007,biological_process,growth,,1128,803,66144,200654,1.0214277155884766e-213,1.0214277155884766e-213,490.4294234379669,1,10,0,0
C,29126,CD274,GO:0006955,biological_process,immune response,,285,4426,1124,262894,1.5231015700314148e-206,1.5338276374260023e-206,473.90476282166287,2,9,0,1
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,106,246,364,268013,1.658299905246798e-206,1.658299905246798e-206,473.82673623267425,6,2,1,0
C,1499,CTNNB1,GO:0040007,biological_process,growth,,305,3945,66967,197512,3.9632911977037284e-205,3.9841506250600634e-205,470.6476199172767,1,10,1,0
S,6714,SRC,GO:0016310,biological_process,phosphorylation,,664,1780,18563,247722,2.0837641835704985e-202,2.0837641835704985e-202,464.38801282298505,5,8,0,0
G,2744,GLS,GO:0004359,molecular_function,glutaminase activity,,64,174,0,268491,3.715229782790146e-200,3.715229782790147e-200,459.2045780698496,5,1,0,2
P,5133,PDCD1,GO:0006955,biological_process,immune response,,217,2140,1192,265180,2.7612620212780746e-194,2.7900251673330546e-194,445.6754574245028,2,9,0,0
A,308,ANXA5,GO:0005488,molecular_function,binding,,382,468,19981,247898,1.824770939916356e-193,1.8247709399163558e-193,443.7974684810683,1,52,0,0
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,389,551,18838,248951,5.672373475020251e-190,5.672373475020251e-190,435.7555600364222,5,8,0,0
I,3458,IFNG,GO:0046903,biological_process,secretion,,187,665,2646,265231,9.64936720757678e-183,9.64936720757678e-183,419.1061796790539,4,10,1,0
E,2065,ERBB3,GO:0023052,biological_process,signaling,,776,840,45039,222074,3.044172193606361e-182,3.044172193606361e-182,417.95725791831495,1,6,0,0
C,1493,CTLA4,GO:0012501,biological_process,programmed cell death,,166,554,2116,265893,1.1366613917656982e-181,1.1366613917656981e-181,416.63980646998107,3,10,0,0
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,160,442,2273,265854,1.3046601016152394e-181,1.3046601016152394e-181,416.50195928360523,5,15,1,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,237,319,10038,258135,8.145608401345418e-180,8.145608401345418e-180,412.36783780336606,2,2,1,0
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,333,395,18894,249107,2.4970311377858788e-179,2.4970311377858788e-179,411.24762916463584,5,8,0,0
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,151,963,928,266687,2.9273469291684605e-178,2.9273469291684605e-178,408.7860500250357,3,8,1,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,162,1296,917,266354,5.942417077423374e-177,5.942417077423374e-177,405.775445493948,3,8,1,0
C,54205,CYCS,GO:0031966,cellular_component,mitochondrial membrane,,111,620,384,267614,1.2364262348668259e-176,1.2540894667934947e-176,405.02856658215586,4,2,0,0
T,7157,TP53,GO:0002039,molecular_function,p53 binding,,122,7030,13,261564,8.269181495017017e-176,8.285786277135525e-176,403.1404348168789,3,1,1,1
E,1950,EGF,GO:0040007,biological_process,growth,,1449,1511,65823,199946,3.525373488397511e-174,3.5253734883975105e-174,399.38981979615716,1,10,0,0
A,10533,ATG7,GO:0006914,biological_process,autophagy,,138,60,6316,262215,6.410085615253489e-174,6.41008561525349e-174,398.7919335536068,3,7,0,2
C,983,CDK1,GO:0007049,biological_process,cell cycle,,255,451,10020,258003,6.685319489550448e-172,6.685319489550447e-172,394.1447219935594,2,2,1,0
A,308,ANXA5,GO:0008219,biological_process,cell death,,217,633,4963,262916,9.665369533426847e-172,9.858676924095384e-172,393.7562840215623,2,4,0,0
C,54205,CYCS,GO:0001836,biological_process,release of cytochrome c from mitochondria,,66,665,0,267998,2.360603391701678e-171,2.4290266784176683e-171,392.85456026872953,7,1,0,0
N,4790,NFKB1,GO:0051059,molecular_function,NF-kappaB binding,,94,3170,7,265458,3.602501213938594e-171,3.6215620669223963e-171,392.45514545901835,6,1,0,0
E,1956,EGFR,GO:0001525,biological_process,angiogenesis,,529,47664,7017,213519,8.175485885286923e-171,8.321105226755137e-171,391.6232558162169,3,5,0,0
C,836,CASP3,GO:0008219,biological_process,cell death,,265,1195,4915,262354,6.334169714170223e-169,6.334169714170223e-169,387.29092197408244,2,4,0,0
H,3014,H2AX,GO:0016310,biological_process,phosphorylation,,245,173,18982,249329,9.57570683683e-166,9.57570683683e-166,379.96989608359064,5,8,0,0
A,317,APAF1,GO:0043293,cellular_component,apoptosome,,64,91,113,268461,1.4207179516372227e-165,1.4207179516372227e-165,379.57537800043235,2,1,0,1
C,10920,COPS8,GO:0008180,cellular_component,COP9 signalosome,,41,4,7,268677,9.205238842026225e-161,9.205238842026225e-161,368.4964272107047,3,1,1,2
D,10059,DNM1L,GO:0000266,biological_process,mitochondrial fission,,59,86,78,268506,4.875043994957411e-160,4.875043994957411e-160,366.82948575003155,6,1,1,3
Z,6935,ZEB1,GO:0070888,molecular_function,E-box binding,,69,525,31,268104,6.064634499297768e-160,6.064634499297768e-160,366.61114060239174,8,1,0,0
A,207,AKT1,GO:0005488,molecular_function,binding,,361,13944,20002,234422,2.8558405929491966e-158,2.883039074786808e-158,362.7495997209787,1,52,0,0
P,728378,POTEF,GO:0023052,biological_process,signaling,,440,274,45375,222640,1.4003892297964616e-156,1.4003892297964616e-156,358.86652428780747,1,6,0,0
C,842,CASP9,GO:0043293,cellular_component,apoptosome,,81,700,96,267852,2.217603652094259e-156,2.217603652094259e-156,358.4068473301911,2,1,0,1
E,1956,EGFR,GO:0008219,biological_process,cell death,,288,47905,4892,215644,4.715370916372106e-156,4.811602975889904e-156,357.63224421945114,2,4,0,0
E,1978,EIF4EBP1,GO:0016310,biological_process,phosphorylation,,246,209,18981,249293,7.174279362874893e-155,7.174279362874893e-155,354.93018709470556,5,8,0,0
E,1956,EGFR,GO:0005737,cellular_component,cytoplasm,,107,48086,3226,217310,2.018247917963954e-154,2.064703752392792e-154,353.8731175662726,2,5,0,3
S,6317,SERPINB3,GO:0010467,biological_process,gene expression,,388,1795,9034,257512,1.929237646531588e-153,1.929237646531588e-153,351.63839430500303,4,4,0,0
P,142,PARP1,GO:0006281,biological_process,DNA repair,,171,905,2262,265391,6.545768860821466e-153,6.545768860821466e-153,350.416700362621,5,15,1,1
T,7082,TJP1,GO:0070160,cellular_component,tight junction,,63,114,146,268406,2.534646947151098e-152,2.534646947151098e-152,349.06287977909176,5,3,1,1
M,4292,MLH1,GO:0006298,biological_process,mismatch repair,,73,194,258,268204,3.6359717211672274e-150,3.6359717211672274e-150,344.0968875502786,6,2,1,1
I,3569,IL6,GO:0046903,biological_process,secretion,,213,1580,2620,264316,9.228752709863089e-150,9.228752709863089e-150,343.1654400440829,4,10,1,0
G,2746,GLUD1,GO:0043276,biological_process,anoikis,,62,25,455,268187,3.833713716425966e-149,3.8337137164259656e-149,341.7413448839627,5,1,0,0
N,4780,NFE2L2,GO:0098754,biological_process,detoxification,,100,1533,165,266931,4.0146361416436575e-149,4.0146361416436575e-149,341.695232137567,1,7,1,0
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,70,395,100,268164,1.1112711403197261e-147,1.1112711403197261e-147,338.3745041385499,4,2,0,1
U,8408,ULK1,GO:0006914,biological_process,autophagy,,115,46,6339,262229,3.362366442309233e-147,3.362366442309233e-147,337.2673636457449,3,7,0,1
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,202,301,10073,258153,3.7256260291278385e-147,3.7256260291278385e-147,337.16477377090314,2,2,0,0
A,51761,ATP8A2,GO:0005524,molecular_function,ATP binding,,78,304,282,268065,3.4139024391109243e-146,3.4139024391109243e-146,334.9495675298771,5,1,0,0
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,506,433,45309,222481,2.1622234257515815e-145,2.1622234257515815e-145,333.10370142809825,1,6,0,0
N,23636,NUP62,GO:0006914,biological_process,autophagy,,119,64,6335,262211,2.4712409213223382e-144,2.4712409213223382e-144,330.6675329693655,3,7,0,0
E,1956,EGFR,GO:0006914,biological_process,autophagy,,457,47736,5997,214539,9.054362099181694e-144,9.286525229929943e-144,329.3436889416615,3,7,0,0
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,110,2747,152,265720,2.748055136207969e-143,2.748055136207969e-143,328.25877485986746,3,20,0,2
X,7514,XPO1,GO:0051168,biological_process,nuclear export,,52,55,110,268512,4.3193127876079156e-141,4.3193127876079156e-141,323.2014017995011,6,4,1,0
N,4790,NFKB1,GO:0040007,biological_process,growth,,261,3003,67011,198454,5.677305675360948e-141,5.737702544247766e-141,322.9174392355672,1,10,0,0
E,1956,EGFR,GO:0070849,biological_process,response to epidermal growth factor,,216,47977,15,220521,3.025719711726284e-140,3.1112799092301117e-140,321.226878831261,3,1,1,0
G,2879,GPX4,GO:0097707,biological_process,ferroptosis,,54,21,304,268350,1.6303425912747502e-139,1.6303425912747502e-139,319.57053775474196,4,1,0,0
E,2048,EPHB2,GO:0016310,biological_process,phosphorylation,,307,502,18920,249000,1.4567517289994405e-137,1.4567517289994405e-137,315.0779486262557,5,8,0,0
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,84,1401,102,267142,3.03052403937795e-137,3.03052403937795e-137,314.3454221853274,4,1,1,1
K,3791,KDR,GO:0040007,biological_process,growth,,1027,996,66245,200461,9.056925824183449e-137,9.135002770943652e-137,313.2420442470217,1,10,0,0
M,4436,MSH2,GO:0006298,biological_process,mismatch repair,,61,95,270,268303,1.1880163914458716e-136,1.1880163914458716e-136,312.97928762883157,6,2,1,1
S,57167,SALL4,GO:0006119,biological_process,oxidative phosphorylation,,54,57,182,268436,2.273781406487806e-136,2.273781406487806e-136,312.3301283837965,3,1,0,0
F,2244,FGB,GO:0050817,biological_process,coagulation,,56,61,224,268388,2.865489701900846e-136,2.865489701900846e-136,312.0988333860098,2,2,1,0
C,891,CCNB1,GO:0000279,biological_process,M phase,,94,462,655,267518,1.2527362524624565e-135,1.2668119406923718e-135,310.612484092688,3,2,0,0
C,3576,CXCL8,GO:0001525,biological_process,angiogenesis,,223,721,7323,260462,3.8113442572208626e-134,3.8113442572208626e-134,307.2084205108735,3,5,0,1
P,5111,PCNA,GO:0007049,biological_process,cell cycle,,212,429,10063,258025,4.942207305815377e-134,4.942207305815377e-134,306.94859040675846,2,2,1,0
C,999,CDH1,GO:0016342,cellular_component,catenin complex,,77,2780,20,265852,8.906480339351267e-133,8.960459008074607e-133,304.0509959139536,4,1,1,1
C,961,CD47,GO:0006909,biological_process,phagocytosis,,53,106,124,268446,2.3625251814766272e-130,2.3625251814766272e-130,298.4763310500709,3,1,1,0
B,25855,BRMS1,GO:0032259,biological_process,methylation,,131,89,9280,259229,6.1577424052792765e-130,6.1577424052792765e-130,297.5183518715048,2,1,0,0
A,207,AKT1,GO:0010467,biological_process,gene expression,,78,14227,9344,245080,6.5681925654106645e-130,6.651863808282137e-130,297.4411650019049,4,4,0,0
D,9940,DLEC1,GO:0032259,biological_process,methylation,,127,77,9284,259241,1.2176480075524234e-129,1.2176480075524232e-129,296.83655586086775,2,1,0,0
Z,22882,ZHX2,GO:0023052,biological_process,signaling,,485,458,45330,222456,6.320438115777168e-129,6.320438115777168e-129,295.1896884683592,1,6,0,0
C,890,CCNA2,GO:0007049,biological_process,cell cycle,,162,195,10113,258259,1.0648667820685162e-128,1.064866782068516e-128,294.66804219916014,2,2,1,0
G,2735,GLI1,GO:0023052,biological_process,signaling,,352,212,45463,222702,5.300746259238506e-128,5.300746259238506e-128,293.06304428896175,1,6,0,0
C,925,CD8A,GO:0006955,biological_process,immune response,,152,1701,1257,265619,1.2764214644379836e-127,1.2873310496041202e-127,292.1757356889071,2,9,0,1
C,983,CDK1,GO:0000279,biological_process,M phase,,95,611,654,267369,4.969943746144429e-127,5.0163918185383015e-127,290.8155958962202,3,2,0,0
C,29126,CD274,GO:0040007,biological_process,growth,,531,4180,66741,197277,8.223663817178907e-126,8.340311530897757e-126,288.00462114775206,1,10,0,0
B,596,BCL2,GO:0008219,biological_process,cell death,,273,2072,4907,261477,7.311066122461885e-124,7.3110661224618845e-124,283.5311624237482,2,4,0,0
A,472,ATM,GO:0016310,biological_process,phosphorylation,,316,630,18911,248872,1.608357620952835e-123,1.608357620952835e-123,282.74275289114826,5,8,0,0
I,3480,IGF1R,GO:0023052,biological_process,signaling,,890,1514,44925,221400,4.083973805861671e-122,4.0839738058616716e-122,279.50831085883556,1,6,0,0
C,54205,CYCS,GO:0043293,cellular_component,apoptosome,,66,665,111,267887,6.570964368495332e-122,6.860859855340714e-122,278.9895485680465,2,1,0,0
C,834,CASP1,GO:0070269,biological_process,pyroptosis,,49,86,137,268457,2.47073817456622e-121,2.47073817456622e-121,277.70827929018856,4,1,0,2
P,5133,PDCD1,GO:0040007,biological_process,growth,,159,2198,67113,199259,2.137143289757288e-120,2.1821357800679675e-120,275.5299070464651,1,10,0,0
A,238,ALK,GO:0040007,biological_process,growth,,1760,2511,65512,198946,3.778690602091521e-120,3.8101796904422846e-120,274.9725348084133,1,10,0,0
E,2064,ERBB2,GO:0040007,biological_process,growth,,1363,1718,65909,199739,6.046254853037233e-120,6.046254853037233e-120,274.51077211147833,1,10,1,0
B,672,BRCA1,GO:0035825,biological_process,homologous recombination,,78,524,392,267735,1.448258330257059e-119,1.457849445026973e-119,273.6306636993352,6,2,0,0
B,581,BAX,GO:0031966,cellular_component,mitochondrial membrane,,88,867,407,267367,2.4312864180876524e-119,2.4312864180876524e-119,273.119205558857,4,2,0,0
S,6343,SCT,GO:0032259,biological_process,methylation,,91,11,9320,259307,2.717968949004968e-119,2.717968949004968e-119,273.0077411748349,2,1,0,0
M,4318,MMP9,GO:0046903,biological_process,secretion,,171,1287,2662,264609,3.3343277568490054e-119,3.3614361125957454e-119,272.79525776916887,4,10,1,0
J,3725,JUN,GO:0007258,biological_process,JUN phosphorylation,,49,781,5,267894,7.353024773045029e-118,7.353024773045029e-118,269.7099292109818,7,1,0,0
P,5289,PIK3C3,GO:0006914,biological_process,autophagy,,85,23,6369,262252,1.352593626979069e-115,1.3525936269790688e-115,264.4952617398495,3,7,0,1
I,3630,INS,GO:0040007,biological_process,growth,,510,303,66762,201154,4.439593266283993e-114,4.439593266283993e-114,261.004137835766,1,10,1,0
M,5599,MAPK8,GO:0023052,biological_process,signaling,,645,920,45170,221994,9.42574946042373e-113,9.42574946042373e-113,257.94867025980716,1,6,0,0
M,1432,MAPK14,GO:0016310,biological_process,phosphorylation,,321,735,18906,248767,1.2087738350453933e-112,1.2087738350453933e-112,257.69992392898695,5,8,0,0
L,3902,LAG3,GO:0046649,biological_process,lymphocyte activation,,41,82,60,268546,2.1320778393852383e-112,2.1320778393852383e-112,257.1324333996654,3,6,1,0
C,1499,CTNNB1,GO:0016055,biological_process,Wnt signaling pathway,,121,4129,306,264173,3.052746707431051e-112,3.0850509053932845e-112,256.762962257174,5,17,0,0
T,7039,TGFA,GO:0023052,biological_process,signaling,,501,574,45314,222340,8.642352294251868e-112,8.642352294251868e-112,255.73285561329303,1,6,0,0
E,1956,EGFR,GO:0046903,biological_process,secretion,,117,48076,2716,217820,2.1310681979340506e-111,2.196977523643351e-111,254.79986275946533,4,10,1,0
T,7157,TP53,GO:0040007,biological_process,growth,,1029,6123,66243,195334,3.5250460650300996e-110,3.539231361066438e-110,252.02045065541765,1,10,1,0
C,1499,CTNNB1,GO:0016342,cellular_component,catenin complex,,73,4177,24,264455,4.421841162130801e-110,4.492402457271186e-110,251.78197260225437,4,1,1,4
C,1493,CTLA4,GO:0001775,biological_process,cell activation,,73,647,325,267684,2.259220845050697e-109,2.289750856470301e-109,250.15333212100475,2,14,1,0
E,2048,EPHB2,GO:0023052,biological_process,signaling,,414,395,45401,222519,2.5010843139111824e-109,2.5407840649256454e-109,250.04930241597594,1,6,0,0
C,841,CASP8,GO:0008219,biological_process,cell death,,148,505,5032,263044,3.1983516082922813e-109,3.1983516082922813e-109,249.8191395816751,2,4,0,0
S,6469,SHH,GO:0023052,biological_process,signaling,,305,190,45510,222724,5.562434841627234e-109,5.562434841627234e-109,249.265739202792,1,6,0,0
V,7422,VEGFA,GO:0016310,biological_process,phosphorylation,,146,7897,19081,241605,7.026425700083786e-109,7.124926994944774e-109,249.0181756565723,5,8,0,0
S,6474,SHOX2,GO:0032259,biological_process,methylation,,116,98,9295,259220,1.5350207112849837e-108,1.5350207112849837e-108,248.250646169715,2,1,0,0
M,5599,MAPK8,GO:0016310,biological_process,phosphorylation,,393,1172,18834,248330,4.140923403582337e-108,4.170930094912644e-108,247.25105098807336,5,8,0,0
F,2324,FLT4,GO:0001946,biological_process,lymphangiogenesis,,62,253,404,268010,2.6242761363017956e-107,2.6242761363017956e-107,245.41179984994673,3,1,1,1
P,5747,PTK2,GO:0016310,biological_process,phosphorylation,,426,1380,18801,248122,2.6554945588050625e-107,2.6767385152755032e-107,245.3920058688639,5,8,0,0
F,54914,FOCAD,GO:0097707,biological_process,ferroptosis,,41,14,317,268357,5.080757258132206e-107,5.080757258132207e-107,244.75114463332037,4,1,0,0
D,1786,DNMT1,GO:0006306,biological_process,DNA methylation,,93,385,1580,266671,5.2038733979524504e-107,5.2038733979524504e-107,244.72720171784243,4,4,1,1
N,4792,NFKBIA,GO:0016310,biological_process,phosphorylation,,175,162,19052,249340,1.1570521119525152e-106,1.1570521119525152e-106,243.92814436959034,5,8,0,0
M,4292,MLH1,GO:0032259,biological_process,methylation,,125,142,9286,259176,2.3441945463706396e-106,2.3763068004305114e-106,243.208472339444,2,1,0,0
R,10856,RUVBL2,GO:0016887,molecular_function,ATPase,,51,41,669,267968,2.3956659444934466e-106,2.3956659444934466e-106,243.2003586090005,1,16,0,2
G,2597,GAPDH,GO:0010467,biological_process,gene expression,,214,739,9208,258568,2.2030780759573193e-105,2.2030780759573193e-105,240.98157925643937,4,4,0,0
