Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,113,39,592,155150,2.2135934971780562e-233,2.2135934971780562e-233,535.7077094557944,6,2,1,1
D,1769,DNAH8,GO:0016887,molecular_function,ATPase,,91,2,353,155448,4.963405670442579e-233,4.963405670442579e-233,534.900234535391,1,16,0,0
E,1950,EGF,GO:0040007,biological_process,growth,,745,544,26614,127991,2.4372706689564562e-232,2.4372706689564566e-232,533.3088627396857,1,10,0,0
D,1612,DAPK1,GO:0032259,biological_process,methylation,,231,45,10030,145588,6.316737535778986e-224,6.316737535778987e-224,513.9358579684844,2,1,0,0
A,174,AFP,GO:0060417,cellular_component,yolk,,86,219,18,155571,1.3028219402824769e-219,1.3028219402824769e-219,504.00160273055013,2,1,0,0
H,3082,HGF,GO:0040007,biological_process,growth,,664,447,26695,128088,1.6974279173105291e-218,1.6974279173105291e-218,501.434436157182,1,10,0,0
T,7040,TGFB1,GO:0040007,biological_process,growth,,1146,1472,26213,127063,3.325819613909667e-217,3.325819613909667e-217,498.4592490355524,1,10,1,0
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,249,209,7010,148426,1.1965816554774578e-202,1.1965816554774578e-202,464.9427199134796,2,2,1,0
A,207,AKT1,GO:0032259,biological_process,methylation,,22,7948,10239,137685,1.4492585419962295e-202,1.4620838388280545e-202,464.7423260798142,2,1,0,0
S,8878,SQSTM1,GO:0006914,biological_process,autophagy,,157,75,3328,152334,6.195251729325635e-200,6.195251729325635e-200,458.6932354502799,3,7,0,1
T,7157,TP53,GO:0007049,biological_process,cell cycle,,642,2914,6617,145721,5.174012389683265e-196,5.174012389683265e-196,449.6630297484676,2,2,1,0
K,3815,KIT,GO:0005819,cellular_component,spindle,,128,419,416,154931,6.337576583813804e-195,6.337576583813803e-195,447.1575966807636,5,2,0,0
E,4072,EPCAM,GO:0007155,biological_process,cell adhesion,,144,189,1470,154091,1.3563564376953632e-192,1.3563564376953632e-192,441.79153584022276,2,7,0,0
C,999,CDH1,GO:0016342,cellular_component,catenin complex,,153,3696,73,151972,3.1840168264211736e-188,3.203431563167644e-188,431.721774884156,4,1,1,1
R,864,RUNX3,GO:0032259,biological_process,methylation,,363,527,9898,145106,1.4266802421689368e-187,1.4266802421689368e-187,430.22806215346725,2,1,0,0
M,81631,MAP1LC3B,GO:0006914,biological_process,autophagy,,154,104,3331,152305,4.245861569051046e-183,4.245861569051046e-183,419.9271272578336,3,7,0,1
M,5595,MAPK3,GO:0023052,biological_process,signaling,,755,860,25153,129126,2.2377986334336454e-176,2.2623898272076418e-176,404.4385546667026,1,6,0,0
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,219,191,7040,148444,5.086475983577197e-176,5.086475983577197e-176,403.6283911173124,2,2,1,0
S,6279,S100A8,GO:0043657,cellular_component,host cell,,113,1923,45,153813,2.214990007331222e-175,2.2324308735306805e-175,402.14930020437293,3,1,0,0
R,11186,RASSF1,GO:0032259,biological_process,methylation,,216,101,10045,145532,5.851289826866121e-175,5.851289826866121e-175,401.1857291537921,2,1,0,0
C,999,CDH1,GO:0007155,biological_process,cell adhesion,,305,3544,1309,150736,3.4585946397216137e-171,3.501031383767278e-171,392.48899329582,2,7,0,0
S,6279,S100A8,GO:0046903,biological_process,secretion,,283,1753,2292,151566,2.2630625771697644e-168,2.2989842053788083e-168,386.0018282474559,4,10,1,0
C,54205,CYCS,GO:0031966,cellular_component,mitochondrial membrane,,96,287,261,155250,3.5989332699663385e-168,3.598933269966338e-168,385.5536581353455,4,2,0,0
S,6774,STAT3,GO:0016310,biological_process,phosphorylation,,560,2180,7809,145345,4.414588407935924e-168,4.451072609654403e-168,385.3411505199886,5,8,0,0
G,2720,GLB1,GO:0004565,molecular_function,beta-galactosidase activity,,47,24,0,155823,1.1939542167105924e-166,1.1939542167105924e-166,382.05185476723983,6,1,0,1
F,2191,FAP,GO:0072537,biological_process,fibroblast activation,,60,76,32,155726,2.9570538581420877e-166,2.9570538581420877e-166,381.14493198252893,3,1,0,0
A,8289,ARID1A,GO:0006338,biological_process,chromatin remodeling,,83,236,141,155434,3.2164257745293833e-166,3.2164257745293833e-166,381.06085470188043,5,6,1,1
C,999,CDH1,GO:0032259,biological_process,methylation,,749,3100,9512,142533,4.490634340312729e-161,4.5737942355037056e-161,369.1958568631318,2,1,0,0
C,1026,CDKN1A,GO:0007049,biological_process,cell cycle,,263,474,6996,148161,2.015194002501638e-155,2.015194002501638e-155,356.19997394415583,2,2,1,0
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,284,497,8085,147028,3.872842041821981e-154,3.872842041821981e-154,353.24411570583294,5,8,0,0
K,3791,KDR,GO:0040007,biological_process,growth,,531,461,26828,128074,7.5409848822730014e-146,7.540984882273001e-146,334.1570707826499,1,10,0,0
E,2064,ERBB2,GO:0032259,biological_process,methylation,,9,5401,10252,140232,1.3914763297287235e-145,1.3975000367838262e-145,333.54015353176834,2,1,0,0
A,308,ANXA5,GO:0005488,molecular_function,binding,,259,231,12683,142721,1.760513321488713e-144,1.7605133214887132e-144,331.0066479646802,1,52,0,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,254,738,5133,149769,1.1496896649765373e-141,1.1611865616263027e-141,324.51505573189206,3,5,0,1
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,186,196,7073,148439,7.523243773890291e-140,7.523243773890291e-140,320.34391562129963,2,2,1,0
S,6469,SHH,GO:0023052,biological_process,signaling,,323,158,25585,129828,1.1806999626788625e-134,1.1806999626788627e-134,308.3802950098805,1,6,0,0
U,8408,ULK1,GO:0006914,biological_process,autophagy,,100,35,3385,152374,2.7753744910450764e-134,2.7753744910450764e-134,307.52561677138095,3,7,0,1
P,27250,PDCD4,GO:0012501,biological_process,programmed cell death,,73,104,448,155269,5.163431874207933e-133,5.163431874207933e-133,304.60221591788945,3,10,0,0
C,3576,CXCL8,GO:0046903,biological_process,secretion,,179,756,2396,152563,1.090986437523305e-130,1.090986437523305e-130,299.2489798136866,4,10,0,0
C,960,CD44,GO:0009986,cellular_component,cell surface,,143,966,1051,153734,2.9378931231913944e-126,2.9378931231913944e-126,289.04802901756227,2,1,1,2
C,54205,CYCS,GO:0005829,cellular_component,cytosol,,77,306,281,155230,8.30427799485159e-126,8.47375305597101e-126,287.98874820684705,2,1,0,1
X,7514,XPO1,GO:0051168,biological_process,nuclear export,,51,68,93,155682,9.86591839795213e-126,9.86591839795213e-126,287.8366354855091,6,4,1,0
A,9140,ATG12,GO:0006914,biological_process,autophagy,,94,34,3391,152375,1.152808781959613e-125,1.152808781959613e-125,287.68093524064295,3,7,0,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,65,372,85,155372,1.6980852818329986e-125,1.7358205103181765e-125,287.2716564060368,6,2,1,7
I,3630,INS,GO:0030073,biological_process,insulin secretion,,56,511,13,155314,5.693530338099041e-125,5.693530338099041e-125,286.08380612245145,5,1,0,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,172,205,7087,148430,2.566035874719767e-123,2.566035874719767e-123,282.275604191377,2,2,1,0
V,7422,VEGFA,GO:0032259,biological_process,methylation,,9,4636,10252,140997,9.553823649130595e-123,9.690306844118175e-123,280.94684034680665,2,1,0,0
G,2520,GAST,GO:0001696,biological_process,gastric acid secretion,,83,1049,117,154645,3.1487790398507304e-122,3.1487790398507304e-122,279.7683665739714,4,3,0,0
C,1499,CTNNB1,GO:0005634,cellular_component,nucleus,,360,4957,2103,148474,1.740521386512952e-120,1.7486546640200222e-120,275.7513644304173,5,11,0,12
C,983,CDK1,GO:0007049,biological_process,cell cycle,,173,224,7086,148411,7.90930180412611e-120,7.90930180412611e-120,274.24217164889524,2,2,1,0
A,207,AKT1,GO:0005488,molecular_function,binding,,182,7788,12760,135164,3.5176841082204315e-119,3.564586562996704e-119,272.73657799025926,1,52,0,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,125,1037,791,153941,7.762227465134848e-115,7.762227465134849e-115,262.7480163568334,3,8,1,0
C,947,CD34,GO:0005819,cellular_component,spindle,,71,174,473,155176,1.0993013346947056e-114,1.0993013346947056e-114,262.4000257735878,5,2,0,0
G,2520,GAST,GO:0046717,biological_process,acid secretion,,71,1061,63,154699,1.1312534194063461e-114,1.1447207220183263e-114,262.3595399049671,5,8,0,0
C,1401,CRP,GO:0006954,biological_process,inflammatory response,,60,80,390,155364,1.2810069831314852e-114,1.2810069831314852e-114,262.2470541271088,4,5,1,1
C,55743,CHFR,GO:0032259,biological_process,methylation,,126,37,10135,145596,3.2843309996869335e-114,3.2843309996869335e-114,261.30553762318806,2,1,0,0
C,891,CCNB1,GO:0000279,biological_process,M phase,,79,298,483,155034,7.265856256438615e-114,7.379385260445469e-114,260.4960102642209,3,2,0,0
T,7040,TGFB1,GO:0023052,biological_process,signaling,,907,1711,25001,128275,6.659666071998767e-113,6.70155076427549e-113,258.2897765513578,1,6,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,242,935,5145,149572,3.604638989830951e-112,3.604638989830951e-112,256.60730879112776,3,5,0,0
I,3479,IGF1,GO:0040007,biological_process,growth,,340,230,27019,128305,5.858958364587982e-112,5.858958364587982e-112,256.1215585810275,1,10,1,0
C,1499,CTNNB1,GO:0040007,biological_process,growth,,379,4938,26980,123597,6.208492586245297e-112,6.266788291280464e-112,256.0542664261706,1,10,1,0
D,9940,DLEC1,GO:0032259,biological_process,methylation,,113,20,10148,145613,1.2063307108213122e-111,1.2063307108213124e-111,255.399362040381,2,1,0,0
N,23636,NUP62,GO:0006914,biological_process,autophagy,,90,53,3395,152356,1.709680507836678e-110,1.709680507836678e-110,252.74805371380918,3,7,0,0
X,7515,XRCC1,GO:0006281,biological_process,DNA repair,,62,52,790,154990,4.335646626369487e-109,4.335646626369487e-109,249.51490437314325,5,15,1,0
D,1786,DNMT1,GO:0006306,biological_process,DNA methylation,,105,293,1771,153725,1.3185492518561194e-106,1.3185492518561194e-106,243.79748777679484,4,4,1,1
B,596,BCL2,GO:0031966,cellular_component,mitochondrial membrane,,90,1157,267,154380,1.6916161462394992e-105,1.6916161462394992e-105,241.24575039285293,4,2,0,0
E,2068,ERCC2,GO:0006281,biological_process,DNA repair,,53,19,799,155023,2.5658012168031175e-104,2.5658012168031175e-104,238.5265788763085,5,15,1,0
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,74,1214,107,154499,3.444157255601301e-104,3.444157255601301e-104,238.232170425114,4,1,1,1
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,109,835,807,154143,2.2919254963760748e-103,2.2919254963760748e-103,236.33687228600667,3,8,1,0
G,2520,GAST,GO:0046903,biological_process,secretion,,167,965,2408,152354,5.642658535655794e-103,5.778626211213766e-103,235.4120986036735,4,10,0,0
B,581,BAX,GO:0031966,cellular_component,mitochondrial membrane,,77,652,280,154885,6.721661295895859e-103,6.721661295895859e-103,235.2609292377535,4,2,0,0
M,5599,MAPK8,GO:0023052,biological_process,signaling,,451,529,25457,129457,1.1996819304804547e-102,1.1996819304804547e-102,234.68162302166573,1,6,0,0
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,46,182,64,155602,6.388044255260864e-102,6.388044255260865e-102,233.00925132718962,4,2,0,1
M,407041,MIR34B,GO:0032259,biological_process,methylation,,106,24,10155,145609,6.141182966702141e-101,6.141182966702141e-101,230.74607700321053,2,1,0,0
C,847,CAT,GO:0004096,molecular_function,catalase activity,,33,102,2,155757,7.227186671016695e-101,7.227186671016695e-101,230.58324455076252,3,1,0,3
N,4853,NOTCH2,GO:0007219,biological_process,Notch signaling pathway,,50,242,90,155512,1.291175075400813e-100,1.291175075400813e-100,230.00295658449537,4,8,1,2
N,4851,NOTCH1,GO:0007219,biological_process,Notch signaling pathway,,57,527,83,155227,1.8915874133733893e-100,1.8915874133733893e-100,229.62109292159695,4,8,1,1
G,2688,GH1,GO:0040007,biological_process,growth,,163,22,27196,128513,1.2131650319651737e-97,1.2131650319651737e-97,223.1575213469818,1,10,1,0
A,328,APEX1,GO:0006281,biological_process,DNA repair,,65,126,787,154916,3.6719331009605174e-97,3.671933100960518e-97,222.05003576652283,5,15,1,2
S,6423,SFRP2,GO:0032259,biological_process,methylation,,110,37,10151,145596,4.043268902498464e-97,4.043268902498464e-97,221.95370052134024,2,1,0,0
V,2277,VEGFD,GO:0001946,biological_process,lymphangiogenesis,,57,142,413,155282,1.5194139627481216e-95,1.5194139627481216e-95,218.3272591247436,3,1,0,0
S,55959,SULF2,GO:0032259,biological_process,methylation,,90,9,10171,145624,2.9581207094349868e-95,2.958120709434987e-95,217.661029663191,2,1,0,0
M,5594,MAPK1,GO:0032259,biological_process,methylation,,12,3838,10249,141795,3.720892250488612e-95,3.768292151768722e-95,217.41896194575543,2,1,0,0
C,1499,CTNNB1,GO:0016342,cellular_component,catenin complex,,108,5209,118,150459,1.0518017198363077e-94,1.066685706437765e-94,216.37844237067662,4,1,1,4
Z,6935,ZEB1,GO:0070888,molecular_function,E-box binding,,41,320,19,155514,1.6694484359283326e-94,1.6694484359283326e-94,215.93050544745262,8,1,0,0
A,207,AKT1,GO:0040007,biological_process,growth,,765,7205,26594,121330,1.3040722796643962e-93,1.3273592846584034e-93,213.85722218018805,1,10,1,0
N,4854,NOTCH3,GO:0007219,biological_process,Notch signaling pathway,,45,187,95,155567,5.97764419632077e-93,5.97764419632077e-93,212.3523871052048,4,8,1,1
C,246100,CTAG1A,GO:0006959,biological_process,humoral immune response,,30,29,31,155804,5.973280916569935e-90,5.973280916569935e-90,205.44536202575173,3,4,0,0
D,29980,DONSON,GO:0016589,cellular_component,NURF complex,,26,22,6,155840,9.712907486910788e-90,9.712907486910788e-90,204.95920269975613,5,1,0,0
P,9260,PDLIM7,GO:0016020,cellular_component,membrane,,89,99,3847,151859,3.577762791867555e-89,3.577762791867555e-89,203.65533558987315,2,16,0,0
E,1956,EGFR,GO:0032259,biological_process,methylation,,45,4820,10216,140813,4.418171015191682e-88,4.435163980634727e-88,201.137923594185,2,1,0,0
E,2073,ERCC5,GO:0006281,biological_process,DNA repair,,45,18,807,155024,1.1348534967454136e-87,1.1348534967454136e-87,200.1983995256372,5,15,1,0
C,54205,CYCS,GO:0001836,biological_process,release of cytochrome c from mitochondria,,33,350,0,155511,1.8503516184677982e-87,1.9274496025706231e-87,199.66870541089472,7,1,0,0
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,161,344,7098,148291,5.652140333815462e-87,5.652140333815462e-87,198.59286879691354,2,2,0,0
P,5111,PCNA,GO:0007049,biological_process,cell cycle,,149,281,7110,148354,2.2151753601241403e-86,2.2151753601241403e-86,197.22698642776828,2,2,1,0
J,3717,JAK2,GO:0023052,biological_process,signaling,,264,200,25644,129786,3.159716389561897e-86,3.159716389561897e-86,196.87183572405553,1,6,0,0
K,2648,KAT2A,GO:0016570,biological_process,histone modification,,31,11,119,155733,4.594421285582385e-86,4.594421285582385e-86,196.49747519399008,6,12,0,0
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,302,277,25606,129709,1.0028330340052952e-85,1.0028330340052952e-85,195.7169038759661,1,6,0,0
H,100124700,HOTAIR,GO:0000785,cellular_component,chromatin,,83,397,1060,154354,1.0178162408406418e-85,1.0178162408406418e-85,195.70207351263917,2,5,0,0
M,4323,MMP14,GO:0016020,cellular_component,membrane,,118,311,3818,151647,4.122051006105195e-85,4.122051006105195e-85,194.30338204798642,2,16,0,0
M,4233,MET,GO:0040007,biological_process,growth,,492,683,26867,127852,4.2397167493253793e-85,4.2397167493253793e-85,194.2752364418859,1,10,0,0
C,1499,CTNNB1,GO:0030877,cellular_component,beta-catenin destruction complex,,59,5258,2,150575,3.427983807185144e-84,3.4929692822028717e-84,192.16639563981548,2,1,0,2
S,6271,S100A1,GO:0005819,cellular_component,spindle,,48,81,496,155269,7.209419352500906e-84,7.209419352500906e-84,191.4417593970797,5,2,0,0
S,6279,S100A8,GO:0040007,biological_process,growth,,76,1960,27283,126575,3.2554536214419374e-83,3.3335845083565436e-83,189.91051456451174,1,10,1,0
M,378938,MALAT1,GO:0006914,biological_process,autophagy,,103,247,3382,152162,6.046282024248778e-83,6.046282024248778e-83,189.31511917681752,3,7,0,0
C,983,CDK1,GO:0000279,biological_process,M phase,,63,334,499,154998,1.7058133407639963e-82,1.7203929419671075e-82,188.26942490614613,3,2,0,0
A,10533,ATG7,GO:0006914,biological_process,autophagy,,57,12,3428,152397,3.548810757347412e-82,3.548810757347412e-82,187.54536507607907,3,7,0,2
G,2735,GLI1,GO:0023052,biological_process,signaling,,283,256,25625,129730,2.6979761033939795e-81,2.6979761033939795e-81,185.51689063192703,1,6,0,0
A,285,ANGPT2,GO:0001525,biological_process,angiogenesis,,77,44,5310,150463,8.030258650483898e-81,8.030258650483898e-81,184.42617579455674,3,5,0,1
M,4292,MLH1,GO:0040007,biological_process,growth,,8,1112,27351,127423,2.751209250266296e-80,2.813736733226894e-80,183.1722940412753,1,10,0,0
G,2674,GFRA1,GO:0032259,biological_process,methylation,,78,11,10183,145622,9.055940300663856e-80,9.055940300663856e-80,182.00338651032573,2,1,0,0
M,56339,METTL3,GO:0001510,biological_process,RNA methylation,,32,262,10,155590,1.6529540545465648e-79,1.6529540545465648e-79,181.40165832326966,4,8,1,1
M,4311,MME,GO:0005903,cellular_component,brush border,,27,48,21,155798,2.761596556223944e-79,2.761596556223944e-79,180.88841337164544,3,1,1,1
F,2263,FGFR2,GO:0040007,biological_process,growth,,362,408,26997,128127,3.2238019251876165e-79,3.2238019251876165e-79,180.73366096136948,1,10,1,0
C,1361,CPB2,GO:0042730,biological_process,fibrinolysis,,23,7,22,155842,7.961552768459391e-79,7.961552768459391e-79,179.8295982942828,6,1,1,1
F,2324,FLT4,GO:0001946,biological_process,lymphangiogenesis,,49,152,421,155272,3.0516912774674513e-78,3.0516912774674513e-78,178.48594129940165,3,1,1,1
C,836,CASP3,GO:0008219,biological_process,cell death,,117,737,2001,153039,6.679435673290645e-78,6.679435673290644e-78,177.70260374960196,2,4,0,0
C,595,CCND1,GO:0051318,biological_process,G1 phase,,105,1246,890,153653,7.390530774543247e-78,7.477478195420227e-78,177.58974165804324,3,2,0,0
M,84557,MAP1LC3A,GO:0005874,cellular_component,microtubule,,57,380,357,155100,1.9687553069532402e-77,2.058244184542024e-77,176.57719887878721,6,7,1,0
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,292,292,25616,129694,2.5183654974200066e-77,2.5533427959952843e-77,176.36164875946062,1,6,0,0
C,999,CDH1,GO:0070085,biological_process,glycosylation,,115,3734,362,151683,4.757263488024763e-77,4.875456369714819e-77,175.71483844617276,2,4,0,0
P,728378,POTEF,GO:0023052,biological_process,signaling,,236,180,25672,129806,6.737988547054226e-77,6.737988547054226e-77,175.3912907153131,1,6,0,0
S,4087,SMAD2,GO:0016310,biological_process,phosphorylation,,134,215,8235,147310,8.05329050801635e-77,8.05329050801635e-77,175.21297139387036,5,8,0,0
C,1036,CDO1,GO:0097707,biological_process,ferroptosis,,40,183,138,155533,3.7849247010462515e-76,3.7849247010462515e-76,173.6654410748992,4,1,0,0
W,11091,WDR5,GO:0016570,biological_process,histone modification,,31,39,119,155705,7.508092784587147e-76,7.508092784587147e-76,172.98048559080326,6,12,0,0
V,7424,VEGFC,GO:0040007,biological_process,growth,,299,289,27060,128246,1.0756419289339898e-75,1.0980511357867812e-75,172.60034506079572,1,10,0,0
C,595,CCND1,GO:0051320,biological_process,S phase,,98,1253,771,153772,1.786471643774238e-75,1.8290066829117198e-75,172.0901089512904,3,2,0,0
S,3925,STMN1,GO:0005874,cellular_component,microtubule,,45,132,369,155348,1.9845756141509643e-75,1.9845756141509643e-75,172.00847687966947,6,7,1,0
M,4292,MLH1,GO:0023052,biological_process,signaling,,8,1112,25900,128874,4.1748293947845905e-75,4.3187890290875075e-75,171.2309069289345,1,6,0,0
R,56475,RPRM,GO:0032259,biological_process,methylation,,112,96,10149,145537,5.210714328755946e-75,5.210714328755946e-75,171.04316502093965,2,1,0,0
C,51208,CLDN18,GO:0070160,cellular_component,tight junction,,39,148,164,155543,1.4162245349426454e-74,1.4162245349426454e-74,170.04330232898397,5,3,1,0
W,89780,WNT3A,GO:0023052,biological_process,signaling,,197,121,25711,129865,1.4587643601684804e-73,1.4587643601684804e-73,167.71112203983512,1,6,0,0
C,1017,CDK2,GO:0051320,biological_process,S phase,,64,318,805,154707,5.5193811124961866e-73,5.644821592325645e-73,166.3579731960113,3,2,0,0
C,999,CDH1,GO:0040007,biological_process,growth,,294,3555,27065,124980,2.1515474132979097e-72,2.2187832699634695e-72,164.98916772652902,1,10,0,0
A,147,ADRA1B,GO:0032259,biological_process,methylation,,65,4,10196,145629,8.551621493787345e-72,8.551621493787345e-72,163.64000578220742,2,1,0,0
R,5889,RAD51C,GO:0006310,biological_process,DNA recombination,,21,21,8,155844,1.053730337988905e-71,1.053730337988905e-71,163.43120503150266,5,11,1,1
A,495,ATP4A,GO:0016887,molecular_function,ATPase,,40,82,404,155368,5.168357449581339e-71,5.168357449581339e-71,161.84098667254813,1,16,0,0
F,2247,FGF2,GO:0040007,biological_process,growth,,214,145,27145,128390,5.940989327113136e-71,5.940989327113136e-71,161.7016659296851,1,10,1,0
R,644943,RASSF10,GO:0032259,biological_process,methylation,,70,11,10191,145622,9.010590417879506e-71,9.010590417879506e-71,161.28514100392752,2,1,0,0
N,4857,NOVA1,GO:0005819,cellular_component,spindle,,34,19,510,155331,1.1162610240635813e-70,1.1162610240635813e-70,161.0709717804426,5,2,0,0
E,2064,ERBB2,GO:0005694,cellular_component,chromosome,,274,5136,2010,148474,1.124541283281213e-70,1.1343199031358322e-70,161.05492324253007,5,6,0,0
C,1499,CTNNB1,GO:0032259,biological_process,methylation,,83,5234,10178,140399,1.8043730880474242e-70,1.8473343520485533e-70,160.5672128003589,2,1,1,0
M,4249,MGAT5,GO:0070085,biological_process,glycosylation,,34,25,443,155392,2.7733894604480184e-70,2.7733894604480187e-70,160.16088630548066,2,4,1,0
P,79728,PALB2,GO:0006310,biological_process,DNA recombination,,21,27,8,155838,4.3671036264919246e-70,4.3671036264919246e-70,159.70685650591503,5,11,1,0
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,110,144,8259,147381,6.09490176422699e-70,6.09490176422699e-70,159.37350386421593,5,8,0,0
