Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
M,2475,MTOR,GO:0023052,biological_process,signaling,,92,123,662,4905,1.9792028415471437e-28,1.9792028415471437e-28,63.789688445473324,1,6,0,0
K,9817,KEAP1,GO:0032259,biological_process,methylation,,42,32,406,5302,3.1934851758315168e-28,3.1934851758315168e-28,63.31126975180622,2,1,0,0
V,7428,VHL,GO:0005694,cellular_component,chromosome,,83,211,362,5126,8.38393708509296e-28,8.38393708509296e-28,62.34606498044628,5,6,0,0
E,4072,EPCAM,GO:0007155,biological_process,cell adhesion,,15,3,56,5708,3.583357473379923e-27,3.583357473379923e-27,60.89349730819917,2,7,0,0
S,6521,SLC4A1,GO:0016020,cellular_component,membrane,,19,1,227,5535,8.626904387423061e-26,8.626904387423061e-26,57.71232668075837,2,16,0,0
H,3205,HOXA9,GO:0032259,biological_process,methylation,,22,0,426,5334,2.249918878057993e-25,2.249918878057993e-25,56.75373316348123,2,1,0,0
R,6009,RHEB,GO:0005488,molecular_function,binding,,23,5,294,5460,3.499470224900263e-25,3.499470224900263e-25,56.31201573212672,1,52,0,0
N,4851,NOTCH1,GO:0005488,molecular_function,binding,,25,9,292,5456,3.974899271260779e-25,3.9748992712607784e-25,56.18462791762925,1,52,0,0
P,5395,PMS2,GO:0006298,biological_process,mismatch repair,,10,2,9,5761,5.324077012567618e-25,5.324077012567618e-25,55.89238795925242,6,2,1,1
Z,6935,ZEB1,GO:0070888,molecular_function,E-box binding,,10,10,2,5760,1.0644795131909785e-24,1.0644795131909783e-24,55.199556272166724,8,1,0,0
S,6508,SLC4A3,GO:0016020,cellular_component,membrane,,18,1,228,5535,2.0717781441549782e-24,2.0717781441549782e-24,54.53363498647689,2,16,0,1
B,8314,BAP1,GO:0000785,cellular_component,chromatin,,19,39,47,5677,5.0230603859104676e-24,5.0230603859104676e-24,53.64800284528001,2,5,0,0
P,55193,PBRM1,GO:0000785,cellular_component,chromatin,,20,54,46,5662,2.282650985393151e-23,2.396783534662809e-23,52.085329494262666,2,5,1,0
E,2069,EREG,GO:0006457,biological_process,protein folding,,15,69,8,5690,3.2739000281166e-23,3.404856029241264e-23,51.73425448231664,2,6,0,0
C,29126,CD274,GO:0012501,biological_process,programmed cell death,,16,56,18,5692,1.0525372021542877e-22,1.0525372021542878e-22,50.605668413454396,3,10,0,0
P,5133,PDCD1,GO:0012501,biological_process,programmed cell death,,12,10,22,5738,1.1878632760413071e-22,1.1878632760413071e-22,50.48471591905894,3,10,0,0
M,4582,MUC1,GO:0016020,cellular_component,membrane,,19,5,227,5531,1.57395114346842e-22,1.5739511434684197e-22,50.20328293608335,2,16,0,0
V,7422,VEGFA,GO:0001525,biological_process,angiogenesis,,50,295,129,5308,1.5718622581169419e-21,1.6155250986201902e-21,47.87462691058188,3,5,0,2
S,29072,SETD2,GO:0000785,cellular_component,chromatin,,22,108,44,5608,7.14408761185059e-21,7.382223865578943e-21,46.35521202285608,2,5,0,0
B,602,BCL3,GO:0051325,biological_process,interphase,,7,0,4,5771,7.726375254201008e-21,7.726375254201008e-21,46.30964711950219,3,2,0,0
I,3458,IFNG,GO:0023052,biological_process,signaling,,31,9,723,5019,1.848190829149169e-20,1.848190829149169e-20,45.43749462946602,1,6,0,0
H,3082,HGF,GO:0040007,biological_process,growth,,46,30,827,4879,8.155585722881656e-20,8.155585722881656e-20,43.95299880261256,1,10,0,0
M,4486,MST1R,GO:0032259,biological_process,methylation,,19,2,429,5332,9.955716667553722e-20,9.955716667553722e-20,43.75355493424238,2,1,0,0
P,55193,PBRM1,GO:0006338,biological_process,chromatin remodeling,,14,60,18,5690,3.42137821745673e-19,3.7815232929784914e-19,42.418989850872606,5,6,1,1
M,4609,MYC,GO:0023052,biological_process,signaling,,46,42,708,4986,6.299058496418752e-19,6.299058496418752e-19,41.9087165896703,1,6,0,0
A,317,APAF1,GO:0043293,cellular_component,apoptosome,,7,4,4,5767,2.5435270148333167e-18,2.5435270148333167e-18,40.512979967542805,2,1,0,1
R,5906,RAP1A,GO:0005925,cellular_component,focal adhesion,,9,2,38,5733,3.744131865042308e-18,3.744131865042308e-18,40.126341895533834,5,1,0,0
I,3558,IL2,GO:0070669,biological_process,response to interleukin-2,,7,17,0,5758,8.103422366618802e-18,8.103422366618802e-18,39.35424518705112,5,1,0,0
C,54205,CYCS,GO:0043293,cellular_component,apoptosome,,7,7,4,5764,2.6404579633486616e-17,2.6404579633486616e-17,38.1729942078195,2,1,0,0
P,3276,PRMT1,GO:0070888,molecular_function,E-box binding,,8,20,4,5750,4.928819137510578e-17,4.928819137510578e-17,37.548847147395,8,1,0,0
S,8991,SELENBP1,GO:0005488,molecular_function,binding,,15,4,302,5461,2.80191024470896e-16,2.80191024470896e-16,35.81106007308364,1,52,0,0
T,7291,TWIST1,GO:0070888,molecular_function,E-box binding,,7,10,5,5760,3.57905625154897e-16,3.57905625154897e-16,35.56626233913092,8,1,0,2
R,3516,RBPJ,GO:0005488,molecular_function,binding,,13,1,304,5464,4.252692935856805e-16,4.252692935856805e-16,35.39380907366208,1,52,0,0
E,2028,ENPEP,GO:0016020,cellular_component,membrane,,15,8,231,5528,6.443386990246365e-16,6.443386990246365e-16,34.97830715587879,2,16,0,0
C,842,CASP9,GO:0043293,cellular_component,apoptosome,,6,3,5,5768,7.48074844516558e-16,7.48074844516558e-16,34.82902864140985,2,1,0,1
A,127124,ATP6V1G3,GO:0006306,biological_process,DNA methylation,,11,4,122,5645,7.948091313453242e-16,7.948091313453241e-16,34.76842967442192,4,4,0,0
T,7030,TFE3,GO:0005694,cellular_component,chromosome,,40,86,405,5251,1.3407371942707479e-15,1.3407371942707479e-15,34.24555678724396,5,6,0,0
B,7809,BSND,GO:0006306,biological_process,DNA methylation,,11,5,122,5644,2.4940980361382237e-15,2.4940980361382237e-15,33.62484923962901,4,4,0,0
S,6513,SLC2A1,GO:0006810,biological_process,transport,,10,29,22,5721,3.247086225008762e-15,3.247086225008762e-15,33.36101834685807,3,34,0,0
B,8314,BAP1,GO:0006338,biological_process,chromatin remodeling,,11,47,21,5703,4.188277006317924e-15,4.408712638229394e-15,33.055193666837354,5,6,0,0
P,5747,PTK2,GO:0005925,cellular_component,focal adhesion,,10,18,37,5717,5.355957028523889e-15,5.355957028523889e-15,32.86056699016773,5,1,0,3
K,3791,KDR,GO:0040007,biological_process,growth,,36,26,837,4883,5.840351194620413e-15,5.840351194620413e-15,32.77398546381351,1,10,0,0
C,966,CD59,GO:0003094,biological_process,glomerular filtration,,6,2,11,5763,6.672832647664452e-15,6.672832647664452e-15,32.640731940328955,5,1,0,0
F,2346,FOLH1,GO:0016020,cellular_component,membrane,,11,1,235,5535,7.686181923480126e-15,7.686181923480126e-15,32.49935223358678,2,16,0,0
P,5829,PXN,GO:0006468,biological_process,protein phosphorylation,,8,50,3,5721,1.002286460372845e-14,1.002286460372845e-14,32.23390745151667,6,19,0,0
P,5076,PAX2,GO:0001822,biological_process,kidney development,,9,50,9,5714,2.8785233087476624e-14,2.8785233087476624e-14,31.178913879283073,4,3,0,0
S,6513,SLC2A1,GO:0040007,biological_process,growth,,27,12,846,4897,3.000111459061591e-14,3.200118889665697e-14,31.073003339780584,1,10,0,0
B,672,BRCA1,GO:0006306,biological_process,DNA methylation,,14,25,119,5624,5.384733706581106e-14,5.384733706581106e-14,30.552623443490894,4,4,1,0
E,2028,ENPEP,GO:0004177,molecular_function,aminopeptidase activity,,6,17,2,5757,5.433107978685467e-14,6.338625975133044e-14,30.3895292801205,5,4,1,2
A,367,AR,GO:0023052,biological_process,signaling,,35,35,719,4993,6.437477105441592e-14,6.437477105441592e-14,30.374054592369365,1,6,0,0
R,861,RUNX1,GO:0070888,molecular_function,E-box binding,,6,9,6,5761,8.86305516384281e-14,8.86305516384281e-14,30.054299770119858,8,1,0,0
B,8314,BAP1,GO:0005694,cellular_component,chromosome,,25,33,420,5304,1.2021510631776713e-13,1.335723403530746e-13,29.64413318852786,5,6,0,0
K,3855,KRT7,GO:0005737,cellular_component,cytoplasm,,21,62,175,5524,1.8288832152055354e-13,1.887879447954101e-13,29.29815199495712,2,5,0,1
C,29126,CD274,GO:0023052,biological_process,signaling,,35,37,719,4991,1.9052789012579286e-13,1.9960064679844967e-13,29.24245779056538,1,6,0,0
M,4233,MET,GO:0040007,biological_process,growth,,45,53,828,4856,2.3976467785247095e-13,2.3976467785247095e-13,29.05911846153008,1,10,0,0
V,7412,VCAM1,GO:0007155,biological_process,cell adhesion,,7,1,64,5710,2.466811150293721e-13,2.466811150293721e-13,29.030679924652596,2,7,0,1
C,23468,CBX5,GO:0000792,cellular_component,heterochromatin,,4,0,2,5776,3.224340595172657e-13,3.224340595172657e-13,28.762877746194135,3,9,1,1
Z,79891,ZNF671,GO:0032259,biological_process,methylation,,12,1,436,5333,4.935907460778901e-13,4.935907460778901e-13,28.337069670311518,2,1,0,0
I,3488,IGFBP5,GO:0071559,biological_process,response to transforming growth factor beta,,5,18,0,5759,6.259134457517613e-13,6.259134457517613e-13,28.09956429894242,3,1,0,0
B,23786,BCL2L13,GO:0000423,biological_process,mitophagy,,5,9,2,5766,7.800043852246751e-13,7.800043852246751e-13,27.879476853159936,5,1,0,0
H,3280,HES1,GO:0005488,molecular_function,binding,,12,4,305,5461,9.003064767675399e-13,9.003064767675399e-13,27.736041159811755,1,52,0,0
V,25962,VIRMA,GO:0001510,biological_process,RNA methylation,,9,6,109,5658,2.0412175404333717e-12,2.0412175404333717e-12,26.91747465256096,4,8,1,0
P,5076,PAX2,GO:0032259,biological_process,methylation,,24,35,424,5299,2.037859487484216e-12,2.1652257054519797e-12,26.858496507967082,2,1,0,0
S,6271,S100A1,GO:0016020,cellular_component,membrane,,11,5,235,5531,2.4029541848217067e-12,2.4029541848217067e-12,26.754322225181312,2,16,0,0
I,3488,IGFBP5,GO:0001568,biological_process,blood vessel development,,5,18,1,5758,3.745729556250298e-12,4.086250425000325e-12,26.22339333286485,3,5,0,0
E,30001,ERO1A,GO:0005783,cellular_component,endoplasmic reticulum,,10,36,44,5692,6.647760167169621e-12,6.647760167169621e-12,25.736741134963335,5,5,1,1
P,5034,P4HB,GO:0006457,biological_process,protein folding,,7,22,16,5737,8.492376491514216e-12,8.492376491514216e-12,25.491852238224066,2,6,1,1
C,768,CA9,GO:0016020,cellular_component,membrane,,19,46,227,5490,9.529576808670263e-12,9.529576808670263e-12,25.376620805473998,2,16,0,0
A,23600,AMACR,GO:0016020,cellular_component,membrane,,14,18,232,5518,1.0507837157426127e-11,1.0507837157426127e-11,25.27889974123465,2,16,0,0
A,59272,ACE2,GO:0006306,biological_process,DNA methylation,,13,33,120,5616,1.49162906452926e-11,1.49162906452926e-11,24.928567168330332,4,4,0,0
C,999,CDH1,GO:0016342,cellular_component,catenin complex,,6,88,0,5688,1.573008405269666e-11,1.573008405269666e-11,24.875446055408133,4,1,1,1
T,7030,TFE3,GO:0000805,cellular_component,X chromosome,,9,117,8,5648,1.7466256406342807e-11,1.799553690350471e-11,24.74089733858231,7,1,0,0
R,27330,RPS6KA6,GO:0007049,biological_process,cell cycle,,10,12,135,5625,3.6068909675641404e-11,3.6068909675641404e-11,24.045589849481026,2,2,0,0
C,8453,CUL2,GO:0000151,cellular_component,ubiquitin ligase complex,,4,0,12,5766,3.9121999221335134e-11,3.9121999221335134e-11,23.964336167227884,3,10,1,0
K,8242,KDM5C,GO:0000785,cellular_component,chromatin,,9,23,57,5693,4.273894334098154e-11,4.273894334098154e-11,23.875910589296332,2,5,0,0
S,29072,SETD2,GO:0006338,biological_process,chromatin remodeling,,11,119,21,5631,4.1912971728935566e-11,4.4803521503344915e-11,23.82873437461144,5,6,0,0
P,5743,PTGS2,GO:0032259,biological_process,methylation,,13,6,435,5328,5.414763220387398e-11,5.414763220387399e-11,23.639306870051175,2,1,0,0
E,2034,EPAS1,GO:0006412,biological_process,translation,,9,33,42,5698,5.519682849603746e-11,5.519682849603746e-11,23.620115619078017,5,4,0,0
D,1612,DAPK1,GO:0032259,biological_process,methylation,,12,4,436,5330,5.563519664449282e-11,5.563519664449281e-11,23.61220508177866,2,1,0,0
T,7124,TNF,GO:0071559,biological_process,response to transforming growth factor beta,,5,50,0,5727,6.47093014489835e-11,6.47093014489835e-11,23.461116162019117,3,1,0,0
T,7015,TERT,GO:0003720,molecular_function,telomerase activity,,4,14,0,5764,6.577654814158277e-11,6.577654814158277e-11,23.444757752349,5,1,1,3
S,29072,SETD2,GO:0006306,biological_process,DNA methylation,,19,111,114,5538,7.233458669683809e-11,8.008472098578502e-11,23.247936029290322,4,4,0,0
T,90381,TICRR,GO:0006270,biological_process,DNA replication initiation,,4,16,0,5762,1.0414620122417274e-10,1.0414620122417273e-10,22.985225422970558,5,1,1,0
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,7,32,17,5726,1.1474820930852081e-10,1.1666067946366283e-10,22.87175157031295,5,15,1,0
P,5546,PRCC,GO:0005737,cellular_component,cytoplasm,,47,471,149,5115,1.372956870060067e-10,1.372956870060067e-10,22.70888421656858,2,5,0,0
P,5034,P4HB,GO:0005783,cellular_component,endoplasmic reticulum,,8,21,46,5707,1.2475110972516525e-10,1.3861234413907252e-10,22.699339970086154,5,5,1,4
T,7039,TGFA,GO:0040007,biological_process,growth,,28,25,845,4884,1.3982922519768196e-10,1.3982922519768196e-10,22.690599257921807,1,10,0,0
D,9787,DLGAP5,GO:0000776,cellular_component,kinetochore,,5,21,4,5752,1.5231255628385188e-10,1.5231255628385188e-10,22.605086415014416,3,1,0,0
P,7849,PAX8,GO:0016020,cellular_component,membrane,,12,14,234,5522,1.5341904904026463e-10,1.5341904904026463e-10,22.59784805582448,2,16,0,0
A,358,AQP1,GO:0007588,biological_process,excretion,,5,8,15,5754,3.6478448387606656e-10,3.6478448387606656e-10,21.731714391867403,3,6,0,0
P,123,PLIN2,GO:0007588,biological_process,excretion,,6,24,14,5738,4.229534938568554e-10,4.229534938568554e-10,21.583758886527324,3,6,0,0
A,23600,AMACR,GO:0005819,cellular_component,spindle,,9,23,75,5675,3.982556062699624e-10,4.551492643085285e-10,21.51039569735002,5,2,0,0
H,3183,HNRNPC,GO:0001510,biological_process,RNA methylation,,8,9,110,5655,4.946207473388724e-10,4.946207473388724e-10,21.42722981400797,4,8,0,0
V,7428,VHL,GO:0000151,cellular_component,ubiquitin ligase complex,,10,284,6,5482,6.070516369753256e-10,6.215052473795001e-10,21.19887676192493,3,10,0,0
N,4851,NOTCH1,GO:0007219,biological_process,Notch signaling pathway,,5,29,4,5744,6.413197168585127e-10,7.214846814658267e-10,21.04970996944961,4,8,1,1
P,5546,PRCC,GO:0001510,biological_process,RNA methylation,,33,485,85,5179,1.3475965674468704e-09,1.3671269524823323e-09,20.410554414107526,4,8,0,0
T,6908,TBP,GO:0005488,molecular_function,binding,,7,0,310,5465,1.3979034865748034e-09,1.3979034865748034e-09,20.388292232302774,1,52,0,0
C,999,CDH1,GO:0016020,cellular_component,membrane,,20,74,226,5462,1.4152631513335675e-09,1.465808263881195e-09,20.340859030656816,2,16,0,0
F,2263,FGFR2,GO:0010467,biological_process,gene expression,,17,27,390,5348,2.1571042539393786e-09,2.1571042539393786e-09,19.954499137865763,4,4,0,0
K,10765,KDM5B,GO:0070988,biological_process,demethylation,,5,13,15,5749,2.402312977839153e-09,2.402312977839153e-09,19.846833822926172,2,3,1,0
T,7249,TSC2,GO:0033596,cellular_component,TSC1-TSC2 complex,,4,40,0,5738,2.9180497342379293e-09,2.9180497342379293e-09,19.652350343043864,2,1,0,1
K,10657,KHDRBS1,GO:0007165,biological_process,signal transduction,,6,21,24,5731,3.150318745391867e-09,3.150318745391867e-09,19.57576220021484,2,41,0,0
N,9476,NAPSA,GO:0005819,cellular_component,spindle,,5,1,79,5697,3.4062837807246535e-09,3.4062837807246535e-09,19.49764394028921,5,2,0,0
U,7386,UQCRFS1,GO:0010467,biological_process,gene expression,,11,7,396,5368,3.741640506953353e-09,3.741640506953353e-09,19.40374168347077,4,4,0,0
A,207,AKT1,GO:0005925,cellular_component,focal adhesion,,11,122,36,5613,5.420807344946414e-09,5.563460169813424e-09,19.007045589552355,5,1,0,0
U,7384,UQCRC1,GO:0010467,biological_process,gene expression,,10,5,397,5370,5.856174904696317e-09,5.856174904696318e-09,18.955769193128184,4,4,0,0
T,90381,TICRR,GO:0006260,biological_process,DNA replication,,5,15,16,5746,5.668493079000344e-09,6.140867502250372e-09,18.908299817755967,5,2,1,1
V,7424,VEGFC,GO:0001946,biological_process,lymphangiogenesis,,3,3,2,5774,6.206318925229363e-09,6.206318925229363e-09,18.897697882419596,3,1,1,0
F,2271,FH,GO:0004333,molecular_function,fumarate hydratase activity,,4,51,0,5727,7.331183211250801e-09,7.331183211250801e-09,18.73112891371308,5,1,0,1
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,11,35,134,5602,1.0607439246489826e-08,1.0607439246489826e-08,18.36171026627928,2,2,1,0
C,8452,CUL3,GO:0000151,cellular_component,ubiquitin ligase complex,,4,7,12,5759,1.2760822255653878e-08,1.2760822255653878e-08,18.176886121007676,3,10,1,0
S,6598,SMARCB1,GO:0000785,cellular_component,chromatin,,6,10,60,5706,1.2854238258127737e-08,1.2854238258127737e-08,18.169592254450436,2,5,1,1
T,90381,TICRR,GO:0007049,biological_process,cell cycle,,8,12,137,5625,1.2598659857322685e-08,1.4889325285926809e-08,18.02262130451244,2,2,1,0
P,5829,PXN,GO:0005925,cellular_component,focal adhesion,,8,50,39,5685,1.4458330404458962e-08,1.5181246924681908e-08,18.00320492575153,5,1,0,1
S,6281,S100A10,GO:0005694,cellular_component,chromosome,,7,0,438,5337,1.5309326442219232e-08,1.5309326442219232e-08,17.994803622874315,5,6,0,0
F,2271,FH,GO:0006119,biological_process,oxidative phosphorylation,,7,48,26,5701,1.6787306170080416e-08,1.7517189047040433e-08,17.860083206830968,3,1,0,0
T,7248,TSC1,GO:0033596,cellular_component,TSC1-TSC2 complex,,4,66,0,5712,1.9709211800090473e-08,1.9709211800090473e-08,17.742179706429674,2,1,0,1
C,115908,CTHRC1,GO:0007613,biological_process,memory,,6,25,29,5722,2.0726982276889017e-08,2.0726982276889017e-08,17.69182949384563,3,4,0,0
H,6928,HNF1B,GO:0072006,biological_process,nephron development,,3,14,0,5765,2.1117926205777814e-08,2.1117926205777814e-08,17.67314357394371,3,5,1,0
A,59272,ACE2,GO:0032259,biological_process,methylation,,17,29,431,5305,2.065681411687724e-08,2.2722495528564966e-08,17.59991041072011,2,1,0,0
C,999,CDH1,GO:0032259,biological_process,methylation,,25,69,423,5265,2.3452394043101192e-08,2.5189608416664242e-08,17.496834291892707,2,1,0,0
M,5595,MAPK3,GO:0016310,biological_process,phosphorylation,,7,11,109,5655,2.8930088429796032e-08,2.8930088429796032e-08,17.358383661281533,5,8,0,1
P,5378,PMS1,GO:0006298,biological_process,mismatch repair,,3,0,16,5763,3.0093044843273733e-08,3.0093044843273733e-08,17.318971760221757,6,2,1,1
F,201163,FLCN,GO:0005694,cellular_component,chromosome,,13,15,432,5322,3.592205484699996e-08,3.592205484699996e-08,17.141914388940386,5,6,0,0
P,5546,PRCC,GO:0005819,cellular_component,spindle,,25,493,59,5205,3.616066744714514e-08,3.777980181045014e-08,17.09149122077219,5,2,0,0
T,7942,TFEB,GO:0005694,cellular_component,chromosome,,14,19,431,5318,4.39321173817336e-08,4.39321173817336e-08,16.940620181127915,5,6,0,0
A,207,AKT1,GO:0016310,biological_process,phosphorylation,,15,118,101,5548,4.625968005561166e-08,4.876020330186094e-08,16.836351362902718,5,8,0,1
T,7942,TFEB,GO:0002118,biological_process,aggressive behavior,,5,28,14,5735,4.850631473630254e-08,5.2915979712330044e-08,16.75456046974022,2,6,0,0
S,79811,SLTM,GO:0016310,biological_process,phosphorylation,,12,69,104,5597,5.292906016297135e-08,5.292906016297135e-08,16.754313307459903,5,8,0,0
W,23001,WDFY3,GO:0005635,cellular_component,nuclear envelope,,2,0,0,5780,5.98341242503498e-08,5.98341242503498e-08,16.631689699104754,4,1,1,2
P,5664,PSEN2,GO:0070765,cellular_component,gamma-secretase complex,,2,0,0,5780,5.98341242503498e-08,5.98341242503498e-08,16.631689699104754,4,1,0,1
S,23345,SYNE1,GO:0005635,cellular_component,nuclear envelope,,2,0,0,5780,5.98341242503498e-08,5.98341242503498e-08,16.631689699104754,4,1,1,1
K,58508,KMT2C,GO:0000785,cellular_component,chromatin,,5,6,61,5710,7.283635491005736e-08,7.283635491005736e-08,16.435050625760127,2,5,0,0
I,10643,IGF2BP3,GO:0003729,molecular_function,mRNA binding,,3,11,2,5766,1.1272048369472628e-07,1.1272048369472628e-07,15.998354678248033,5,9,1,1
P,5546,PRCC,GO:0010467,biological_process,gene expression,,69,449,338,4926,1.0975269679383823e-07,1.1640437538740419e-07,15.966195713116663,4,4,0,0
F,2271,FH,GO:0006099,biological_process,tricarboxylic acid cycle,,4,51,2,5725,1.0842032553041193e-07,1.1827671876044936e-07,15.950238883634983,3,1,1,1
S,79811,SLTM,GO:0023052,biological_process,signaling,,29,52,725,4976,1.302253202190274e-07,1.3614465295625593e-07,15.809547891779962,1,6,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,17,105,162,5498,1.5530009420750588e-07,1.5530009420750588e-07,15.67790650017569,3,5,0,0
P,5728,PTEN,GO:0005694,cellular_component,chromosome,,14,22,431,5315,1.6412269408375043e-07,1.6412269408375043e-07,15.62265155417843,5,6,0,0
I,3488,IGFBP5,GO:0005488,molecular_function,binding,,10,13,307,5452,1.2883563162262805e-07,1.7178084216350407e-07,15.577046346050178,1,52,0,0
H,79366,HMGN5,GO:0031491,molecular_function,nucleosome binding,,2,1,0,5779,1.7950237275104896e-07,1.7950237275104896e-07,15.533077410436647,3,3,1,0
K,7403,KDM6A,GO:0000785,cellular_component,chromatin,,6,18,60,5698,2.011393518914808e-07,2.0113935189148083e-07,15.41926787611146,2,5,1,0
C,10602,CDC42EP3,GO:0005694,cellular_component,chromosome,,6,0,439,5337,2.014274932345462e-07,2.014274932345462e-07,15.417836355380132,5,6,0,0
N,4790,NFKB1,GO:0023052,biological_process,signaling,,17,17,737,5011,2.0498040227980257e-07,2.0498040227980254e-07,15.400351461012953,1,6,0,0
C,595,CCND1,GO:0007049,biological_process,cell cycle,,7,12,138,5625,2.113820332088338e-07,2.113820332088338e-07,15.369598756673492,2,2,1,0
P,123,PLIN2,GO:0016020,cellular_component,membrane,,10,20,236,5516,2.2950317912984083e-07,2.3833022448098854e-07,15.249608627141301,2,16,0,0
E,1950,EGF,GO:0040007,biological_process,growth,,8,0,865,4909,2.6279915206011334e-07,2.6279915206011334e-07,15.151875776900852,1,10,0,0
I,3630,INS,GO:0042593,biological_process,glucose homeostasis,,3,22,1,5756,2.8489736108532764e-07,2.8489736108532764e-07,15.07113685808521,6,1,0,1
V,222008,VSTM2A,GO:0005819,cellular_component,spindle,,5,7,79,5691,4.1976747716551893e-07,4.1976747716551893e-07,14.683564904772728,5,2,0,0
F,2335,FN1,GO:0031012,cellular_component,extracellular matrix,,4,11,22,5745,4.241782963957217e-07,4.241782963957217e-07,14.673111959736891,3,8,1,1
F,2271,FH,GO:0005694,cellular_component,chromosome,,17,38,428,5299,3.794479194123717e-07,4.336547650427105e-07,14.651017091653763,5,6,0,0
S,6422,SFRP1,GO:0032259,biological_process,methylation,,8,4,440,5330,4.5847023392358053e-07,4.584702339235806e-07,14.59537046791658,2,1,0,0
R,5906,RAP1A,GO:0023052,biological_process,signaling,,9,2,745,5026,4.4949332749316776e-07,4.994370305479643e-07,14.5097843117737,1,6,0,0
P,123,PLIN2,GO:0005811,cellular_component,lipid droplet,,3,27,1,5751,5.025785059609678e-07,5.427847864378452e-07,14.426552937311712,5,2,1,1
M,2475,MTOR,GO:0001525,biological_process,angiogenesis,,22,193,157,5410,5.922364172492431e-07,6.045746759419357e-07,14.318740641118481,3,5,0,0
I,8809,IL18R1,GO:0023052,biological_process,signaling,,7,0,747,5028,6.258930071909782e-07,6.258930071909782e-07,14.284086395484337,1,6,0,0
E,6923,ELOB,GO:0005488,molecular_function,binding,,7,5,310,5460,8.707072862220334e-07,8.707072862220334e-07,13.953959982912062,1,52,0,0
P,5336,PLCG2,GO:0006897,biological_process,endocytosis,,2,0,4,5776,8.975118637544183e-07,8.975118637544183e-07,13.923639498003467,3,8,1,0
T,7294,TXK,GO:0016310,biological_process,phosphorylation,,7,21,109,5645,9.115362649313766e-07,9.115362649313767e-07,13.908134457627499,5,8,0,0
