Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
E,4072,EPCAM,GO:0007155,biological_process,cell adhesion,,131,158,901,122234,5.324704609227703e-192,5.324704609227703e-192,440.42398061724543,2,7,0,0
M,4318,MMP9,GO:0046903,biological_process,secretion,,246,869,1985,120324,1.3306683142475252e-187,1.3306683142475252e-187,430.2977310819442,4,10,1,0
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,234,240,5071,117879,7.744961819192516e-186,7.744961819192516e-186,426.2337847527721,2,2,1,0
T,7015,TERT,GO:0003720,molecular_function,telomerase activity,,81,156,84,123103,4.11083401320513e-179,4.11083401320513e-179,410.74910571509116,5,1,1,3
N,4790,NFKB1,GO:0023052,biological_process,signaling,,1020,1415,20640,100349,3.99940669100295e-177,3.99940669100295e-177,406.17141543707703,1,6,0,0
D,1630,DCC,GO:0032259,biological_process,methylation,,159,28,6309,116928,1.3865266626860943e-172,1.3865266626860943e-172,395.7178341788771,2,1,0,0
V,7424,VEGFC,GO:0001946,biological_process,lymphangiogenesis,,100,201,324,122799,4.567477115887001e-171,4.567477115887001e-171,392.2230899029297,3,1,1,0
P,5468,PPARG,GO:0005777,cellular_component,peroxisome,,62,66,53,123243,3.2761133974670913e-160,3.2761133974670913e-160,367.2269570990441,6,9,0,0
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,77,296,58,122993,1.4590441707456068e-159,1.4590441707456068e-159,365.73324824229945,4,2,0,1
E,1910,EDNRB,GO:0032259,biological_process,methylation,,146,26,6322,116930,2.5854545818866987e-158,2.5854545818866987e-158,362.85854334683137,2,1,0,0
M,56339,METTL3,GO:0001510,biological_process,RNA methylation,,60,133,15,123216,3.4408751887923776e-158,3.440875188792378e-158,362.5727188386854,4,8,1,1
E,1950,EGF,GO:0040007,biological_process,growth,,761,701,24775,97187,2.7492092927633036e-156,2.7492092927633036e-156,358.19196116664153,1,10,0,0
G,2587,GALR1,GO:0032259,biological_process,methylation,,167,70,6301,116886,7.545173853106387e-156,7.545173853106387e-156,357.1823663729556,2,1,0,0
P,5079,PAX5,GO:0032259,biological_process,methylation,,139,28,6329,116928,2.827619115036897e-148,2.827619115036897e-148,339.74315870766395,2,1,1,0
T,7040,TGFB1,GO:0023052,biological_process,signaling,,848,1177,20812,100587,8.460631335890613e-147,8.460631335890613e-147,336.34458487329914,1,6,0,0
C,1026,CDKN1A,GO:0007049,biological_process,cell cycle,,222,360,5083,117759,4.2759971583140145e-146,4.2759971583140145e-146,334.7244062485345,2,2,1,0
M,4313,MMP2,GO:0046903,biological_process,secretion,,199,770,2032,120423,8.102483510203503e-145,8.102483510203503e-145,331.78266786325435,4,10,0,0
S,23657,SLC7A11,GO:0097707,biological_process,ferroptosis,,61,50,141,123172,4.913539126509445e-143,4.913539126509445e-143,327.67767381629704,4,1,0,0
E,2068,ERCC2,GO:0006281,biological_process,DNA repair,,81,11,1470,121862,6.2815055612927365e-142,6.2815055612927365e-142,325.12947351434786,5,15,1,0
P,27250,PDCD4,GO:0012501,biological_process,programmed cell death,,87,97,678,122562,3.4884585165429254e-141,3.4884585165429254e-141,323.4150381593223,3,10,0,0
M,4292,MLH1,GO:0006298,biological_process,mismatch repair,,69,192,103,123060,1.5235157029129216e-140,1.5235157029129216e-140,321.94089239264565,6,2,1,1
D,1769,DNAH8,GO:0016887,molecular_function,ATPase,,47,0,121,123256,1.5932699216819564e-138,1.5932699216819564e-138,317.2909543742426,1,16,0,0
M,5595,MAPK3,GO:0023052,biological_process,signaling,,574,627,21086,101137,3.4649009130732474e-129,3.4940177274688205e-129,295.78242471084405,1,6,0,0
A,207,AKT1,GO:0032259,biological_process,methylation,,12,6214,6456,110742,8.481490838208589e-128,8.55492365931862e-128,292.58438491944975,2,1,0,0
S,6774,STAT3,GO:0016310,biological_process,phosphorylation,,627,2803,7347,112647,4.304553359540283e-126,4.332146650306567e-126,288.6596585358893,5,8,0,0
E,2067,ERCC1,GO:0006281,biological_process,DNA repair,,101,136,1450,121737,6.87173832154863e-126,6.87173832154863e-126,288.19830461222926,5,15,1,1
R,5970,RELA,GO:0016310,biological_process,phosphorylation,,232,326,7742,115124,3.1625854684811284e-124,3.1625854684811284e-124,284.3691616519665,5,8,0,0
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,113,239,1438,121634,6.534086760010964e-124,6.534086760010964e-124,283.64351893993233,5,15,1,0
M,2475,MTOR,GO:0006914,biological_process,autophagy,,282,2302,2099,118741,1.0579313636158852e-123,1.0642285741135988e-123,283.15571624512506,3,7,0,0
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,387,1847,4918,116272,6.173437540598465e-123,6.210626923373155e-123,281.3917045935734,2,2,1,0
M,4292,MLH1,GO:0032259,biological_process,methylation,,152,109,6316,116847,7.191625338677366e-123,7.280410836685729e-123,281.23277914404065,2,1,0,0
M,81631,MAP1LC3B,GO:0006914,biological_process,autophagy,,97,65,2284,120978,3.1862153270000563e-122,3.1862153270000563e-122,279.756547550696,3,7,0,1
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,66,140,232,122986,4.567673438918752e-122,4.567673438918752e-122,279.3963773643285,6,2,1,0
P,5366,PMAIP1,GO:0008219,biological_process,cell death,,103,89,2401,120831,2.1079877064234752e-120,2.1079877064234752e-120,275.5644773604908,2,4,0,0
M,4436,MSH2,GO:0006298,biological_process,mismatch repair,,50,46,122,123206,3.3299930975041323e-119,3.3299930975041323e-119,272.8046558351228,6,2,1,1
C,960,CD44,GO:0009986,cellular_component,cell surface,,162,1152,1151,120959,6.829472179926975e-118,6.829472179926975e-118,269.7837935823602,2,1,1,2
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,159,197,5146,117922,9.6186224838021e-118,9.6186224838021e-118,269.44133991182485,2,2,1,0
F,2191,FAP,GO:0072537,biological_process,fibroblast activation,,37,26,12,123349,1.888588600365005e-117,1.888588600365005e-117,268.7666261024988,3,1,0,0
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,443,411,21217,101353,1.147213526743897e-115,1.147213526743897e-115,264.6599497124268,1,6,0,0
B,682,BSG,GO:0031012,cellular_component,extracellular matrix,,88,226,730,122380,1.583439082590971e-115,1.583439082590971e-115,264.3376865781623,3,8,0,0
I,3458,IFNG,GO:0046903,biological_process,secretion,,159,634,2072,120559,7.837486566133283e-114,7.837486566133283e-114,260.4357824094136,4,10,1,0
Y,10413,YAP1,GO:0035329,biological_process,hippo signaling,,72,809,80,122463,2.6388127467502996e-112,2.6388127467502996e-112,256.919201316468,4,1,1,1
P,5075,PAX1,GO:0032259,biological_process,methylation,,106,24,6362,116932,2.0371165278603547e-111,2.0371165278603547e-111,254.8754099811045,2,1,0,0
T,7157,TP53,GO:0002039,molecular_function,p53 binding,,85,4809,7,118523,2.3412732496326776e-110,2.3486126642083285e-110,252.4305354311735,3,1,1,1
E,1977,EIF4E,GO:0006412,biological_process,translation,,71,98,697,122558,2.6188157582750818e-110,2.618815758275082e-110,252.32163801441348,5,4,0,0
A,308,ANXA5,GO:0005488,molecular_function,binding,,196,210,8842,114176,3.714375102061889e-110,3.714375102061889e-110,251.9721497747287,1,52,0,0
G,2720,GLB1,GO:0004565,molecular_function,beta-galactosidase activity,,33,31,3,123357,1.0652370859238922e-109,1.0652370859238922e-109,250.91857774607385,6,1,0,1
N,4790,NFKB1,GO:0051059,molecular_function,NF-kappaB binding,,68,2367,7,120982,8.0233655630645e-108,8.07169909055284e-108,246.59082603917778,6,1,0,0
E,1956,EGFR,GO:0010467,biological_process,gene expression,,209,16211,4746,102258,2.9962523371212983e-106,3.018446798877752e-106,242.96927746328961,4,4,0,0
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,142,174,5163,117945,9.954088765093108e-106,9.954088765093108e-106,241.77603645944228,2,2,0,0
H,3082,HGF,GO:0040007,biological_process,growth,,528,515,25008,97373,1.9741717993078487e-102,1.9741717993078487e-102,234.18353051711068,1,10,0,0
E,1956,EGFR,GO:0016477,biological_process,cell migration,,80,16340,3046,103958,9.773432287682365e-101,9.882429673790346e-101,230.27033599247198,3,34,0,0
S,6714,SRC,GO:0016310,biological_process,phosphorylation,,324,983,7650,114467,5.030878538271955e-100,5.030878538271955e-100,228.64291467084794,5,8,0,0
A,55107,ANO1,GO:0015267,molecular_function,channel activity,,52,658,22,122692,1.5771722589699248e-99,1.5771722589699248e-99,227.50029067232785,4,11,0,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,116,999,702,121607,2.3721437643433337e-99,2.3903910240690515e-99,227.0844672454524,3,8,1,0
C,925,CD8A,GO:0006955,biological_process,immune response,,131,1200,842,121251,2.638547498951062e-99,2.6651994938899616e-99,226.9756452946,2,9,0,1
E,2065,ERBB3,GO:0023052,biological_process,signaling,,420,460,21240,101304,1.6969720468878334e-94,1.6969720468878334e-94,215.9141532273994,1,6,0,0
E,1956,EGFR,GO:0007049,biological_process,cell cycle,,261,16159,5044,101960,2.183985088207567e-94,2.216581880568874e-94,215.64703242553958,2,2,1,0
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,129,166,5176,117953,2.729844393124461e-94,2.729844393124461e-94,215.43875413272343,2,2,1,0
C,961,CD47,GO:0006909,biological_process,phagocytosis,,39,81,58,123246,6.115866788041998e-94,6.115866788041998e-94,214.63211223450637,3,1,1,0
D,10059,DNM1L,GO:0000423,biological_process,mitophagy,,38,35,105,123246,9.687508357992963e-94,9.687508357992963e-94,214.17216148400064,5,1,0,0
B,29760,BLNK,GO:0042113,biological_process,B cell activation,,26,5,15,123378,1.8308392883275557e-90,1.8308392883275557e-90,206.62788388024683,4,3,1,0
C,983,CDK1,GO:0007049,biological_process,cell cycle,,143,255,5162,117864,3.4850694352509723e-90,3.4850694352509723e-90,205.98417040141825,2,2,1,0
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,77,1729,115,121503,1.7866053680570286e-88,1.7866053680570286e-88,202.0471708065733,3,20,0,2
P,10630,PDPN,GO:0070527,biological_process,platelet aggregation,,35,200,9,123180,3.0004057240052844e-88,3.0004057240052844e-88,201.5287406626171,5,1,1,0
M,4323,MMP14,GO:0016020,cellular_component,membrane,,108,231,2844,120241,3.4766840873368176e-88,3.4766840873368176e-88,201.38140919240473,2,16,0,0
A,9474,ATG5,GO:0006914,biological_process,autophagy,,64,27,2317,121016,4.685681507973742e-88,4.685681507973742e-88,201.0829768124152,3,7,0,1
C,3576,CXCL8,GO:0046903,biological_process,secretion,,136,659,2095,120534,7.12506882307447e-88,7.12506882307447e-88,200.6638687979891,4,10,0,0
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,102,867,716,121739,9.791995007420958e-88,9.940358568139458e-88,200.3308850902047,3,8,1,0
H,3205,HOXA9,GO:0032259,biological_process,methylation,,92,36,6376,116920,1.0339141728823794e-87,1.0339141728823794e-87,200.29155132279018,2,1,0,0
A,207,AKT1,GO:0040007,biological_process,growth,,709,5517,24827,92371,1.4533412919365227e-87,1.4722979174835209e-87,199.93807870105852,1,10,1,0
C,841,CASP8,GO:0008219,biological_process,cell death,,114,344,2390,120576,1.8146001092215456e-87,1.8146001092215456e-87,199.72903797253815,2,4,0,0
L,3902,LAG3,GO:0046649,biological_process,lymphocyte activation,,33,54,41,123296,9.886510436726946e-87,9.886510436726946e-87,198.03373184464942,3,6,1,0
A,6790,AURKA,GO:0005813,cellular_component,centrosome,,43,274,53,123054,7.1842512785455e-86,7.1842512785455e-86,196.0504266895739,3,1,1,1
N,4778,NFE2,GO:0097707,biological_process,ferroptosis,,34,14,168,123208,4.7061445359225706e-85,4.7061445359225706e-85,194.17086390154464,4,1,0,0
G,2879,GPX4,GO:0097707,biological_process,ferroptosis,,32,6,170,123216,1.4425947926199073e-84,1.4425947926199073e-84,193.05070438013755,4,1,0,0
N,64324,NSD1,GO:0006306,biological_process,DNA methylation,,71,172,1080,122101,5.650500831490185e-84,5.650500831490185e-84,191.6854036275284,4,4,0,0
E,1978,EIF4EBP1,GO:0006412,biological_process,translation,,62,154,706,122502,5.865657735312221e-84,5.865657735312221e-84,191.64803318984897,5,4,0,0
C,29126,CD274,GO:0006955,biological_process,immune response,,131,1659,842,120792,4.602855664584826e-83,4.648428492947051e-83,189.5780335145334,2,9,0,1
A,308,ANXA5,GO:0008219,biological_process,cell death,,104,302,2400,120618,2.8723077064836795e-81,2.949937644496752e-81,185.4276084998481,2,4,0,0
C,999,CDH1,GO:0016342,cellular_component,catenin complex,,54,1752,24,121594,2.1690962070262457e-80,2.1859109063055188e-80,183.42477480709323,4,1,1,1
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,272,224,21388,101540,1.5440030297038895e-78,1.5440030297038897e-78,179.16725883969144,1,6,0,0
C,1493,CTLA4,GO:0012501,biological_process,programmed cell death,,67,283,698,122376,1.1560795563192867e-77,1.1560795563192865e-77,177.15401757231393,3,10,0,0
T,7124,TNF,GO:0040007,biological_process,growth,,610,837,24926,97051,4.9615089820440246e-77,4.9615089820440246e-77,175.6973422358225,1,10,0,0
C,1029,CDKN2A,GO:0023052,biological_process,signaling,,106,2128,21554,99636,6.235423775655015e-76,6.311004669905378e-76,173.15417218498283,1,6,0,0
S,10801,SEPTIN9,GO:0032259,biological_process,methylation,,76,24,6392,116932,6.993798769327278e-76,6.993798769327278e-76,173.0514432012208,2,1,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,181,917,3649,118677,1.6371462719653714e-75,1.6371462719653714e-75,172.2009273264816,3,5,0,0
C,54205,CYCS,GO:0005829,cellular_component,cytosol,,42,148,187,123047,7.432037876388911e-75,7.432037876388911e-75,170.6880818766624,2,1,0,1
T,7078,TIMP3,GO:0032259,biological_process,methylation,,105,110,6363,116846,1.2861679093016947e-74,1.2861679093016947e-74,170.13962969715845,2,1,0,0
F,8087,FXR1,GO:0090398,biological_process,cellular senescence,,38,77,204,123105,2.059215033781476e-74,2.059215033781476e-74,169.66897202293887,4,2,0,0
C,820,CAMP,GO:0030552,molecular_function,cAMP binding,,23,67,0,123334,3.2261599292555077e-74,3.2261599292555077e-74,169.22000432799047,4,1,0,0
K,547,KIF1A,GO:0032259,biological_process,methylation,,65,8,6403,116948,3.7362199871555415e-74,3.7362199871555415e-74,169.0732224798547,2,1,0,0
T,8626,TP63,GO:0005488,molecular_function,binding,,237,614,8801,113772,1.1302251205399641e-73,1.1302251205399641e-73,167.96629495396633,1,52,0,0
N,4851,NOTCH1,GO:0007219,biological_process,Notch signaling pathway,,45,809,42,122528,1.8819526234334177e-73,1.9026334214931255e-73,167.44547285070786,4,8,1,1
V,7422,VEGFA,GO:0046903,biological_process,secretion,,239,3096,1992,118097,5.022567541912572e-73,5.127204365702417e-73,166.45415123587895,4,10,1,0
P,5111,PCNA,GO:0007049,biological_process,cell cycle,,130,290,5175,117829,6.063451463631949e-73,6.063451463631949e-73,166.28643260216117,2,2,1,0
D,1786,DNMT1,GO:0006306,biological_process,DNA methylation,,57,108,1094,122165,1.8139465181436376e-72,1.8139465181436376e-72,165.1906218271445,4,4,1,1
E,1956,EGFR,GO:0023052,biological_process,signaling,,3722,12698,17938,89066,2.3638618659361107e-72,2.408128942077236e-72,164.90727662218404,1,6,0,0
D,1798,DPAGT1,GO:0070085,biological_process,glycosylation,,33,35,208,123148,1.0268011684371613e-71,1.0268011684371613e-71,163.4570932946227,2,4,1,0
N,22795,NID2,GO:0032259,biological_process,methylation,,62,7,6406,116949,2.2581677504986986e-71,2.2581677504986986e-71,162.66898784798008,2,1,0,0
P,142,PARP1,GO:0006281,biological_process,DNA repair,,84,380,1467,121493,2.438675203655124e-69,2.438675203655124e-69,157.98691647405607,5,15,1,1
C,6347,CCL2,GO:0046903,biological_process,secretion,,74,161,2157,121032,4.0976411935802497e-69,4.0976411935802497e-69,157.46795992707712,4,10,0,0
Z,7538,ZFP36,GO:0046903,biological_process,secretion,,60,68,2171,121125,6.924186696351738e-69,6.924186696351738e-69,156.94335081598305,4,10,0,0
Z,9839,ZEB2,GO:0070888,molecular_function,E-box binding,,27,124,17,123256,1.320809204191776e-68,1.320809204191776e-68,156.29754174134646,8,1,0,0
I,3479,IGF1,GO:0040007,biological_process,growth,,241,154,25295,97734,5.313931442456607e-68,5.313931442456607e-68,154.90545437764732,1,10,1,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,92,117,5213,118002,5.894673343572391e-68,5.894673343572391e-68,154.801737203597,2,2,1,0
W,11197,WIF1,GO:0032259,biological_process,methylation,,66,18,6402,116938,8.117851210438428e-68,8.117851210438428e-68,154.48172083369838,2,1,0,0
C,939,CD27,GO:0007613,biological_process,memory,,35,19,576,122794,1.2879214368653779e-67,1.2879214368653779e-67,154.02017160100178,3,4,0,0
N,64324,NSD1,GO:0044028,biological_process,DNA hypomethylation,,32,211,41,123140,1.4623931761311937e-67,1.5008772070820145e-67,153.8671514887032,7,1,0,0
A,241,ALOX5AP,GO:0009900,biological_process,dehiscence,,22,47,8,123347,3.773702803253606e-67,3.773702803253606e-67,152.94514453523098,3,2,0,0
N,54888,NSUN2,GO:0001775,biological_process,cell activation,,33,37,282,123072,4.373619464262559e-67,4.373619464262559e-67,152.79761031161388,2,14,0,0
B,27241,BBS9,GO:0000423,biological_process,mitophagy,,31,72,112,123209,5.3085234498103416e-67,5.3085234498103416e-67,152.60388750373133,5,1,0,0
C,54205,CYCS,GO:0031966,cellular_component,mitochondrial membrane,,36,154,133,123101,1.0592154514359013e-66,1.0784739141892812e-66,151.8950691381741,4,2,0,0
R,6198,RPS6KB1,GO:0016310,biological_process,phosphorylation,,110,124,7864,115326,1.9232055798329418e-66,1.9232055798329418e-66,151.31662277092502,5,8,0,0
C,999,CDH1,GO:0007155,biological_process,cell adhesion,,118,1688,914,120704,2.0580913891444374e-66,2.0902490670998193e-66,151.23333290786942,2,7,0,0
P,142,PARP1,GO:0035825,biological_process,homologous recombination,,50,414,248,122712,3.5467867304334784e-66,3.5981894366716446e-66,150.69018535291667,6,2,0,0
C,10036,CHAF1A,GO:0031497,biological_process,chromatin assembly,,20,27,6,123371,8.127928579217608e-66,8.127928579217608e-66,149.8753100338152,5,2,0,1
P,5308,PITX2,GO:0006306,biological_process,DNA methylation,,55,131,1096,122142,1.3252354802861158e-65,1.3252354802861158e-65,149.38644087999464,4,4,0,0
C,836,CASP3,GO:0008219,biological_process,cell death,,102,440,2402,120480,1.571312423323273e-65,1.571312423323273e-65,149.21611983603222,2,4,0,0
E,2064,ERBB2,GO:0040007,biological_process,growth,,514,702,25022,97186,2.3367562550104304e-65,2.3367562550104304e-65,148.81926729273684,1,10,1,0
P,5591,PRKDC,GO:0006281,biological_process,DNA repair,,71,250,1480,121623,2.791499662404058e-65,2.791499662404058e-65,148.6414520797818,5,15,1,0
A,207,AKT1,GO:0005488,molecular_function,binding,,156,6070,8882,108316,4.7295434041051455e-65,4.812155515967244e-65,148.09688592865882,1,52,0,0
G,2950,GSTP1,GO:0098754,biological_process,detoxification,,29,75,83,123237,5.019351930991161e-65,5.019351930991161e-65,148.05473021665523,1,7,1,0
M,5599,MAPK8,GO:0023052,biological_process,signaling,,284,308,21376,101456,6.152306501519821e-65,6.15230650151982e-65,147.85120399220727,1,6,0,0
S,6317,SERPINB3,GO:0005819,cellular_component,spindle,,74,1590,272,121488,1.2445323403035345e-64,1.2445323403035345e-64,147.14668612254727,5,2,0,0
D,56616,DIABLO,GO:0008219,biological_process,cell death,,60,76,2444,120844,7.063786245962839e-64,7.063786245962839e-64,145.41046474840664,2,4,0,0
K,9314,KLF4,GO:0009293,biological_process,transduction,,40,103,404,122877,9.790802291725577e-64,9.790802291725579e-64,145.08400254830906,4,1,0,0
I,3569,IL6,GO:0023052,biological_process,signaling,,620,1215,21040,100549,1.0149547495719574e-63,1.0206248878377224e-63,145.04244578377796,1,6,0,0
P,5308,PITX2,GO:0032259,biological_process,methylation,,90,96,6378,116860,1.0343994360077104e-63,1.091866071341472e-63,144.9749726341154,2,1,0,0
T,6863,TAC1,GO:0032259,biological_process,methylation,,68,30,6400,116926,1.754664395962611e-63,1.754664395962611e-63,144.50058324736506,2,1,0,0
R,6236,RRAD,GO:0016020,cellular_component,membrane,,57,49,2895,120423,3.3656782437823163e-63,3.3656782437823163e-63,143.8492313575078,2,16,0,0
S,6751,SSTR1,GO:0032259,biological_process,methylation,,53,4,6415,116952,3.501982182339664e-63,3.501982182339664e-63,143.80953171262692,2,1,0,0
F,2247,FGF2,GO:0040007,biological_process,growth,,243,174,25293,97714,4.7139420149800246e-63,4.713942014980024e-63,143.5123363547848,1,10,1,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,34,265,71,123054,6.163760295696567e-63,6.325964514004371e-63,143.21819834330435,6,2,1,7
M,1432,MAPK14,GO:0016310,biological_process,phosphorylation,,167,407,7807,115043,9.499907073518883e-63,9.499907073518882e-63,142.81157884180107,5,8,0,0
N,4792,NFKBIA,GO:0016310,biological_process,phosphorylation,,96,91,7878,115359,1.003189224238132e-62,1.003189224238132e-62,142.7570916161814,5,8,0,0
C,3576,CXCL8,GO:0001525,biological_process,angiogenesis,,140,655,3690,118939,2.7200264219691708e-62,2.7472266861888627e-62,141.74968384055768,3,5,0,1
T,7012,TERC,GO:0003720,molecular_function,telomerase activity,,28,46,137,123213,5.6205067723465566e-62,5.6205067723465566e-62,141.03385393277517,5,1,1,1
I,3630,INS,GO:0040007,biological_process,growth,,203,116,25333,97772,5.82739057747966e-62,5.82739057747966e-62,140.9977064508026,1,10,1,0
H,10855,HPSE,GO:0030305,molecular_function,heparanase activity,,21,139,0,123264,5.913182714350287e-62,5.913182714350287e-62,140.98309154882133,5,1,0,1
V,7431,VIM,GO:0005882,cellular_component,intermediate filament,,35,707,27,122655,1.9707706085113795e-61,1.9707706085113795e-61,139.77926603454145,6,5,0,2
B,649,BMP1,GO:0023052,biological_process,signaling,,119,31,21541,101733,3.0562150512550725e-61,3.0562150512550725e-61,139.34051343363328,1,6,0,0
C,1499,CTNNB1,GO:0016342,cellular_component,catenin complex,,46,2005,32,121341,3.974963470049442e-61,3.999500281592957e-61,139.071521248923,4,1,1,4
N,4790,NFKB1,GO:0003677,molecular_function,DNA binding,,88,2347,340,120649,4.0048895322675874e-61,4.053433647810224e-61,139.05812633643572,4,15,0,0
C,909,CD1A,GO:0032259,biological_process,methylation,,56,11,6412,116945,1.1091988547053151e-60,1.1091988547053151e-60,138.05146757742497,2,1,0,0
E,9451,EIF2AK3,GO:0005783,cellular_component,endoplasmic reticulum,,42,208,317,122857,1.4014034285523178e-60,1.4014034285523178e-60,137.817631396172,5,5,1,1
C,114757,CYGB,GO:0032259,biological_process,methylation,,55,10,6413,116946,3.1326888366078657e-60,3.1326888366078657e-60,137.01321389063637,2,1,0,0
A,51129,ANGPTL4,GO:0043276,biological_process,anoikis,,35,79,341,122969,3.737975148423967e-60,3.737975148423967e-60,136.83656151899316,5,1,0,0
C,8452,CUL3,GO:0000151,cellular_component,ubiquitin ligase complex,,20,19,28,123357,4.1593612062127786e-60,4.1593612062127786e-60,136.72974407335937,3,10,1,0
