Term	Name	Pvalue	Genes	level	namespace
GO:0045087	innate immune response	0.020943425089139586	6	4	biological_process
GO:0042552	myelination	0.0065767614766082	1	4	biological_process
GO:0080009	mRNA methylation	0.0065919578114827	1	5	biological_process
GO:0001709	cell fate determination	0.0077962577962728	1	3	biological_process
GO:0031099	regeneration	0.0090232632051194	1	3	biological_process
GO:0071456	cellular response to hypoxia	0.0113019130010861	1	4	biological_process
GO:0034612	response to tumor necrosis factor	0.011607577885437	1	5	biological_process
GO:1901652	response to peptide	0.0159736125248983	1	4	biological_process
GO:0032868	response to insulin	0.0164859981933471	1	5	biological_process
GO:0046649	lymphocyte activation	0.0234838497034073	1	3	biological_process
GO:0043249	erythrocyte maturation	0.0302992327269838	1	4	biological_process
GO:0042060	wound healing	0.0342333423149285	1	4	biological_process
GO:0010506	regulation of autophagy	0.0458149639386189	1	6	biological_process
