Term	Name	Pvalue	Genes	level	namespace
GO:0036147	rumination	5.168041763826349e-07	3	4	biological_process
GO:0035282	segmentation	1.2636851054825208e-12	6	4	biological_process
GO:0035932	aldosterone secretion	0.00022867302064296692	3	6	biological_process
GO:0030217	T cell differentiation	0.011069561944333702	15	5	biological_process
GO:0000423	mitophagy	0.0004140993158113295	14	5	biological_process
GO:0002035	brain renin-angiotensin system	1.9929516726688297e-50	1	5	biological_process
GO:0070091	glucagon secretion	1.460887040160869e-18	2	7	biological_process
GO:0007165	signal transduction	0.004784401417114789	50	2	biological_process
GO:0042098	T cell proliferation	0.00716432250344716	20	5	biological_process
GO:0006949	syncytium formation	9.691423181210109e-07	6	2	biological_process
GO:0009856	pollination	4.287043488073541e-44	1	2	biological_process
GO:0097707	ferroptosis	7.62568912637998e-07	4	4	biological_process
GO:0006094	gluconeogenesis	0.003700134830455602	4	6	biological_process
GO:0002224	toll-like receptor signaling pathway	0.002429518395180021	18	4	biological_process
GO:0006887	exocytosis	0.009742699313830162	39	3	biological_process
GO:0071612	IP-10 production	1.5232721905863059e-40	1	4	biological_process
GO:0071613	granzyme B production	2.82495188962451e-40	1	3	biological_process
GO:0019882	antigen processing and presentation	0.008499572508655956	31	2	biological_process
GO:0034063	stress granule assembly	0.0017935982074397958	4	6	biological_process
GO:0050890	cognition	0.003742027679240829	13	4	biological_process
GO:0006390	mitochondrial transcription	5.519079659945708e-05	3	6	biological_process
GO:0007586	digestion	0.004344047674970244	13	2	biological_process
GO:0007596	blood coagulation	0.0043565302076608034	23	3	biological_process
GO:0046651	lymphocyte proliferation	0.003496953796349065	5	4	biological_process
GO:0042118	endothelial cell activation	0.002775054554392514	9	3	biological_process
GO:1990776	response to angiotensin	0.0064903074030341614	3	5	biological_process
GO:0042119	neutrophil activation	0.0024317407771713207	21	5	biological_process
GO:0007588	excretion	0.0007981315464690203	30	3	biological_process
GO:0010262	somatic embryogenesis	9.312630016644055e-35	1	4	biological_process
GO:0051604	protein maturation	0.005136849920276039	6	4	biological_process
GO:0008053	mitochondrial fusion	0.0007178861438317792	7	6	biological_process
GO:0002250	adaptive immune response	0.00762375744869855	21	3	biological_process
GO:0090398	cellular senescence	0.005472564537690326	16	4	biological_process
GO:0031099	regeneration	0.003086114964219088	24	3	biological_process
GO:0016311	dephosphorylation	0.006380212560301151	31	5	biological_process
GO:0007623	circadian rhythm	0.001827134042787537	12	2	biological_process
GO:0006306	DNA methylation	0.0056564306155481485	13	4	biological_process
GO:0030154	cell differentiation	0.004693209579364003	39	3	biological_process
GO:0006379	mRNA cleavage	6.114940464014063e-32	1	7	biological_process
GO:0007535	donor selection	9.83745484808555e-32	1	3	biological_process
GO:0019372	lipoxygenase pathway	0.00043161584888345	2	5	biological_process
GO:0046649	lymphocyte activation	0.0064739108627646005	29	3	biological_process
GO:0032637	interleukin-8 production	1.864131167795427e-31	1	3	biological_process
GO:0032868	response to insulin	0.00413907273529929	5	5	biological_process
GO:0010761	fibroblast migration	0.001170901828554575	4	5	biological_process
GO:0006950	response to stress	2.2126930308932533e-30	1	2	biological_process
GO:0035483	gastric emptying	4.352113337817685e-08	3	5	biological_process
GO:0001510	RNA methylation	3.485636656482649e-29	1	4	biological_process
GO:0030103	vasopressin secretion	1.9073733984324916e-05	2	7	biological_process
GO:0006457	protein folding	0.005711475844985343	20	2	biological_process
GO:0032623	interleukin-2 production	5.16829534411289e-29	1	3	biological_process
GO:0009451	RNA modification	0.0024904716510557585	3	5	biological_process
GO:0002524	hypersensitivity	0.002382899815397052	17	5	biological_process
GO:0042697	menopause	0.0005601252612773667	3	3	biological_process
GO:0051319	G2 phase	1.8360480528552965e-15	2	3	biological_process
GO:0042755	eating behavior	3.81378974383471e-27	1	3	biological_process
GO:0006953	acute-phase response	0.006801927704994221	7	6	biological_process
GO:0045026	plasma membrane fusion	6.170215715879861e-14	2	6	biological_process
GO:0050959	echolocation	3.0472811468091317e-26	1	4	biological_process
GO:0007283	spermatogenesis	0.008294621734687504	9	3	biological_process
GO:0061724	lipophagy	9.007071236890686e-26	1	6	biological_process
GO:0001508	action potential	0.00435430620240268	10	4	biological_process
GO:0045730	respiratory burst	0.01230680035961427	4	2	biological_process
GO:0001788	antibody-dependent cellular cytotoxicity	1.2244385891924806e-13	2	4	biological_process
GO:0016049	cell growth	0.006245435171287221	55	2	biological_process
GO:0032196	transposition	6.912626603276893e-25	1	2	biological_process
GO:0030593	neutrophil chemotaxis	0.0026664082852915303	21	5	biological_process
GO:0006119	oxidative phosphorylation	0.002532298349581629	36	3	biological_process
GO:0090494	dopamine uptake	1.0390627749481667e-24	1	6	biological_process
GO:0039529	RIG-I signaling pathway	0.01061341288472395	2	6	biological_process
GO:0006935	chemotaxis	0.006461624260407221	40	3	biological_process
GO:0097352	autophagosome maturation	0.0024894905113409713	10	6	biological_process
GO:0072537	fibroblast activation	2.919998849609944e-05	3	3	biological_process
GO:0061909	autophagosome-lysosome fusion	3.942457753468865e-05	7	7	biological_process
GO:0043491	protein kinase B signaling	0.021386147789442228	6	4	biological_process
GO:0039703	RNA replication	1.542996270744341e-05	10	6	biological_process
GO:0032612	interleukin-1 production	1.1061973344949978e-23	1	3	biological_process
GO:0034341	response to interferon-gamma	1.5799112366072424e-23	1	5	biological_process
GO:0031929	TOR signaling	0.0046959219400724	2	4	biological_process
GO:0038127	ERBB signaling pathway	0.0004498602923452095	6	6	biological_process
GO:0033344	cholesterol efflux	0.0015476280132382962	12	8	biological_process
GO:0001836	release of cytochrome c from mitochondria	0.004970340743703797	5	7	biological_process
GO:0042117	monocyte activation	0.0018477164792530026	9	4	biological_process
GO:0002115	store-operated calcium entry	6.237556257131758e-06	6	8	biological_process
GO:0006277	DNA amplification	1.348411713466934e-22	1	6	biological_process
GO:0036065	fucosylation	0.006403814286598274	6	3	biological_process
GO:0030101	natural killer cell activation	0.005435281278950563	9	4	biological_process
GO:0015979	photosynthesis	3.246506283066979e-22	1	3	biological_process
GO:0042632	cholesterol homeostasis	0.0011932958960170661	5	7	biological_process
GO:0007411	axon guidance	0.0028161207145509324	6	4	biological_process
GO:0007420	brain development	0.004662726664514717	5	4	biological_process
GO:0051169	nuclear transport	0.004617400730561518	17	4	biological_process
GO:0010496	intercellular transport	1.1146887712259243e-20	1	2	biological_process
GO:0097354	prenylation	1.1274338550961937e-20	1	3	biological_process
GO:0006906	vesicle fusion	0.0005310507340525	2	6	biological_process
GO:0046697	decidualization	0.008452787312215356	4	3	biological_process
GO:0007618	mating	0.00013595159147236635	3	3	biological_process
GO:0006898	receptor-mediated endocytosis	0.010902312902997341	7	4	biological_process
GO:0060333	interferon-gamma-mediated signaling pathway	5.169423559209973e-20	1	5	biological_process
GO:0009597	detection of virus	1.2911280852551206e-10	3	4	biological_process
GO:0006913	nucleocytoplasmic transport	2.7241188284140964e-07	3	5	biological_process
GO:0044850	menstrual cycle	0.0008251872406694398	8	3	biological_process
GO:0009566	fertilization	0.002411625804107962	17	2	biological_process
GO:0042703	menstruation	1.3524920224492105e-19	1	3	biological_process
GO:0044281	small molecule metabolic process	1.953838242325027e-19	1	2	biological_process
GO:0035556	intracellular signal transduction	2.0238271788492822e-07	2	3	biological_process
GO:0042710	biofilm formation	5.249632365034214e-19	1	4	biological_process
GO:0080009	mRNA methylation	8.631176730191121e-19	1	5	biological_process
GO:0002385	mucosal immune response	1.9506306580236693e-18	1	4	biological_process
GO:0097503	sialylation	0.00022892622603170885	6	5	biological_process
GO:0032602	chemokine production	0.00965458497269186	12	3	biological_process
GO:0001837	epithelial to mesenchymal transition	0.0013515658456561969	5	5	biological_process
GO:0048468	cell development	0.00911963049351097	10	3	biological_process
GO:0030224	monocyte differentiation	6.47638694876094e-11	7	6	biological_process
GO:0042060	wound healing	0.013789009330130863	30	4	biological_process
GO:0046879	hormone secretion	1.5807208051814405e-17	1	5	biological_process
GO:0035825	homologous recombination	0.0005567658706689103	4	6	biological_process
GO:0120197	mucociliary clearance	3.841099042568464e-10	4	4	biological_process
GO:0070633	transepithelial transport	0.007554428964874781	2	4	biological_process
GO:0035329	hippo signaling	7.457680794591639e-09	2	4	biological_process
GO:0006113	fermentation	0.008679004612734763	3	5	biological_process
GO:0140374	antiviral innate immune response	5.163474084186125e-07	3	5	biological_process
GO:0016477	cell migration	0.0028942472576237964	16	3	biological_process
GO:0043276	anoikis	0.00599777370659041	2	5	biological_process
GO:0060004	reflex	0.0004495533590513433	5	3	biological_process
GO:0009615	response to virus	0.012683164459381708	14	3	biological_process
GO:0042044	fluid transport	1.8981629035097992e-16	1	4	biological_process
GO:0042750	hibernation	1.924716978317017e-16	1	3	biological_process
GO:0006811	ion transport	0.005393580358592863	14	4	biological_process
GO:0002756	MyD88-independent toll-like receptor signaling pathway	3.39067395660551e-16	1	5	biological_process
GO:0008037	cell recognition	3.562998207555834e-05	4	2	biological_process
GO:0038161	prolactin signaling pathway	2.599817500714901e-09	2	4	biological_process
GO:0045190	isotype switching	3.2789157295848714e-06	3	6	biological_process
GO:0006260	DNA replication	0.005209952927246619	33	5	biological_process
GO:0002526	acute inflammatory response	0.007998202896570583	21	5	biological_process
GO:0050900	leukocyte migration	0.02023018190554837	20	2	biological_process
GO:0001666	response to hypoxia	0.006963170253396288	6	3	biological_process
GO:0000050	urea cycle	0.0014944143843674481	4	4	biological_process
GO:0014889	muscle atrophy	0.001080298990488804	4	3	biological_process
GO:0002317	plasma cell differentiation	2.2361747174150627e-15	1	7	biological_process
GO:0010468	regulation of gene expression	2.736300280081203e-15	1	5	biological_process
GO:0031639	plasminogen activation	0.00811754117587633	7	7	biological_process
GO:0001503	ossification	0.0006742137014161776	3	2	biological_process
GO:0051320	S phase	1.057927845780928e-12	2	3	biological_process
GO:0046785	microtubule polymerization	5.8813815016549496e-15	1	5	biological_process
GO:0050796	regulation of insulin secretion	0.0057683452099851415	2	6	biological_process
GO:0008217	regulation of blood pressure	0.008352565663587148	5	3	biological_process
GO:0002576	platelet degranulation	0.005315487924153085	36	4	biological_process
GO:0046960	sensitization	2.28477591384263e-05	2	5	biological_process
GO:0030301	cholesterol transport	0.002841170137918515	5	7	biological_process
GO:0045598	regulation of fat cell differentiation	0.00013967944309351308	4	5	biological_process
GO:0017038	protein import	0.0006029576861580566	10	5	biological_process
GO:0036414	histone citrullination	3.1273802963678685e-14	1	7	biological_process
GO:1990266	neutrophil migration	0.007462478837298543	14	5	biological_process
GO:0061912	selective autophagy	0.010457116876131484	5	5	biological_process
GO:0097009	energy homeostasis	0.00031355843588174733	4	3	biological_process
GO:0036446	myofibroblast differentiation	0.0029834839965018666	5	4	biological_process
GO:0002467	germinal center formation	0.0009517725613071077	3	3	biological_process
GO:0061337	cardiac conduction	0.000472169354641532	3	3	biological_process
GO:0000732	strand displacement	1.5744940216263837e-13	1	5	biological_process
GO:0035148	tube formation	2.504401231992723e-13	1	3	biological_process
GO:0002790	peptide secretion	0.003116847811206497	5	5	biological_process
GO:0030225	macrophage differentiation	0.0108728773881506	8	6	biological_process
GO:0010506	regulation of autophagy	0.008312931259978285	11	6	biological_process
GO:0080144	amino acid homeostasis	7.940081467336687e-13	1	5	biological_process
GO:0008228	opsonization	0.006383857822049274	2	3	biological_process
GO:0007032	endosome organization	1.3408394624654273e-12	1	6	biological_process
GO:0097722	sperm motility	0.0007447655299128876	12	2	biological_process
GO:0007566	embryo implantation	2.118617612946921e-12	1	2	biological_process
GO:0045453	bone resorption	0.0038884539154388246	5	6	biological_process
GO:0070254	mucus secretion	2.2379810756598384e-12	1	3	biological_process
GO:0043312	neutrophil degranulation	0.0004065799843058296	5	4	biological_process
GO:0035624	receptor transactivation	0.0004756615241905718	2	5	biological_process
GO:0051299	centrosome separation	3.389839531879337e-12	1	3	biological_process
GO:0008380	RNA splicing	0.0030428074833315365	20	7	biological_process
GO:0006629	lipid metabolic process	4.926763934911847e-12	1	3	biological_process
GO:0042267	natural killer cell mediated cytotoxicity	0.0011297988537526764	7	4	biological_process
GO:0006979	response to oxidative stress	0.012281963679434191	13	3	biological_process
GO:0019081	viral translation	0.0016039375874346183	3	2	biological_process
GO:0022008	neurogenesis	0.006885008427231789	25	4	biological_process
GO:0015908	fatty acid transport	0.0008960595439751675	4	6	biological_process
GO:0072678	T cell migration	0.007916247822150587	8	5	biological_process
GO:0019068	virion assembly	2.875767670259011e-06	2	2	biological_process
GO:0048144	fibroblast proliferation	0.001415543264571614	7	3	biological_process
GO:0097345	mitochondrial outer membrane permeabilization	1.8117358494223764e-05	4	7	biological_process
GO:0006869	lipid transport	5.28688501711281e-11	1	5	biological_process
GO:0019835	cytolysis	0.0014940735735526971	4	2	biological_process
GO:0050852	T cell receptor signaling pathway	0.007863424560427304	17	6	biological_process
GO:0038084	vascular endothelial growth factor signaling pathway	9.43492018126097e-11	1	6	biological_process
GO:0055088	lipid homeostasis	0.0066294121769132665	9	5	biological_process
GO:0036260	RNA capping	1.6638843253717875e-10	1	7	biological_process
GO:0030220	platelet formation	1.9785325386487064e-10	1	3	biological_process
GO:0051301	cell division	0.007556408633221407	39	2	biological_process
GO:0032364	oxygen homeostasis	0.0008643625701217766	2	6	biological_process
GO:0046755	viral budding	0.0024834670310710464	6	2	biological_process
GO:0080111	DNA demethylation	2.158151960764256e-05	4	3	biological_process
GO:0022900	electron transport chain	0.00493674683964668	37	4	biological_process
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	0.00023169092950782932	4	7	biological_process
GO:0042696	menarche	3.6481962528997046e-10	1	3	biological_process
GO:0016556	mRNA modification	4.1648182617216245e-10	1	6	biological_process
GO:0009749	response to glucose	4.2187433509831294e-10	1	7	biological_process
GO:0036017	response to erythropoietin	4.4767609335040357e-10	1	5	biological_process
GO:0016573	histone acetylation	0.006545788295888702	3	7	biological_process
GO:0019083	viral transcription	9.84274853397928e-09	2	2	biological_process
GO:0034612	response to tumor necrosis factor	0.015010303089058192	3	5	biological_process
GO:0030316	osteoclast differentiation	0.009147195977359438	13	6	biological_process
GO:0048870	cell motility	0.010602385811763862	98	2	biological_process
GO:0001946	lymphangiogenesis	9.242075812813137e-10	2	3	biological_process
GO:0006821	chloride transport	2.1102550940081996e-06	2	7	biological_process
GO:0034199	activation of protein kinase A activity	4.512803461852496e-09	2	9	biological_process
GO:0048514	blood vessel morphogenesis	0.002147037255898393	23	4	biological_process
GO:0045006	DNA deamination	0.0020571943980576676	4	6	biological_process
GO:0019395	fatty acid oxidation	0.01180441390310509	3	5	biological_process
GO:1901652	response to peptide	7.720261497764205e-06	3	4	biological_process
GO:0006486	protein glycosylation	0.00026832653047263277	2	4	biological_process
GO:0006364	rRNA processing	5.519169915798847e-05	2	8	biological_process
GO:0018242	protein O-linked glycosylation via serine	2.707682077111489e-09	1	6	biological_process
GO:0050727	regulation of inflammatory response	0.007027138533193332	29	5	biological_process
GO:0043303	mast cell degranulation	0.0010726201266047877	3	4	biological_process
GO:0034470	ncRNA processing	3.384602596389358e-09	1	7	biological_process
GO:0072583	clathrin-dependent endocytosis	0.0042737397409675654	5	5	biological_process
GO:0038179	neurotrophin signaling pathway	0.0004109177669235197	3	4	biological_process
GO:0000165	MAPK cascade	0.00803007728327045	6	4	biological_process
GO:0035455	response to interferon-alpha	0.008233744534055594	6	5	biological_process
GO:0006334	nucleosome assembly	0.00021639863227239346	9	6	biological_process
GO:0043248	proteasome assembly	8.586954642259856e-05	3	7	biological_process
GO:0006635	fatty acid beta-oxidation	0.0006642695828150791	5	6	biological_process
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	0.008916307344166598	3	5	biological_process
GO:0019075	virus maturation	5.120320006251983e-09	1	2	biological_process
GO:1902105	regulation of leukocyte differentiation	0.004961833449795355	5	5	biological_process
GO:0030222	eosinophil differentiation	6.300887899375281e-09	1	4	biological_process
GO:0016458	gene silencing	0.009399308304827415	13	2	biological_process
GO:0002274	myeloid leukocyte activation	0.0009227743651929369	7	3	biological_process
GO:0007569	cell aging	7.868125831974888e-09	1	3	biological_process
GO:0007507	heart development	0.0008739919881912545	10	4	biological_process
GO:0090399	replicative senescence	0.004252856162475651	3	4	biological_process
GO:0034435	cholesterol esterification	0.00022074166744520365	2	7	biological_process
GO:0019080	viral gene expression	0.008735965884876433	22	2	biological_process
GO:0042254	ribosome biogenesis	0.0018884647056756707	56	5	biological_process
GO:0006468	protein phosphorylation	0.009986710282767392	10	6	biological_process
GO:0006338	chromatin remodeling	0.005764244221892564	20	5	biological_process
GO:0051453	regulation of intracellular pH	0.00018887513793849098	2	8	biological_process
GO:0048278	vesicle docking	0.00015067555650755728	10	4	biological_process
GO:0098542	defense response to other organism	0.003401916321637966	139	3	biological_process
GO:0015858	nucleoside transport	3.316571543270506e-08	1	6	biological_process
GO:0090148	membrane fission	3.324228014611934e-08	1	5	biological_process
GO:0009299	mRNA transcription	3.8259749012032966e-08	1	6	biological_process
GO:0031424	keratinization	0.0003433515865998905	9	2	biological_process
GO:0015804	neutral amino acid transport	0.0018773790433164303	2	6	biological_process
GO:0006298	mismatch repair	0.00010582181283655815	4	6	biological_process
GO:0002682	regulation of immune system process	0.0055289591394655675	268	3	biological_process
GO:0051788	response to misfolded protein	6.641920992572637e-08	1	4	biological_process
GO:0016571	histone methylation	0.002284472296196441	6	5	biological_process
GO:0016236	macroautophagy	0.009323200550138433	5	4	biological_process
GO:0002040	sprouting angiogenesis	0.0009702437089355558	5	4	biological_process
GO:0050832	defense response to fungus	2.830535950078313e-07	3	4	biological_process
GO:0006952	defense response	0.009797296679561834	165	3	biological_process
GO:0019058	viral life cycle	0.01235087560804625	23	2	biological_process
GO:0046849	bone remodeling	0.0018307309739699028	3	3	biological_process
GO:0048041	focal adhesion assembly	9.97847927629213e-08	1	7	biological_process
GO:0036336	dendritic cell migration	1.114979147475812e-07	1	4	biological_process
GO:0006397	mRNA processing	0.0016856435920264274	7	7	biological_process
GO:0048014	Tie signaling pathway	1.1805002311889236e-07	1	6	biological_process
GO:0006396	RNA processing	0.006137067759067722	33	6	biological_process
GO:0030183	B cell differentiation	0.012971854708527419	5	5	biological_process
GO:0097028	dendritic cell differentiation	0.002918147366533898	4	6	biological_process
GO:0051249	regulation of lymphocyte activation	0.002333011526874838	8	5	biological_process
GO:0071621	granulocyte chemotaxis	0.007251198907716138	6	4	biological_process
GO:0043029	T cell homeostasis	0.00028032047433203646	3	4	biological_process
GO:0033280	response to vitamin D	2.557332421812702e-07	1	4	biological_process
GO:0034097	response to cytokine	0.007285016997700407	209	4	biological_process
GO:0038001	paracrine signaling	3.0495490065141665e-07	1	3	biological_process
GO:0050673	epithelial cell proliferation	0.0018750278988637886	4	3	biological_process
GO:0043062	extracellular structure organization	0.003809252282307867	3	4	biological_process
GO:0061684	chaperone-mediated autophagy	0.00383793474632891	2	4	biological_process
GO:0034599	cellular response to oxidative stress	4.77247837917886e-07	1	4	biological_process
GO:1905521	regulation of macrophage migration	4.776900568793938e-07	1	5	biological_process
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	4.965013411747101e-07	1	7	biological_process
GO:0006091	generation of precursor metabolites and energy	4.965013411747101e-07	1	3	biological_process
GO:0007062	sister chromatid cohesion	5.278620117771104e-07	1	3	biological_process
GO:0006740	NADPH regeneration	0.00014743530125656767	2	3	biological_process
GO:0000279	M phase	5.891189550329376e-07	1	3	biological_process
GO:0001935	endothelial cell proliferation	0.002181175063684941	4	4	biological_process
GO:0051607	defense response to virus	0.010110320886493915	23	4	biological_process
GO:0006833	water transport	0.004284119356289356	3	5	biological_process
GO:0016246	RNA interference	0.012327586289399046	3	5	biological_process
GO:0006915	apoptotic process	0.014336046081985382	8	4	biological_process
GO:0019221	cytokine-mediated signaling pathway	0.006688655821191042	27	4	biological_process
GO:0033619	membrane protein proteolysis	0.012259097722692363	3	5	biological_process
GO:0009306	protein secretion	0.0015971242791192669	3	4	biological_process
GO:0001779	natural killer cell differentiation	1.7578193938392403e-06	1	5	biological_process
GO:0001906	cell killing	0.00882474210795509	5	2	biological_process
GO:0050688	regulation of defense response to virus	0.015021953267325444	5	5	biological_process
GO:0030521	androgen receptor signaling pathway	2.4857373886322024e-06	1	5	biological_process
GO:0032456	endocytic recycling	0.0013726800377833286	2	4	biological_process
GO:0016575	histone deacetylation	0.0017013216813035342	16	7	biological_process
GO:0001819	positive regulation of cytokine production	0.003465931944788725	9	5	biological_process
GO:0014909	smooth muscle cell migration	3.581657392675857e-06	1	5	biological_process
GO:0019079	viral genome replication	0.01429836732337135	16	2	biological_process
GO:0042100	B cell proliferation	0.01226526235519866	8	5	biological_process
GO:0070486	leukocyte aggregation	6.567847595768903e-06	2	5	biological_process
GO:0030099	myeloid cell differentiation	0.002448171674301755	5	4	biological_process
GO:0060070	canonical Wnt signaling pathway	0.0010536728824234955	3	6	biological_process
GO:0006323	DNA packaging	0.0001897180129272275	3	7	biological_process
GO:0017121	plasma membrane phospholipid scrambling	6.335943624795595e-05	4	6	biological_process
GO:0010888	negative regulation of lipid storage	0.01203661855972366	4	5	biological_process
GO:0010560	positive regulation of glycoprotein biosynthetic process	4.332176722758849e-05	4	7	biological_process
GO:0033365	protein localization to organelle	5.739402362387463e-05	84	5	biological_process
GO:0010001	glial cell differentiation	0.005954549758347254	10	4	biological_process
GO:0044282	small molecule catabolic process	0.00013987737511891377	3	3	biological_process
GO:0098868	bone growth	6.132411017741273e-06	1	3	biological_process
GO:0006886	intracellular protein transport	7.44436153782827e-05	87	4	biological_process
GO:0001676	long-chain fatty acid metabolic process	6.132411017741273e-06	1	5	biological_process
GO:0061919	process utilizing autophagic mechanism	6.132411017741273e-06	1	2	biological_process
GO:0001892	embryonic placenta development	0.0040813216886021455	4	3	biological_process
GO:0009057	macromolecule catabolic process	9.01362658060935e-05	86	4	biological_process
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	6.132411017741273e-06	1	5	biological_process
GO:0006836	neurotransmitter transport	1.2264822035482539e-05	3	4	biological_process
GO:0006400	tRNA modification	6.132411017741273e-06	1	6	biological_process
GO:0006839	mitochondrial transport	6.132411017741273e-06	1	4	biological_process
GO:0032496	response to lipopolysaccharide	0.013487287923340618	2	4	biological_process
GO:0031295	T cell costimulation	0.0033468298802223086	3	3	biological_process
GO:0046907	intracellular transport	0.009815752336647063	9	3	biological_process
GO:0003073	regulation of systemic arterial blood pressure	0.027184397174242887	3	4	biological_process
GO:0006413	translational initiation	0.009419503263710742	6	3	biological_process
GO:0080134	regulation of response to stress	0.001702068398752637	32	4	biological_process
GO:0032008	positive regulation of TOR signaling	1.2264822035482566e-05	2	7	biological_process
GO:0015914	phospholipid transport	5.1557677815824526e-05	3	6	biological_process
GO:0050777	negative regulation of immune response	0.0005719853578536207	4	5	biological_process
GO:0070307	lens fiber cell development	2.797912526844461e-05	2	5	biological_process
GO:0042391	regulation of membrane potential	5.0422046145873e-05	2	3	biological_process
GO:0000902	cell morphogenesis	1.2264822035482568e-05	1	3	biological_process
GO:0033209	tumor necrosis factor-mediated signaling pathway	0.012136684414196004	4	5	biological_process
GO:0031347	regulation of defense response	0.001003714787667543	63	5	biological_process
GO:0007346	regulation of mitotic cell cycle	0.001721456343694469	7	5	biological_process
GO:0051145	smooth muscle cell differentiation	1.2264822035482568e-05	1	5	biological_process
GO:0044770	cell cycle phase transition	0.0001900848954517604	4	3	biological_process
